17241049	11	605366	2014-10-20 13:15:17+0200	26210516	"landuse"=>"forest"	{53353137,53353141,53353144,53353148,53353151,53353155,53353160,53353163,53353167,53353170,53353174,53353179,53353181,53353186,53353189,53353193,3139813311,53353198,3139635921,3139635926,53353199,53353203,53353205,53353208,53353211,53353223,53353237,53353302,53353307,53353314,53353319,53353324,53353328,53353333,53353340,53353343,53353345,53353350,53353359,53353366,53353369,53353372,53353375,53353383,53353388,53353391,53353393,53353395,53353404,53353407,53353413,53353421,53353427,53353431,53353435,53343318,53343339,2794617552,2794617551,53343344,2794617555,2794617557,2794617560,2794617558,53343348,2794617562,2794617566,2794617568,2794617567,2794617571,2794617572,53343353,53343358,2794617585,53343364,2794617604,53343367,2794617617,2794617615,2794617610,2794617607,2794617603,2794617612,53343377,53343553,2794617613,53344982,2794617628,53350051,53351880,53352405,53352410,53352414,53352419,53352422,53352426,53352429,53352435,53352441,53352444,53352447,53352452,53352461,53352483,53352488,53352494,53352499,53352505,53352508,53352511,53352516,53352521,53352527,53352530,53352537,53352541,53352546,53352552,53352557,53352561,53352568,53352574,53352578,53352584,53352587,53352594,53352599,53352605,53352619,53352632,53352636,53352638,53353137}
19799801	5	6367	2014-12-02 18:03:00+0100	27184138	"ref"=>"N 22","source"=>"yahoo","highway"=>"primary"	{51115533,3216038897,51115534,3216038898,3216038899,51115535,3216038900,3216038901,51115536,3216038902,51113173,3216038903,3216038904,3216038905,51113174,3216038906,3216038907,51113175,3216038908,51113177,3216038909,3216038910,3216038911,51113179,3216038912,3216038913,51113180,3216038914,3216038915,51113182,3216038916,51113184,51343577}
22746153	5	595221	2014-05-03 00:24:51+0200	22094835	"ref"=>"CG-2","source"=>"yahoo","highway"=>"primary","name"=>"Port d'Envalira","maxspeed"=>"30"	{51118076,2832720809,51118077,2832720811,2832720812,51118078,2832720813,51118080,2832720814,51118081,2832720816,51118082,2832720818,2832720819,51118083,2832720821,51118085,2832720820,51118086,2832720817,2832720815,51118087,51118088,51118090,2832720810,51118091,51118092}
22746154	5	595221	2014-05-03 00:21:49+0200	22094800	"ref"=>"CG-2","source"=>"yahoo","highway"=>"primary","name"=>"Port d'Envalira","maxspeed"=>"90"	{51118092,2832709083,2832709082,51118094,51118095,51118096,2832709080,2832709078,51118097,51118099,51118100}
22746155	6	595221	2014-05-03 00:21:49+0200	22094800	"ref"=>"CG-2","source"=>"yahoo","highway"=>"primary","name"=>"Port d'Envalira","maxspeed"=>"30"	{51118100,51118102,2832709076,51118103,2832709075,2832709074,51118104,2832709073,51118105}
22746156	5	595221	2014-05-03 00:21:49+0200	22094800	"ref"=>"CG-2","source"=>"yahoo","highway"=>"primary","name"=>"Port d'Envalira","maxspeed"=>"90"	{51118113,51118114,51118115,51118117,2832709085,51118118,2832709087,51118119,51118121,2832709088,51118122,51118123,51118124,51118125,51118127,2832709089,51118128,51118129}
22746157	6	595221	2014-05-03 00:21:49+0200	22094800	"ref"=>"CG-2","source"=>"yahoo","highway"=>"primary","name"=>"Port d'Envalira","maxspeed"=>"30"	{51118129,51118130,2832709090,51118131,2832709092,2832709094,51118132,2832709095,51118133,2832709093,51118134,2832709091,51118135}
22746159	6	595221	2014-05-03 00:18:47+0200	22094765	"ref"=>"CG-2","source"=>"yahoo","highway"=>"primary","name"=>"Port d'Envalira","maxspeed"=>"30"	{51118157,2832711260,2832711259,2832711258,51118159,2832711257,51118160,2832711255,51118161,2832711256,51118162,51118164}
22746160	10	595221	2014-05-03 00:18:48+0200	22094765	"ref"=>"CG-2","source"=>"yahoo","highway"=>"primary","name"=>"Port d'Envalira","maxspeed"=>"90"	{51118164,2832711261,51118165,2832711264,51118166,2832711266,51118168,2832711267,51118169,51392412,51118170,51118171,2832711270,2832711271,51118173,2832711272,2832711273,51118174,51118176,2832711275,2832711276,51118177,51118178,51118179,51118180,2832711277,51118181,2832711278,51118182,51118183,2565304610,51118184,51118185,51118186,51118187,2832711279,51118188,51118189,51391054}
22932948	3	605366	2014-10-20 10:38:05+0200	26208275	"landuse"=>"forest"	{53353186,247046010,247046011,247046012,247046013,247046014,247046015,247046016,247046017,247046018,247046019,247046020,247046021,247046022,247046023,247046024,53353181,53353186}
22932949	12	605366	2015-03-25 10:20:10+0100	29722568	"source"=>"Landsat IR","layer"=>"-4","landuse"=>"forest"	{247046028,247046029,247046030,247046031,247046032,247046033,247046034,247046035,247046036,247046037,2021666230,2021666231,2188401570,2188401571,2042972525,2188401574,2188401575,3090345250,3090345252,2188646445,3090345339,3090345253,2188646443,2188646441,3090345251,2188646448,2188646452,2188646455,2188646468,2188646475,2021666234,2188646479,2188646477,2188646470,2188646467,2188646473,2021666235,2021666233,2188646450,2188646472,2021666236,2021666237,247046038,2188646469,2188646481,2188646484,2188646486,2188646488,2188646490,2188646514,247046039,247046040,2042751619,247046041,247046042,247046043,247046044,247046045,247046046,247046047,2340901729,247046048,2340901726,247046049,1087467107,247046050,247046051,247046052,1087146958,247046053,247046054,1087869786,247046056,247046057,1091107052,247046058,247046059,2185605706,2185605546,247046061,2185605701,247046062,2185605551,2185605490,2185605518,2185605431,2185605423,247046063,2185605422,2185605421,2185605418,2185605420,2185605419,2185605417,2185605416,2185605414,2185605415,2185605413,2185605411,247046064,2185605412,247046065,2185605410,2185605409,2185605408,247046066,247046067,2185605407,2185605406,247046068,2185605404,2185605402,2185605403,2185605401,247046069,247046070,247046071,2185605400,2185605399,247046072,247046073,2185605405,247046074,3143669456,3143669457,247046075,247046076,247046077,247046078,247046079,247046028}
23301599	11	90780	2014-12-27 20:43:10+0100	27738632	"admin_level"=>"4","source"=>"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2009","name"=>"Languedoc-Roussillon - Midi-Pyrénées","border_type"=>"region","boundary"=>"administrative"	{639632583,639632582,639632581,639632580,639632579,639632577,639632576,639632575,639632573,639632572,639632570,639632569,639632567,252230629,639632359,45173378}
23305159	24	90780	2014-12-27 20:41:22+0100	27738632	"name:fr"=>"France - Andorre","name:ru"=>"Франция - Андорра","name:en"=>"France - Andorra","name:ca"=>"França - Andorra","admin_level"=>"2","source"=>"CIA World Databank II","name:es"=>"Francia - Andorra","name"=>"France - Andorra","name:oc"=>"França - Andòrra","border_type"=>"nation","boundary"=>"administrative","name:pt"=>"França - Andorra"	{639632283,45173347,45173315,45173472,1409255577,1409255410,1409255517,1409255345,51114264,1409255691,1409255528,45173478}
23840927	11	605366	2014-10-20 10:16:51+0200	26207981	"ref"=>"CG-3","source"=>"yahoo","highway"=>"primary","name"=>"Avingunda Sant Antoni"	{51552477,3139608643,51552476,51552473,51552468}
23840928	9	161619	2014-04-13 09:13:30+0200	21658870	"ref"=>"CG3i4","source"=>"yahoo","highway"=>"primary","name"=>"Pont de Sant Antoni","layer"=>"2","bridge"=>"yes"	{51552480,51552477}
23841019	12	288925	2015-01-07 11:23:58+0100	27973431	"ref"=>"CG-4","highway"=>"primary","oneway"=>"yes"	{51552744,3274267408,2188646780,3274267405,51552740,2340902461,51552737,51552736,2188646750,3274267393,3274267391,51581679}
23841049	17	288925	2015-01-07 11:23:57+0100	27973431	"ref"=>"CG-4","highway"=>"primary","name"=>"Avinguda del Ravell","oneway"=>"yes"	{3274267404,3274267410,3274267413,3274267414,3274267415,262893002,3274267418,3274267419,51552747,262893001,51552750,3274267433}
23841094	8	288925	2015-01-07 11:24:00+0100	27973431	"highway"=>"primary","oneway"=>"yes"	{51581574,3274267397,2188646769,260989290,3274267404,260989291,3274267409,2188646781,3274267412,3274267411,51552744}
23841127	18	605366	2015-03-25 09:18:44+0100	29721623	"ref"=>"CG-3","source"=>"yahoo","highway"=>"primary","name"=>"Avinguda el Travès"	{51581574,2967379839,51581577,51581580,51581582,51581596,2340902407,51581598,2340902390,2340902387,2340902385,264502898,2340902376,2340902373,2340902372,2340902377,277386827,266380267,2340902389,2340902396,2340902401,2340902412,2340902428,2340902454,51581633,2340902492,51581643,2340902497,51581657,3417103293,51581661,51581663}
23841423	7	34536	2008-07-07 23:26:53+0200	423843	"created_by"=>"Potlatch 0.9c","ref"=>"CG-3","source"=>"survey","highway"=>"primary","name"=>"Pont de Santa Caterina","layer"=>"1","bridge"=>"yes"	{51581663,51581667}
23841426	2	10927	2008-05-27 09:39:52+0200	531541	"created_by"=>"Potlatch 0.8a","ref"=>"CG-3","source"=>"yahoo","highway"=>"primary"	{51581667,51581670,51581675}
23842741	20	180315	2015-06-21 09:39:12+0200	32111198	"ref"=>"CG-3","source"=>"yahoo","highway"=>"primary","name"=>"Avigunda Sant Antoni","layer"=>"-1","tunnel"=>"yes"	{51552468,264906170}
23857062	16	25867	2012-08-01 13:06:48+0200	12572806	"ref"=>"CG-3","highway"=>"primary","name"=>"Avinguda Sant Antoni","layer"=>"1","oneway"=>"-1","bridge"=>"yes"	{52170099,51552549,51552550}
23857066	9	90780	2014-04-16 15:37:45+0200	21730124	"ref"=>"CG-3","source"=>"yahoo","highway"=>"primary","name"=>"Avinguda Sant Antoni"	{52170040,51552495,51552492,2794617904,51552489,51552486,51552480}
23857247	5	477798	2014-06-24 17:06:24+0200	23124856	"source"=>"YAHOO","highway"=>"secondary"	{51582530,51952530,51952532,51952534,51952536,51952539,51952542,51952545,51952546,51952549,51952552,51952556,51952559,51952562,51952566,51952570,51952573,51952575,51952578,51952580,51952583,51952584,51952586,51952590,51952594,51952597,51952599,51952601,2931112447,51952604,51952605,51952608,51952610,51952613,51952615,51952618,51952620,51952623}
23877195	15	6367	2014-12-02 18:22:37+0100	27184477	"ref"=>"CG-2","source"=>"yahoo","highway"=>"primary","name"=>"Port d'Envalira","oneway"=>"no","maxspeed"=>"90"	{51119951,3216076043,51120900,3216076047,51120899,3216076050,51120898,3216076056,51120897,51120896,51120895,3216080671,51120893,3216080674,51120892,3216080675,51120891,51396399,3216080687,51120890,3216080694,51120889,51120888,3216080709,51120887,3216080714,51120885,3216080727,51120884,3216080729,51120883,51120882,51120881}
23877197	5	115931	2011-05-17 19:26:48+0200	8173851	"ref"=>"CG-2","surface"=>"asphalt","source"=>"yahoo","highway"=>"primary","foot"=>"no","cycleway"=>"no","oneway"=>"no","motor_vehicle"=>"yes","maxspeed"=>"90","access"=>"yes","bicycle"=>"yes"	{51121332,51121334,51121335,51121337,51121338,51121339}
23877199	10	605366	2015-03-01 19:50:53+0100	29183671	"ref"=>"CG-2","surface"=>"asphalt","source"=>"yahoo","highway"=>"primary","cycleway"=>"no","oneway"=>"no","motor_vehicle"=>"yes","maxspeed"=>"60","access"=>"yes","bicycle"=>"yes"	{51122009,2206606417,51122010,51122012,51122014,51122015,51122016,278763284,51122018,51122020,51122022,51122023,51122025,51122027,51122028,51122029,51122030,51122032,51122033,51122034,51122036,51122038,51122039,51122041,51122042,51122044,51122045,51121362,51121363,51121326,51121327,51121329,51121330,51121331,3378338433,51121332}
23877200	13	605366	2013-03-17 13:02:33+0100	15394663	"ref"=>"CG-2","surface"=>"asphalt","source"=>"yahoo","highway"=>"primary","cycleway"=>"no","oneway"=>"no","motor_vehicle"=>"yes","maxspeed"=>"50","access"=>"yes","bicycle"=>"yes"	{258823161,51121973,51121974,51121976,51121977,51121979,51121981,51121982,51121984,51121985,51121987,278757467,278757468,51121988,51121989,51121991,51121992,51121993,278757469,51121995,278761002,51121997,51121998,51122000,278760711,278760483,51122001,51122003,51122005,51122006,51122007}
23877201	2	10927	2008-05-27 09:39:42+0200	531541	"created_by"=>"Potlatch alpha","ref"=>"CG-2","source"=>"yahoo","highway"=>"primary"	{51122007,51122009}
23878263	3	461005	2012-08-24 18:12:29+0200	12846850	"history"=>"Retrieved from v2","source"=>"Landsat IR","landuse"=>"forest"	{247045685,247045686,247045688,247045690,247045691,247045693,247045695,1855341131,247045696,1855341084,247045698,1855341004,1855340966,1855340952,1855340934,247045700,247045701,247045703,247045712,247045718,247045724,247045732,247045739,247045741,247045742,247045744,247045685}
23878462	13	90394	2015-02-19 13:49:29+0100	28955533	"junction"=>"roundabout","source"=>"yahoo","highway"=>"primary"	{51442273,51385300,51385299,1870075853,51385298,2188646083,51385297,51385296,51385295,51385292,51385291,51385290,51442041,51442282,51442280,1870074789,51442278,51442349,51442271,2188646080,51442273}
23878463	10	571625	2015-06-06 18:55:56+0200	31772852	"source"=>"yahoo","highway"=>"primary","oneway"=>"no"	{51384490,51384518,1870077938,51384488,1870077939,51384487,51384485,51442352}
23924998	10	81894	2011-07-20 13:09:13+0200	8777451	"ref"=>"CS-340","highway"=>"secondary"	{51929728,51929731,51929734,51929736,51929739,51929741,51929743,51929746,51929749,51929752,51929754,51929757,51929760,51929762,51929764,51929767,51929770,51929771,51929773,51929775,51929777,51929780,51929782,51929784,51929785,51929786,51929788,51929790,51929793,51929796,51929797,51929800,51929802,51929805,51929807,51929810,51929812,51929814,51929818,51929820,51929823,51929825,51929827,51929829,51929833,51929834,51929837,51929840,51929842,51929844,51929846,51929848,51929852,51929854,51929858,51929860,51929862,51929864,51929866,51929869,51929872,51929873,51929875,51929878,51929880,51929883,51929886,51929889,51929892,51929893,51929896,51929899,51929902,51929905,51929907,51929909,51929910,51929913,51929915,51929916,51929918,51929920,51929922,51929923,51929925,51929927,51929930,51929933,51929936,51929938,51929939,51929942,51929943,51929946,51929949,51929950,51929953,51929955,51929957,51929960,51929964,51929966,51929968,51929971,51929974,51929975,51929978,51929980,51929983,51929986,51929988,51929990,51929993,51929999,51930002,51930009,51930014,51930018,51930020,51930022,51930024,51930026,51930027,51930029,51930031,51930033,51930035,51930037,51930040,51930043,51930044,51930047,51930048,51930050,51930052,51930053,51930055,51930058,51930062,51930063,51930066,51930068,51930071,51930073,51930076,51930079,51930080,51930082,51930085,51930088,51930092,51930094,51930096,51930098,51930099,51930102,51930104,51930107,51930108,51930110,51930112,51930113,51930115,51930118,51930119,51930121,51930124,51930125,51930127,51930129,51930132,51930134,51930136,51930138,51930141,51930143,51930145,51930148,51930149,51930152,51930153,51930156,51930158,51930160,51930163,51930165,51930167,51930169,1367752217}
23925250	9	90780	2014-04-16 15:37:46+0200	21730124	"ref"=>"CG-2","source"=>"yahoo","highway"=>"primary","oneway"=>"yes"	{259406456,2794617542,2794617543,259406455,2794617546,259406454,2794617548,259406453,2794617550,259406452,2794617554,259406451,2794617556,259406450,2794617564,259406449,2794617570,259406448,259406447,259406446,259406445}
23925255	9	90780	2014-04-16 15:37:48+0200	21730124	"ref"=>"CG-2","surface"=>"asphalt","source"=>"yahoo","highway"=>"primary","foot"=>"no","cycleway"=>"no","oneway"=>"no","maxspeed"=>"70","access"=>"yes","bicycle"=>"yes"	{259406445,2794617587,51366554,1839958247,2794617593,51366556,1846712118,2794617605,625030}
23925285	4	90780	2014-04-16 15:37:48+0200	21730124	"ref"=>"CG-2","source"=>"yahoo","highway"=>"primary","oneway"=>"yes"	{625024,2794617537,2794617538,2794617540,259406456}
23938547	6	2190723	2014-07-23 19:03:51+0200	24315772	"highway"=>"service"	{261004007,261004008,2975993470}
23978189	5	10927	2008-05-08 15:10:19+0200	362976	"history"=>"Retrieved from v3","created_by"=>"Potlatch 0.9","highway"=>"residential","layer"=>"2","bridge"=>"yes"	{259984359,260997624}
23978342	3	34536	2008-04-26 14:38:08+0200	263367	"created_by"=>"Potlatch 0.8b","highway"=>"residential","name"=>"Cami de les Gravades"	{259984359,259985586,259985587}
23978424	1	34536	2008-04-26 14:40:27+0200	263367	"created_by"=>"Potlatch 0.8b","highway"=>"bridleway","foot"=>"yes","name"=>"Cami de les Gravades"	{259985587,259985588,259985589,259985590,259985592,259985593,259985594,259985595,259985596,259985597,259985598,259985599,259985600,259985601,259985602,259985603,259985604,259985605,259985606,259983829}
23978499	3	13832	2010-11-06 11:18:35+0100	6301087	"highway"=>"residential","foot"=>"yes","name"=>"Cami de les Molleres"	{259986470,259984359}
24058474	5	288925	2015-01-04 00:15:52+0100	27899719	"highway"=>"residential","name"=>"Urb Sorribes"	{2976043076,2976043077,2976043079,3268159456,260984109,3268159455,2976043078,260984110,3268159453,260984111,3268159449,3268159443,260984112,3268159438,260984113,3268159432,3268159428,260984114,3268159421,3268159417,3268159415,260984115,3268159407,260984116,3268159404,260984117,3268159402,3268159401,260984118,3268159403,3268159405,260984120,3268159411,260984121,3268159423,3268159427,260984122,3268159440,260984123,3268159447,3268159448,260984124,3268159446,3268159445,260984125,3268159442,3268159437,3268159429,3268159422,260984126,3268159413,260984127,260984128}
24059004	3	10927	2008-05-04 18:09:05+0200	329152	"history"=>"Retrieved from v1","created_by"=>"Potlatch 0.8c","highway"=>"unclassified","name"=>"Massana Parc"	{260995478,262151572}
24059067	8	288925	2015-01-07 11:23:58+0100	27973431	"ref"=>"CS-430","highway"=>"secondary","name"=>"Carretera Comes de Banyàs"	{3274267612,3274267620,3032786106,260996388,3274267633,3274267634,3274267635,260996389,260996390,260996391,262151572,260996392}
24059068	7	605366	2015-03-25 09:18:45+0100	29721623	"ref"=>"CS-430","highway"=>"secondary","name"=>"Cerretera del Collet dels Colls"	{260996392,262151641,260996399,260996400,260996401,260996402,260996403,260996405,260996406,260996407,260996408,3417103357,3417103363,260996409,3417103366,260996410,260996411,260996413,260996414,260996415,3417103373,3417103376,260996416,3417103379,3417103383,260996417,3417103393,260996418,3417103396,3417103392,260996419,260996421,3417103395,3417103400,260996422,260996423,260996425,260996426,260996427,260996429,260996430,260996431,260996432,260996434,260996435,260996436,260996437}
24059122	3	34536	2008-05-01 16:48:42+0200	306164	"created_by"=>"Potlatch 0.8c","highway"=>"residential","name"=>"Carrer de les Palanques"	{260997624,260997625}
24059295	5	163973	2013-11-20 08:18:23+0100	19007373	"highway"=>"residential","name"=>"Pont de les Palanques","layer"=>"1","bridge"=>"yes"	{260997625,260997626}
24059296	2	34536	2008-05-01 16:49:41+0200	306164	"created_by"=>"Potlatch 0.8c","highway"=>"residential","name"=>"Carrer de les Palanques"	{260997626,260997627}
24059351	4	2190723	2014-07-23 18:34:24+0200	24315192	"highway"=>"residential","name"=>"Cami Ral"	{260997627,261001744,2975949959,261001745,261001746,261001747,261001748,261001749,261001750,261001751,261001752,261001753}
24059379	2	10927	2008-05-08 15:09:46+0200	362976	"created_by"=>"Potlatch 0.9","highway"=>"residential","name"=>"Carrer de les Palanques"	{259475495,259475494,259475493,259475455,260997627}
24059392	4	2190723	2014-07-23 19:26:03+0200	24316141	"surface"=>"gravel","highway"=>"track","foot"=>"yes","name"=>"Cami Ral","motor_vehicle"=>"no"	{261001753,261002668,261002669,261002671,2976041823,261002672,261002673,261002674,261002675}
24059418	1	34536	2008-05-01 16:53:35+0200	306164	"created_by"=>"Potlatch 0.8c","highway"=>"residential","name"=>"Cami Ral"	{261002675,261003171,261003172}
24059453	7	288925	2015-01-04 00:15:52+0100	27899719	"highway"=>"unclassified"	{2975993470,259475448,259475449,259475450,2975993469,259475451,2975993468,2975993467,2975993466,259475452,2975949958,259475453,259475454,259475455}
24059572	3	63107	2014-10-22 17:42:05+0200	26258377	"highway"=>"footway","foot"=>"yes","name"=>"Cami del Pou"	{53319669,261006066,261006067,3144009561,3144009560,261006068,261006069,261006070,261006071,261006072,261006073,261006074,261006075,260984124}
24059832	5	288925	2015-01-04 00:15:52+0100	27899719	"highway"=>"residential","name"=>"Urb. Besillosa i Costes Teixidor"	{53319512,53319557,53319554,3268159754,53319509,3268159755,3268159753,53319505,53319503,53319500,3268159748,53319497,53319533,53319495,53319492,53319491,3268159795,2748475867,2748475880,2748475897,2748475898}
24059857	6	51324	2014-03-27 20:06:31+0100	21350910	"ref"=>"CS-330","highway"=>"secondary","name"=>"Carrer Major"	{53327626,53327622,337840780,53327620}
24059999	2	6367	2009-11-12 20:12:58+0100	3100730	"highway"=>"residential","FIXME"=>"Missing name"	{53325815,53325817}
24060059	7	288925	2015-01-04 00:15:50+0100	27899719	"highway"=>"residential","name"=>"Carrer dels Plans"	{53319735,53325843,3268159799,337841643,53325840,3268159791,53325829,3268159783,53325827,3268159751,53325823,3268159749,3268159747,261012137,3268159744,261012136,3268159740,261012135,261012134,3268159730,261012133,3268159726,3268159725,53325852,3268159721,53325850,3268159716,53325848,262459990,3268159714,53325846,53325709}
24060260	5	10927	2008-05-09 01:22:37+0200	370566	"created_by"=>"Potlatch 0.8c","ref"=>"CG-5","highway"=>"primary","name"=>"Carretera d'Arinsal","layer"=>"1","bridge"=>"yes"	{52204446,52204445}
24060706	7	34536	2009-07-13 14:53:33+0200	1816161	"created_by"=>"Potlatch 0.8c","ref"=>"CS-335","source"=>"yahoo","highway"=>"secondary","name"=>"Carretera de la Creu Blanca"	{53306911,53306910,53306907,53306906,53306904,53306901,53306899,53306897,259983829,53306893,53306892,53306889,415767148,53306888,53306887,53306886,53306885,53306882,53306881,53306878,53306876,53306875,441154951,53306874,53306873,53306871,53306806,53306804,53306803,53306800,53306799,53306796,53306795,53306794,53306792,53306791,53306790,53306866,53306789,53306788,53306787}
24060781	6	288925	2015-01-08 14:16:36+0100	27996677	"ref"=>"CS-310","source"=>"yahoo","highway"=>"secondary","name"=>"Carretera de Beixalis"	{53295259,3276744838,53295257,53295253,53295251,53295249,3276744811,53295245,3276744798,53295243,3276744796,53295241,3276744801,53295236,3276744812,53295233,3276744821,53295228,3276744829,53295224,53295222,53295218,3276744834,3276744835,53295211,3276744840}
24060840	17	34536	2009-05-04 17:52:11+0200	1075389	"created_by"=>"Potlatch 0.10f","ref"=>"CS-335","source"=>"yahoo","highway"=>"secondary","name"=>"Carretera de l'Aldosa"	{53306959,335320657,53306956,53306954,53306952,53306949,53306946,53306944,53306943,53306940,53306938,53306936,53306935,53306932,264495953,53306930,53306928,264495540,53306925,53306923,264501521,53306921,53306980,276998391,53306917,53309382,53306913}
24240688	3	115019	2009-09-04 16:16:29+0200	2369688	"highway"=>"residential"	{262459990,262459991,262459992,262459993,262459994,262459995,262459997,262459998,262459999}
24240699	3	34536	2008-05-06 15:03:01+0200	352026	"created_by"=>"Potlatch 0.8c","highway"=>"residential"	{262460047,262459991}
24240709	2	34536	2008-05-06 15:02:50+0200	352026	"created_by"=>"Potlatch 0.8c","highway"=>"residential"	{262460177,262460178,262460179,262460180,262460181,262459992}
24240780	11	667405	2013-06-10 21:30:02+0200	16500913	"ref"=>"CS-330","highway"=>"secondary","name"=>"Carratera dels Plans"	{262460920,262460921,338418932}
24240808	13	132740	2014-03-27 22:38:39+0100	21353794	"ref"=>"CS-330","highway"=>"secondary","name"=>"Carretera dels Plans"	{53319512,2748475869,53319714,53319712,53319710,2748475881,53319708,53319705,53319707,53319717,53319718,53319720,53319721,53325818,53319724,53319725,53319726,53319727,53319731,53319732,337841383,53319735,53319787,53319737,53319740,53319741,53319742,53319744,53319747,262461658,262461659,262461660,262461661,262461662,262461663,262461664,338418931,338418932}
24240826	8	218114	2014-12-14 07:15:48+0100	27451030	"highway"=>"residential","name"=>"Urb. Girault"	{262460920,262462281,2339638333,3233817089,262461823,262461824,262461825,262461826,262461827,262461828}
24240835	7	667405	2013-06-10 21:30:08+0200	16500913	"amenity"=>"parking"	{262461793,2339638332,262461794,2339638331,262461792,2339638330,262461793}
24240868	2	34536	2009-01-27 18:51:27+0100	844916	"created_by"=>"Potlatch 0.10f","highway"=>"residential"	{262462280,262462281}
24241040	10	81894	2011-07-20 13:09:20+0200	8777451	"ref"=>"CS-360","highway"=>"secondary"	{262464083,262464084,262464085,262464086}
24241072	6	34536	2008-06-02 17:31:20+0200	19873	"created_by"=>"Potlatch 0.9c","highway"=>"residential"	{262464083,268081464,262464355,268081234,268081236,268081237,268081238,268081239,268081241,268081242,268081243}
24241274	1	34536	2008-05-06 15:49:21+0200	352026	"created_by"=>"Potlatch 0.8c","highway"=>"residential"	{262465820,262466981,262466982}
24241278	2	10927	2008-05-14 11:04:03+0200	443527	"created_by"=>"Potlatch 0.8c","highway"=>"residential","layer"=>"1","bridge"=>"yes"	{262466982,262467014}
24241281	2	10927	2008-05-09 00:38:47+0200	370566	"highway"=>"residential"	{262467014,262467028}
24241289	3	605366	2015-03-25 09:02:31+0100	29721413	"highway"=>"residential"	{262467028,262467056,3417087788,262467057,2126062564,2126062566,2126062569,262467058,262467059,2126062572,2126062570,2126062567,262467060,262467061}
24241364	13	13832	2010-11-06 11:18:36+0100	6301087	"ref"=>"CS-240","highway"=>"secondary","name"=>"Carretera de Montaup"	{51930199,51930202,51930206,51930208,51930211,51930213,51930216,51930219,51930222,51930223,51930226,51930228,51930230,51930232,51930235,51930238,51930241,51930242,51930245,51930247,51930250,51930252,51930253,51930255,51930257,51930259,51930262,51930264,51930267,51930270,51930272,51930275,51930278,51930280,51930282,51930284,264274337,51930288,51930291,51930293,51930297,51930299,51930302,51930305,51930307,51930309,51930311,51930312,51930313,51930314,51930315,51930319,51930386,51930321,51930324,51930326,51930328,51930331,51930332,51930403,51930405,51930408,51930410,51930412,51930413,51930415,51930416,51930417,51930418,51930420,51930422,51930424,51930426,51930428,51930429,51930433,51930437,51930439,51930441,51930443,51930445,51930447,51930448,51930449,51930450,51930453,51930455,51930457,51930458,51930461,51930462,51930465,51930467,51930469,51930470,51930473,51930475,51930478,51930481,51930483,51930485,51930488,51930492,51930495,51930497,51930500,51930503,51930505,51930507,51930509,51930511,51930513,51930517,51930519,51930521,51930524,51930527,51930531,51930534,51930537,51930540,51930542,51930544,51930548,51930553,51930556,51930560,51930563,51930565,51930567,51930569,51930572,51930573,51930576,51930579,51930582,51930583,51930586,51930588,51930590,51930593,51930595,51930597,51930599,51930602,51930604,51930606,51930609,51930611,51930614,51930616,51930630,51930628,51930619,51930626,51930621,51930623,51930633,51930636,51930638,51930640,51930641,51930643,51930645,51930648}
24279813	2	605366	2015-03-25 09:02:31+0100	29721413	"highway"=>"residential"	{262467026,3417087796,3417087793,262467028}
24279886	1	10927	2008-05-09 00:42:20+0200	370566	"created_by"=>"JOSM","highway"=>"service"	{262461792,262460920}
24280101	6	6367	2009-11-16 16:27:52+0100	3132766	"highway"=>"residential","layer"=>"-1","FIXME"=>"Missing name","tunnel"=>"yes"	{52206645,52206632,52206635,52206639,52206643}
24280274	3	10927	2008-05-31 00:43:43+0200	553642	"created_by"=>"Potlatch 0.8c","ref"=>"CS-240","highway"=>"secondary","name"=>"Carretera de Montaup","layer"=>"1","bridge"=>"yes"	{51930648,51930650}
24280275	8	571625	2015-06-06 18:55:05+0200	31772852	"ref"=>"CS-240","highway"=>"secondary","name"=>"Carretera de Montaup"	{51930650,51930652,51930653,51930656,51930657,3577226506,51930661,51930663,51930665,51930668,51930671,51930674,51930676,51930680,51930682,51930684,51930686,51930687,51930689,51930691,51930692,51930695,51930697,51930699,51930702,51930705,51930706,51930709,51930712,51930713,51930716,3404727049,51930718,51930721,51930723,51930726,51930727,51930729,51930731,51930732,51930734,51930736,51930738,51930741,51930743,51930745,51930748,51930750,51930751,51930754,51930756,51930758,3378284819,51930761,51930762,51930765,51930768,51930769,51930771,51930775,51930777,51930779,51930781,51930783,51930786,51930788,51930790,51930793,51930794,51930797,51930800,51930802,51930806,51930807,51930808,51930809,51930812,51930814,51930815,51930816,51930818,51930821,51930823,51930826,51930828,51930830,51930831,51930834,51930836,51930839,51930840,51930843,51930844,51930847,3378284802,51930850,51930851,51930854,51930855,51930858,51930859,51930862,51930864,51930865,51930866,51930867,51930869,51930871,51930873,51930876,51930879,51930882,51930883,51930885,51930887,51930889,51930891,51930893,51930895,51930896,51930898,51930900,51930901,51930905,51930907,51930908,51930909,51930911,51930913,51930915,51930918,2126016573,51930920,51930923,51930926,51930928,51930930,51930932,51930935,51930937,51930940,2126016549,51930942,51930944,51930947,51930950,51930952,51930953,51930954,51930956,51930958,51930961,51930962,51930965,2126016553,51930967,2126016555,51930968,51930971,2126016563,51930973,51930974,2126016575,51930975,2126016578,51930976,51930978,2126016579,51930981,51930983}
