stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
form urban	urban form	urban form	2	7,86819688189	31,6253517632	258,831419602	5,0	32,0	 
business central compact district	compact central business district	compact central business district	4	3,9714236158	18,6779797169	376,186566881	2,0	19,0	 
approach case promising	promising approaches in each case	promising approaches in each case	5	3,9714236158	18,6779797169	209,781784217	2,0	32,0	 
consumption low power	low power consumption	low power consumption	3	3,9714236158	18,6779797169	418,274074721	2,0	8,0	 
design network problem	network design problem	network design problem	3	11,9142708474	47,7755959045	235,232470384	4,0	42,0	 
design network	network design	network design	2	6,29455750551	26,7048713263	284,460025317	7,0	54,0	 
quality service	service quality	service quality|&|quality of service	2	4,72091812914	23,3009445856	219,908221716	2,0	8,0	 
model programming	programming model	programming model|&|programming models	2	9,44183625827	37,9504221158	248,44769664	5,0	39,0	 
assessment network quantitative survivability	quantitative assessment of network survivability	quantitative assessment of network survivability	5	3,9714236158	18,6779797169	238,61685527	2,0	27,0	 
growth management urban	urban growth management	urban growth management	3	5,95713542369	28,0169695754	306,177899679	2,0	11,0	 
example numerical	numerical example	numerical example	2	4,72091812914	21,386777006	211,950312335	3,0	25,0	 
ITS zone	zone ITS	zone ITS	2	4,72091812914	26,5732356764	277,027431787	1,0	7,0	 
Smart growth	Smart growth	Smart growth	2	4,72091812914	21,386777006	671,762159597	3,0	14,0	 
network sensor	sensor network	sensor network|&|sensor networks	2	4,72091812914	21,386777006	852,963029588	6,0	22,0	 
air control traffic	air traffic control	air traffic control	3	3,9714236158	18,6779797169	370,358962568	2,0	13,0	 
network transport	transport network	transport network	2	4,72091812914	21,386777006	222,714371705	3,0	9,0	 
approach network	network approach	network approach	2	4,72091812914	23,3009445856	237,005056561	2,0	11,0	 
network optimization transportation	transportation network optimization	transportation network optimization	3	3,9714236158	18,6779797169	258,839308919	2,0	15,0	 
growth management	growth management	growth management	2	15,7363937638	66,7621783157	221,414483419	4,0	21,0	 
freight network transportation	freight transportation network	freight transportation network	3	7,94284723159	37,3559594339	450,327273513	2,0	11,0	 
architecture system	system architecture	system architecture	2	6,29455750551	31,0679261141	250,290267186	2,0	7,0	 
decision maker	decision makers	decision makers	2	6,29455750551	26,7048713263	273,714752731	4,0	35,0	 
system transport	transport system	transport system|&|transport systems	2	11,0154756347	44,2754924684	391,444097722	5,0	21,0	 
assignment traffic	traffic assignment	traffic assignment	2	6,29455750551	31,0679261141	307,179078841	6,0	43,0	 
technology vehicle	vehicle technologies	vehicle technologies|&|vehicle technology	2	4,72091812914	21,386777006	249,38259723	3,0	32,0	 
sustainability system transportation	transportation system sustainability	transportation system sustainability|&|sustainability of transportation system	3	5,95713542369	28,0169695754	215,445732827	2,0	15,0	 
problem salient several transportation urban	several salient problems of urban transportation	several salient problems of urban transportation	6	3,9714236158	18,6779797169	209,781784217	2,0	32,0	 
growth sprawl urban	urban growth and sprawl	urban growth and sprawl	4	5,95713542369	28,0169695754	423,189433042	2,0	20,0	 
planning transportation	transportation planning	transportation planning	2	9,44183625827	37,9504221158	357,036299373	13,0	77,0	 
freeway network	freeway network	freeway network	2	4,72091812914	23,3009445856	465,703043884	2,0	19,0	 
design network transportation	transportation network design	transportation network design	3	7,94284723159	34,1354120225	222,99998996	3,0	27,0	 
analysis growth urban	analysis of urban growth	analysis of urban growth	4	3,9714236158	18,6779797169	342,782017205	2,0	20,0	 
assignment problem traffic	traffic assignment problem	traffic assignment problem	3	5,95713542369	25,6015590168	342,452743118	3,0	26,0	 
intelligent system transportation	intelligent transportation system	intelligent transportation system|&|intelligent transportation systems	3	23,8285416948	73,7173199001	388,013805368	10,0	46,0	 
assessment survivability technique	survivability assessment techniques	survivability assessment techniques	3	3,9714236158	18,6779797169	280,991336477	2,0	27,0	 
road traffic	road traffic	road traffic	2	4,72091812914	23,3009445856	351,995977341	2,0	7,0	 
analysis system	system analysis	system analysis|&|systems analysis	2	4,72091812914	21,386777006	229,95537008	5,0	36,0	 
planning urban	urban planning	urban planning	2	7,86819688189	31,6253517632	521,287178579	5,0	26,0	 
air system transportation	air transportation system	air transportation system|&|air transportation as a system	3	19,857118079	79,6259931742	327,745052152	4,0	30,0	 
planning process transportation	transportation planning process	transportation planning process	3	11,9142708474	45,1170031963	278,887117948	5,0	31,0	 
electrification system transportation	electrification of the transportation system	electrification of the transportation system	5	3,9714236158	18,6779797169	216,811482186	2,0	26,0	 
efficiency energy	energy efficiency	energy efficiency	2	4,72091812914	23,3009445856	232,192060788	2,0	12,0	 
accident cost motor vehicle	costs of motor vehicle accidents	costs of motor vehicle accidents	5	3,9714236158	18,6779797169	238,856293759	2,0	32,0	 
ground transportation	ground transportation	ground transportation	2	6,29455750551	31,0679261141	249,563572511	2,0	11,0	 
growth smart	smart growth	smart growth	2	9,44183625827	40,0573069894	549,927012976	4,0	16,0	 
freight transportation	freight transportation	freight transportation	2	6,29455750551	26,7048713263	276,905841819	5,0	27,0	 
express permission write	express written permission	express written permission	3	3,9714236158	18,6779797169	220,528791821	2,0	24,0	 
growth urban	urban growth	urban growth|&|growth urban	2	40,9146237858	114,381517785	255,900380909	22,0	126,0	 
air quality	air quality	air quality	2	4,72091812914	26,5732356764	228,224448128	2,0	19,0	 
carbon dioxide emission	carbon dioxide emissions	carbon dioxide emissions|&|emissions of carbon dioxide	3	7,94284723159	37,3559594339	354,538433034	2,0	7,0	 
planning transportation urban	urban transportation planning	urban transportation planning	3	9,92855903949	39,8129965871	342,0074393	4,0	20,0	 
facility transportation	transportation facilities	transportation facilities	2	6,29455750551	26,7048713263	300,807798231	4,0	31,0	 
choice realistic route traveler	realistic traveler route choices	realistic traveler route choices	4	3,9714236158	21,430760799	234,228208675	1,0	10,0	 
equilibrium user	user equilibrium	user equilibrium	2	7,86819688189	44,2887261274	260,581437997	3,0	30,0	 
critical infrastructure layer	critical infrastructure layers	critical infrastructure layers|&|layers of critical infrastructure	3	5,95713542369	28,0169695754	238,61685527	2,0	27,0	 
method solution	solution methods	solution methods	2	6,29455750551	28,5157026746	293,606007352	3,0	12,0	 
communication technology	communication technologies	communication technologies	2	4,72091812914	21,386777006	243,141063387	3,0	17,0	 
railway system transportation	railway transportation system	railway transportation system	3	13,8999826553	65,3729290093	648,378839398	2,0	8,0	 
electrification matter vehicle	vehicle electrification matters	vehicle electrification matters	3	3,9714236158	18,6779797169	216,811482186	2,0	26,0	 
issue key	key issues	key issues	2	4,72091812914	21,386777006	216,425502645	3,0	29,0	 
demand traffic	traffic demand	traffic demand	2	14,1627543874	56,9256331737	208,14194728	5,0	54,0	 
public transportation	public transportation	public transportation	2	11,0154756347	46,733524821	243,52465608	6,0	45,0	 
congestion great traffic	greater traffic congestion	greater traffic congestion	3	3,9714236158	21,430760799	285,831135044	1,0	9,0	 
management system transportation	transportation system management	transportation system management	3	5,95713542369	28,0169695754	214,480221353	2,0	16,0	 
land use	land use	land use|&|land uses	2	23,6045906457	74,2109741212	252,488914828	14,0	94,0	 
