stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
expectation land planner use	expectations of the land use planners	expectations of the land use planners|&|expectations of land use planners	6	33,7571007343	114,38811289	4405,68549574	17,0	404,0	 
change quantity	changes in the quantity	changes in the quantity	4	31,4727875276	108,8527899	1636,95559848	20,0	925,0	 
land review use	Review of a land use	Review of a land use|&|Review of land use	5	29,7856771185	104,658756807	4547,7736257	15,0	390,0	 
acceptance plan rate	acceptance rate of the plans	acceptance rate of the plans	5	29,7856771185	104,658756807	4547,7736257	15,0	390,0	 
land planning strategic transport use	strategic land use transport planning	strategic land use transport planning	5	29,7856771185	104,658756807	1304,1169118	15,0	834,0	 
approach land planning traditional use	Traditional land use planning approaches	Traditional land use planning approaches	5	29,7856771185	104,658756807	4547,7736257	15,0	390,0	 
management policy	policy and management	policy and management	3	31,4727875276	108,8527899	1636,95559848	20,0	925,0	 
forest native plantation	plantation forest or native	plantation forest or native|&|plantation forest and native	4	23,8285416948	105,560877355	3021,9767125	6,0	42,0	 
approach current emphasis	current approach the emphasis	current approach the emphasis	4	29,7856771185	104,658756807	4547,7736257	15,0	390,0	 
available base evidence	evidence base available	evidence base available	3	39,714236158	128,119935312	1636,95559848	20,0	925,0	 
aspect configuration different land spatial use	spatial configuration of different aspects of land use	spatial configuration of different aspects of land use	8	39,714236158	128,119935312	1636,95559848	20,0	925,0	 
model planning	planning models	planning models|&|planning model	2	29,8991481512	112,01159931	2051,38311439	15,0	128,0	 
land problem use	land use problems	land use problems	3	31,7713889264	109,585528805	3444,54537906	16,0	370,0	 
growth urban	urban growth	urban growth	2	40,9146237858	148,158027728	1821,51460485	17,0	60,0	 
land use	land use	land use|&|land uses|&|use of land|&|use land	2	467,370894784	589,545113262	1729,84269314	402,0	4870,0	 
development sustainable	sustainable development	sustainable development	2	31,4727875276	130,668063839	2080,76383168	16,0	183,0	 
approach flexible	flexible approaches	flexible approaches	2	31,4727875276	108,8527899	1636,95559848	20,0	925,0	 
approach hierarchical top-down	hierarchical top-down approach	hierarchical top-down approach	3	29,7856771185	104,658756807	4547,7736257	15,0	390,0	 
land-use transportation	land-use transportation	land-use transportation	2	33,046426904	140,68325561	3813,57715519	9,0	49,0	 
model transportation	transportation models	transportation models	2	33,046426904	123,802293974	3971,7668089	15,0	79,0	 
cause relationship simple	simple relationships between cause	simple relationships between cause	4	39,714236158	128,119935312	1636,95559848	20,0	925,0	 
policy transportation	transportation policies	transportation policies	2	33,046426904	121,669526453	2934,29921641	27,0	323,0	 
development model normative	development of a normative model	development of a normative model	5	23,8285416948	89,0441908621	7884,42054067	12,0	189,0	 
considerable progress	considerable progress	considerable progress	2	31,4727875276	108,8527899	1636,95559848	20,0	925,0	 
link people	links between people	links between people	3	31,4727875276	108,8527899	1636,95559848	20,0	925,0	 
health outcome well-being	health and well-being outcomes	health and well-being outcomes	4	29,7856771185	104,658756807	1304,1169118	15,0	834,0	 
model system	model system	model system	2	31,4727875276	122,410729089	2506,69942824	13,0	123,0	 
IMSD existing procedure	existing IMSD procedures	existing IMSD procedures	3	29,7856771185	104,658756807	4547,7736257	15,0	390,0	 
guideline land planning use	guidelines for land use planning	guidelines for land use planning	5	29,7856771185	104,658756807	4547,7736257	15,0	390,0	 
housing pattern sub-regional wide	wider sub-regional pattern of housing	wider sub-regional pattern of housing	5	29,7856771185	104,658756807	1304,1169118	15,0	834,0	 
determinant health important	important determinant of health	important determinant of health	4	29,7856771185	104,658756807	1304,1169118	15,0	834,0	 
regional scale	regional scales	regional scales|&|regional scale	2	59,7982963024	168,438531942	1760,17613583	38,0	1333,0	 
