stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
bed fuel	fuel bed	fuel bed|&|fuel beds	2	107,007477594	389,609255563	3765,62253611	33,0	228,0	 
land use	land use	land use|&|Land use|&|land uses|&|land Use|&|use land|&|use of land|&|uses of land	2	590,114766142	1059,33086767	1172,9140574	291,0	2631,0	 
allocation land	land allocation	land allocation	2	22,0309512693	104,417144059	1323,09692386	10,0	44,0	 
fire problem	fire problem	fire problem	2	33,046426904	133,719678452	1566,30437308	20,0	366,0	 
control fire policy set	set of fire control policies	set of fire control policies	5	37,7285243501	145,825482352	2014,80845842	19,0	479,0	 
growth rate	growth rate	growth rate|&|growth rates	2	29,8991481512	131,648747971	1429,69062572	17,0	99,0	 
model transportation	transportation models	transportation models|&|transportation model	2	34,6200662803	147,812526724	2000,75143163	16,0	54,0	 
land policy	land policy	land policy|&|Land policy	2	66,0928538079	261,140035123	2319,91521	52,0	663,0	 
policy transportation	transportation policies	transportation policies	2	25,1782300221	114,743344829	3138,64323145	22,0	258,0	 
area urban	urban areas	urban areas|&|urban area	2	39,3409844095	159,190093395	1677,96248891	20,0	132,0	 
administration land system	land administration systems	land administration systems|&|land administration system	3	93,3284549712	309,202485363	5732,03277934	33,0	199,0	 
concern environmental international	international environmental concerns	international environmental concerns	3	37,7285243501	145,825482352	2014,80845842	19,0	479,0	 
fire safety	fire safety	fire safety	2	31,4727875276	138,577629443	2113,70214005	21,0	74,0	 
fire suppression	fire suppression	fire suppression|&|suppression fire	2	26,7518693984	129,610837111	1182,79899918	9,0	44,0	 
property right	property rights	property rights	2	22,0309512693	104,417144059	1107,41558676	10,0	41,0	 
