stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
concurrence cover land	concurrence of land cover	concurrence of land cover	4	41,6999479659	146,52225953	6522,05549268	21,0	549,0	 
diversity genotype	diversity of genotypes	diversity of genotypes	3	44,0619025386	152,39390586	2077,9291605	28,0	1295,0	 
cover land mapping planning product value	value of a land cover mapping product for the planning	value of a land cover mapping product for the planning	10	41,6999479659	146,52225953	6522,05549268	21,0	549,0	 
expectation land planner use	expectations of the land use planners	expectations of the land use planners|&|expectations of land use planners	6	33,7571007343	125,746440076	6240,13770885	17,0	387,0	 
change quantity	changes in the quantity	changes in the quantity	4	44,0619025386	152,39390586	2077,9291605	28,0	1295,0	 
map scale	map at a scale	map at a scale	4	33,046426904	123,802293974	6522,05549268	21,0	549,0	 
aforementioned possibility	aforementioned possibilities	aforementioned possibilities	2	33,046426904	123,802293974	6522,05549268	21,0	549,0	 
different question research scale	different scales and research questions	different scales and research questions	5	33,7571007343	125,746440076	2722,12193	17,0	505,0	 
change land-use	land-use change	land-use change|&|Land-use change|&|land-use changes	2	169,953052649	466,99448903	2093,60969659	57,0	165,0	 
management policy	policy and management	policy and management	3	44,0619025386	152,39390586	2077,9291605	28,0	1295,0	 
management planning	planning and management	planning and management	3	36,1937056567	132,300382874	6803,05461468	23,0	577,0	 
expert knowledge	expert knowledge	expert knowledge	2	33,046426904	123,802293974	6522,05549268	21,0	549,0	 
change cover	cover change	cover change|&|cover changes	2	53,5037387969	183,172226021	2455,74072462	58,0	910,0	 
land-use system	land-use system	land-use system	2	29,8991481512	115,004009464	2155,68956882	19,0	480,0	 
available base evidence	evidence base available	evidence base available	3	55,5999306211	179,367909437	2077,9291605	28,0	1295,0	 
aspect configuration different land spatial use	spatial configuration of different aspects of land use	spatial configuration of different aspects of land use	8	55,5999306211	179,367909437	2077,9291605	28,0	1295,0	 
decision rule	decision rules	decision rules	2	37,7673450331	136,445209792	6790,71655331	24,0	578,0	 
force market	market forces	market forces	2	55,0773781733	209,024390946	2184,89988096	20,0	258,0	 
health inequality strategic	health inequalities and strategic	health inequalities and strategic	4	31,7713889264	120,275719098	2064,32937838	16,0	840,0	 
cover delineation land land-use	land cover and land-use delineations	land cover and land-use delineations	5	41,6999479659	146,52225953	6522,05549268	21,0	549,0	 
land use	land use	land use|&|land uses|&|land Use|&|use of land|&|use land	2	686,106768101	825,789767354	2299,64392127	554,0	6442,0	 
parameter various	various parameters	various parameters	2	36,1937056567	132,300382874	6803,05461468	23,0	577,0	 
development sustainable	sustainable development	sustainable development	2	40,9146237858	164,405096298	2947,13064742	16,0	175,0	 
approach flexible	flexible approaches	flexible approaches	2	44,0619025386	152,39390586	2077,9291605	28,0	1295,0	 
land-use transportation	land-use transportation	land-use transportation	2	37,7673450331	169,509339661	8162,53408096	10,0	40,0	 
model transportation	transportation models	transportation models	2	36,1937056567	145,435277494	5056,77735665	16,0	66,0	 
cause relationship simple	simple relationships between cause	simple relationships between cause	4	55,5999306211	179,367909437	2077,9291605	28,0	1295,0	 
policy transportation	transportation policies	transportation policies	2	36,1937056567	141,17227297	5170,81608503	30,0	307,0	 
collection datum land-use	Land-use data collection	Land-use data collection	3	39,714236158	141,482673178	5857,75316071	20,0	502,0	 
imagery resolution satellite spatial	spatial resolution of the satellite imagery	spatial resolution of the satellite imagery	6	41,6999479659	146,52225953	6522,05549268	21,0	549,0	 
considerable progress	considerable progress	considerable progress	2	44,0619025386	152,39390586	2077,9291605	28,0	1295,0	 
link people	links between people	links between people	3	44,0619025386	152,39390586	2077,9291605	28,0	1295,0	 
health outcome well-being	health and well-being outcomes	health and well-being outcomes	4	31,7713889264	120,275719098	2064,32937838	16,0	840,0	 
model system	model system	model system	2	44,0619025386	186,200627621	2556,36152874	13,0	67,0	 
Land-Use decade initiation	decade since the initiation of the Land-Use	decade since the initiation of the Land-Use	7	33,7571007343	125,746440076	2722,12193	17,0	505,0	 
functional group	functional groups	functional groups	2	44,0619025386	152,39390586	2077,9291605	28,0	1295,0	 
change model	change models	change models	2	33,046426904	127,109694671	2678,78216893	19,0	514,0	 
scale temporal	temporal scales	temporal scales	2	29,8991481512	115,004009464	2158,65063365	19,0	481,0	 
regional scale	regional scales	regional scales|&|regional scale	2	75,5346900662	220,53376213	2275,94305107	48,0	1689,0	 
context dependent	context dependent	context dependent	2	45,635541915	156,235133959	2071,3478332	29,0	1298,0	 
