stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
field-based scenario	scenario and field-based	scenario and field-based	3	18,8836725165	65,31167394	1004,56427256	12,0	537,0	 
government level regional representative	government representatives at the regional level	government representatives at the regional level	6	15,8856944632	57,6890689478	2055,55303819	8,0	236,0	 
many way	many ways	many ways	2	20,4573118929	69,1168547993	999,628298948	13,0	540,0	 
future land plausible use	plausible futures for land use	plausible futures for land use	5	23,8285416948	76,8719611874	1004,56427256	12,0	537,0	 
planning transportation	transportation planning	transportation planning	2	25,1782300221	79,8389065265	1285,13250762	24,0	132,0	 
change driver land social use	social drivers of land use change	social drivers of land use change	6	23,8285416948	76,8719611874	1004,56427256	12,0	537,0	 
context dependent	context dependent	context dependent	2	18,8836725165	65,31167394	1004,56427256	12,0	537,0	 
diversity genotype	diversity of genotypes	diversity of genotypes	3	18,8836725165	65,31167394	1004,56427256	12,0	537,0	 
land policy use	land use policies	land use policies|&|land use policy|&|policy for land use	3	63,5427778527	158,353456257	1170,96549779	32,0	345,0	 
expectation land planner use	expectations of the land use planners	expectations of the land use planners	6	19,857118079	67,6803483378	2207,81278787	10,0	282,0	 
land participatory planning use workshop	participatory land use planning workshop	participatory land use planning workshop	5	15,8856944632	57,6890689478	2055,55303819	8,0	236,0	 
change quantity	changes in the quantity	changes in the quantity	4	18,8836725165	65,31167394	1004,56427256	12,0	537,0	 
land review use	Review of a land use	Review of a land use|&|Review of land use	5	19,857118079	67,6803483378	2207,81278787	10,0	282,0	 
acceptance plan rate	acceptance rate of the plans	acceptance rate of the plans	5	19,857118079	67,6803483378	2207,81278787	10,0	282,0	 
approach land planning traditional use	Traditional land use planning approaches	Traditional land use planning approaches	5	19,857118079	67,6803483378	2207,81278787	10,0	282,0	 
management policy	policy and management	policy and management	3	18,8836725165	65,31167394	1004,56427256	12,0	537,0	 
eastern region village	village in the eastern region	village in the eastern region	5	15,8856944632	57,6890689478	2055,55303819	8,0	236,0	 
approach current emphasis	current approach the emphasis	current approach the emphasis	4	19,857118079	67,6803483378	2207,81278787	10,0	282,0	 
available base evidence	evidence base available	evidence base available	3	23,8285416948	76,8719611874	1004,56427256	12,0	537,0	 
aspect configuration different land spatial use	spatial configuration of different aspects of land use	spatial configuration of different aspects of land use	8	23,8285416948	76,8719611874	1004,56427256	12,0	537,0	 
model planning	planning models	planning models	2	18,8836725165	68,7545745112	3859,02162156	10,0	116,0	 
concept level local success	success of these concepts at the local level	success of these concepts at the local level	8	15,8856944632	57,6890689478	4268,48421552	8,0	134,0	 
land problem use	land use problems	land use problems	3	19,857118079	67,6803483378	1964,65135063	10,0	246,0	 
land plan use	land use plans	land use plans	3	15,8856944632	57,6890689478	1254,01227139	8,0	51,0	 
growth urban	urban growth	urban growth	2	28,3255087748	97,9675109099	841,986475517	12,0	71,0	 
metropolitan organization planning	metropolitan planning organizations	metropolitan planning organizations	3	19,857118079	72,1113361848	3896,3292491	8,0	97,0	 
model new system	new model system	new model system	3	15,8856944632	62,2590984533	3271,27766437	6,0	85,0	 
approach flexible	flexible approaches	flexible approaches	2	18,8836725165	65,31167394	1004,56427256	12,0	537,0	 
exist modification procedure	modifications in the existing procedures	modifications in the existing procedures	5	19,857118079	67,6803483378	2207,81278787	10,0	282,0	 
model transportation	transportation models	transportation models|&|transportation model	2	18,8836725165	72,9683442584	1702,41588331	18,0	119,0	 
argument relation such	such arguments in relation	such arguments in relation	4	17,8714062711	62,7952540842	794,359466466	9,0	414,0	 
cause relationship simple	simple relationships between cause	simple relationships between cause	4	23,8285416948	76,8719611874	1004,56427256	12,0	537,0	 
development model normative	development of a normative model	development of a normative model	5	15,8856944632	57,6890689478	4268,48421552	8,0	134,0	 
link people	links between people	links between people	3	18,8836725165	65,31167394	1004,56427256	12,0	537,0	 
model system	model system	model system	2	31,4727875276	106,333622768	3385,75824887	13,0	144,0	 
functional group	functional groups	functional groups	2	18,8836725165	65,31167394	1004,56427256	12,0	537,0	 
guideline land planning use	guidelines for land use planning	guidelines for land use planning	5	19,857118079	67,6803483378	2207,81278787	10,0	282,0	 
aim food security	aim of food security	aim of food security	4	15,8856944632	57,6890689478	2055,55303819	8,0	236,0	 
regional scale	regional scales	regional scales|&|regional scale	2	36,1937056567	101,633533512	944,348609993	23,0	824,0	 
different ethnic group	different ethnic groups	different ethnic groups	3	15,8856944632	57,6890689478	2055,55303819	8,0	236,0	 
