"Movilidad cotidiana, pobreza y exclusión social en la ciudad de Lima/Mobility, poverty and social exclusion in Lima/Mobilité quotidienne, pauvreté et exclusion sociale …","15176235109852866917","2008",3
"Car ownership as a mediating variable in car travel behaviour research using a structural equation modelling approach to identify its dual relationship","13824490431687756295","2010",8
"Structure and dynamics of a public bike-sharing system. Case study of the public transport system in Białystok","909181952793969618","2016",12
" INFORME FINAL DE TESIS","10810201343976266461","2012",9
"SYSTEME TERRITORIAL ET DEVELOPPEMENT: Impact de la route Nouakchott-Nouadhibou sur le Parc National du Banc d'Arguin","17558306378352069107","2012",10
"Inferring Geographical Partitions by Exploiting User Mobility in Urban Area","12530057346008262480","2014",12
"An assessment of interventions for improving communication and trust in cost benefit analysis processes","4599336809177940363","2015",8
" Logiques urbanistiques et logiques de transports au sein d'une intercommunalité périurbaine. L'exemple de la construction territoriale du Pays Voironnais","11803165925574305142","2007",9
"Coupled complex networks: structure, adaptation and processes","8186331315474542346","2014",12
"CITY-SIZE OR RANK-SIZE DISTRIBUTION? AN EMPIRICAL ANALYSIS ON GREEK URBAN POPULATIONS","11508076901451087317","2016",12
" ECTL Working Paper","11599357785458623740","2009",6
"How to plan for regional accessibility?","14627461874214537056","2008",8
"Accessibility contour measures in case study of Krakow","13881444901580641508","2014",7
"轨道交通与都市圈空间体系耦合关系研究","10050821353884305028","2013",7
"Bien-être et inégalités en Guinée Maritime: une question d'accès. Un système d'information pour le développement","12445815370204202024","2010",10
"La construction d'un espace européen des transports. Du principe de souveraineté nationale aux modalités de son dépassement","9384321120581092877","2014",10
"Incremental approach to public transport system improvements","10557180112881158054","2012",7
" Improving urban growth forecasting with cellular automata: a case study for Hervey Bay","340652297261548136","2003",7
"The role of spatial interaction in social networks","1751376469976532276","2013",12
" Integration of LUTI models into Sustainable Urban Mobility Plans (SUMPs)","9963644515348597670","2016",7
" Quelle mesure des inégalités urbaines? L'exemple d'une simulation d'un péage de cordon à Lyon","15906276854481549967","2013",8
"Joint accessibility design: framework developed with practitioners to integrate land use and transport planning in the Netherlands","9279271717247468535","2008",8
"30 Accessibility: theory and practice in the Netherlands and UK","3480045265446227969","2015",8
"Geographic knowledge discovery from sparse GPS-data-Revealing spatio-temporal patterns of Amazonian river transports","13151437478623329124","2013",8
"Dispersion of agglomeration through transport infrastructure","17788582081915489899","2013",8
"Stratégies territoriales d'innovation et mobilisation du capital humain dans les villes intermédiaires, les exemples d'Angers et de Reims","17162814042440586949","2014",10
"KONUT YER SEÇİMİ-ULAŞIM ETKİLEŞİM TEORİLERİ: KRİTİK BİR LİTERATÜR İNCELENMESİ","14531270712634469268","2004",7
"Potential Impact of Housing Policy on Transportation Infrastructure in Chinese Cities","14631122393807503549","2007",7
"Environmental assessment of urban mobility: Combining life cycle assessment with land-use and transport interaction modelling—Application to Lyon (France)","8211979169240190778","2017",7
" Evolving transportation networks","8258101384876010326","2011",12
"Régions portuaires et mondialisation","10379847598738367451","2008",12
"La naissance du périurbain comme catégorie statistique en France. Une perspective internationale","18113017549881178662","2015",5
" Cultures, technologies et mondialisation","5222345284563698634","2010",10
" A model of road network and buildings extension co-evolution","14739715137994834697","2014",12
"A positive theory of network connectivity","12956760579665359076","2012",12
"Evaluating transport externalities of urban growth: a critical review of scenario-based planning methods","11057429637195491539","2016",7
" Redes e conectividades na estruturação da frente de ocupação do Xingu/Iriri-Pará","8476523035021938497","2006",10
"Pohjoiset suurkaupungit: Yhdyskuntarakenteen kehitys Helsingin ja Tukholman metropolialueilla","6489102379189451818","2014",11
"Rail system development and urban transformations: Towards a spatial decision support system","7608690871700860183","2008",2
"La médiation urbaine, un champ émergent qui participe à la construction sociale des métropoles","16351870158579588094","2014",9
"A complex systems approach to connectivity to international markets","9788683036663539237","2016",12
" Entropy measures of street-network dispersion: Analysis of coastal cities in Brazil and Britain","14825152371230608554","2013",12
"Heuristic urban transportation network design method, a multilayer coevolution approach","9433653206824619514","2017",12
" RS-URBIX RESEARCH PAPERS","9705634975197988401","",7
" Amarrer le développement urbain aux infrastructures de transport publics: examen comparatif des politiques locales de quatre agglomérations suisses","9544277750994587809","2009",9
"Conclusions–Competitiveness and cohesion: One discourse, multiple realities and new challenges for policy and research","4430047831660028940","2008",9
"基于 NodeXL 的城市地铁网络仿真与结构分析","3914966578069579063","2016",12
" Vybrané kartografické a grafické metódy znázorňovania dostupnosti","10716262733889306727","2008",8
" Desserte ferroviaire à grande vitesse, activation des ressources spécifiques et développement du tourisme: le cas de l'agglomération rémoise","14900532297166432212","2010",3
"Smart Grids in the City: Splintering Urbanism in a Smart Urban Future","18145586594378808973","2013",10
"Ex-post evaluation of thirty years of compact urban development in the Netherlands","4167522551793017364","2006",7
"Quand le lieu compte. La réforme de la gestion de l'eau en Palestine: des configurations locales multiples","4518451496920528071","2010",10
"Mathematics and morphogenesis of cities: A geometrical approach","11819818561854891580","2011",12
"Relationship between freight accessibility and logistics employment in US counties","8467861734359419144","2014",2
"A Land-use Approach for Capturing Future Trip Generating Poles","8271494907140722354","2015",7
"Le réseau autoroutier français: un outil rapidement valorisé, des effets controversés","9388458379846447123","1997",3
" Elementary processes governing the evolution of road networks","3086518878428601412","2012",12
"Kentsel Toplu Taşıma Kapsamında Metrobüs Sisteminin Yaya Erişilebilirliğinin Değerlendirilmesi: İstanbul Örneği","1942620309936529316","2012",8
" Négociations identitaires marchandes","18353151714765621552","2006",10
" Does high-speed rail affect destination choice for tourism purpose?. Disneyland Paris and Futuroscope case studies","7825015357218159973","2016",3
"L'enjeu transfrontalier de l'extension des réseaux de tramway urbain à Strasbourg et Bâle","12241368884278442280","2011",10
"The coordination of local policies for urban development and public transportation in four Swiss cities","11436232414114613635","2006",9
"The impact of opening hours on the equity of individual space–time accessibility","10989913736033300815","2011",8
"The evolution and planning of hierarchical transport networks","15548407300627151288","2014",12
"Mobilitätsforschung in nachfrageorientierter Perspektive","7939932322690447268","2007",6
"Food in space: the spatial organization of food systems","14299166710700437480","2015",7
"Figueres i el tren d'alta velocitat: oportunitats per al desenvolupament local dins l'espai català transfronterer","17140088841548922280","2015",3
" Continuity and Change in Dutch Transport Geography","7603381925046999081","2012",7
"Understanding the Changing Urban Space in India","15047772316357989859","2017",10
"Reviving small rural towns in the Paris periurban fringes","367225004690668010","2009",3
"High speed rail and regional competitiveness","15720384025980919795","2011",11
" HST and polycentric regional development of Catalonia","120925799099586435","2007",3
"Comparer les morphogénèses urbaines en Europe et aux États-Unis par la simulation à base d'agents--Approches multi-niveaux et environnements de simulation …","9226287062305668505","2010",5
" Menzil kavramının konut bağlamında İstanbul örneğinde mahalle dokusu ve kapalı siteler üzerinden okunması","5716603818970791983","2013",8
"Accessibility, connectivity and resilience in complex networks","13790843142207288424","2012",12
"La planification métropolitaine et le transit-oriented development (TOD): les nouveaux instruments de la gouvernance du Grand Montréal","16767933415430308127","2016",9
" Mobilisation dans les campagnes toulousaines: conflit d'aménagement et tensions locales","5457624755456368761","2010",10
"Assessing the potential of bus rapid transit-led network restructuring for enhancing affordable access to employment–The case of Johannesburg's Corridors of …","3657924253146521901","2016",8
" Toward True Multimodal Transportation Accessibility: Data, Measures, and Methods","1339266566062982205","2017",8
" of thesis Municipal Transport Policy in Master Planning–Case Vantaa","3018730228995284001","2017",11
"Dealing with interrelatedness and fragmentation in road infrastructure planning: an analysis of integrated approaches throughout the planning process in the …","9346895705870430160","2016",11
"Place-framing by coalitions for car alternatives: a comparison of Montréal and Rotterdam The Hague metropolitan areas.","15957571988356466453","2014",9
"Designing Mobility in a City in Transition. Challenges from the Case of Palermo","6759987910302550573","2014",11
"国外应用城市模型发展回顾与新型空间政策模型综述","7354247501821383624","2014",7
" Uma nova determinação do urbano: o desenvolvimento do processo de metropolização do espaço","3416299206788384552","",10
"Potential contribution of LUTI models in contemporary strategic planning for urban mobility: a case study of the metropolitan area of Thessaloniki","14102622355932358985","2015",7
" Forma urbana sustentável ou cidade acessível multimodal? A aplicação do conceito de 'disparidade de acessibilidade'na AML","5750106249380922969","2010",8
" A protocol to convert spatial polyline data to network formats and applications to world urban road networks","17496342820614165132","2016",12
" La coopération de proximité à travers les réseaux interrégionaux: la LGV franco-espagnole, outil de l'émergence d'une gouvernance transfrontalière?","16162204187834166284","2015",3
"Entreprises agricoles et globalisation des espaces ruraux. Éclairages à partir de l'Argentine, du Brésil et de l'Uruguay","4837610006326584968","2015",10
"How to incorporate the spatial dimension in destination choice models: The case of Antwerp","14682410048125061074","2008",1
"Statistical analysis on the evolution of OpenStreetMap road networks in Beijing","18372231920646453972","2015",12
" L'enjeu de l'apprentissage performant du transport fluvial par les organisations logistiques: quels enseignements pour l'action publique?","9495441632513405895","2013",3
"Understanding the Structure of Urban Bus Networks: The C-Space Representation Approach","11841347974627024936","2015",12
" La récupération domestique des eaux de pluie comme mode alternatif de gestion de l'eau: dimensions territoriales et enjeux urbanistiques actuels","12193823058874112288","2015",10
"Les exclus de la mobilité: de l'observation à la décision","18443424617274541600","2014",10
" Residential Location Choice-The influence of migration and commuting distance","17753912920957681156","",7
"The Green Electric Mobility Tool-The development of an ex-ante assessment tool contributing to the advancement of eMobility in urban areas in middle-income …","18085644827780598047","2016",11
"Testing the decentralization effects of rail systems: Empirical findings from Israel","11155395930309892873","2010",2
"Spatial information sciences for transportation decisions","3993727902580752676","2009",7
" The Structural Accessibility Layer","10886127820561770544","2008",8
"Mobilité quotidienne, socialisation et ségrégation: une analyse à partir des manières d'habiter des adolescents de zones urbaines sensibles","2329759447668698447","2011",5
"On the Rationality of Network Development: the Case of the Belgian Highway Network","573364619344750107","2016",12
"Complex network topology of transportation systems","11886566048202202821","2013",12
" CHANGER DE MÉTRIQUE DES RÉSEAUX ROUTIERS POUR RÉGULER LA DÉPENDANCE AUTOMOBILE: LES «RÉSEAUX LENTS»?","17517395983358562715","2007",10
" Métropolisation et système de villes en Pologne depuis 1960","14637672601977963550","2016",5
" The Structure and Dynamics of Cities","15936516529705678468","2016",12
" Configuraciones y redes de poder: un análisis de las relaciones sociales en América Latina","15641393023920450683","2002",10
"Impact analysis of extreme events on flows in spatial networks","1010133953377321777","2014",12
"Understanding urban networks: Comparing a node-, a density-and an accessibility-based view","6077749395512440829","2013",8
" Urban spatial structure, daily mobility and energy consumption: a study of 34 european cities","9256794042650563470","2012",12
"Liner shipping networks, port characteristics and the impact on port performance","17063304828959977937","2016",12
"Rapport au quartier, représentation de l'espace et mobilité quotidienne: le cas d'un quartier périphérique de Québec-ville","365985451802900632","2002",10
" Politisation d'un risque naturel sur le Rhône","14008286045841178720","2014",10
"Transport accessibility and social inequities: a tool for identification of mobility needs and evaluation of transport investments","16196274235789189901","2012",8
"A multi-attribute comparative evaluation of value capture financing mechanisms: A case study","3543978528096670288","2015",7
" Geographie des centres d'appel","17328575043820238546","2003",3
"Transportation implications of metropolitan spatial planning in mega-city Beijing","16645999085681599203","2009",7
"Investigating accessibility indicators for feedback from a travel to a land use model","4451421726408395351","2011",7
"MOBILITÉS ACADÉMIQUES ETSTRATÉGIES D'INTERNATIONALISATION","786221248997530966","2011",10
"La influencia del monte arbolado en las empresas transformadoras de la madera en Galicia","13172782931446826069","2013",4
" Lorsque la pénurie fait ressource. Etude géographique de la notion de ressource. L'exemple de la politique de l'eau au Maroc","14544168325817180346","2005",10
" Les contestations du TGV méditerranée: projet, controverse et espace public","13912745409768460461","1999",10
"Reshaping the Urban Environment Through Mobility Projects and Practices: Lessons from the Case of Palermo","14585536825992632869","2016",11
" Accessibility development by shifting from monocentric structure to polycentric structure: A comparison of Riyadh, Saudi Arabia and Melbourne, Australia","7676799391885418734","2014",8
" Quel impact de la logistique sur le développement territorial","14568332263285679938","2008",3
" Revised DRAFT Chapter","12871657628531135815","2008",8
"Measuring TOD around transit nodes-Towards TOD policy","2461466985030055448","2017",11
"Beyond technology","9043101435431890671","2016",7
" History, Evolution and Structure of the System of Cities: The Case of Bio Bio Region (Chile)","10339742526292136474","2016",5
" Cities in worldwide air and sea flows: A multiple networks analysis","692639364031775036","2011",12
"Growth Patterns of Subway/Metro Systems Tracked by Degree Correlation","4196851619316729988","2012",12
" The impacts of congestion on automobile accessibility. What happens in large European cities?","5042251251553765999","2016",8
" Developing a Tool for Evaluating Land Use-Transport Integration","5135111128672754351","",8
"Au bonheur des autres","6073333837781898892","2005",3
" Handbook of transportation engineering","4440875924135167329","2003",2
" Elektrisch taxivervoer in Amsterdam","8999739418048888357","",11
"Spatial network analysis","10482039528889678387","2014",12
"1. La circulation des hommes et des biens dans le champ migratoire turc","11116531524450271695","2007",10
" Uncovering patterns of inter-urban trip and spatial interaction from social media check-in data","13355875663333370919","2014",12
"Urbanisation et dynamique des transports informels et des mobilités dans les villes secondaires sénégalaises: les cas de Touba, Thiès et Saint Louis","14359445496707566102","2013",9
" Mobilität im suburbanen Raum. Neue verkehrliche und raum-ordnerische Implikationen des räumlichen Strukturwandels","15229998753336727116","",7
"Migrants, transporteurs et agents de l'État: rencontre sur l'axe Agadez-Sebha","11619940627236625332","2005",10
"Measuring regional cohesion effects of large-scale transport infrastructure investments: an accessibility approach","15923103254121616546","2008",8
" Impacts on Land Use Characteristics from Fixed Link Projects: Four Case Studies from Norway","12319656594235031992","2016",7
"基于公共客运的东北地区城市陆路网络联系与中心性分析","8645042963420025207","2016",12
"Evaluating various road ownership structures and potential competition on an urban road network","11376310191188732113","2016",12
" Using Connectivity for Measuring Equity in Transit Provision","1124658967697425281","2014",8
"Modélisation des dynamiques urbaines: application à l'analyse économique du changement climatique","1359194094090481167","2012",7
" Designing a new planning approach","7225982281280012544","",8
"New Global Studies","1392912143742479809","2009",10
"Innovation without change?","5271844703650594670","2002",11
"Les deux options métropolitaines des politiques de développement territorial","7998859802765489258","2013",3
"L'implication des associations dans les politiques publiques de développement rural: la résonance territoriale des mondes associatifs","4589037716717029412","2011",10
" Infrastructure and firm dynamics: a micro-simulation approach","16928680815432361449","2006",2
" Estudos de relações entre variáveis socioeconômicas, de uso do solo, participação em atividades e padrões de viagens encadeadas urbanas","3046966476566280584","2007",7
"Can we integrate land-use and transport planning? An investigation into the use of travel planning in regulation","2508096719201861342","2015",7
"Sustainability and Public Transportation Theory and Analysis","2706512425790325510","2014",8
"The Propensity to Cycle Tool: An open source online system for sustainable transport planning","2191607757283309358","2015",8
"Ein integriertes Verkehrsnachfrage-und Bewertungsmodell-Ansatz einer Synthese von Mikrooekonomie und Verkehrsplanung","2383160091979448656","2012",7
" Territorial implications of high speed rail: a Spanish perspective","7238773654311666897","2016",7
"Centralized versus Decentralized Infrastructure Networks","14760409341837794270","2015",12
"Assessing the accessibility impact of transport policy by a land-use and transport interaction model–The case of Madrid","7403034735160752310","2015",8
"Four applications of the TIGRIS model in the Netherlands","16662688828903001885","2002",7
"The structural robustness of geographical networks against regional failure and their pre-optimization","4009146416023516601","2016",12
"Mesurer l'accessibilité en transport collectif aux pôles d'excellence de Lille Métropole.","13387944352085621913","2011",10
"Generic patterns in the evolution of urban water networks: Evidence from a large Asian city","16502451228695784640","2017",12
"Approche multiscalaire des liens entre mobilité quotidienne, morphologie et soutenabilité des métropoles européennes: cas de Paris et de la région Rhin-Ruhr","16059887994106923412","2010",5
"Discutir saúde e imigração no contexto atual de intensa mobilidade humana","1336088317788232591","2017",10
"Time of day dependency of public transport accessibility in the Czech Republic","3411158235600357328","2015",8
"Sustainable Transportation: Theory or Practice? Perspective of Planners and Policy Makers","9545489871177153648","2008",7
"Location choice model for logistic firms with consideration of spatial effects","17797258172458026301","2010",2
" Structural properties of urban street networks of varying population density","4078043199221149341","2013",12
" La rue: essai sur l'économie de la forme urbaine","11618281905561173244","2001",10
" Le TGV Rhin-Rhône dans tous ses états","5242129055799616749","2015",3
"L'émergence de la notion de pôle d'échanges, entre interconnexion des réseaux et structuration des territoires","11832021499459048480","2008",10
"The multilayer temporal network of public transport in Great Britain","2512102885621240820","2015",12
"Achieving Sustainable Cities","9669647830703505784","2010",7
" Struggling for the use of urban streets: preliminary (historical) comparison between European and Indian cities","2446087951249398946","2014",3
" Urban transfer entropy across scales","5889366836925896560","2015",7
"Big models: From Beijing to the whole China","8962525230268886305","2015",12
" Generative network models for simulating urban networks, the case of inter-city transport network in Southeast Asia","1727240970915573682","2016",12
"Transparency, flexibility, simplicity: From buzzwords to strategies for real PSS improvement","13610311626181444583","2012",8
"Transport geography and new European realities: a critique","18109985855575576305","2010",6
"Consommateur, client, citoyen: l'usager dans les nouvelles régulations des services de réseaux. Les cas de l'eau, de l'électricité et des télécommunications en France","13580412707944269050","2003",10
"Understanding Accessibility, Analyzing Policy: New Approaches for a New Paradigm","576713849962366230","2014",8
"Tussen stad en platteland: Onderzoek naar de kwaliteitsaspecten van een poortfunctie van stations op het platteland","4348236978564914074","2013",8
"Delhi's land cover change in post transit era","589105401699797983","2016",7
"Movilidad femenina: los reveses de la utopía socio-espacial en las poblaciones de Santiago de Chile*/Women's Mobility: Setbacks in Socio-Spatial Utopia in the …","4431496049847741729","2015",3
" Innovative offices for smarter cities, including energy use and energy-related carbon dioxide emissions","16827339403341255667","2017",10
"Archive ouverte HAL","17421158565418847861","",10
" Penser les réseaux","6854928376485733671","2001",10
" Journ al of Transport Geogr aphy","15931222263511200673","2013",8
"The organizational learning of a new realtion between road projets planning and territory stakeholders: the case of the Quebec ministry of tranportation","10902935719250740304","2008",10
"Concepts, reflections and applications of social equity: approaches to accessibility to primary goods and services in the region of Flanders, Belgium","7995462676471609860","2015",8
" Accessibility Planning tools for sustainable and integrated Land Use/Transport (LUT) development: an application to Rome","7106520131778669231","2013",8
" CITY LAND USE AND RENT DYNAMICS WITH LOCATION EXTERNALITIES AND ZONING REGULATIONS","3935962163068841040","",7
" Dostępność transportowa jako koncepcja integrująca planowanie przestrzenne z rozwojem transportu","14691227048296862363","2008",7
"Shape grammars overview and assessment for transport and urban design: Review, terminology, assessment, and application","803086432938124946","2016",12
"城市交通规划中交通可达性模型及其应用","8017400418976826178","2009",8
"Appearance-based SLAM in a Network Space","1525144522692076894","2015",12
" De l'évaluation de l'effet structurant d'un projet urbain à l'analyse des congruences entre stratégies d'acteurs: le réaménagement du Vieux-Port de …","13524558818340642580","2003",3
"Trayectoria, evolución y estructura del sistema de ciudades: el caso de la región del Bío-Bío (Chile)","5771500823692672093","2016",5
" Sciences urbaines: interdisciplinarités passive, naïve, transitive, offensive","2022536299526031049","2015",12
"Injecting a rapid rail link into a metropolis","12888682099709140912","2009",7
"Instituer la multimodalité avec les schémas de services de transport","14695853558990788662","2002",10
"Station areas as nodes and places in urban networks: An analytical tool and alternative development strategies","6754823281952618261","2008",11
" La conception des transports collectifs en site propre (TCSP) en France: des tracés problématiques?","16962624219086753983","2012",3
" La réforme aéroportuaire de la loi du 13 août 2004 à l'épreuve des faits","8280096681635365887","2011",6
"Villes et réseaux «petits-mondes","7312784732992542875","2007",10
" Where sustainable transport and social exclusion meet: Households without cars and car dependence in Germany and Great Britain","4087874397832681369","2013",9
" Cities and transport networks in shipping and logistics research","6289552798478929099","2013",12
"Segregation et territoire. De quoi parle-t-on?","7551723218452250158","2003",10
" Le mythe du développement économique induit par les grandes infrastructures de transports","10856658103118340902","2002",6
"Beyond Technology: Demand-Side Solutions for Climate Change Mitigation","8596337128268273561","2016",7
"Is the international transhumance corridor in Sahel an archetype of multi-sited territory?","14724266984488518173","2013",10
"Access as a social good and as an economic good","11425602066445770612","2014",8
" La gestion concertée de réseaux de sentiers, ou comment conjuguer nature et société en espaces protégés","5705662645739227653","",10
"Discours et pratiques autour du développement durable et des ressources en eau. Une approche relationnelle appliquée aux bassins d'Adour-Garonne et du …","458333383174783341","2005",10
"Maîtriser la dépendance automobile par l'aménagement du territoire en contexte transfrontalier. Le cas de la Wallonie","12169917947502120953","2007",7
" PDU et nodosités territoriales: une grille d'analyse des lieux de l'interconnexion ferroviaire","17054740779404239664","2001",9
" Place-Based Evaluation for Integrated Land-Use Management","4263415940396333944","2015",11
"Accessibility and territorial cohesion in a case of transport infrastructure improvements with changing population distributions","7376709710337748824","2016",7
" Open data, usagers du numérique et entreprises publiques. Les échanges informationnels et relationnels au service de l'innovation dans les transports en …","1459881473282573065","2015",9
"The Influence of Structure in Supply and Demand on the Performance Characteristics of Road Traffic Networks: An exploration of how methodological approaches …","13148521037322598056","2015",12
"Exploring the relationship between street centrality and land use in Stockholm","14186537126402816131","2014",12
" Temps et réseaux. Enjeux et perspectives","7984551162646791062","2016",10
" Network growth and ownership organization","9714858325703077007","2008",12
"The effects of the high-speed railway on urban development: International experience and potential implications for China","13868211247859932084","2015",11
"Surveying models in urban land studies","12461509638138559389","2012",7
" Benchmarking Public Transport and Land Use Integration in Melbourne and Hamburg: Hints for Policy Makers","17672215516746545062","2009",11
"A Comparative Analysis of High-Speed Rail Station Development into Destination and Multi-Use Facilities: The Case of San Jose Diridon","7430415394578865655","2017",11
"Road space allocation: the intersection of transport planning, governance and infrastructure","10025262285032488214","2014",7
"Cities and highway networks in Europe","8195558924340493347","1996",8
"HIGH-SPEED RAILWAY AND TOURISM: IS THERE AN IMPACT ON INTERMEDIATE CITIES? EVIDENCE FROM TWO CASE STUDIES IN CASTILLA-LA MANCHA ( …","14033397299433276305","2016",3
" LES ASYMÉTRIES FRONTALIÈRES","12025514919079706874","2006",10
"Graph-theoretic evaluation support tool for fixed-route transport development in metropolitan areas","9699896234770158549","2014",12
" Urban growth modeling based on land-use changes and road network expansion","8911748967759297223","2013",12
" Frontières et transports, frontières de transport. Continuité, mutations et transitions entre l'Ouest et l'Est de l'Europe","2088914473918653766","2005",3
"Urban form in the Helsinki and Stockholm city regions-Development of pedestrian, public transport and car zones","12993718504631349405","2015",11
"Land-use mix in South African cities and the influence of spatial planning: Innovation or following the trend?","2712678435561573702","2015",7
"Jurisdictional control and network growth","3348080097085279465","2009",12
"Approche territoriale de la pluriactivité en milieu rural africain. Petits métiers et gros travaux en Guinée Maritime","3035194883065019204","2007",10
"Measuring one century of railway accessibility and population change in France. A historical GIS approach","7622033396544392224","2016",7
"A design framework for measuring transit oriented development","445792216820660267","2012",11
" Understanding spatiotemporal patterns of human convergence and divergence using mobile phone location data","14433562089023689477","2016",12
"Resilience as an imperative in public transport organizations","15462443906158716413","2011",11
"Les grans infrastructures de transport i el desenvolupament de la ciutat mitjana. El Tren d'Alta Velocitat a les ciutats de Lleida, Avinyó i Novara","2871073548051697288","2005",3
" Les villes comme agents: simulation des futurs possibles du système urbain européen","1375841644747219363","2010",5
" Built form, travel behaviour and low carbon development in Ahmedabad, India","85408632157761347","2013",7
" Rich do not rise early: spatio-temporal patterns in the mobility networks of different socio-economic classes","680841140271003002","2016",12
"The structure and evolution of a skyway network","17790989731453147407","2013",12
" REHANA SHRESTHA FEBRUARY, 2012","16509480288399604979","2012",7
" La desserte ferroviaire des territoires périurbains. Construire la ville autour des gares (Bruxelles/Milan/Paris/Washington), Anne Grillet-Aubert (dir.), …","1983064507875093323","2016",9
"Land use variables in trip generation models: The case of the light rail transit in Tel Aviv","5932841872008604859","2008",7
"On The Sustainability Of Urban Institutional Dynamics: Capitalization, Decentralization, And The Case Of Two Alpine Cities","3228634529598665335","2011",3
"The first rapid tram line in Poland: How has it affected travel behaviours, housing choices and satisfaction, and apartment prices?","10078298850924605114","2016",2
" Geneva, from Car-euphoria to Opening of the Borders: Trajectory and Coordination of Transport and Urban Planning Policy","14722931426031799619","2012",3
