stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
behavior travel	travel behavior	travel behavior	2	6,29455750551	30,7737343721	514,596202713	2,0	8,0	 
system transportation	transportation system	transportation system|&|transportation systems|&|system for transportation	2	58,224656926	130,998835317	301,015788059	35,0	260,0	 
system urban	urban system	urban system	2	4,72091812914	21,1661331995	322,538267747	3,0	17,0	 
network transportation	transportation network	transportation network|&|transportation networks	2	31,4727875276	100,215497365	306,649900988	13,0	85,0	 
rich understanding	richer understanding	richer understanding|&|rich understanding	2	4,72091812914	21,1661331995	434,984397603	3,0	18,0	 
motor vehicle	motor vehicle	motor vehicle	2	4,72091812914	23,0803007791	296,712468729	5,0	49,0	 
activity moderate-to-vigorous physical	moderate-to-vigorous physical activity	moderate-to-vigorous physical activity	3	3,9714236158	18,4923653937	1636,08229271	2,0	5,0	 
equilibrium network	network equilibrium	network equilibrium	2	4,72091812914	23,0803007791	704,926247862	2,0	6,0	 
activity pattern urban	urban activity patterns	urban activity patterns	3	3,9714236158	18,4923653937	597,070608053	2,0	10,0	 
accident future motor vehicle	motor vehicle accidents and the future	motor vehicle accidents and the future	6	3,9714236158	18,4923653937	325,319879328	2,0	30,0	 
air quality standard	air quality standards	air quality standards	3	7,94284723159	31,4791686231	316,092908979	4,0	34,0	 
planner transportation	transportation planners	transportation planners	2	6,29455750551	26,4106795843	322,219440642	4,0	27,0	 
development urban	urban development	urban development|&|development urban	2	17,3100331402	58,5921399397	274,342968255	11,0	67,0	 
poor urban	urban poor	urban poor	2	6,29455750551	30,7737343721	338,328430618	2,0	6,0	 
planning process	planning process	planning process	2	18,8836725165	66,1428743894	468,531617506	14,0	78,0	 
maker policy	policy makers	policy makers	2	6,29455750551	26,4106795843	462,449607657	4,0	31,0	 
area land	land area	land area	2	11,0154756347	49,3876441321	379,699181987	3,0	18,0	 
rapid urbanization	rapid urbanization	rapid urbanization	2	4,72091812914	21,1661331995	463,853768842	3,0	18,0	 
corporation development urban	urban development corporations	urban development corporations	3	7,94284723159	33,7641833759	2265,07116354	3,0	6,0	 
approach case promising	promising approaches in each case	promising approaches in each case	5	3,9714236158	18,4923653937	325,319879328	2,0	30,0	 
energy transportation	transportation energy	transportation energy	2	7,86819688189	33,0133494803	279,070853745	4,0	20,0	 
activity physical	physical activity	physical activity	2	9,44183625827	42,3322663989	1376,54532516	3,0	11,0	 
implication planning	planning implications	planning implications	2	4,72091812914	23,0803007791	259,861723815	2,0	19,0	 
activity human	human activities	human activities	2	4,72091812914	21,1661331995	500,457022224	3,0	13,0	 
program research	research program	research program	2	4,72091812914	21,1661331995	338,776830304	3,0	16,0	 
activity level	activity levels	activity levels	2	4,72091812914	23,0803007791	613,612730483	2,0	8,0	 
policy urban	urban policies	urban policies|&|urban policy	2	6,29455750551	26,4106795843	1584,11615445	4,0	15,0	 
instrument policy	policy instruments	policy instruments	2	4,72091812914	23,0803007791	332,435300123	2,0	11,0	 
structure urban	urban structures	urban structures	2	4,72091812914	23,0803007791	256,598791955	2,0	16,0	 
density urban	urban density	urban density	2	4,72091812914	23,0803007791	267,612534825	2,0	16,0	 
passenger transportation	passenger transportation	passenger transportation	2	6,29455750551	28,2215109326	310,142611242	5,0	47,0	 
activity pattern	activity patterns	activity patterns	2	11,0154756347	49,3876441321	658,205121819	4,0	17,0	 
agency transportation	transportation agencies	transportation agencies	2	9,44183625827	42,3322663989	264,412355402	3,0	17,0	 
factor key	key factors	key factors	2	4,72091812914	23,0803007791	317,277992621	2,0	15,0	 
growth management	growth management	growth management	2	6,29455750551	30,7737343721	230,167368996	2,0	23,0	 
decision maker	decision makers	decision makers|&|Decision makers	2	6,29455750551	26,4106795843	472,575159706	4,0	27,0	 
consumption energy	energy consumption	energy consumption	2	4,72091812914	21,1661331995	350,932843949	5,0	28,0	 
growth rapid	rapid growth	rapid growth	2	7,86819688189	33,0133494803	324,668649938	6,0	48,0	 
expansion urban	urban expansion	urban expansion	2	6,29455750551	28,2215109326	273,862973915	4,0	30,0	 
problem salient several transportation urban	several salient problems of urban transportation	several salient problems of urban transportation	6	3,9714236158	18,4923653937	325,319879328	2,0	30,0	 
development pattern	development patterns	development patterns|&|patterns of development	2	4,72091812914	21,1661331995	317,986038399	3,0	26,0	 
decade past	past decade	past decade|&|past decades	2	7,86819688189	31,2576120857	389,771572466	5,0	25,0	 
planning transportation	transportation planning	transportation planning|&|planning and transportation	2	28,3255087748	83,3629096724	259,533824599	34,0	294,0	 
air concentration pollution	air pollution concentration	air pollution concentration	3	3,9714236158	18,4923653937	307,985382148	2,0	9,0	 
health impact	health impacts	health impacts	2	4,72091812914	23,0803007791	359,601783855	2,0	13,0	 
relationship transportation	transportation relationship	transportation relationship|&|relationships between transportation|&|relationship between transportation	2	4,72091812914	21,1661331995	432,251850312	3,0	22,0	 
air pollution	air pollution	air pollution	2	70,813771937	176,400502709	343,972858887	30,0	248,0	 
traffic urban	urban traffic	urban traffic|&|traffic and urban	2	4,72091812914	21,1661331995	452,479209704	4,0	24,0	 
development sustainable urban	sustainable urban development	sustainable urban development|&|urban sustainable development	3	7,94284723159	33,7641833759	283,454631798	3,0	30,0	 
land-use planning	land-use planning	land-use planning	2	7,86819688189	33,0133494803	235,236255625	4,0	23,0	 
current situation	current situation	current situation	2	4,72091812914	21,1661331995	411,058360784	3,0	19,0	 
planning process transportation	transportation planning process	transportation planning process	3	15,8856944632	54,0684518224	368,854088428	7,0	39,0	 
information value	value of information	value of information|&|value information	3	9,44183625827	52,7051837399	278,983951124	1,0	3,0	 
density population	population density	population density	2	15,7363937638	57,2203645653	297,609563619	7,0	48,0	 
air pollution urban	urban air pollution	urban air pollution|&|Urban air pollution	3	29,7856771185	87,9156642087	408,024595522	12,0	85,0	 
infrastructure transport	transport infrastructure	transport infrastructure	2	7,86819688189	31,2576120857	576,521187361	5,0	28,0	 
indicator transportation	transportation indicators	transportation indicators|&|indicators and transportation	2	4,72091812914	23,0803007791	412,911691183	2,0	6,0	 
economic growth	economic growth	economic growth	2	6,29455750551	26,4106795843	278,05299219	4,0	25,0	 
environmental protection	environmental protection	environmental protection	2	4,72091812914	23,0803007791	283,54491299	2,0	18,0	 
effect health	health effects	health effects	2	6,29455750551	26,4106795843	265,084101125	4,0	29,0	 
congestion pricing	congestion pricing	congestion pricing	2	6,29455750551	30,7737343721	229,245859952	2,0	18,0	 
air quality	air quality	air quality	2	33,046426904	97,2567279511	261,183247553	17,0	166,0	 
congestion traffic urban	urban traffic congestion	urban traffic congestion|&|congestion in urban traffic	3	5,95713542369	27,7385480905	406,3713966	2,0	17,0	 
matter particulate	particulate matter	particulate matter	2	4,72091812914	21,1661331995	598,693777042	3,0	13,0	 
development sustainable	sustainable development	sustainable development	2	4,72091812914	21,1661331995	253,240243768	3,0	21,0	 
choice realistic route traveler	realistic traveler route choices	realistic traveler route choices	4	3,9714236158	21,2451464758	473,175741037	1,0	6,0	 
system transit	transit systems	transit systems|&|transit system	2	9,44183625827	37,5091345028	293,110985123	5,0	29,0	 
activity space urban	Urban activity spaces	Urban activity spaces|&|activity spaces and urban	3	5,95713542369	27,7385480905	4024,31584962	2,0	4,0	 
sustainable transportation urban	sustainable urban transportation	sustainable urban transportation	3	7,94284723159	31,4791686231	265,161072342	4,0	22,0	 
computer technology	computer technology	computer technology	2	6,29455750551	30,7737343721	426,551585516	2,0	13,0	 
morphology urban	urban morphology	urban morphology	2	6,29455750551	28,2215109326	530,931014105	3,0	11,0	 
network transportation urban	urban transportation network	urban transportation network|&|urban transportation networks	3	35,7428125422	133,680480679	275,772383295	6,0	62,0	 
human settlement	human settlements	human settlements	2	4,72091812914	23,0803007791	415,367799379	2,0	9,0	 
information system	information system	information system|&|information systems	2	7,86819688189	33,0133494803	241,564420003	7,0	59,0	 
sustainable transportation	sustainable transportation	sustainable transportation	2	4,72091812914	21,1661331995	355,174673041	3,0	15,0	 
distribution spatial	spatial distribution	spatial distribution	2	9,44183625827	35,7876842172	379,86888518	6,0	32,0	 
service transit	transit service	transit service	2	4,72091812914	23,0803007791	285,250706326	2,0	18,0	 
transportation urban	urban transportation	urban transportation|&|Urban transportation|&|transportation and urban	2	45,635541915	115,803290092	251,379353694	25,0	210,0	 
public transportation	public transportation	public transportation	2	9,44183625827	42,3322663989	350,633359527	5,0	37,0	 
decision-making process	decision-making process	decision-making process	2	4,72091812914	21,1661331995	238,342602339	3,0	21,0	 
geographic information system	geographic information systems	geographic information systems	3	5,95713542369	25,3231375319	258,903971933	3,0	20,0	 
regional scale	regional scale	regional scale	2	4,72091812914	21,1661331995	246,347104299	3,0	19,0	 
