stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
emission factor	emission factors	emission factors	2	4,72091812914	19,6002095759	330,445935052	3,0	19,0	 
distribution population	population distribution	population distribution	2	7,86819688189	35,8572952591	301,007211962	2,0	12,0	 
road traffic	road traffic	road traffic	2	4,72091812914	21,5143771555	251,631398016	2,0	12,0	 
forest structure urban	urban forest structure	urban forest structure|&|urban forest structures	3	9,92855903949	42,9376207976	284,037356051	2,0	11,0	 
planning urban	urban planning	urban planning	2	11,0154756347	38,098476465	250,600938878	6,0	32,0	 
centre city	city centre	city centre|&|city centres|&|centre of the city	2	7,86819688189	30,4034767743	226,616614895	4,0	22,0	 
image satellite	satellite images	satellite images	2	6,29455750551	24,3227814195	258,512452231	4,0	23,0	 
dengue incidence	dengue incidence	dengue incidence|&|Dengue incidence	2	4,72091812914	21,5143771555	178,106475287	2,0	36,0	 
spatial structure	spatial structure	spatial structure|&|Spatial structure	2	31,4727875276	80,0145663822	286,871229758	15,0	73,0	 
density population	population density	population density	2	7,86819688189	32,6670159598	489,959860454	4,0	15,0	 
growth structure urban	growth of urban structure	growth of urban structure|&|urban structure and growth|&|urban structure through the growth	4	5,95713542369	23,34716192	266,960744698	3,0	15,0	 
trafficking wildlife	wildlife trafficking	wildlife trafficking	2	4,72091812914	21,5143771555	632,450406633	2,0	10,0	 
economic growth	economic growth	economic growth	2	4,72091812914	21,5143771555	208,035903617	2,0	10,0	 
growth urban	urban growth	urban growth	2	7,86819688189	28,6477393796	268,037507417	5,0	28,0	 
rate wage	wage rates	wage rates|&|wage rate	2	4,72091812914	24,7866682463	498,614761597	1,0	2,0	 
development rapid	rapid development	rapid development	2	4,72091812914	19,6002095759	366,887175908	3,0	11,0	 
land use	land use	land use|&|Land use|&|land uses	2	48,7828206677	120,87420679	242,914913588	23,0	129,0	 
structure type	structure types	structure types	2	4,72091812914	19,6002095759	328,267971672	6,0	34,0	 
structure type urban	urban structure types	urban structure types	3	11,9142708474	40,6082090027	313,623328723	5,0	31,0	 
optimization structure traffic	traffic structure optimization	traffic structure optimization	3	5,95713542369	25,7625724786	479,03711393	2,0	13,0	 
metropolitan spatial structure	metropolitan spatial structure	metropolitan spatial structure	3	3,9714236158	17,1750483191	478,242129524	2,0	8,0	 
agglomeration economy	agglomeration economies	agglomeration economies	2	7,86819688189	30,4034767743	368,042514784	4,0	14,0	 
air quality	air quality	air quality	2	7,86819688189	35,8572952591	253,436361985	2,0	11,0	 
model regression	regression model	regression model	2	4,72091812914	19,6002095759	216,769303301	3,0	18,0	 
distribution population temporary	distribution of temporary population	distribution of temporary population	4	3,9714236158	19,9278294011	247,863203817	1,0	4,0	 
council hospital	hospital councils	hospital councils	2	4,72091812914	24,7866682463	211,524683402	1,0	1,0	 
distribution spatial	spatial distribution	spatial distribution	2	4,72091812914	19,6002095759	228,533750899	3,0	19,0	 
appropriate resolution spatial	spatial resolutions appropriate	spatial resolutions appropriate	3	3,9714236158	17,1750483191	178,106475287	2,0	36,0	 
air temperature	air temperature	air temperature	2	4,72091812914	21,5143771555	245,983208765	2,0	14,0	 
coefficient model	coefficient model	coefficient model	2	4,72091812914	21,5143771555	437,994048085	2,0	5,0	 
rate tax	tax rate	tax rate	2	7,86819688189	35,8572952591	207,181820667	2,0	12,0	 
model surface	surface model	surface model	2	4,72091812914	19,6002095759	172,337171731	3,0	25,0	 
