stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
consumption energy	energy consumption	energy consumption	2	6,29455750551	34,0371601206	360,498930633	2,0	5,0	 
growth rapid	rapid growth	rapid growth	2	6,29455750551	31,4849366811	272,277887164	3,0	14,0	 
agglomeration urban	urban agglomerations	urban agglomerations|&|urban agglomeration	2	14,1627543874	63,6064096883	293,043652147	5,0	16,0	 
expansion urban	urban expansion	urban expansion|&|Urban expansion	2	33,046426904	122,359257413	299,516870327	11,0	77,0	 
decade last	last decade	last decade	2	6,29455750551	29,6741053327	267,547723916	4,0	21,0	 
distribution population	population distribution	population distribution	2	9,44183625827	47,2274050216	344,864238543	3,0	22,0	 
development economic	economic development	economic development	2	7,86819688189	35,3368942713	373,391037161	5,0	25,0	 
city growth	city growth	city growth|&|growth of cities	2	14,1627543874	56,9498637261	379,241183265	8,0	16,0	 
city compact	compact city	compact city	2	6,29455750551	29,6741053327	357,008075272	4,0	28,0	 
labour market	labour market	labour market	2	6,29455750551	29,6741053327	485,307888373	4,0	8,0	 
forest structure urban	urban forest structure	urban forest structure	3	7,94284723159	41,1027155939	320,793868714	2,0	7,0	 
evolution spatial structure urban	evolution of urban spatial structure	evolution of urban spatial structure|&|evolution of the urban spatial structure|&|urban spatial structure evolution	5	7,94284723159	37,8821681824	311,264110562	3,0	10,0	 
plant specie	plant species	plant species	2	11,0154756347	55,0986391919	373,550997146	3,0	20,0	 
area sensitive	sensitive areas	sensitive areas	2	6,29455750551	34,0371601206	272,608766579	2,0	17,0	 
control growth	growth control	growth control|&|growth controls	2	11,0154756347	59,565030211	488,721177889	2,0	4,0	 
density population	population density	population density|&|population densities	2	29,8991481512	108,104428751	291,115347966	13,0	71,0	 
understanding well	better understanding	better understanding	2	6,29455750551	29,6741053327	249,724240278	4,0	42,0	 
open space	open space	open space	2	9,44183625827	47,2274050216	500,641947472	3,0	9,0	 
economic growth	economic growth	economic growth|&|Economic growth	2	25,1782300221	93,2261008862	324,022738597	11,0	53,0	 
growth urban	urban growth	urban growth|&|Urban growth	2	140,053904498	301,017671302	273,010014559	57,0	399,0	 
air quality	air quality	air quality	2	12,589115011	62,9698733622	263,797852739	3,0	16,0	 
green space	green space	green space|&|green spaces|&|Green space	2	28,3255087748	107,579072831	277,798242005	10,0	92,0	 
different level	different levels	different levels	2	6,29455750551	29,6741053327	360,21296866	4,0	29,0	 
boundary growth urban	urban growth boundary	urban growth boundary|&|urban growth boundaries	3	7,94284723159	37,8821681824	759,234691497	3,0	15,0	 
structure type urban	urban structure types	urban structure types	3	11,9142708474	50,7371374363	561,017504592	5,0	31,0	 
growth rate	growth rates	growth rates|&|rates of growth	2	9,44183625827	40,6828228399	366,015676376	6,0	30,0	 
morphology urban	urban morphology	urban morphology|&|Urban morphology|&|morphology urban	2	18,8836725165	84,808546251	334,185556093	5,0	17,0	 
ecosystem urban	urban ecosystems	urban ecosystems	2	6,29455750551	31,4849366811	293,458946036	3,0	22,0	 
mode transportation	transportation modes	transportation modes	2	6,29455750551	31,4849366811	419,758179949	3,0	8,0	 
distribution spatial	spatial distribution	spatial distribution	2	9,44183625827	40,6828228399	398,020577862	6,0	26,0	 
surface temperature	surface temperature	surface temperature	2	9,44183625827	51,0557401808	338,005451235	2,0	14,0	 
image satellite	satellite images	satellite images	2	7,86819688189	35,3368942713	315,257853946	5,0	25,0	 
Chinese city	Chinese cities	Chinese cities	2	15,7363937638	67,8047047332	377,877187121	6,0	41,0	 
rate tax	tax rate	tax rate	2	7,86819688189	42,5464501507	320,465640955	2,0	10,0	 
automata cellular model	cellular automata model	cellular automata model	3	11,9142708474	50,7371374363	240,780395749	5,0	32,0	 
