stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
model network	network model	network model	2	4,72091812914	22,7771253395	359,249665381	2,0	6,0	 
building security	security building	security building	2	4,72091812914	26,0494164304	746,633326395	1,0	2,0	 
organ pineal	pineal organ	pineal organ	2	6,29455750551	34,7325552405	1199,00083264	1,0	1,0	 
combinatorial concept important optimization	important concept in combinatorial optimization	important concept in combinatorial optimization	5	3,9714236158	18,2373221865	788,711629198	2,0	6,0	 
city more sum	cities more than the sum	cities more than the sum	5	3,9714236158	20,9901032686	336,297488204	1,0	2,0	 
exchange knowledge	knowledge exchange	knowledge exchange|&|exchange of knowledge	2	6,29455750551	30,3695004526	292,048984651	2,0	6,0	 
design network	network design	network design	2	7,86819688189	37,9618755658	232,297903376	2,0	9,0	 
land management	land management	land management	2	4,72091812914	20,8629577599	313,706785979	3,0	13,0	 
model programming	programming model	programming model	2	6,29455750551	30,3695004526	236,802110468	2,0	10,0	 
computer network	computer networks	computer networks	2	6,29455750551	30,3695004526	220,811832147	2,0	6,0	 
network structure	network structure	network structure|&|network structures|&|structure networks	2	15,7363937638	56,2097797667	208,358152024	7,0	30,0	 
community local	local communities	local communities	2	3,14727875276	15,1847502263	1205,36612296	2,0	3,0	 
network such	networks such	networks such|&|such networks	2	4,72091812914	22,7771253395	211,049472357	2,0	6,0	 
analysis approach network social	social network analysis approach	social network analysis approach	4	3,9714236158	18,2373221865	173,896676471	2,0	9,0	 
capital social	social capital	social capital	2	14,1627543874	58,5145027459	188,471150062	4,0	12,0	 
network online social	online social networks	online social networks	3	9,92855903949	38,711352761	332,345394489	4,0	9,0	 
array conventional datum rectangular	conventional rectangular data array	conventional rectangular data array	4	7,94284723159	30,9690822088	87,8184018802	4,0	51,0	 
network traffic	network traffic	network traffic	2	6,29455750551	30,3695004526	180,658098594	2,0	3,0	 
land urban use	urban land use	urban land use	3	7,94284723159	36,474644373	248,296722039	2,0	11,0	 
certain connectivity requirement	certain connectivity requirements	certain connectivity requirements	3	3,9714236158	18,2373221865	788,711629198	2,0	6,0	 
cell division	cell division	cell division	2	4,72091812914	22,7771253395	498,169019864	2,0	4,0	 
replaced-dns undirected vertices	vertices of an undirected replaced-dns	vertices of an undirected replaced-dns	5	3,9714236158	18,2373221865	788,711629198	2,0	6,0	 
network optimization transportation	transportation network optimization	transportation network optimization	3	3,9714236158	18,2373221865	354,944444912	2,0	9,0	 
economy global	global economy	global economy	2	4,72091812914	20,8629577599	325,894320765	3,0	10,0	 
network urban	urban network	urban network|&|urban networks	2	22,0309512693	75,7518680695	445,232005251	8,0	12,0	 
land plan use	land use plan	land use plan	3	3,9714236158	18,2373221865	286,901314745	2,0	10,0	 
datum network	network data	network data	2	20,4573118929	63,8263130493	75,495683181	13,0	88,0	 
growth practice principle smart	smart growth principles into practice	smart growth principles into practice	5	3,9714236158	18,2373221865	232,102877232	2,0	18,0	 
Studies regional	Regional Studies	Regional Studies	2	4,72091812914	26,0494164304	179,209079445	1,0	5,0	 
science social	social sciences	social sciences	2	6,29455750551	27,8172770132	196,221379461	3,0	11,0	 
network social	social networks	social networks|&|network social|&|social network|&|Social network	2	58,224656926	138,713060958	283,960787532	26,0	78,0	 
expression gene	gene expression	gene expression	2	4,72091812914	22,7771253395	796,673327782	2,0	2,0	 
100-page ongoing primer series	100-page primer from the ongoing series	100-page primer from the ongoing series	6	3,9714236158	18,2373221865	232,102877232	2,0	18,0	 
entity relationship social	relationships among social entities	relationships among social entities	4	3,9714236158	18,2373221865	107,032790099	2,0	13,0	 
relationship social	social relationships	social relationships	2	7,86819688189	32,508057081	175,894623663	4,0	16,0	 
analysis method	methods for the analysis	methods for the analysis|&|analysis methods	4	4,72091812914	22,7771253395	88,9175331754	2,0	16,0	 
datum different way	data in a different way	data in a different way	5	7,94284723159	30,9690822088	87,8184018802	4,0	51,0	 
network ty	network ties	network ties	2	4,72091812914	22,7771253395	245,12004968	2,0	6,0	 
book first	first book	first book	2	4,72091812914	22,7771253395	110,368845587	2,0	11,0	 
networking social	social networking	social networking	2	4,72091812914	20,8629577599	181,396908782	3,0	7,0	 
content structure	structure and contents	structure and contents	3	6,29455750551	26,0064456648	87,8184018802	4,0	51,0	 
datum network social	social network data	social network data	3	13,8999826553	46,4172441194	82,2458873993	8,0	64,0	 
area interdisciplinary subject	interdisciplinary subject areas	interdisciplinary subject areas	3	3,9714236158	18,2373221865	176,580122625	2,0	22,0	 
city network	city network	city network|&|network city	2	9,44183625827	36,9027836236	342,939281494	6,0	26,0	 
relationship social structure	social structure of relationships	social structure of relationships|&|structure of social relationships	4	3,9714236158	18,2373221865	148,707794676	2,0	11,0	 
social structure	social structure	social structure|&|social structures	2	7,86819688189	32,508057081	221,638590291	4,0	14,0	 
language specialized	specialized language	specialized language	2	6,29455750551	26,0064456648	87,8184018802	4,0	51,0	 
analyst network	network analysts	network analysts	2	6,29455750551	27,8172770132	55,1032916894	3,0	24,0	 
connectivity pair vertices	connectivity between each pair of vertices	connectivity between each pair of vertices	6	3,9714236158	18,2373221865	788,711629198	2,0	6,0	 
development sustainable	sustainable development	sustainable development	2	4,72091812914	20,8629577599	251,775221406	3,0	8,0	 
choice realistic route traveler	realistic traveler route choices	realistic traveler route choices	4	3,9714236158	20,9901032686	210,970984144	1,0	4,0	 
computer science	computer science	computer science	2	11,0154756347	53,1466257921	229,22143078	2,0	4,0	 
content observation set	contents of the sets of observations	contents of the sets of observations	6	7,94284723159	30,9690822088	87,8184018802	4,0	51,0	 
control development	development control	development control|&|control of development	2	4,72091812914	22,7771253395	2400,00041632	2,0	1,0	 
network social theory	social network theory	social network theory	3	5,95713542369	27,3559832797	144,181799717	2,0	12,0	 
equilibrium user	user equilibrium	user equilibrium	2	9,44183625827	45,554250679	354,944444912	2,0	9,0	 
network transportation	transportation network	transportation network	2	12,589115011	52,0128913297	443,891188868	5,0	16,0	 
network transportation urban	urban transportation network	urban transportation network	3	3,9714236158	18,2373221865	352,110058303	2,0	9,0	 
effect network	network effects	network effects|&|Network Effects	2	4,72091812914	20,8629577599	566,422722721	3,0	7,0	 
concept idea	ideas and concepts	ideas and concepts	3	6,29455750551	26,0064456648	87,8184018802	4,0	51,0	 
system transport urban	urban transport systems	urban transport systems	3	3,9714236158	20,9901032686	598,501665279	1,0	1,0	 
capital network social	network social capital	network social capital	3	15,8856944632	66,508193923	198,634663824	3,0	10,0	 
method network	network methods	network methods	2	4,72091812914	20,8629577599	44,6149523145	3,0	25,0	 
area urban	urban areas	urban areas|&|urban area	2	12,589115011	43,286781754	466,773642422	8,0	11,0	 
environment urban	urban environments	urban environments	2	6,29455750551	26,0064456648	556,85321506	4,0	9,0	 
distribution spatial	spatial distribution	spatial distribution	2	6,29455750551	27,8172770132	210,596761496	3,0	9,0	 
business firm service	business service firms	business service firms	3	3,9714236158	18,2373221865	214,774667582	2,0	14,0	 
element growth smart	elements of smart growth	elements of smart growth	4	3,9714236158	18,2373221865	232,102877232	2,0	18,0	 
cross-sectional research survey	cross-sectional survey research	cross-sectional survey research	3	7,94284723159	30,9690822088	87,8184018802	4,0	51,0	 
