stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
forest structure urban	urban forest structure	urban forest structure|&|urban forest structures	3	9,92855903949	45,6438325933	461,342225045	2,0	13,0	 
cover vegetation	vegetation cover	vegetation cover	2	6,29455750551	30,4015338933	239,121153565	2,0	18,0	 
planning urban	urban planning	urban planning	2	11,0154756347	41,1009474155	374,233566203	6,0	37,0	 
centre city	city centre	city centre|&|centre of the city	2	6,29455750551	27,8493104538	247,69864825	3,0	23,0	 
housing price	housing price	housing price	2	4,72091812914	22,80115042	329,56181695	2,0	12,0	 
functional polycentricity	functional polycentricity	functional polycentricity	2	4,72091812914	26,0734415108	356,276717503	1,0	2,0	 
density population	population density	population density	2	14,1627543874	58,5865779874	397,524357054	5,0	24,0	 
height information	height information	height information	2	4,72091812914	22,80115042	269,082975347	2,0	18,0	 
growth structure urban	growth of urban structure	growth of urban structure|&|urban structure and growth|&|urban structure through the growth	4	5,95713542369	24,9708889974	422,370910282	3,0	15,0	 
open space	open space	open space	2	7,86819688189	38,0019173666	652,4889594	2,0	4,0	 
economic growth	economic growth	economic growth	2	14,1627543874	55,426250677	316,009872867	5,0	39,0	 
growth urban	urban growth	urban growth	2	14,1627543874	48,7697047148	362,856598581	8,0	51,0	 
development rapid	rapid development	rapid development	2	4,72091812914	20,8869828404	677,434862167	3,0	13,0	 
green space	green space	green space|&|green spaces	2	18,8836725165	73,9016675693	272,961773177	5,0	44,0	 
development structure	structure development	structure development	2	4,72091812914	26,0734415108	437,314941641	1,0	7,0	 
structure type urban	urban structure types	urban structure types	3	11,9142708474	43,8556631574	511,805987911	5,0	35,0	 
optimization structure traffic	traffic structure optimization	traffic structure optimization	3	5,95713542369	27,386299556	1225,05953851	2,0	12,0	 
policy transportation	transportation policies	transportation policies|&|transportation policy	2	7,86819688189	38,0019173666	427,431095529	2,0	15,0	 
area urban	urban areas	urban areas|&|urban area|&|Urban areas	2	58,224656926	131,870892142	307,232152696	26,0	189,0	 
model regression	regression model	regression model	2	6,29455750551	26,0384791055	494,83385002	4,0	23,0	 
air quality	air quality	air quality	2	7,86819688189	38,0019173666	635,134375203	2,0	11,0	 
mode transportation	transportation modes	transportation modes	2	6,29455750551	27,8493104538	414,255228366	3,0	12,0	 
distribution spatial	spatial distribution	spatial distribution	2	6,29455750551	26,0384791055	395,140818153	4,0	27,0	 
image satellite	satellite images	satellite images	2	7,86819688189	30,7923614872	352,129904268	5,0	33,0	 
air temperature	air temperature	air temperature	2	4,72091812914	22,80115042	539,891711337	2,0	15,0	 
coefficient model	coefficient model	coefficient model	2	4,72091812914	22,80115042	354,847771108	2,0	9,0	 
rate tax	tax rate	tax rate	2	7,86819688189	38,0019173666	282,045380983	2,0	14,0	 
model surface	surface model	surface model	2	4,72091812914	20,8869828404	328,997453738	3,0	27,0	 
