stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
agricultural land	agricultural land	agricultural land	2	4,72091812914	21,0286210078	357,288858947	3,0	20,0	 
engineering land	land engineering	land engineering	2	9,44183625827	45,8855771747	378,751001266	2,0	12,0	 
emission gas greenhouse	greenhouse gas emissions	greenhouse gas emissions	3	7,94284723159	31,2478072012	330,873037332	4,0	21,0	 
consumption energy	energy consumption	energy consumption	2	4,72091812914	22,9427885874	560,065612245	2,0	13,0	 
system transport	transport system	transport system|&|transport systems	2	7,86819688189	32,7841624942	491,917548301	4,0	32,0	 
land model use-transport	land use-transport model	land use-transport model	3	7,94284723159	36,7533693654	596,129837808	2,0	3,0	 
Land use	Land use	Land use	2	37,7673450331	96,5797830237	354,028435964	31,0	236,0	 
mathematical programming	mathematical programming	mathematical programming	2	6,29455750551	30,5903847831	350,301514159	2,0	39,0	 
region urban	urban regions	urban regions|&|urban region	2	14,1627543874	59,0114924895	372,854675878	4,0	32,0	 
change land-cover	land-cover change	land-cover change|&|land-cover changes	2	12,589115011	43,728550415	422,574268756	11,0	73,0	 
concurrence cover land	concurrence of land cover	concurrence of land cover	4	5,95713542369	25,1496164655	403,650041218	3,0	83,0	 
land policy use	land use policy	land use policy|&|land use policies|&|policy for land use|&|policy and land use	3	51,6285070053	125,457476392	398,474411749	18,0	123,0	 
cover land mapping planning product value	value of a land cover mapping product for the planning	value of a land cover mapping product for the planning	10	5,95713542369	25,1496164655	403,650041218	3,0	83,0	 
land-use relationship	land-use relationship	land-use relationship	2	11,0154756347	45,8978274918	465,126018865	4,0	99,0	 
map scale	map at a scale	map at a scale	4	4,72091812914	21,0286210078	403,650041218	3,0	83,0	 
land-use policy	land-use policy	land-use policy|&|land-use policies	2	29,8991481512	107,847782127	523,047039777	7,0	32,0	 
policy transport	transport policy	transport policy|&|transport policies	2	18,8836725165	65,5928256225	395,592607431	10,0	91,0	 
criterion set	set of criteria	set of criteria	3	6,29455750551	30,5903847831	350,301514159	2,0	39,0	 
change land-use	land-use change	land-use change|&|Land-use change|&|land-use changes	2	94,4183625827	209,680299923	324,256247072	34,0	236,0	 
disease infectious	infectious diseases	infectious diseases|&|infectious disease	2	7,86819688189	35,0477016796	430,586559209	3,0	22,0	 
land-use planning	land-use planning	land-use planning	2	4,72091812914	21,0286210078	339,900744379	3,0	12,0	 
management planning	planning and management	planning and management	3	6,29455750551	26,2273299953	465,126018865	4,0	99,0	 
expert knowledge	expert knowledge	expert knowledge	2	4,72091812914	21,0286210078	403,650041218	3,0	83,0	 
land-use system	land-use system	land-use system|&|land-use systems	2	7,86819688189	31,0284250995	400,383197237	5,0	29,0	 
accessibility benefit	accessibility benefits	accessibility benefits	2	12,589115011	56,0763226874	464,568968926	3,0	24,0	 
carbon stock	carbon stocks	carbon stocks|&|carbon stock	2	7,86819688189	32,7841624942	363,694496943	4,0	29,0	 
aggregate individual interaction spatial	aggregate spatial interaction and individual	aggregate spatial interaction and individual	5	7,94284723159	36,7533693654	307,982253771	2,0	39,0	 
imagery satellite	satellite imagery	satellite imagery	2	4,72091812914	21,0286210078	412,103886777	6,0	116,0	 
open space	open space	open space	2	4,72091812914	22,9427885874	390,319931383	2,0	12,0	 
decision rule	decision rules	decision rules	2	7,86819688189	31,0284250995	469,186027634	5,0	103,0	 
cover delineation land land-use	land cover and land-use delineations	land cover and land-use delineations	5	5,95713542369	25,1496164655	403,650041218	3,0	83,0	 
interaction land-use model transport	land-use and transport interaction model	land-use and transport interaction model	5	5,95713542369	27,565027024	383,884248376	2,0	27,0	 
city cost transport	transport costs on cities	transport costs on cities	4	7,94284723159	36,7533693654	350,301514159	2,0	39,0	 
dioxide emission	dioxide emissions	dioxide emissions	2	4,72091812914	22,9427885874	543,733588711	2,0	14,0	 
parameter various	various parameters	various parameters	2	6,29455750551	26,2273299953	465,126018865	4,0	99,0	 
land resource	land resources	land resources	2	4,72091812914	22,9427885874	612,947623097	2,0	12,0	 
management resource	resource management	resource management	2	6,29455750551	26,2273299953	333,929897617	4,0	34,0	 
fit model	model fit	model fit	2	4,72091812914	21,0286210078	924,413808106	3,0	24,0	 
collection datum land-use	Land-use data collection	Land-use data collection	3	5,95713542369	25,1496164655	333,251724475	3,0	72,0	 
imagery resolution satellite spatial	spatial resolution of the satellite imagery	spatial resolution of the satellite imagery	6	5,95713542369	25,1496164655	403,650041218	3,0	83,0	 
model transport	transport models	transport models|&|transport model	2	18,8836725165	63,3686493492	351,656538031	9,0	83,0	 
management natural resource	management of natural resources	management of natural resources	4	5,95713542369	25,1496164655	403,650041218	3,0	83,0	 
model system	model system	model system|&|systems model|&|model systems	2	12,589115011	47,3502131117	341,612952052	6,0	34,0	 
empirical evidence term	terms of empirical evidence	terms of empirical evidence	4	7,94284723159	36,7533693654	350,301514159	2,0	39,0	 
current state	current state	current state	2	7,86819688189	32,7841624942	330,727819794	4,0	30,0	 
datum set	data sets	data sets	2	4,72091812914	21,0286210078	318,510560914	3,0	15,0	 
