stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
application model	model application	model application|&|application of the model	2	6,29455750551	28,8922336326	290,283217359	4,0	22,0	 
climate model system	climate system model	climate system model|&|system climate model	3	11,9142708474	49,2572190791	427,93730307	5,0	57,0	 
activity human	human activities	human activities	2	4,72091812914	24,9414663153	227,640975131	2,0	18,0	 
information technology	information technology	information technology|&|information technologies	2	15,7363937638	65,8500254829	701,328155707	6,0	19,0	 
allocation land use	land use allocation	land use allocation	3	5,95713542369	30,0870775168	251,007013391	2,0	19,0	 
design network problem	network design problem	network design problem	3	11,9142708474	55,3433339164	919,727965304	3,0	12,0	 
allocation model	allocation model	allocation model	2	4,72091812914	24,9414663153	231,809954078	2,0	19,0	 
fixation nitrogen	nitrogen fixation	nitrogen fixation	2	7,86819688189	38,3788312262	2287,889524	3,0	2,0	 
development model	model development	model development|&|development model|&|development of this model|&|model on the development	2	9,44183625827	39,5100152897	231,49072307	6,0	39,0	 
model programming	programming model	programming model	2	6,29455750551	30,703064981	407,025456169	4,0	20,0	 
dynamics model system	system dynamics model	system dynamics model|&|system dynamics models	3	21,8428298869	80,0386923252	397,333122794	8,0	67,0	 
climate model	climate model	climate model	2	4,72091812914	23,0272987357	244,859970125	4,0	28,0	 
support system	support system	support system|&|support systems	2	11,0154756347	46,095017838	462,726065523	9,0	52,0	 
modeling urban year	years of urban modeling	years of urban modeling	4	5,95713542369	30,0870775168	577,677865253	2,0	5,0	 
dynamics model	dynamics model	dynamics model|&|dynamics models	2	4,72091812914	23,0272987357	425,183265043	11,0	78,0	 
system transportation	transportation system	transportation system	2	7,86819688189	38,3788312262	315,964598179	3,0	16,0	 
network traffic	traffic network	traffic network	2	7,86819688189	38,3788312262	381,335746642	3,0	15,0	 
geographic information system	geographic information system	geographic information system|&|geographic information systems	3	27,7999653106	93,0144239176	300,668611092	11,0	65,0	 
policy variable	policy variables	policy variables	2	6,29455750551	28,8922336326	297,004380495	4,0	20,0	 
generation new	new generation	new generation	2	4,72091812914	23,0272987357	276,513054362	3,0	15,0	 
land surface	land surface	land surface	2	6,29455750551	30,703064981	390,540347989	5,0	66,0	 
agglomeration urban	urban agglomeration	urban agglomeration	2	7,86819688189	41,5691105256	546,318923883	2,0	7,0	 
ice sea	sea ice	sea ice	2	7,86819688189	34,3595546461	380,123801967	5,0	54,0	 
land new scheme surface	new land surface scheme	new land surface scheme	4	5,95713542369	30,0870775168	339,030103551	2,0	24,0	 
decision maker planner	planners and decision makers	planners and decision makers|&|decision makers and planners	4	5,95713542369	27,6716669582	371,981356997	3,0	25,0	 
earth model system	earth system model	earth system model|&|Earth system model	3	15,8856944632	65,6762921055	474,023482059	5,0	48,0	 
environment modeling	modeling environment	modeling environment|&|environment modeling	2	4,72091812914	24,9414663153	237,536422407	2,0	8,0	 
development economic	economic development	economic development	2	6,29455750551	30,703064981	376,320397529	3,0	10,0	 
model ocean	ocean model	ocean model	2	6,29455750551	28,8922336326	414,650664364	4,0	13,0	 
framework model	model frameworks	model frameworks|&|model framework|&|framework model|&|model in the framework	2	7,86819688189	34,3595546461	252,519344876	5,0	41,0	 
latitude low	low latitudes	low latitudes	2	4,72091812914	24,9414663153	405,229746108	2,0	20,0	 
development sustainable urban	sustainable urban development	sustainable urban development|&|urban sustainable development	3	7,94284723159	36,8955559443	356,842283414	3,0	8,0	 
land value	land values	land values	2	6,29455750551	33,2552884204	664,663108576	2,0	6,0	 
model network	network model	network model	2	4,72091812914	23,0272987357	1142,2685077	3,0	10,0	 
land-use planning	land-use planning	land-use planning	2	7,86819688189	38,3788312262	504,490358468	3,0	10,0	 
area sensitive	sensitive areas	sensitive areas	2	6,29455750551	33,2552884204	230,040263486	2,0	16,0	 
dynamic model system	system dynamic model	system dynamic model	3	11,9142708474	49,2572190791	354,359641552	5,0	24,0	 
supply water	water supply	water supply|&|supply water	2	7,86819688189	41,5691105256	278,660952981	2,0	13,0	 
new version	new version	new version	2	7,86819688189	36,1152920408	315,467466659	4,0	27,0	 
economic growth	economic growth	economic growth	2	11,0154756347	50,5614088571	465,442881863	4,0	14,0	 
model urban	urban models	urban models|&|urban model	2	11,0154756347	44,3969747803	271,274572383	7,0	22,0	 
analysis policy	policy analysis	policy analysis	2	11,0154756347	50,5614088571	444,980085318	4,0	10,0	 
climate simulation	climate simulation	climate simulation|&|climate simulations	2	6,29455750551	30,703064981	258,864885727	3,0	32,0	 
green space	green space	green space	2	7,86819688189	41,5691105256	261,269937803	2,0	9,0	 
development sustainable	sustainable development	sustainable development	2	17,3100331402	67,4552418232	327,634264068	8,0	52,0	 
datum empirical	empirical data	empirical data	2	4,72091812914	23,0272987357	294,645584703	3,0	18,0	 
dynamics landscape urban	urban landscape dynamics	urban landscape dynamics	3	5,95713542369	30,0870775168	728,243973803	2,0	6,0	 
network transportation	transportation network	transportation network|&|transportation networks	2	22,0309512693	85,8521259568	295,537413217	8,0	56,0	 
decision model support	decision support model	decision support model	3	9,92855903949	50,1451291947	570,429604237	2,0	7,0	 
network road	road network	road network|&|Road network	2	14,1627543874	69,0818962072	380,6614427	3,0	19,0	 
carbon cycle	carbon cycle	carbon cycle	2	9,44183625827	46,0545974715	487,21046493	4,0	27,0	 
information system	information system	information system|&|information systems	2	36,1937056567	118,291101565	349,071683559	30,0	145,0	 
feedback loop	feedback loops	feedback loops	2	7,86819688189	38,3788312262	356,980020002	3,0	19,0	 
3D model	3D models	3D models|&|3D model	2	9,44183625827	41,2314655753	693,595750267	5,0	11,0	 
area urban	urban area	urban area|&|urban areas	2	45,635541915	129,643010545	239,250203614	23,0	152,0	 
model system	system model	system model|&|model system|&|system models|&|model systems|&|system of models	2	42,4882631622	128,819718444	590,220500719	28,0	148,0	 
land structure	land structure	land structure	2	6,29455750551	33,2552884204	519,88357032	2,0	9,0	 
modeling urban	urban modeling	urban modeling	2	15,7363937638	59,4694668842	253,774974419	11,0	46,0	 
planning support system	planning support system	planning support system	3	5,95713542369	30,0870775168	246,404041827	2,0	17,0	 
surface temperature	surface temperature	surface temperature|&|surface temperatures	2	9,44183625827	43,3383504489	232,034021422	4,0	26,0	 
growth model	growth model	growth model|&|growth models	2	11,0154756347	46,095017838	308,591517063	15,0	143,0	 
modeling network	network modeling	network modeling	2	7,86819688189	38,3788312262	621,722371373	3,0	7,0	 
growth model urban	urban growth model	urban growth model|&|model of urban growth	3	23,8285416948	79,7266490722	262,264286983	11,0	125,0	 
model surface	surface model	surface model	2	6,29455750551	33,2552884204	232,684068917	2,0	15,0	 
