stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
analysis network social	social network analysis	social network analysis	3	5,95713542369	25,6557151664	713,693783069	3,0	6,0	 
different way	different ways	different ways	2	4,72091812914	21,4296947391	141,433880529	3,0	15,0	 
change land use	land use change	land use change	3	7,94284723159	34,2076202219	208,449544416	3,0	18,0	 
development strategy	development strategy	development strategy	2	4,72091812914	23,3438623187	370,677204586	2,0	2,0	 
public transport	public transport	public transport	2	4,72091812914	21,4296947391	244,598320617	3,0	24,0	 
network power	network power	network power|&|power network	2	9,44183625827	40,1431424556	159,763593371	4,0	24,0	 
city connectivity general network rise world	general rise of connectivity in the world city network	general rise of connectivity in the world city network	9	3,9714236158	18,7140838167	208,489824895	2,0	30,0	 
security tenure	tenure security	tenure security|&|security of tenure	2	4,72091812914	23,3438623187	148,782998885	2,0	4,0	 
city world	world city	world city|&|world cities|&|cities across the world|&|cities around the world	2	34,6200662803	99,1979196713	153,175847395	37,0	270,0	 
connectivity gain global	gain in global connectivity	gain in global connectivity	4	3,9714236158	18,7140838167	208,489824895	2,0	30,0	 
building component trust	trust building components	trust building components	3	3,9714236158	21,4668648988	200,104130697	1,0	4,0	 
change climate	climate change	climate change	2	4,72091812914	23,3438623187	200,445636115	2,0	15,0	 
form urban	urban form	urban form	2	6,29455750551	31,1251497582	201,18697217	2,0	8,0	 
connectivity global	global connectivities	global connectivities|&|global connectivity	2	6,29455750551	28,5729263188	189,834740753	3,0	37,0	 
land type use	land use types	land use types	3	3,9714236158	18,7140838167	269,936584618	2,0	7,0	 
building security	security building	security building	2	4,72091812914	26,6161534096	200,104130697	1,0	4,0	 
organ pineal	pineal organ	pineal organ	2	6,29455750551	35,4882045461	2833,00035273	1,0	1,0	 
network performance	network performance	network performance	2	4,72091812914	23,3438623187	294,240277354	2,0	14,0	 
combinatorial concept important optimization	important concept in combinatorial optimization	important concept in combinatorial optimization	5	3,9714236158	18,7140838167	1252,01269841	2,0	6,0	 
firm global service	global service firms	global service firms	3	7,94284723159	31,9226054691	127,907400259	4,0	39,0	 
design network	network design	network design	2	7,86819688189	38,9064371978	332,770540244	2,0	9,0	 
land management	land management	land management	2	9,44183625827	38,036257582	434,662042606	5,0	23,0	 
model programming	programming model	programming model	2	4,72091812914	23,3438623187	610,560843496	2,0	8,0	 
land transportation use	transportation and land use	transportation and land use|&|land use and transportation	4	3,9714236158	18,7140838167	263,326702093	2,0	8,0	 
network structure	network structure	network structure|&|network structures|&|structure networks	2	14,1627543874	54,4722109447	716,049845987	6,0	24,0	 
city master plan	city master plan	city master plan	3	3,9714236158	21,4668648988	154,287884351	1,0	9,0	 
Chinese city network	Chinese city networks	Chinese city networks	3	3,9714236158	21,4668648988	173,546230055	1,0	9,0	 
efficient use	efficient use	efficient use	2	4,72091812914	21,4296947391	189,917078346	3,0	21,0	 
network spatial	network spatial	network spatial|&|spatial network	2	6,29455750551	28,5729263188	611,033817271	3,0	10,0	 
city network power world	power in world city networks	power in world city networks	5	3,9714236158	18,7140838167	268,307711614	2,0	10,0	 
city level regional	city level and the regional	city level and the regional	5	3,9714236158	18,7140838167	208,489824895	2,0	30,0	 
air flow passenger	air passenger flows	air passenger flows	3	3,9714236158	18,7140838167	313,436051531	2,0	8,0	 
network traffic	network traffic	network traffic|&|traffic network	2	11,0154756347	44,3756338457	810,03963306	5,0	14,0	 
land urban use	urban land use	urban land use	3	15,8856944632	60,3004206606	139,557729862	5,0	51,0	 
network theory	network theory	network theory	2	4,72091812914	23,3438623187	274,729139864	2,0	10,0	 
cell division	cell division	cell division	2	4,72091812914	23,3438623187	586,632054674	2,0	4,0	 
replaced-dns undirected vertices	vertices of an undirected replaced-dns	vertices of an undirected replaced-dns	5	3,9714236158	18,7140838167	1252,01269841	2,0	6,0	 
structure system	structure system	structure system|&|system structure	2	7,86819688189	35,7161578985	279,969317525	3,0	9,0	 
network urban	urban network	urban network|&|urban networks	2	31,4727875276	96,714916584	244,25288879	13,0	60,0	 
decade past	past decade	past decade	2	6,29455750551	26,7620949704	356,081734519	4,0	11,0	 
system transport	transport systems	transport systems	2	4,72091812914	21,4296947391	212,6178402	4,0	11,0	 
land plan use	land use plan	land use plan	3	3,9714236158	18,7140838167	385,644530367	2,0	10,0	 
region urban	urban regions	urban regions	2	4,72091812914	21,4296947391	197,056021999	3,0	8,0	 
paradigm shift	paradigm shift	paradigm shift	2	6,29455750551	31,1251497582	180,690100102	2,0	14,0	 
network social	social networks	social networks|&|social network	2	9,44183625827	36,3148072964	720,279448329	6,0	15,0	 
expression gene	gene expression	gene expression	2	4,72091812914	23,3438623187	1447,68660887	2,0	2,0	 
city network research	research on city network	research on city network|&|city network research	4	3,9714236158	18,7140838167	157,279778733	2,0	16,0	 
network street urban	urban street networks	urban street networks	3	3,9714236158	18,7140838167	785,806922307	2,0	6,0	 
project research	research project	research project	2	4,72091812914	21,4296947391	254,352780253	3,0	24,0	 
planning urban	urban planning	urban planning	2	6,29455750551	28,5729263188	154,345911915	3,0	37,0	 
model network	network model	network model	2	18,8836725165	62,9833508006	168,40667337	11,0	83,0	 
other word	other words	other words	2	4,72091812914	23,3438623187	128,93850839	2,0	30,0	 
centrality power	centrality and power	centrality and power|&|power and centrality	3	7,86819688189	35,7161578985	350,321194386	3,0	17,0	 
European city	European cities	European cities	2	4,72091812914	23,3438623187	223,972941512	2,0	18,0	 
city network	city network	city network|&|city networks|&|network cities|&|network city	2	37,7673450331	122,367089155	164,915334891	41,0	285,0	 
development land use	land use and development	land use and development|&|land use development	4	3,9714236158	18,7140838167	134,47862314	2,0	26,0	 
growth urban	urban growth	urban growth	2	9,44183625827	42,8593894782	219,496821839	3,0	31,0	 
social structure	social structure	social structure|&|social structures	2	6,29455750551	31,1251497582	498,024338624	2,0	3,0	 
city global network	global city network	global city network	3	5,95713542369	28,071125725	141,539614766	2,0	15,0	 
air quality	air quality	air quality	2	11,0154756347	54,4690120769	149,974037602	2,0	26,0	 
global scale	global scale	global scale	2	6,29455750551	26,7620949704	179,322024373	4,0	41,0	 
land use	land use	land use|&|land uses|&|Land use	2	77,1083294426	220,940821086	331,12055975	24,0	140,0	 
development sustainable	sustainable development	sustainable development	2	9,44183625827	38,036257582	239,30136295	5,0	30,0	 
network transportation	transportation network	transportation network	2	11,0154756347	50,0026210579	201,400447029	4,0	34,0	 
network transportation urban	urban transportation network	urban transportation network	3	23,8285416948	112,2845029	184,846364712	3,0	33,0	 
network transport	transport network	transport network|&|transport networks	2	11,0154756347	46,8336661983	269,27209973	4,0	37,0	 
effect network	network effects	network effects	2	6,29455750551	28,5729263188	1097,31137566	3,0	6,0	 
development network urban	urban network development	urban network development|&|development of urban network	3	7,94284723159	34,2076202219	154,808044045	3,0	38,0	 
connectivity network	network connectivity	network connectivity	2	7,86819688189	31,6968813184	134,462920721	7,0	53,0	 
area urban	urban areas	urban areas|&|urban area	2	15,7363937638	55,9976004565	219,597122078	8,0	41,0	 
development network	network development	network development|&|development network	2	6,29455750551	28,5729263188	144,865021805	5,0	47,0	 
point view	point of view	point of view	3	4,72091812914	21,4296947391	133,631669986	3,0	21,0	 
distribution spatial	spatial distribution	spatial distribution	2	4,72091812914	23,3438623187	285,3525891	2,0	21,0	 
air pollution	air pollution	air pollution	2	9,44183625827	46,6877246374	134,543726618	2,0	34,0	 
growth model	growth model	growth model|&|growth models	2	4,72091812914	23,3438623187	176,526754277	2,0	17,0	 
transportation urban	urban transportation	urban transportation|&|transportation and urban	2	4,72091812914	23,3438623187	149,7603398	2,0	30,0	 
activity centre	activity centres	activity centres	2	4,72091812914	23,3438623187	295,639430884	2,0	19,0	 
