stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
application network	network applications	network applications	2	4,72091812914	24,7232992663	555,863649482	2,0	6,0	 
city network power world	power in world city networks	power in world city networks	5	3,9714236158	19,8745209012	208,024588307	2,0	11,0	 
array conventional datum rectangular	conventional rectangular data array	conventional rectangular data array	4	5,95713542369	27,3963707932	350,430960342	3,0	37,0	 
air flow passenger	air passenger flows	air passenger flows	3	3,9714236158	19,8745209012	356,690834893	2,0	8,0	 
network traffic	network traffic	network traffic|&|traffic network	2	22,0309512693	82,2391407424	614,571613426	9,0	25,0	 
network urban	urban network	urban network|&|urban networks|&|network and urban	2	62,9455750551	173,230112188	610,684110547	25,0	60,0	 
computer network	computer networks	computer networks	2	9,44183625827	42,9020163508	409,846529841	4,0	18,0	 
area suburban	suburban areas	suburban areas	2	4,72091812914	22,8091316867	457,69322323	3,0	10,0	 
centrality measure	centrality measures	centrality measures	2	6,29455750551	28,6013442339	319,995477706	4,0	28,0	 
concept network	network concept	network concept|&|concept of network	2	6,29455750551	30,4121755822	829,024242424	3,0	6,0	 
network planning urban	urban network planning	urban network planning	3	11,9142708474	54,7927415865	979,702950025	3,0	9,0	 
decade past	past decade	past decade	2	6,29455750551	28,6013442339	210,43746041	4,0	9,0	 
distribution network	distribution network	distribution network	2	7,86819688189	38,0152194778	430,901563361	3,0	5,0	 
datum network	network data	network data	2	15,7363937638	60,5957236152	311,319685177	10,0	75,0	 
form other	other forms	other forms	2	4,72091812914	22,8091316867	200,456301676	3,0	14,0	 
attack denial-of-service	denial-of-service attacks	denial-of-service attacks	2	4,72091812914	24,7232992663	925,456463991	2,0	6,0	 
distribution length ridge	ridge length distribution	ridge length distribution	3	3,9714236158	22,6273019833	220,186206892	1,0	10,0	 
science social	social sciences	social sciences	2	6,29455750551	30,4121755822	289,126267791	3,0	13,0	 
network social	social networks	social networks|&|social network|&|social networking	2	42,4882631622	134,157833943	433,407924686	16,0	60,0	 
expression gene	gene expression	gene expression	2	4,72091812914	24,7232992663	1310,5228719	2,0	3,0	 
Social analysis network	Social network analysis	Social network analysis	3	5,95713542369	27,3963707932	269,307098706	3,0	10,0	 
network node	nodes of the network	nodes of the network|&|network nodes|&|nodes in the network	4	7,86819688189	38,0152194778	305,265445812	3,0	15,0	 
relationship social	social relationships	social relationships	2	4,72091812914	22,8091316867	275,050512666	3,0	15,0	 
monitoring traffic	traffic monitoring	traffic monitoring	2	7,86819688189	41,2054987771	578,414159124	2,0	6,0	 
network street urban	urban street networks	urban street networks	3	3,9714236158	19,8745209012	648,8330906	2,0	7,0	 
network real urban	real urban network	real urban network	3	3,9714236158	19,8745209012	606,952357996	2,0	6,0	 
datum different way	data in a different way	data in a different way	5	5,95713542369	27,3963707932	350,430960342	3,0	37,0	 
centrality power	centrality and power	centrality and power|&|power and centrality	3	7,86819688189	38,0152194778	228,961254031	3,0	18,0	 
content structure	structure and contents	structure and contents	3	4,72091812914	22,8091316867	350,430960342	3,0	37,0	 
datum network social	social network data	social network data	3	9,92855903949	40,5888556243	318,668746149	6,0	53,0	 
growth urban	urban growth	urban growth	2	7,86819688189	41,2054987771	310,356744372	2,0	16,0	 
social structure	social structure	social structure|&|social structures	2	7,86819688189	35,7516802924	241,502119357	4,0	13,0	 
Urban analysis network	Urban network analysis	Urban network analysis	3	3,9714236158	19,8745209012	305,082063404	2,0	21,0	 
variety wide	wide variety	wide variety	2	6,29455750551	30,4121755822	299,671884063	3,0	8,0	 
land use	land use	land use|&|land uses	2	7,86819688189	35,7516802924	444,747966069	4,0	22,0	 
cell determination fate	cell fate determination	cell fate determination	3	3,9714236158	22,6273019833	361,002754821	1,0	4,0	 
computer science	computer science	computer science	2	11,0154756347	57,687698288	267,731769637	2,0	11,0	 
content observation set	contents of the sets of observations	contents of the sets of observations	6	5,95713542369	27,3963707932	350,430960342	3,0	37,0	 
Network analysis	Network analysis	Network analysis	2	4,72091812914	22,8091316867	212,466279022	3,0	14,0	 
network transportation	transportation network	transportation network	2	12,589115011	57,2026884678	403,375071533	5,0	15,0	 
degree distribution	degree distribution	degree distribution	2	9,44183625827	49,4465985326	398,079427824	2,0	14,0	 
effect network	network effects	network effects	2	6,29455750551	30,4121755822	756,704210941	3,0	8,0	 
concept idea	ideas and concepts	ideas and concepts	3	4,72091812914	22,8091316867	350,430960342	3,0	37,0	 
development network urban	urban network development	urban network development	3	5,95713542369	29,8117813518	372,964476122	2,0	13,0	 
area urban	urban areas	urban areas|&|urban area	2	12,589115011	48,4765788921	457,212501016	8,0	18,0	 
distribution spatial	spatial distribution	spatial distribution	2	4,72091812914	24,7232992663	220,159972873	2,0	7,0	 
efficiency network	network efficiency	network efficiency|&|efficiency of the network	2	4,72091812914	24,7232992663	270,06658196	2,0	12,0	 
cross-sectional research survey	cross-sectional survey research	cross-sectional survey research	3	5,95713542369	27,3963707932	350,430960342	3,0	37,0	 
point time	time points	time points	2	4,72091812914	24,7232992663	283,07656861	2,0	9,0	 
