stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
canopy cover	canopy cover	canopy cover	2	6,29455750551	32,857163762	295,486928002	2,0	13,0	 
land urban value	urban land value	urban land value|&|value of urban land	3	5,95713542369	27,2948839193	338,569235209	3,0	23,0	 
city size	city size	city size|&|city sizes	2	12,589115011	54,1790381169	260,304959453	7,0	52,0	 
form urban	urban form	urban form	2	20,4573118929	78,4259261057	411,754399123	8,0	51,0	 
development spatial urban	urban spatial development	urban spatial development	3	5,95713542369	27,2948839193	316,76867226	3,0	20,0	 
land type use	land use types	land use types	3	5,95713542369	27,2948839193	287,31578395	3,0	17,0	 
land price	land price	land price|&|land prices|&|price of land	2	26,7518693984	94,0377476677	430,059442142	12,0	69,0	 
large proportion	large proportion	large proportion	2	4,72091812914	24,6428728215	307,311681934	2,0	8,0	 
analysis model	analysis and modeling	analysis and modeling|&|modeling and analysis|&|analysis model|&|model analysis	3	7,86819688189	35,6176362177	332,996014046	4,0	20,0	 
pattern spatial	spatial patterns	spatial patterns|&|spatial pattern	2	15,7363937638	58,4741552381	324,352502057	9,0	46,0	 
trade wildlife	wildlife trade	wildlife trade|&|WILDLIFE TRADE	2	11,0154756347	57,5000365835	576,89960747	2,0	5,0	 
analysis comparative	comparative analysis	comparative analysis	2	4,72091812914	22,7287052419	311,713908171	3,0	18,0	 
land management	land management	land management	2	6,29455750551	30,3049403225	268,219647122	3,0	18,0	 
land market urban	urban land market	urban land market|&|urban land markets	3	19,857118079	77,219040987	335,269775398	6,0	43,0	 
structure urban	urban structure	urban structure|&|Urban structure|&|urban structures	2	88,1238050772	205,289735275	384,96846432	42,0	234,0	 
optimization structure	structure optimization	structure optimization	2	7,86819688189	41,0714547025	1377,37639125	4,0	12,0	 
entropy information	information entropy	information entropy	2	12,589115011	74,4404370997	257,20579445	1,0	7,0	 
spatial urban	urban spatial	urban spatial|&|spatial urban	2	15,7363937638	58,4741552381	587,401549247	9,0	50,0	 
article full	Full article	Full article	2	9,44183625827	38,9128283021	1315,21062128	6,0	13,0	 
housing market	housing market	housing market|&|housing markets	2	17,3100331402	71,3401852205	589,654331484	6,0	22,0	 
space urban	urban space	urban space	2	6,29455750551	30,3049403225	480,729352133	3,0	13,0	 
heat wave	heat waves	heat waves	2	4,72091812914	24,6428728215	446,24003916	2,0	11,0	 
consumption energy	energy consumption	energy consumption	2	6,29455750551	32,857163762	290,896679317	2,0	13,0	 
expansion urban	urban expansion	urban expansion	2	34,6200662803	121,695908746	276,829837473	11,0	82,0	 
income tax	income tax	income tax	2	6,29455750551	37,2202185498	397,505118025	1,0	11,0	 
density employment	employment density	employment density	2	4,72091812914	22,7287052419	353,428951475	3,0	9,0	 
agricultural land value	value of agricultural land	value of agricultural land|&|agricultural land value	4	7,94284723159	34,1081638063	302,302075637	4,0	33,0	 
agglomeration urban	urban agglomeration	urban agglomeration	2	7,86819688189	37,8811754032	429,361012917	3,0	7,0	 
richness species	species richness	species richness	2	15,7363937638	67,7237976461	435,046375738	5,0	28,0	 
development sustainable urban	urban sustainable development	urban sustainable development|&|sustainable urban development	3	5,95713542369	27,2948839193	252,127434311	3,0	33,0	 
forest structure urban	urban forest structure	urban forest structure	3	7,94284723159	39,6137259705	584,183344783	2,0	12,0	 
planning urban	urban planning	urban planning	2	22,0309512693	77,4428510205	353,008168474	12,0	71,0	 
land value	land value	land value|&|land values	2	29,8991481512	111,100894952	470,092866208	10,0	53,0	 
centre city	city centre	city centre|&|centre of the city	2	6,29455750551	30,3049403225	259,592056281	5,0	42,0	 
growth structure urban	growth of urban structure	growth of urban structure|&|urban structure and growth|&|urban structure through the growth	4	5,95713542369	27,2948839193	543,029943575	3,0	14,0	 
land tenure	land tenure	land tenure	2	6,29455750551	32,857163762	307,887379107	2,0	17,0	 
open space	open space	open space	2	9,44183625827	45,4574104838	415,014883006	3,0	8,0	 
economic growth	economic growth	economic growth	2	14,1627543874	60,9514178815	281,262916681	5,0	39,0	 
plant species	plant species	plant species	2	9,44183625827	49,285745643	466,868219978	2,0	7,0	 
form spatial	spatial form	spatial form	2	4,72091812914	22,7287052419	513,147449167	3,0	20,0	 
air quality	air quality	air quality	2	7,86819688189	41,0714547025	649,80866471	2,0	11,0	 
effect spatial structure urban	effect of urban spatial structure	effect of urban spatial structure|&|effect on urban spatial structure	5	5,95713542369	27,2948839193	330,662331039	3,0	11,0	 
system transit	transit system	transit system	2	6,29455750551	30,3049403225	444,677390717	3,0	7,0	 
structure type urban	urban structure types	urban structure types	3	11,9142708474	48,5036530012	504,11344921	5,0	37,0	 
land policy	land policy	land policy	2	6,29455750551	32,857163762	321,757042828	2,0	13,0	 
optimization structure traffic	traffic structure optimization	traffic structure optimization	3	5,95713542369	29,7102944778	1861,17044974	2,0	11,0	 
morphology urban	urban morphology	urban morphology	2	12,589115011	56,9882179484	373,079558402	4,0	20,0	 
policy transportation	transportation policies	transportation policies	2	6,29455750551	32,857163762	445,278571842	2,0	16,0	 
area large metropolitan	large metropolitan areas	large metropolitan areas	3	5,95713542369	29,7102944778	928,327442014	2,0	2,0	 
analysis spatial structure	spatial structure analysis	spatial structure analysis|&|analysis the spatial structure|&|analysis of spatial structure	3	5,95713542369	29,7102944778	674,726570123	2,0	8,0	 
model regression	regression model	regression model	2	7,86819688189	33,8618988231	546,126691412	5,0	27,0	 
Chinese city	Chinese cities	Chinese cities	2	12,589115011	54,1790381169	307,965199085	5,0	31,0	 
distribution spatial	spatial distribution	spatial distribution	2	7,86819688189	33,8618988231	361,256776318	5,0	33,0	 
cover land	land cover	land cover|&|land covers	2	18,8836725165	77,8256566042	318,230060717	7,0	41,0	 
image satellite	satellite images	satellite images	2	9,44183625827	38,9128283021	269,911154067	6,0	40,0	 
rate tax	tax rate	tax rate	2	7,86819688189	41,0714547025	356,117380402	2,0	13,0	 
function land value	land value function	land value function	3	7,94284723159	39,6137259705	559,247665317	2,0	13,0	 
property right	property rights	property rights	2	7,86819688189	37,8811754032	290,73953442	3,0	12,0	 
