stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
certain connectivity requirement	certain connectivity requirements	certain connectivity requirements	3	3,9714236158	18,2776415543	738,048	2,0	6,0	 
cell division	cell division	cell division	2	4,72091812914	22,825053854	681,513333333	2,0	3,0	 
replaced-dns undirected vertices	vertices of an undirected replaced-dns	vertices of an undirected replaced-dns	5	3,9714236158	18,2776415543	738,048	2,0	6,0	 
network optimization transportation	transportation network optimization	transportation network optimization	3	3,9714236158	18,2776415543	389,646527778	2,0	8,0	 
economy global	global economy	global economy	2	4,72091812914	20,9108862744	274,985000891	3,0	8,0	 
network urban	urban network	urban network|&|urban networks	2	12,589115011	47,0362538227	539,037248602	6,0	10,0	 
datum network	network data	network data	2	20,4573118929	64,0340032788	61,8036493152	13,0	91,0	 
growth practice principle smart	smart growth principles into practice	smart growth principles into practice	5	3,9714236158	18,2776415543	215,296	2,0	18,0	 
science social	social sciences	social sciences	2	6,29455750551	27,8811816992	181,139619994	3,0	11,0	 
network social	social networks	social networks|&|network social|&|social network|&|Social network	2	56,6510175496	138,057439066	279,347053314	26,0	79,0	 
expression gene	gene expression	gene expression	2	4,72091812914	22,825053854	1683,50266667	2,0	2,0	 
100-page ongoing primer series	100-page primer from the ongoing series	100-page primer from the ongoing series	6	3,9714236158	18,2776415543	215,296	2,0	18,0	 
entity relationship social	relationships among social entities	relationships among social entities	4	3,9714236158	18,2776415543	97,9731995563	2,0	13,0	 
relationship social	social relationships	social relationships	2	7,86819688189	32,5879379385	167,490702978	4,0	18,0	 
analysis method	methods for the analysis	methods for the analysis|&|analysis methods	4	4,72091812914	22,825053854	92,7699471904	2,0	18,0	 
datum different way	data in a different way	data in a different way	5	7,94284723159	31,0497209443	77,3605673727	4,0	51,0	 
network ty	network ties	network ties	2	4,72091812914	22,825053854	231,252341772	2,0	6,0	 
book first	first book	first book	2	4,72091812914	22,825053854	100,451448141	2,0	11,0	 
networking social	social networking	social networking	2	4,72091812914	20,9108862744	173,337657551	3,0	7,0	 
content structure	structure and contents	structure and contents	3	6,29455750551	26,0703503508	77,3605673727	4,0	51,0	 
datum network social	social network data	social network data	3	13,8999826553	46,5583619067	71,0857786507	8,0	65,0	 
area interdisciplinary subject	interdisciplinary subject areas	interdisciplinary subject areas	3	3,9714236158	18,2776415543	162,911676768	2,0	22,0	 
city network	city network	city network|&|network city	2	11,0154756347	43,1650807614	437,720148544	5,0	17,0	 
relationship social structure	social structure of relationships	social structure of relationships|&|structure of social relationships	4	3,9714236158	18,2776415543	137,01502894	2,0	11,0	 
social structure	social structure	social structure|&|social structures	2	7,86819688189	32,5879379385	236,233029276	4,0	14,0	 
network social theory	social network theory	social network theory	3	5,95713542369	27,4164623314	131,950019058	2,0	12,0	 
analyst network	network analysts	network analysts	2	6,29455750551	27,8811816992	54,8044039117	3,0	25,0	 
land use	land use	land use	2	6,29455750551	26,0703503508	452,98620202	4,0	9,0	 
connectivity pair vertices	connectivity between each pair of vertices	connectivity between each pair of vertices	6	3,9714236158	18,2776415543	738,048	2,0	6,0	 
choice realistic route traveler	realistic traveler route choices	realistic traveler route choices	4	3,9714236158	21,0304226364	212,794	1,0	3,0	 
computer science	computer science	computer science	2	11,0154756347	53,2584589926	242,276235418	2,0	4,0	 
content observation set	contents of the sets of observations	contents of the sets of observations	6	7,94284723159	31,0497209443	77,3605673727	4,0	51,0	 
control development	development control	development control|&|control of development	2	4,72091812914	22,825053854	2248,00044444	2,0	1,0	 
city more network	more network cities	more network cities|&|network of cities more	3	3,9714236158	18,2776415543	417,816143791	2,0	5,0	 
equilibrium user	user equilibrium	user equilibrium	2	9,44183625827	45,650107708	389,646527778	2,0	8,0	 
network transportation	transportation network	transportation network	2	12,589115011	52,1407007017	469,415238095	5,0	15,0	 
network perspective social	social network perspective	social network perspective	3	3,9714236158	18,2776415543	102,407450336	2,0	16,0	 
network transportation urban	urban transportation network	urban transportation network	3	3,9714236158	18,2776415543	391,986722222	2,0	8,0	 
effect network	network effects	network effects|&|Network Effects	2	9,44183625827	39,1055255262	591,079793249	4,0	8,0	 
concept idea	ideas and concepts	ideas and concepts	3	6,29455750551	26,0703503508	77,3605673727	4,0	51,0	 
system transport urban	urban transport systems	urban transport systems	3	3,9714236158	21,0304226364	560,501777778	1,0	1,0	 
capital network social	network social capital	network social capital	3	15,8856944632	66,6694713942	172,48051823	3,0	10,0	 
method network	network methods	network methods	2	4,72091812914	20,9108862744	38,9958488854	3,0	25,0	 
area urban	urban areas	urban areas|&|urban area	2	11,0154756347	39,4586790372	501,175661301	7,0	10,0	 
distribution spatial	spatial distribution	spatial distribution	2	6,29455750551	27,8811816992	213,30609442	3,0	8,0	 
efficiency network	network efficiency	network efficiency|&|efficiency of a network	2	4,72091812914	22,825053854	181,635541828	2,0	7,0	 
definition innovation simple	simple definition of innovation	simple definition of innovation	4	3,9714236158	18,2776415543	162,911676768	2,0	22,0	 
element growth smart	elements of smart growth	elements of smart growth	4	3,9714236158	18,2776415543	215,296	2,0	18,0	 
cross-sectional research survey	cross-sectional survey research	cross-sectional survey research	3	7,94284723159	31,0497209443	77,3605673727	4,0	51,0	 
