stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
numerical simulation	Numerical simulation	Numerical simulation|&|numerical simulations|&|Numerical simulations|&|numerical simulation	2	20,4573118929	67,9836166222	259,005935479	12,0	66,0	 
roughness surface	surface roughness	surface roughness	2	4,72091812914	24,1472766741	345,689314809	2,0	12,0	 
channel flow turbulent	turbulent channel flow	turbulent channel flow	3	35,7428125422	110,467007776	242,553016099	14,0	115,0	 
characteristic flow	flow characteristics	flow characteristics|&|characteristics of the flow	2	6,29455750551	27,833314111	494,114455713	4,0	24,0	 
flux heat turbulent	turbulent heat flux	turbulent heat flux	3	5,95713542369	29,0849217676	239,650935606	2,0	28,0	 
channel height	channel height	channel height	2	4,72091812914	22,2331090945	323,398516354	3,0	18,0	 
element finite method	finite element method	finite element method	3	13,8999826553	58,2300836704	286,757381543	4,0	41,0	 
gas turbine	gas turbine	gas turbine	2	6,29455750551	32,1963688989	259,036711268	2,0	14,0	 
datum experimental	experimental data	experimental data	2	29,8991481512	90,7592215432	266,417560148	16,0	108,0	 
flat plate	flat plate	flat plate	2	20,4573118929	73,8688185044	254,217088897	9,0	99,0	 
numerical result	numerical results	numerical results	2	14,1627543874	52,8080834772	276,24894138	8,0	49,0	 
dissipation rate	dissipation rate	dissipation rate	2	7,86819688189	37,0551818242	299,832069833	5,0	55,0	 
flow two-phase	two-phase flow	two-phase flow	2	4,72091812914	22,2331090945	218,454415145	3,0	23,0	 
flow fluid	fluid flow	fluid flow	2	7,86819688189	33,0359052441	297,725740856	5,0	30,0	 
flow uniform	uniform flow	uniform flow	2	17,3100331402	66,8546459704	230,332681622	7,0	58,0	 
flow study	flow studies	flow studies	2	9,44183625827	44,4662181891	256,645929134	3,0	6,0	 
flow shear	shear flow	shear flow|&|shear flows|&|flow in the shear	2	62,9455750551	173,955021256	319,872561543	26,0	164,0	 
bed shear	bed shear	bed shear	2	4,72091812914	24,1472766741	262,621508618	2,0	14,0	 
flow model	flow models	flow models|&|flow model	2	6,29455750551	32,1963688989	564,774967123	2,0	12,0	 
force lift	lift force	lift force|&|lift forces	2	9,44183625827	39,643086293	252,080732853	7,0	52,0	 
temperature variance	temperature variance	temperature variance	2	7,86819688189	37,0551818242	491,470059416	3,0	35,0	 
aorta ascending	ascending aorta	ascending aorta	2	4,72091812914	24,1472766741	261,670113555	2,0	15,0	 
corporation development urban	urban development corporations	urban development corporations|&|Urban development corporations	3	11,9142708474	49,9115002889	5232,11404857	4,0	8,0	 
channel flow heat transfer turbulent	turbulent heat transfer in a channel flow	turbulent heat transfer in a channel flow|&|turbulent heat transfer in channel flow|&|heat transfer in a turbulent channel flow	7	5,95713542369	26,669511209	412,233169074	4,0	50,0	 
film thickness	film thickness	film thickness	2	6,29455750551	32,1963688989	231,829217155	2,0	14,0	 
behaviour flow	flow behaviour	flow behaviour	2	6,29455750551	29,6441454594	267,050473497	3,0	36,0	 
approach flow	flow approach	flow approach	2	4,72091812914	24,1472766741	515,928800066	2,0	15,0	 
flow pipe turbulent	turbulent pipe flow	turbulent pipe flow	3	9,92855903949	44,4491853483	233,316424103	3,0	31,0	 
channel friction half velocity width	friction velocity and the channel half width	friction velocity and the channel half width	7	5,95713542369	26,669511209	491,470059416	3,0	35,0	 
shear stress wall	wall shear stress	wall shear stress|&|wall shear stresses	3	45,6713715817	145,126216644	286,353696239	11,0	101,0	 
ratio velocity	velocity ratio	velocity ratio	2	6,29455750551	32,1963688989	223,750102288	2,0	19,0	 
heat transfer turbulent	turbulent heat transfer	turbulent heat transfer	3	7,94284723159	35,5593482787	410,933713949	5,0	58,0	 
entrance flow	entrance flow	entrance flow|&|flows near the entrance|&|entrance flows|&|flow entrance|&|flow near the entrance	2	12,589115011	52,8574483906	355,569528477	7,0	53,0	 
flow shear wall-bounded	wall-bounded shear flow	wall-bounded shear flow	3	5,95713542369	29,0849217676	245,358201228	2,0	16,0	 
development flow	flow development	flow development|&|development of the flow	2	83,4028869481	187,886071415	346,518453169	39,0	195,0	 
policy urban	urban policy	urban policy	2	7,86819688189	37,0551818242	4248,04169038	3,0	6,0	 
model theoretical	theoretical models	theoretical models	2	6,29455750551	27,833314111	222,744774631	4,0	25,0	 
component velocity	velocity components	velocity components|&|velocity component|&|components of velocity	2	14,1627543874	54,699255794	218,52264988	9,0	75,0	 
mass transfer	mass transfer	mass transfer	2	6,29455750551	27,833314111	223,564252236	4,0	26,0	 
energy equation momentum	momentum and energy equations	momentum and energy equations	4	5,95713542369	26,669511209	233,297230373	3,0	26,0	 
flow rate	flow rate	flow rate|&|flow rates	2	25,1782300221	83,672143535	252,607285843	13,0	76,0	 
disc valve	disc valves	disc valves	2	7,86819688189	40,2454611236	236,781719964	2,0	17,0	 
gradient pressure	pressure gradient	pressure gradient|&|pressure gradients	2	28,3255087748	94,1311614769	276,049282872	12,0	80,0	 
flow phenomenon	flow phenomenon	flow phenomenon|&|flow phenomena	2	7,86819688189	37,0551818242	412,402137477	3,0	14,0	 
section test	test section	test section	2	7,86819688189	34,7916426388	279,684223354	4,0	41,0	 
direction spanwise	spanwise direction	spanwise direction	2	4,72091812914	24,1472766741	226,411454816	2,0	16,0	 
field force	force field	force field	2	4,72091812914	24,1472766741	272,416695748	2,0	19,0	 
channel flow	channel flow	channel flow|&|channel flows	2	56,6510175496	144,460329026	310,965969604	41,0	330,0	 
layer separated shear	separated shear layer	separated shear layer	3	7,94284723159	35,5593482787	219,821533875	3,0	32,0	 
entrance region	entrance region	entrance region	2	22,0309512693	77,2298429262	254,874990479	13,0	98,0	 
boundary condition	boundary conditions	boundary conditions|&|boundary condition	2	18,8836725165	68,1866016963	289,520578869	14,0	85,0	 
eddy large simulation	large eddy simulation	large eddy simulation|&|Large eddy simulation	3	17,8714062711	64,8661293314	254,366430103	7,0	61,0	 
DNS channel flow heat transfer turbulent	DNS of turbulent heat transfer in channel flow	DNS of turbulent heat transfer in channel flow|&|DNS of turbulent heat transfer in a channel flow	8	5,95713542369	26,669511209	491,470059416	3,0	35,0	 
exchanger heat	heat exchangers	heat exchangers	2	6,29455750551	29,6441454594	259,681037278	3,0	31,0	 
circular tube	circular tube	circular tube	2	6,29455750551	27,833314111	231,197240389	4,0	37,0	 
Flow development	Flow development	Flow development	2	14,1627543874	51,1399512722	231,909438005	9,0	52,0	 
entrance length	entrance length	entrance length	2	25,1782300221	97,2431214116	219,973785272	7,0	67,0	 
particle wall	particle wall	particle wall|&|particle from the wall	2	4,72091812914	22,2331090945	235,540781343	3,0	23,0	 
development sustainable urban	sustainable urban development	sustainable urban development	3	5,95713542369	29,0849217676	15058,0000664	2,0	1,0	 
flow pipe	pipe flow	pipe flow	2	14,1627543874	62,6249567498	295,936082284	6,0	58,0	 
flow measurement	flow measurement	flow measurement|&|flow measurements	2	7,86819688189	33,0359052441	411,074281728	5,0	27,0	 
Direct numerical simulation	Direct numerical simulation	Direct numerical simulation|&|Direct numerical simulations	3	31,7713889264	89,0528367901	218,532191353	16,0	131,0	 
flow technique visualization	flow visualization technique	flow visualization technique|&|technique of flow visualization	3	7,94284723159	33,2743335259	531,157602723	4,0	25,0	 
free-stream velocity	free-stream velocity	free-stream velocity	2	9,44183625827	41,7499711666	290,280322549	4,0	41,0	 
blood flow velocity	blood flow velocity	blood flow velocity|&|velocity of blood flow	3	7,94284723159	35,5593482787	838,080116207	3,0	15,0	 
channel inlet	inlet of the channel	inlet of the channel|&|channel inlet	4	4,72091812914	22,2331090945	510,705985276	3,0	16,0	 
bubbly channel flow turbulent two-phase	two-phase turbulent bubbly channel flow	two-phase turbulent bubbly channel flow|&|turbulent two-phase bubbly channel flow	5	5,95713542369	29,0849217676	350,688414804	2,0	34,0	 
orifice plate	orifice plate	orifice plate	2	14,1627543874	72,4418300224	227,520966668	2,0	19,0	 
flow unsteady	unsteady flow	unsteady flow	2	6,29455750551	29,6441454594	277,679827974	3,0	29,0	 
blood pressure	blood pressure	blood pressure	2	6,29455750551	32,1963688989	502,481809007	2,0	6,0	 
cross section	cross section	cross section	2	9,44183625827	37,9216360074	267,431183678	6,0	54,0	 
energy transfer	energy transfer	energy transfer	2	6,29455750551	29,6441454594	250,478255553	3,0	15,0	 
development length	development length	development length	2	9,44183625827	41,7499711666	279,885207863	4,0	40,0	 
blood velocity	blood velocity	blood velocity	2	4,72091812914	24,1472766741	468,860734798	2,0	11,0	 
channel friction half-width velocity	friction velocity and channel half-width	friction velocity and channel half-width	5	5,95713542369	26,669511209	301,063421383	3,0	43,0	 
flow secondary	secondary flow	secondary flow	2	9,44183625827	41,7499711666	273,575622836	4,0	34,0	 
bubble separation	separation bubble	separation bubble	2	11,0154756347	46,2502673418	386,555067653	6,0	62,0	 
shear stress	shear stress	shear stress|&|shear stresses	2	45,635541915	130,684753279	261,090085064	29,0	238,0	 
duct square	square duct	square duct	2	6,29455750551	32,1963688989	292,585395796	4,0	27,0	 
distribution pressure	pressure distribution	pressure distribution	2	4,72091812914	22,2331090945	243,524173254	3,0	34,0	 
layer shear	shear layer	shear layer	2	28,3255087748	94,1311614769	297,950081827	13,0	115,0	 
