stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
form urban	urban form	urban form	2	7,86819688189	30,9112785651	264,389418874	4,0	25,0	 
category land use	land use categories	land use categories	3	3,9714236158	17,431358126	238,753627231	2,0	20,0	 
nature relationship	nature of this relationship	nature of this relationship	4	6,29455750551	29,0920776399	309,37317767	2,0	43,0	 
example operational term	terms of operational examples	terms of operational examples	4	7,94284723159	34,862716252	286,674104939	2,0	43,0	 
land-use planning	land-use planning	land-use planning	2	4,72091812914	19,9048906503	302,056104615	3,0	15,0	 
achievement level various	various levels of achievement	various levels of achievement	4	3,9714236158	17,431358126	464,623445349	2,0	21,0	 
pattern spatial	spatial pattern	spatial pattern	2	6,29455750551	29,0920776399	392,697615363	2,0	6,0	 
health outcome	health outcomes	health outcomes	2	4,72091812914	21,8190582299	428,467068431	2,0	15,0	 
change detection	change detection	change detection	2	9,44183625827	39,8097813006	235,534889602	3,0	34,0	 
land management	land management	land management	2	14,1627543874	47,7146004613	260,180665516	7,0	62,0	 
interaction land-use transport	land-use transport interaction	land-use transport interaction	3	7,94284723159	31,6421688406	405,377796294	3,0	25,0	 
interrelationship land use	interrelationships between land use	interrelationships between land use	4	7,94284723159	34,862716252	286,674104939	2,0	43,0	 
change cover land use	land use and land cover change	land use and land cover change|&|land cover and land use change|&|use land cover change	6	11,9142708474	39,2049100146	239,728730484	6,0	55,0	 
interaction land use	land use interaction	land use interaction|&|interaction between land use	3	3,9714236158	17,431358126	237,893393471	2,0	10,0	 
choice mode	mode choice	mode choice	2	7,86819688189	36,3650970499	301,673990153	2,0	15,0	 
environmental management	environmental management	environmental management	2	4,72091812914	19,9048906503	228,996653562	3,0	50,0	 
land transport use	land use and transport	land use and transport|&|land use transport|&|transport with land use|&|transport and land use|&|land use on transport	4	25,8142535027	74,4771926111	274,380397424	10,0	122,0	 
land planning system use	land use planning system	land use planning system	4	5,95713542369	26,147037189	277,414439179	2,0	9,0	 
land transportation use	transportation and land use	transportation and land use|&|land use and transportation	4	3,9714236158	17,431358126	499,857772535	2,0	6,0	 
generation new	new generation	new generation	2	4,72091812914	19,9048906503	232,941820431	3,0	35,0	 
change climate mitigation	climate change mitigation	climate change mitigation	3	3,9714236158	17,431358126	384,089380432	2,0	8,0	 
emission gas greenhouse	greenhouse gas emissions	greenhouse gas emissions	3	3,9714236158	17,431358126	456,00600827	2,0	7,0	 
system transport	transport system	transport system|&|transport systems	2	7,86819688189	30,9112785651	324,848090831	4,0	32,0	 
land model use-transport	land use-transport model	land use-transport model	3	7,94284723159	34,862716252	483,253004499	2,0	6,0	 
Land use	Land use	Land use	2	31,4727875276	78,1065405408	237,674426158	26,0	210,0	 
mathematical programming	mathematical programming	mathematical programming	2	6,29455750551	29,0920776399	309,37317767	2,0	43,0	 
region urban	urban regions	urban regions|&|urban region	2	14,1627543874	55,6403014172	286,319615189	4,0	36,0	 
planning practice	planning practice	planning practice	2	6,29455750551	26,5398542004	259,974143427	3,0	19,0	 
land-use policy	land-use policy	land-use policy|&|land-use policies	2	17,3100331402	64,1421905749	311,64115148	5,0	32,0	 
criterion set	set of criteria	set of criteria	3	6,29455750551	29,0920776399	286,674104939	2,0	43,0	 
example operational strength	operational examples and the strengths	operational examples and the strengths	5	7,94284723159	34,862716252	309,37317767	2,0	43,0	 
attention particular	Particular attention	Particular attention|&|particular attention	2	4,72091812914	19,9048906503	324,569992224	3,0	33,0	 
change cover	cover change	cover change	2	6,29455750551	24,7290228521	227,712944774	9,0	98,0	 
land-use system	land-use system	land-use system|&|land-use systems	2	7,86819688189	29,1555411704	250,099966069	5,0	35,0	 
accessibility benefit	accessibility benefits	accessibility benefits	2	12,589115011	53,0797084009	380,957186315	3,0	32,0	 
aggregate individual interaction spatial	aggregate spatial interaction and individual	aggregate spatial interaction and individual	5	7,94284723159	34,862716252	286,674104939	2,0	43,0	 
integration land use	integration of land use	integration of land use	4	3,9714236158	17,431358126	245,338798356	2,0	42,0	 
degree land use	degree of land use	degree of land use|&|land use and the degree	4	3,9714236158	17,431358126	238,114052922	2,0	13,0	 
city cost transport	transport costs on cities	transport costs on cities	4	7,94284723159	34,862716252	309,37317767	2,0	43,0	 
dioxide emission	dioxide emissions	dioxide emissions	2	4,72091812914	21,8190582299	288,687408498	2,0	14,0	 
interaction model	interaction model	interaction model|&|interaction models	2	4,72091812914	19,9048906503	332,584092057	8,0	85,0	 
high-quality system transit	high-quality transit systems	high-quality transit systems	3	3,9714236158	17,431358126	464,623445349	2,0	21,0	 
land-use transportation	land-use transportation	land-use transportation	2	7,86819688189	36,3650970499	414,482846465	2,0	14,0	 
fit model	model fit	model fit	2	4,72091812914	19,9048906503	399,562593642	3,0	30,0	 
activity location	location of activities	location of activities|&|location of the activities	3	4,72091812914	19,9048906503	227,315174192	3,0	23,0	 
datum land use	land use data	land use data	3	3,9714236158	17,431358126	284,256589784	2,0	17,0	 
change use	use change	use change|&|use changes	2	4,72091812914	19,9048906503	279,082053868	30,0	249,0	 
change land model use	land use change models	land use change models|&|land use change model	4	13,8999826553	45,7390616837	278,447283607	6,0	66,0	 
empirical evidence term	terms of empirical evidence	terms of empirical evidence	4	7,94284723159	34,862716252	309,37317767	2,0	43,0	 
change model	change models	change models|&|change model	2	6,29455750551	26,5398542004	292,556200993	7,0	76,0	 
impact transport	impact of transport	impact of transport	3	4,72091812914	21,8190582299	277,808972274	2,0	17,0	 
datum set	data sets	data sets	2	4,72091812914	19,9048906503	225,75899983	3,0	21,0	 
