stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
allocation land use	land use allocation	land use allocation	3	5,95713542369	31,1249555434	240,961009072	2,0	19,0	 
design network problem	network design problem	network design problem	3	11,9142708474	57,4190899696	1088,52706531	3,0	11,0	 
fixation nitrogen	nitrogen fixation	nitrogen fixation	2	7,86819688189	39,7496626866	1171,07764921	3,0	3,0	 
model programming	programming model	programming model	2	6,29455750551	31,7997301493	405,780185706	4,0	20,0	 
dynamics model system	system dynamics model	system dynamics model|&|system dynamics models|&|systems dynamics model	3	81,4141841238	210,517693079	827,468619673	28,0	150,0	 
mode reference	reference modes	reference modes	2	7,86819688189	39,7496626866	249,585716537	3,0	7,0	 
logit model	logit model	logit model|&|logit models	2	11,0154756347	55,6495277612	222,04581564	3,0	15,0	 
modeling urban year	years of urban modeling	years of urban modeling	4	5,95713542369	31,1249555434	614,983890384	2,0	4,0	 
dynamics model	dynamics model	dynamics model|&|dynamics models|&|dynamics of the model	2	7,86819688189	35,7303861065	858,734337386	33,0	166,0	 
demand travel	travel demand	travel demand	2	6,29455750551	34,3519535887	428,632234045	2,0	16,0	 
network traffic	traffic network	traffic network	2	7,86819688189	39,7496626866	444,036095499	3,0	15,0	 
decision making	decision making	decision making	2	11,0154756347	46,3161388248	241,60317095	7,0	26,0	 
geographic information system	geographic information system	geographic information system|&|geographic information systems	3	27,7999653106	97,8578547082	334,834837935	11,0	62,0	 
policy variable	policy variables	policy variables	2	6,29455750551	29,9888988009	343,076850945	4,0	20,0	 
land scheme surface	land surface scheme	land surface scheme	3	5,95713542369	31,1249555434	381,204395561	3,0	36,0	 
support system	support system	support system|&|support systems|&|support of the system	2	9,44183625827	42,8764633278	708,431124228	18,0	104,0	 
land surface	land surface	land surface	2	6,29455750551	31,7997301493	487,020737438	5,0	59,0	 
decision maker	decision makers	decision makers	2	7,86819688189	37,4861235011	361,843651466	7,0	44,0	 
agglomeration urban	urban agglomeration	urban agglomeration	2	7,86819688189	42,9399419859	528,700926058	2,0	7,0	 
ice sea	sea ice	sea ice	2	7,86819688189	35,7303861065	449,174786482	5,0	47,0	 
decision maker planner	planners and decision makers	planners and decision makers|&|decision makers and planners	4	5,95713542369	28,7095449848	330,465013681	3,0	24,0	 
earth model system	earth system model	earth system model|&|Earth system model	3	15,8856944632	68,443966843	511,84221196	5,0	45,0	 
development economic	economic development	economic development	2	6,29455750551	31,7997301493	267,062839652	3,0	12,0	 
model ocean	ocean model	ocean model	2	6,29455750551	29,9888988009	492,614704864	4,0	13,0	 
development sustainable urban	sustainable urban development	sustainable urban development|&|urban sustainable development	3	7,94284723159	38,279393313	612,577338685	3,0	7,0	 
modeling process	modeling process	modeling process	2	6,29455750551	29,9888988009	340,721433538	4,0	16,0	 
land value	land values	land values	2	6,29455750551	34,3519535887	543,893889646	2,0	6,0	 
model network	network model	network model|&|network models	2	9,44183625827	41,1550130422	488,255502467	6,0	24,0	 
land-use planning	land-use planning	land-use planning	2	7,86819688189	39,7496626866	348,992664929	3,0	9,0	 
area sensitive	sensitive areas	sensitive areas	2	6,29455750551	34,3519535887	211,82406067	2,0	15,0	 
dynamic model system	system dynamic model	system dynamic model	3	11,9142708474	51,3329751322	336,733526949	5,0	24,0	 
supply water	water supply	water supply|&|supply water	2	7,86819688189	42,9399419859	269,013728049	2,0	13,0	 
new version	new version	new version	2	7,86819688189	37,4861235011	324,843952194	4,0	25,0	 
economic growth	economic growth	economic growth	2	12,589115011	57,1686177704	407,678239046	5,0	16,0	 
model urban	urban models	urban models|&|urban model	2	12,589115011	51,2516880262	326,822378403	8,0	29,0	 
analysis policy	policy analysis	policy analysis	2	15,7363937638	68,5916884036	347,106771546	6,0	15,0	 
climate simulation	climate simulation	climate simulation|&|climate simulations	2	6,29455750551	31,7997301493	343,942690862	3,0	28,0	 
modeling system	modeling system	modeling system|&|system modeling|&|modeling systems|&|systems modeling	2	23,6045906457	90,8297028651	235,838454221	10,0	35,0	 
green space	green space	green space	2	7,86819688189	42,9399419859	266,023511804	2,0	9,0	 
variety wide	wide variety	wide variety	2	6,29455750551	29,9888988009	315,64801564	4,0	14,0	 
development sustainable	sustainable development	sustainable development	2	17,3100331402	70,471071036	331,6205161	8,0	50,0	 
enterprise information	enterprise information	enterprise information	2	7,86819688189	42,9399419859	344,577066518	2,0	11,0	 
dynamics landscape urban	urban landscape dynamics	urban landscape dynamics	3	5,95713542369	31,1249555434	694,320888658	2,0	7,0	 
network transportation	transportation network	transportation network|&|transportation networks	2	23,6045906457	93,3166947074	272,740802688	9,0	56,0	 
decision model support	decision support model	decision support model	3	11,9142708474	57,4190899696	303,316790547	3,0	13,0	 
model process	process models	process models|&|process model|&|model in the process	2	7,86819688189	39,7496626866	249,303657255	3,0	6,0	 
network road	road network	road network	2	9,44183625827	51,5279303831	794,941455995	2,0	7,0	 
carbon cycle	carbon cycle	carbon cycle	2	9,44183625827	47,6995952239	297,02472003	4,0	24,0	 
information system	information system	information system|&|information systems	2	50,3564600441	167,049472456	381,576817761	34,0	162,0	 
feedback loop	feedback loops	feedback loops|&|feedback loop	2	11,0154756347	52,4805729016	272,848336747	5,0	31,0	 
3D model	3D models	3D models|&|3D model	2	9,44183625827	42,8764633278	730,298831284	5,0	11,0	 
model system	system model	system model|&|model system|&|system models|&|model systems|&|system of models	2	48,7828206677	149,25154524	587,964525359	33,0	156,0	 
city different	different cities	different cities	2	6,29455750551	29,9888988009	729,346436785	4,0	10,0	 
land structure	land structure	land structure	2	6,29455750551	34,3519535887	525,742808202	2,0	9,0	 
modeling urban	urban modeling	urban modeling	2	15,7363937638	62,211129805	373,838003943	11,0	48,0	 
surface temperature	surface temperature	surface temperature|&|surface temperatures	2	9,44183625827	44,9833482014	242,04694086	4,0	23,0	 
growth model	growth model	growth model|&|growth models	2	11,0154756347	48,0141818825	292,200277281	15,0	142,0	 
modeling network	network modeling	network modeling	2	7,86819688189	39,7496626866	602,31887055	3,0	6,0	 
growth model urban	urban growth model	urban growth model|&|model of urban growth	3	23,8285416948	83,8781611785	253,280063959	11,0	124,0	 
different policy scenario	different policy scenarios	different policy scenarios	3	5,95713542369	28,7095449848	217,769814433	3,0	48,0	 
model surface	surface model	surface model	2	6,29455750551	34,3519535887	303,256730013	2,0	13,0	 
