stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
housing production	housing production	housing production|&|production of housing	2	6,29455750551	32,0341290542	444,936678775	3,0	14,0	 
mode transportation	transportation modes	transportation modes	2	6,29455750551	32,0341290542	328,733639819	3,0	9,0	 
master plan	master plan	master plan	2	9,44183625827	45,3349465587	287,458568316	4,0	25,0	 
activity economic	economic activity	economic activity	2	6,29455750551	30,2232977058	447,594826447	6,0	29,0	 
ecosystem service	ecosystem services	ecosystem services	2	25,1782300221	110,684297065	274,226544782	6,0	44,0	 
canopy cover	canopy cover	canopy cover	2	6,29455750551	34,5863524936	499,744821146	2,0	11,0	 
planning urban	urban planning	urban planning	2	40,9146237858	128,605657182	213,907719818	24,0	138,0	 
city size	city size	city size|&|city sizes	2	44,0619025386	156,363964119	473,666498438	16,0	70,0	 
life urban	urban life	urban life	2	6,29455750551	32,0341290542	366,215176193	3,0	10,0	 
land price	land prices	land prices|&|land price|&|price of land	2	11,0154756347	50,4327386326	466,246639999	5,0	22,0	 
information technology	information technology	information technology	2	6,29455750551	34,5863524936	484,483276118	2,0	9,0	 
area green	green area	green area|&|green areas|&|area green	2	12,589115011	57,6374155802	213,131058866	5,0	37,0	 
pattern spatial	spatial patterns	spatial patterns	2	12,589115011	55,3421485327	253,441461427	6,0	25,0	 
trade wildlife	wildlife trade	wildlife trade	2	9,44183625827	51,8795287404	558,65170184	2,0	5,0	 
park urban	urban parks	urban parks	2	6,29455750551	30,2232977058	340,336350413	4,0	17,0	 
structure vegetation	vegetation structure	vegetation structure	2	7,86819688189	43,232940617	254,462392026	2,0	10,0	 
policy urban	urban policy	urban policy	2	7,86819688189	40,0426613177	249,974898877	3,0	12,0	 
structure urban	urban structure	urban structure|&|Urban structure|&|urban structures	2	91,27108383	232,759974258	318,991982353	43,0	196,0	 
density urban	urban density	urban density|&|density urban	2	11,0154756347	48,4243799661	213,485245245	6,0	21,0	 
optimization structure	structure optimization	structure optimization	2	7,86819688189	43,232940617	549,738960245	4,0	12,0	 
natural vegetation	natural vegetation	natural vegetation|&|vegetation and natural	2	7,86819688189	40,0426613177	315,45963154	3,0	26,0	 
decision make	decision making	decision making	2	6,29455750551	30,2232977058	283,168823113	4,0	25,0	 
spatial urban	urban spatial	urban spatial|&|spatial urban	2	18,8836725165	71,5671527839	582,842849427	11,0	46,0	 
space urban	urban space	urban space|&|urban spaces	2	18,8836725165	77,580728754	277,422527917	8,0	28,0	 
system urban	urban system	urban system|&|urban systems	2	44,0619025386	145,290572273	283,826402637	18,0	81,0	 
green space system urban	urban green space system	urban green space system	4	11,9142708474	57,8627576995	236,423338773	3,0	6,0	 
consumption energy	energy consumption	energy consumption	2	6,29455750551	34,5863524936	343,155955772	2,0	5,0	 
growth rapid	rapid growth	rapid growth	2	6,29455750551	32,0341290542	248,79472018	3,0	14,0	 
agglomeration urban	urban agglomerations	urban agglomerations|&|urban agglomeration	2	14,1627543874	64,8420925277	232,116105846	5,0	16,0	 
bird species	bird species	bird species	2	7,86819688189	40,0426613177	328,946367798	4,0	41,0	 
infrastructure transportation	transportation infrastructure	transportation infrastructure|&|infrastructure of transportation	2	11,0154756347	52,8907709852	255,839515942	4,0	24,0	 
expansion urban	urban expansion	urban expansion|&|Urban expansion	2	37,7673450331	139,848116871	230,695848467	12,0	86,0	 
richness species	species richness	species richness	2	15,7363937638	69,1776856659	407,900328338	9,0	70,0	 
distribution population	population distribution	population distribution	2	9,44183625827	48,0511935812	280,017017824	3,0	21,0	 
city growth	city growth	city growth|&|growth of cities	2	14,1627543874	58,1855465655	301,518050934	8,0	16,0	 
city compact	compact city	compact city	2	6,29455750551	30,2232977058	324,417839497	4,0	27,0	 
labour market	labour market	labour market	2	6,29455750551	30,2232977058	423,538479472	4,0	9,0	 
forest structure urban	urban forest structure	urban forest structure	3	7,94284723159	41,7957192111	352,609062807	2,0	10,0	 
evolution spatial structure urban	evolution of urban spatial structure	evolution of urban spatial structure|&|evolution of the urban spatial structure|&|urban spatial structure evolution	5	7,94284723159	38,5751717997	282,126445661	3,0	10,0	 
land value	land values	land values|&|land value	2	6,29455750551	32,0341290542	344,934934175	3,0	13,0	 
effect structure urban	effects on urban structures	effects on urban structures|&|effects of urban structure|&|effects of the urban structure	4	7,94284723159	36,2901570469	280,810682876	4,0	30,0	 
area sensitive	sensitive areas	sensitive areas	2	6,29455750551	34,5863524936	236,802502423	2,0	18,0	 
centre city	city centre	city centre|&|centre of the city	2	6,29455750551	32,0341290542	212,187412031	5,0	41,0	 
housing price	housing prices	housing prices	2	6,29455750551	32,0341290542	231,311906986	3,0	9,0	 
density population	population density	population density|&|population densities	2	29,8991481512	110,713092523	244,457605877	13,0	68,0	 
open space	open space	open space	2	11,0154756347	52,8907709852	515,422671053	4,0	11,0	 
plant species	plant species	plant species	2	7,86819688189	40,0426613177	286,706253527	3,0	22,0	 
growth urban	urban growth	urban growth|&|Urban growth	2	140,053904498	313,237201603	238,412752247	57,0	381,0	 
air quality	air quality	air quality	2	12,589115011	64,0682581083	251,364735291	3,0	16,0	 
green space	green space	green space|&|green spaces|&|Green space	2	55,0773781733	175,810234376	271,688112841	22,0	171,0	 
effect spatial structure urban	effect of urban spatial structure	effect of urban spatial structure|&|effect on urban spatial structure	5	5,95713542369	28,9313788497	368,420288706	3,0	10,0	 
different level	different levels	different levels	2	6,29455750551	30,2232977058	237,430163452	4,0	30,0	 
boundary growth urban	urban growth boundary	urban growth boundary|&|urban growth boundaries	3	7,94284723159	38,5751717997	666,673485554	3,0	15,0	 
structure type urban	urban structure types	urban structure types	3	11,9142708474	51,7766428621	506,29971002	5,0	31,0	 
growth rate	growth rates	growth rates|&|rates of growth	2	9,44183625827	41,5066113995	294,394588888	6,0	30,0	 
morphology urban	urban morphology	urban morphology|&|Urban morphology|&|morphology urban	2	18,8836725165	86,4561233702	254,202434119	5,0	17,0	 
ecosystem urban	urban ecosystems	urban ecosystems	2	6,29455750551	32,0341290542	217,726820969	3,0	27,0	 
green pattern space	green space pattern	green space pattern|&|pattern of green space	3	7,94284723159	36,2901570469	239,112091934	4,0	44,0	 
Chinese city	Chinese cities	Chinese cities	2	25,1782300221	100,475403308	242,34043873	9,0	67,0	 
distribution spatial	spatial distribution	spatial distribution	2	11,0154756347	46,7263369084	240,614764666	7,0	41,0	 
surface temperature	surface temperature	surface temperature	2	9,44183625827	51,8795287404	224,702687594	2,0	14,0	 
growth model	growth model	growth model|&|growth models|&|model of growth	2	17,3100331402	69,0768397739	237,897586434	16,0	137,0	 
image satellite	satellite images	satellite images	2	7,86819688189	36,0233847376	279,617505261	5,0	25,0	 
rate tax	tax rate	tax rate	2	7,86819688189	43,232940617	302,501633264	2,0	10,0	 
