stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
division labor	division of labor	division of labor	3	3,14727875276	14,4257460089	306,251388259	2,0	2,0	 
heritage world	world heritage	world heritage	2	4,72091812914	24,9109101043	915,171199758	1,0	2,0	 
host organization partner	host of partner organizations	host of partner organizations	4	3,9714236158	17,2795654988	91,3177675349	2,0	30,0	 
natural resource	natural resources	natural resources	2	3,14727875276	14,4257460089	386,711548458	2,0	5,0	 
computer model	computer model	computer model	2	3,14727875276	16,6072734028	2204,00045331	1,0	1,0	 
study urban	urban studies	urban studies	2	6,29455750551	26,2992685784	412,004940201	3,0	5,0	 
World development	World development	World development	2	3,14727875276	14,4257460089	143,494071921	4,0	21,0	 
conflict violent	violent conflict	violent conflict	2	3,14727875276	16,6072734028	290,207204258	1,0	3,0	 
accumulation capital pattern	pattern of capital accumulation	pattern of capital accumulation	4	3,9714236158	17,2795654988	105,370027239	2,0	27,0	 
framework single	single framework	single framework	2	3,14727875276	14,4257460089	105,370027239	2,0	27,0	 
central role	central role	central role	2	3,14727875276	14,4257460089	671,108717702	2,0	4,0	 
city international role system	role of cities in the international system	role of cities in the international system	7	3,9714236158	17,2795654988	103,987880954	2,0	23,0	 
history urban	urban history	urban history	2	3,14727875276	14,4257460089	668,06915483	2,0	3,0	 
analysis world-systems	world-systems analysis	world-systems analysis	2	3,14727875276	14,4257460089	376,806599456	2,0	6,0	 
assumption basic	basic assumption	basic assumption	2	3,14727875276	14,4257460089	105,370027239	2,0	27,0	 
intercity linkage	intercity linkages	intercity linkages	2	3,14727875276	14,4257460089	86,5063884902	2,0	16,0	 
ecosystem service	ecosystem services	ecosystem services	2	4,72091812914	24,9109101043	915,171199758	1,0	2,0	 
accurate datum development	accurate development data	accurate development data	3	3,9714236158	17,2795654988	91,3177675349	2,0	30,0	 
city world	world city	world city|&|world cities	2	15,7363937638	61,2210930751	132,349792418	10,0	63,0	 
document source	source document	source document	2	3,14727875276	14,4257460089	73,3125730023	2,0	11,0	 
development urban	urban development	urban development	2	6,29455750551	24,48843723	1377,25408499	4,0	4,0	 
city model	city model	city model	2	3,14727875276	14,4257460089	481,084717359	2,0	4,0	 
21st-Century World-System	21st-Century World-System	21st-Century World-System	2	4,72091812914	19,7244514338	163,981768783	3,0	30,0	 
change climate	climate change	climate change	2	12,589115011	46,1676946286	501,111063765	5,0	5,0	 
city size	city size	city size	2	7,86819688189	32,874085723	166,96777773	3,0	6,0	 
city modeling	city modeling	city modeling	2	4,72091812914	24,9109101043	547,507252947	1,0	2,0	 
life urban	urban life	urban life	2	6,29455750551	26,2992685784	590,458795877	3,0	3,0	 
architectural object virtual	virtual architectural objects	virtual architectural objects	3	3,9714236158	17,2795654988	283,000143607	2,0	11,0	 
identity indigenous	Indigenous Identities	Indigenous Identities	2	4,72091812914	19,7244514338	163,981768783	3,0	30,0	 
city research world	world city research	world city research	3	3,9714236158	17,2795654988	168,606890119	2,0	5,0	 
century twentieth	twentieth century	twentieth century	2	6,29455750551	28,8514920179	278,109816662	2,0	5,0	 
21st-Century World-Economy	21st-Century World-Economy	21st-Century World-Economy	2	4,72091812914	19,7244514338	163,981768783	3,0	30,0	 
city resident	city residents	city residents	2	4,72091812914	24,9109101043	570,027430241	1,0	3,0	 
datum development issue up-to-date	up-to-date data on development issues	up-to-date data on development issues	5	3,9714236158	17,2795654988	91,3177675349	2,0	30,0	 
city smart	smart cities	smart cities	2	6,29455750551	33,2145468057	549,501813237	1,0	1,0	 
city system world	world city system	world city system	3	9,92855903949	36,3169610418	86,3720097182	4,0	40,0	 
Antisystemic resistance	Antisystemic Resistance	Antisystemic Resistance	2	4,72091812914	19,7244514338	163,981768783	3,0	30,0	 
21st-Century World-Economic	21st-Century World-Economic	21st-Century World-Economic	2	4,72091812914	19,7244514338	163,981768783	3,0	30,0	 
African case	African Cases	African Cases	2	4,72091812914	19,7244514338	163,981768783	3,0	30,0	 
airline passenger	airline passenger	airline passenger	2	3,14727875276	14,4257460089	78,0070638121	2,0	13,0	 
21st Century	21st Century	21st Century	2	6,29455750551	24,48843723	226,874989033	4,0	31,0	 
city system virtual	virtual city system	virtual city system	3	7,94284723159	34,5591309976	206,997180428	2,0	8,0	 
city great	great cities	great cities	2	4,72091812914	21,6386190134	91,7704106319	2,0	20,0	 
urban world	world urban	world urban|&|urban world	2	4,72091812914	19,7244514338	167,674803549	3,0	9,0	 
annual compilation datum development premier	premier annual compilation of data about development	premier annual compilation of data about development	7	3,9714236158	17,2795654988	91,3177675349	2,0	30,0	 
hierarchy urban	urban hierarchy	urban hierarchy	2	4,72091812914	19,7244514338	99,3483567679	3,0	21,0	 
new way	new ways	new ways|&|new way	2	6,29455750551	24,48843723	522,931906968	4,0	9,0	 
development economic	economic development	economic development	2	6,29455750551	24,48843723	478,375469859	4,0	8,0	 
enterprise large multinational	largest multinational enterprises	largest multinational enterprises	3	3,9714236158	17,2795654988	103,987880954	2,0	23,0	 
capitalist peripheral state	peripheral capitalist state	peripheral capitalist state	3	3,9714236158	17,2795654988	105,370027239	2,0	27,0	 
indispensable reference statistical	indispensable statistical reference	indispensable statistical reference	3	3,9714236158	17,2795654988	91,3177675349	2,0	30,0	 
city network	city networks	city networks	2	4,72091812914	21,6386190134	76,9993870982	2,0	12,0	 
economy global political	global political economy	global political economy	3	3,9714236158	20,0323465809	492,358159565	1,0	2,0	 
agenda development effort international	agenda for international development efforts	agenda for international development efforts	5	3,9714236158	17,2795654988	91,3177675349	2,0	30,0	 
city heritage surveillance system	heritage city surveillance system	heritage city surveillance system	4	5,95713542369	30,0485198714	915,171199758	1,0	2,0	 
centre city	city centre	city centre	2	6,29455750551	28,8514920179	1374,75453309	2,0	2,0	 
factor interaction structural	interactions among these structural factors	interactions among these structural factors	5	3,9714236158	17,2795654988	105,370027239	2,0	27,0	 
city location-based mobile phone system virtual	location-based virtual city system for mobile phones	location-based virtual city system for mobile phones	7	3,9714236158	17,2795654988	283,000143607	2,0	11,0	 
mobile phone	mobile phones	mobile phones	2	6,29455750551	28,8514920179	283,000143607	2,0	11,0	 
economic growth	economic growth	economic growth	2	6,29455750551	24,48843723	545,728383269	4,0	4,0	 
present situation	present situation	present situation|&|present situations	2	4,72091812914	19,7244514338	761,20017209	3,0	6,0	 
analysis focus primary	primary foci of analysis	primary foci of analysis	4	3,9714236158	17,2795654988	105,370027239	2,0	27,0	 
theory world-systems	world-systems theory	world-systems theory	2	4,72091812914	19,7244514338	230,698469816	3,0	10,0	 
dependency economic world	dependency on the world economic	dependency on the world economic|&|dependency or the world economic	5	3,9714236158	17,2795654988	105,370027239	2,0	27,0	 
Antisystemic incorporation	Incorporation and Antisystemic	Incorporation and Antisystemic	3	4,72091812914	19,7244514338	163,981768783	3,0	30,0	 
analysis datum group important income regional	important regional data and income group analysis	important regional data and income group analysis	7	3,9714236158	17,2795654988	91,3177675349	2,0	30,0	 
sociology urban	urban sociology	urban sociology	2	6,29455750551	26,2992685784	606,79273698	3,0	3,0	 
indigenous resistance	Indigenous Resistance	Indigenous Resistance	2	4,72091812914	19,7244514338	163,981768783	3,0	30,0	 
fee rate	fee rates	fee rates	2	4,72091812914	24,9109101043	69,1753429064	1,0	1,0	 
virtual world	virtual worlds	virtual worlds	2	4,72091812914	21,6386190134	180,419243144	2,0	6,0	 
centrality measure point	measures of point centrality	measures of point centrality	4	3,9714236158	17,2795654988	103,987880954	2,0	23,0	 
city structure system world	structure of the world city system	structure of the world city system	6	9,92855903949	39,1732294827	102,02657891	3,0	30,0	 
World development indicator	World development indicators	World development indicators	3	3,9714236158	17,2795654988	59,2290861948	2,0	17,0	 
Rican case cost	Cost Rican Case	Cost Rican Case	3	5,95713542369	23,5039376896	163,981768783	3,0	30,0	 
approach economy political popular	popular political economy approach	popular political economy approach	4	3,9714236158	17,2795654988	105,370027239	2,0	27,0	 
