stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
modeling system	modeling system	modeling system|&|system modeling|&|modeling systems|&|systems modeling	2	23,6045906457	92,5561340481	227,530065228	10,0	38,0	 
variety wide	wide variety	wide variety	2	6,29455750551	30,4492804497	523,538639719	4,0	14,0	 
development sustainable	sustainable development	sustainable development	2	18,8836725165	76,0345007124	294,923827727	9,0	55,0	 
enterprise information	enterprise information	enterprise information	2	7,86819688189	43,5154190469	342,398252776	2,0	11,0	 
network transportation	transportation network	transportation network|&|transportation networks	2	23,6045906457	95,0431258905	258,960540448	9,0	55,0	 
decision model support	decision support model	decision support model	3	13,8999826553	64,0068021613	479,431107413	4,0	18,0	 
model process	process models	process models|&|process model|&|model in the process	2	7,86819688189	40,3251397476	401,065827264	3,0	6,0	 
chain supply	supply chain	supply chain	2	7,86819688189	40,3251397476	400,307772861	3,0	10,0	 
carbon cycle	carbon cycle	carbon cycle	2	9,44183625827	48,3901676971	404,54655565	4,0	22,0	 
information system	information system	information system|&|information systems|&|system information	2	51,9300994205	173,099674959	339,818271611	36,0	173,0	 
feedback loop	feedback loops	feedback loops|&|feedback loop	2	11,0154756347	53,286240787	318,12407719	5,0	32,0	 
3D model	3D models	3D models|&|3D model	2	9,44183625827	43,567035801	870,59562484	5,0	11,0	 
model system	system model	system model|&|model system|&|system models|&|model systems|&|system of models	2	48,7828206677	152,819503018	629,926674269	34,0	160,0	 
city different	different cities	different cities	2	6,29455750551	30,4492804497	724,65494722	4,0	10,0	 
land structure	land structure	land structure	2	6,29455750551	34,8123352375	450,504596297	2,0	10,0	 
model surface	surface model	surface model	2	6,29455750551	34,8123352375	238,141466391	2,0	14,0	 
surface temperature	surface temperature	surface temperature|&|surface temperatures	2	9,44183625827	45,6739206746	265,740407718	4,0	22,0	 
growth model	growth model	growth model|&|growth models	2	15,7363937638	67,3168667289	260,385791692	16,0	150,0	 
modeling network	network modeling	network modeling	2	7,86819688189	40,3251397476	633,726984933	3,0	6,0	 
growth model urban	urban growth model	urban growth model|&|model of urban growth	3	23,8285416948	85,6209720599	232,165664149	11,0	124,0	 
geographic information system	geographic information system	geographic information system|&|geographic information systems	3	31,7713889264	111,39682378	289,618570218	12,0	65,0	 
