stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
land strategy use	land use strategies	land use strategies|&|land use and strategies	3	5,95713542369	26,2941344262	404,672576898	2,0	10,0	 
development policy	policy development	policy development|&|development policy|&|development policies	2	4,72091812914	20,0214624528	255,801857878	5,0	64,0	 
change cover land	land cover change	land cover change|&|changes in land cover	3	9,92855903949	34,7261107483	241,03450384	8,0	84,0	 
planning transport	transport planning	transport planning	2	6,29455750551	26,6952832703	270,009066817	4,0	27,0	 
computing time	computing times	computing times	2	4,72091812914	21,9356300324	285,833875486	2,0	17,0	 
model new	new models	new models	2	4,72091812914	20,0214624528	257,46372225	3,0	24,0	 
change technological	technological changes	technological changes	2	9,44183625827	37,326677883	239,96932969	4,0	59,0	 
major model type	major types of model	major types of model	4	7,94284723159	35,0588459016	302,053358534	2,0	43,0	 
change habitat land use	habitat from land use change	habitat from land use change	5	3,9714236158	17,5294229508	476,462013302	2,0	26,0	 
ecosystem service	ecosystem services	ecosystem services|&|ecosystem service	2	20,4573118929	72,5797425682	245,471223321	6,0	47,0	 
carbon indirect leakage	carbon leakage and indirect	carbon leakage and indirect|&|Carbon leakage and indirect	4	3,9714236158	20,2822040329	419,949530539	1,0	5,0	 
old people	older people	older people	2	6,29455750551	29,2475067098	801,251244942	2,0	4,0	 
development urban	urban development	urban development	2	11,0154756347	41,0897585109	250,459499418	5,0	62,0	 
model parameter	model parameters	model parameters|&|Parameters of all models|&|parameters of this model	2	6,29455750551	24,884451922	509,58104194	4,0	31,0	 
change cost effect term transport	term effects of changes in transport costs	term effects of changes in transport costs	7	7,94284723159	35,0588459016	302,053358534	2,0	43,0	 
change climate	climate change	climate change|&|climate changes|&|changes in climate	2	28,3255087748	86,0256324829	265,991397498	12,0	84,0	 
ecosystem response	ecosystem responses	ecosystem responses	2	11,0154756347	46,7167457231	359,389636591	3,0	18,0	 
form urban	urban form	urban form	2	7,86819688189	31,1055649025	277,672706696	4,0	25,0	 
category land use	land use categories	land use categories	3	3,9714236158	17,5294229508	236,786514177	2,0	20,0	 
nature relationship	nature of this relationship	nature of this relationship	4	6,29455750551	29,2475067098	326,000364024	2,0	43,0	 
example operational term	terms of operational examples	terms of operational examples	4	7,94284723159	35,0588459016	302,053358534	2,0	43,0	 
land-use planning	land-use planning	land-use planning	2	4,72091812914	20,0214624528	316,661429336	3,0	15,0	 
achievement level various	various levels of achievement	various levels of achievement	4	3,9714236158	17,5294229508	374,816519406	2,0	21,0	 
diversity genetic specie	genetic diversity within a species	genetic diversity within a species	5	3,9714236158	17,5294229508	476,462013302	2,0	26,0	 
pattern spatial	spatial pattern	spatial pattern	2	7,86819688189	33,3691040879	357,280618956	3,0	7,0	 
health outcome	health outcomes	health outcomes	2	4,72091812914	21,9356300324	434,937660145	2,0	15,0	 
conversion land	land conversion	land conversion	2	4,72091812914	20,0214624528	240,279076188	3,0	19,0	 
change detection	change detection	change detection	2	9,44183625827	40,0429249055	240,106204747	3,0	34,0	 
land management	land management	land management	2	14,1627543874	48,0643158686	238,26284967	7,0	62,0	 
decade human intensification land recent use	intensification of human land use in recent decades	intensification of human land use in recent decades	8	3,9714236158	17,5294229508	476,462013302	2,0	26,0	 
interaction land-use transport	land-use transport interaction	land-use transport interaction	3	7,94284723159	31,8382984902	422,449782022	3,0	25,0	 
interrelationship land use	interrelationships between land use	interrelationships between land use	4	7,94284723159	35,0588459016	302,053358534	2,0	43,0	 
change cover land use	land use and land cover change	land use and land cover change|&|land cover and land use change|&|use land cover change	6	11,9142708474	39,4991044889	256,910122003	6,0	54,0	 
choice mode	mode choice	mode choice	2	7,86819688189	36,5593833873	300,244957444	2,0	15,0	 
environmental management	environmental management	environmental management	2	4,72091812914	20,0214624528	242,341157402	3,0	50,0	 
land transport use	land use and transport	land use and transport|&|land use transport|&|transport with land use|&|transport and land use|&|land use on transport	4	25,8142535027	75,1146139722	272,136208099	10,0	123,0	 
land planning system use	land use planning system	land use planning system	4	5,95713542369	26,2941344262	283,030719002	2,0	9,0	 
land transportation use	transportation and land use	transportation and land use|&|land use and transportation	4	3,9714236158	17,5294229508	523,443418265	2,0	6,0	 
change climate mitigation	climate change mitigation	climate change mitigation	3	3,9714236158	17,5294229508	376,198683823	2,0	8,0	 
emission gas greenhouse	greenhouse gas emissions	greenhouse gas emissions	3	3,9714236158	17,5294229508	411,374472081	2,0	7,0	 
system transport	transport system	transport system|&|transport systems	2	7,86819688189	31,1055649025	341,724989134	4,0	32,0	 
land model use-transport	land use-transport model	land use-transport model	3	7,94284723159	35,0588459016	506,443751848	2,0	6,0	 
Land use	Land use	Land use	2	31,4727875276	78,8836858904	246,149949817	26,0	210,0	 
mathematical programming	mathematical programming	mathematical programming	2	6,29455750551	29,2475067098	326,000364024	2,0	43,0	 
region urban	urban regions	urban regions|&|urban region	2	14,1627543874	55,9900168245	301,571037189	4,0	36,0	 
planning practice	planning practice	planning practice	2	6,29455750551	26,6952832703	272,98500838	3,0	19,0	 
land-use policy	land-use policy	land-use policy|&|land-use policies	2	17,3100331402	64,5696205172	253,548243965	5,0	32,0	 
criterion set	set of criteria	set of criteria	3	6,29455750551	29,2475067098	302,053358534	2,0	43,0	 
change land-use	land-use change	land-use change|&|Land-use change|&|land-use changes	2	88,1238050772	186,888275208	262,624350072	28,0	190,0	 
development economic policy public	economic development policy and public	economic development policy and public	5	3,9714236158	17,5294229508	259,350947196	2,0	42,0	 
example operational strength	operational examples and the strengths	operational examples and the strengths	5	7,94284723159	35,0588459016	326,000364024	2,0	43,0	 
attention particular	Particular attention	Particular attention|&|particular attention	2	4,72091812914	20,0214624528	332,055253535	3,0	33,0	 
accessibility benefit	accessibility benefits	accessibility benefits	2	12,589115011	53,3905665407	296,73044398	3,0	32,0	 
aggregate individual interaction spatial	aggregate spatial interaction and individual	aggregate spatial interaction and individual	5	7,94284723159	35,0588459016	302,053358534	2,0	43,0	 
degree land use	degree of land use	degree of land use|&|land use and the degree	4	3,9714236158	17,5294229508	250,255185794	2,0	13,0	 
city cost transport	transport costs on cities	transport costs on cities	4	7,94284723159	35,0588459016	326,000364024	2,0	43,0	 
dioxide emission	dioxide emissions	dioxide emissions	2	4,72091812914	21,9356300324	303,151311743	2,0	14,0	 
interaction model	interaction model	interaction model|&|interaction models	2	4,72091812914	20,0214624528	343,784699146	8,0	85,0	 
high-quality system transit	high-quality transit systems	high-quality transit systems	3	3,9714236158	17,5294229508	374,816519406	2,0	21,0	 
land-use transportation	land-use transportation	land-use transportation	2	7,86819688189	36,5593833873	429,517688369	2,0	14,0	 
fit model	model fit	model fit	2	4,72091812914	20,0214624528	412,632591273	3,0	30,0	 
activity location	location of activities	location of activities|&|location of the activities	3	4,72091812914	20,0214624528	235,541938097	3,0	23,0	 
datum land use	land use data	land use data	3	3,9714236158	17,5294229508	298,34145782	2,0	17,0	 
change use	use change	use change|&|use changes	2	4,72091812914	20,0214624528	266,008700614	32,0	285,0	 
change land model use	land use change models	land use change models|&|land use change model	4	15,8856944632	50,2166820509	269,693958033	7,0	80,0	 
empirical evidence term	terms of empirical evidence	terms of empirical evidence	4	7,94284723159	35,0588459016	326,000364024	2,0	43,0	 
change model	change models	change models|&|change model	2	7,86819688189	31,1055649025	265,080158666	8,0	91,0	 
impact transport	impact of transport	impact of transport	3	4,72091812914	21,9356300324	291,58909622	2,0	17,0	 
datum set	data sets	data sets	2	4,72091812914	20,0214624528	237,365405183	3,0	21,0	 
