stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
information system	information system	information system|&|information systems	2	33,046426904	111,318176217	386,083725705	28,0	139,0	 
3D model	3D models	3D models|&|3D model	2	9,44183625827	40,8269758118	817,3017193	5,0	11,0	 
area urban	urban area	urban area|&|urban areas	2	45,635541915	127,687976688	244,304555105	23,0	154,0	 
model system	system model	system model|&|model system|&|system models|&|system of models	2	31,4727875276	97,5742952319	646,501565849	26,0	136,0	 
land structure	land structure	land structure	2	6,29455750551	32,9856285781	433,770215366	2,0	10,0	 
modeling urban	urban modeling	urban modeling	2	15,7363937638	58,7953172784	414,001592779	11,0	47,0	 
development strategy	development strategies	development strategies	2	4,72091812914	22,825053854	323,693572233	3,0	21,0	 
datum model	data model	data model	2	4,72091812914	24,7392214336	230,216655891	2,0	9,0	 
growth model	growth model	growth model|&|growth models	2	11,0154756347	45,6231131139	273,49168634	15,0	144,0	 
modeling network	network modeling	network modeling	2	7,86819688189	38,0417564233	622,940785586	3,0	7,0	 
growth model urban	urban growth model	urban growth model|&|model of urban growth	3	23,8285416948	78,705830565	241,422856242	11,0	126,0	 
geographic information system	geographic information system	geographic information system|&|geographic information systems	3	27,7999653106	91,8234689925	359,789709247	11,0	65,0	 
