stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
network planning power system	power system network planning	power system network planning	4	5,95713542369	29,2861199485	275,542332476	2,0	12,0	 
network power system	power system network	power system network|&|power system networks|&|system network power|&|system in power network	3	85,3856077396	211,226433336	215,705559976	25,0	175,0	 
dynamic power system	power system dynamic	power system dynamic	3	13,8999826553	58,6995460925	280,925455468	4,0	33,0	 
communication system	system communication	system communication|&|communication system	2	6,29455750551	36,772018068	231,208628113	2,0	17,0	 
information network system	information system network	information system network|&|system information network|&|Information system network	3	7,94284723159	35,8276125199	713,95767524	4,0	14,0	 
component power system	power system components	power system components|&|components in the power system	3	7,94284723159	33,5425977671	192,177691686	4,0	25,0	 
energy storage system	energy storage system	energy storage system	3	7,94284723159	35,8276125199	259,163641074	3,0	32,0	 
dynamic power stability system	power system dynamic stability	power system dynamic stability|&|dynamic stability of the power system	4	5,95713542369	26,8707093899	197,814363619	3,0	33,0	 
Power network system	Power system network	Power system network	3	5,95713542369	26,8707093899	211,111920372	3,0	29,0	 
electronic power	power electronic	power electronic	2	4,72091812914	22,3925548805	211,631459528	3,0	26,0	 
enhancement stability	stability enhancement	stability enhancement	2	9,44183625827	39,9619778649	215,667824642	6,0	59,0	 
stability study transient	transient stability studies	transient stability studies	3	5,95713542369	26,8707093899	201,368495523	3,0	33,0	 
performance system	system performance	system performance	2	4,72091812914	24,3067224601	238,900543076	2,0	21,0	 
information system	information system	information system|&|information systems|&|system information	2	4,72091812914	22,3925548805	845,605126794	6,0	24,0	 
analysis harmonic power system	power system harmonic analysis	power system harmonic analysis	4	5,95713542369	29,2861199485	479,497858676	2,0	13,0	 
region stability voltage	voltage stability region	voltage stability region	3	5,95713542369	29,2861199485	226,944172921	2,0	21,0	 
stability voltage	voltage stability	voltage stability|&|Voltage stability	2	36,1937056567	113,424732009	272,996115827	22,0	203,0	 
datum model	data model	data model|&|model data	2	6,29455750551	32,4089632802	330,251217402	2,0	5,0	 
information theory	information theory	information theory	2	11,0154756347	52,2492947212	218,375637166	3,0	18,0	 
city structure system world	structure of the world city system	structure of the world city system	6	9,92855903949	44,7845156499	494,167201673	3,0	30,0	 
cascading failure	cascading failure	cascading failure|&|cascading failures	2	7,86819688189	40,5112041002	262,286024303	2,0	11,0	 
