stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
image processing	image processing	image processing	2	4,72091812914	24,092908494	335,014792736	2,0	18,0	 
article full	Full article	Full article	2	9,44183625827	37,8128996471	880,898576297	6,0	20,0	 
housing market	housing market	housing market|&|housing markets	2	22,0309512693	79,2973171385	509,249602941	9,0	38,0	 
space urban	urban space	urban space	2	6,29455750551	29,5716545526	550,348397103	3,0	15,0	 
area suburban	suburban areas	suburban areas	2	4,72091812914	22,1787409144	398,667026084	3,0	15,0	 
heat wave	heat waves	heat waves	2	4,72091812914	24,092908494	484,591095722	2,0	11,0	 
emission factor	emission factors	emission factors	2	4,72091812914	22,1787409144	1046,62907578	3,0	17,0	 
agglomeration urban	urban agglomeration	urban agglomeration	2	7,86819688189	34,7010290053	384,668829927	4,0	9,0	 
consumption energy	energy consumption	energy consumption	2	6,29455750551	32,123877992	351,412397754	2,0	14,0	 
income tax	income tax	income tax	2	6,29455750551	36,4869327799	305,350652044	1,0	11,0	 
core urban	urban core	urban core	2	6,29455750551	29,5716545526	335,213695418	3,0	22,0	 
agricultural land value	value of agricultural land	value of agricultural land|&|agricultural land value	4	7,94284723159	33,182860186	444,220710514	4,0	29,0	 
expansion urban	urban expansion	urban expansion	2	18,8836725165	72,7148683382	360,731590573	7,0	51,0	 
function land rent	land rent function	land rent function	3	7,94284723159	38,6884223502	288,552729454	2,0	14,0	 
richness species	species richness	species richness	2	15,7363937638	65,8905832212	483,334799329	6,0	56,0	 
trafficking wildlife	wildlife trafficking	wildlife trafficking	2	4,72091812914	24,092908494	787,651051805	2,0	10,0	 
road traffic	road traffic	road traffic	2	4,72091812914	24,092908494	782,071465135	2,0	12,0	 
forest structure urban	urban forest structure	urban forest structure|&|urban forest structures	3	9,92855903949	48,3605279377	417,691844536	2,0	14,0	 
cover vegetation	vegetation cover	vegetation cover	2	6,29455750551	32,123877992	275,567871769	2,0	19,0	 
planning urban	urban planning	urban planning	2	14,1627543874	52,6449789369	335,666895656	8,0	50,0	 
land value	land value	land value|&|land values	2	22,0309512693	84,8340130613	577,752524153	8,0	38,0	 
city monocentric	monocentric city	monocentric city	2	4,72091812914	22,1787409144	522,531991386	3,0	20,0	 
housing price	housing price	housing price	2	4,72091812914	24,092908494	358,053541163	2,0	14,0	 
land price spatial urban	urban land price on land spatial	urban land price on land spatial|&|urban land price and land spatial	6	7,94284723159	44,1939845144	506,401668437	1,0	8,0	 
density population	population density	population density|&|Population density	2	18,8836725165	72,7148683382	373,903944001	8,0	37,0	 
growth structure urban	growth of urban structure	growth of urban structure|&|urban structure and growth|&|urban structure through the growth	4	5,95713542369	26,600906204	518,64165024	3,0	15,0	 
infrastructure transport	transport infrastructure	transport infrastructure	2	4,72091812914	22,1787409144	496,823897015	3,0	9,0	 
land tenure	land tenure	land tenure	2	6,29455750551	32,123877992	277,260514507	2,0	19,0	 
open space	open space	open space	2	7,86819688189	40,1548474901	407,879467792	2,0	4,0	 
economic growth	economic growth	economic growth	2	14,1627543874	59,3015248991	354,32841604	5,0	35,0	 
automata cellular	cellular automata	cellular automata	2	4,72091812914	22,1787409144	345,286903534	3,0	21,0	 
plant species	plant species	plant species	2	11,0154756347	51,750395467	298,037190217	3,0	25,0	 
form spatial	spatial form	spatial form	2	4,72091812914	22,1787409144	443,072974087	3,0	21,0	 
development rapid	rapid development	rapid development	2	4,72091812914	22,1787409144	719,843707224	3,0	14,0	 
system transit	transit system	transit system	2	6,29455750551	29,5716545526	479,930699747	3,0	9,0	 
structure type urban	urban structure types	urban structure types	3	11,9142708474	47,1156975708	526,150249099	5,0	35,0	 
land policy	land policy	land policy	2	6,29455750551	32,123877992	333,726497838	2,0	16,0	 
optimization structure traffic	traffic structure optimization	traffic structure optimization	3	5,95713542369	29,0163167626	1764,62785302	2,0	11,0	 
policy transportation	transportation policies	transportation policies	2	6,29455750551	32,123877992	404,548272227	2,0	17,0	 
metropolitan spatial structure	metropolitan spatial structure	metropolitan spatial structure	3	5,95713542369	26,600906204	798,886101403	3,0	15,0	 
air quality	air quality	air quality	2	7,86819688189	40,1548474901	693,470285346	2,0	11,0	 
model regression	regression model	regression model	2	7,86819688189	32,9452916106	536,339883658	5,0	27,0	 
model surface	surface model	surface model	2	4,72091812914	22,1787409144	305,439034479	3,0	27,0	 
agglomeration economy	agglomeration economies	agglomeration economies	2	12,589115011	50,4171995295	627,694825632	6,0	29,0	 
distribution spatial	spatial distribution	spatial distribution	2	9,44183625827	37,8128996471	414,227389897	6,0	43,0	 
image satellite	satellite images	satellite images	2	9,44183625827	37,8128996471	312,167206347	6,0	41,0	 
air temperature	air temperature	air temperature	2	4,72091812914	24,092908494	510,196977971	2,0	16,0	 
Chinese city	Chinese cities	Chinese cities	2	14,1627543874	59,3015248991	280,522192203	5,0	26,0	 
rate tax	tax rate	tax rate	2	7,86819688189	40,1548474901	282,992233152	2,0	15,0	 
function land value	land value function	land value function	3	7,94284723159	38,6884223502	598,015567981	2,0	13,0	 
property right	property rights	property rights	2	7,86819688189	36,9645681907	322,10930522	3,0	13,0	 
