stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
land-use pattern	land-use patterns	land-use patterns	2	4,72091812914	20,7656157931	361,630313671	3,0	16,0	 
computing time	computing times	computing times	2	4,72091812914	22,6797833727	882,567150025	2,0	13,0	 
model new	new models	new models	2	4,72091812914	20,7656157931	438,090038054	3,0	19,0	 
decision rule set	set of decision rules	set of decision rules	4	5,95713542369	24,8177408349	422,653460958	3,0	83,0	 
major model type	major types of model	major types of model	4	7,94284723159	36,3108685247	295,217451891	2,0	39,0	 
change land use	land use change	land use change|&|land use changes|&|changes in land use|&|changes of land use|&|change in land use	3	142,971250169	228,911763783	366,625109939	43,0	377,0	 
change land-cover land-use	land-cover and land-use change	land-cover and land-use change|&|land-use and land-cover change|&|Land-use and land-cover change	4	15,8856944632	55,1695178981	334,722059842	6,0	55,0	 
old people	older people	older people	2	6,29455750551	30,2397111636	1872,88942225	2,0	3,0	 
cover land land-use	land cover and land-use	land cover and land-use	4	5,95713542369	24,8177408349	422,653460958	3,0	83,0	 
change environmental study	environmental change studies	environmental change studies	3	5,95713542369	24,8177408349	422,653460958	3,0	83,0	 
change cost effect term transport	term effects of changes in transport costs	term effects of changes in transport costs	7	7,94284723159	36,3108685247	295,217451891	2,0	39,0	 
ecosystem response	ecosystem responses	ecosystem responses	2	11,0154756347	48,4531035173	285,528053264	3,0	17,0	 
maker policy	policy makers	policy makers	2	7,86819688189	32,3458204698	307,626701142	4,0	31,0	 
nature relationship	nature of this relationship	nature of this relationship	4	6,29455750551	30,2397111636	335,683658942	2,0	39,0	 
growth population	population growth	population growth	2	9,44183625827	34,9866494045	311,456756086	6,0	32,0	 
example operational term	terms of operational examples	terms of operational examples	4	7,94284723159	36,3108685247	295,217451891	2,0	39,0	 
example operational strength	operational examples and the strengths	operational examples and the strengths	5	7,94284723159	36,3108685247	335,683658942	2,0	39,0	 
pattern spatial	spatial pattern	spatial pattern	2	7,86819688189	34,6093596552	319,40642183	3,0	11,0	 
model transport	transport models	transport models|&|transport model	2	18,8836725165	62,3166284906	304,725984275	9,0	85,0	 
management natural resource	management of natural resources	management of natural resources	4	5,95713542369	24,8177408349	422,653460958	3,0	83,0	 
climate variability	climate variability	climate variability	2	6,29455750551	30,2397111636	343,126354794	2,0	18,0	 
interaction land-use transport	land-use transport interaction	land-use transport interaction	3	7,94284723159	33,0903211132	588,654688377	3,0	26,0	 
interrelationship land use	interrelationships between land use	interrelationships between land use	4	7,94284723159	36,3108685247	335,683658942	2,0	39,0	 
comprehensive review	comprehensive review	comprehensive review	2	6,29455750551	25,8766563758	414,191590938	4,0	85,0	 
choice mode	mode choice	mode choice	2	7,86819688189	37,7996389545	642,488661383	2,0	10,0	 
environmental management	environmental management	environmental management	2	4,72091812914	20,7656157931	304,31539239	3,0	40,0	 
land transport use	land use and transport	land use and transport|&|land use transport|&|transport with land use|&|transport and land use|&|land use on transport	4	25,8142535027	79,1836874972	336,822166736	10,0	106,0	 
field survey	field survey	field survey	2	4,72091812914	20,7656157931	422,653460958	3,0	83,0	 
emission gas greenhouse	greenhouse gas emissions	greenhouse gas emissions	3	5,95713542369	24,8177408349	430,496741304	3,0	17,0	 
system transport	transport system	transport system|&|transport systems	2	7,86819688189	32,3458204698	439,731587522	4,0	28,0	 
land model use-transport	land use-transport model	land use-transport model	3	7,94284723159	36,3108685247	553,863112217	2,0	3,0	 
Land use	Land use	Land use	2	39,3409844095	96,4927774398	308,606586832	28,0	214,0	 
mathematical programming	mathematical programming	mathematical programming	2	6,29455750551	30,2397111636	335,683658942	2,0	39,0	 
region urban	urban regions	urban regions|&|urban region	2	14,1627543874	58,2224768456	340,51438883	4,0	33,0	 
planning transportation	transportation planning	transportation planning	2	4,72091812914	22,6797833727	303,872457603	2,0	24,0	 
change land-cover	land-cover change	land-cover change|&|land-cover changes	2	11,0154756347	39,1197145809	374,163037375	9,0	65,0	 
concurrence cover land	concurrence of land cover	concurrence of land cover	4	5,95713542369	24,8177408349	422,653460958	3,0	83,0	 
land policy use	land use policy	land use policy|&|land use policies|&|policy and land use	3	25,8142535027	76,4638844369	323,622451735	10,0	86,0	 
land-use relationship	land-use relationship	land-use relationship	2	9,44183625827	41,5312315862	422,653460958	3,0	83,0	 
map scale	map at a scale	map at a scale	4	4,72091812914	20,7656157931	422,653460958	3,0	83,0	 
land-use policy	land-use policy	land-use policy|&|land-use policies	2	15,7363937638	64,6916409395	370,096671385	4,0	15,0	 
policy transport	transport policy	transport policy|&|transport policies	2	20,4573118929	67,5096808648	377,043991087	11,0	94,0	 
criterion set	set of criteria	set of criteria	3	6,29455750551	30,2397111636	295,217451891	2,0	39,0	 
question research	research questions	research questions	2	4,72091812914	20,7656157931	399,426751812	3,0	19,0	 
land-use planning	land-use planning	land-use planning	2	4,72091812914	20,7656157931	380,007809652	3,0	13,0	 
attention particular	Particular attention	Particular attention|&|particular attention	2	4,72091812914	20,7656157931	542,411094252	3,0	29,0	 
expert knowledge	expert knowledge	expert knowledge	2	4,72091812914	20,7656157931	422,653460958	3,0	83,0	 
land-use system	land-use system	land-use system|&|land-use systems	2	7,86819688189	30,5900830751	336,330120359	5,0	32,0	 
accessibility benefit	accessibility benefits	accessibility benefits	2	12,589115011	55,3749754483	414,627962372	3,0	26,0	 
carbon stock	carbon stocks	carbon stocks|&|carbon stock	2	7,86819688189	32,3458204698	307,400141208	4,0	31,0	 
aggregate individual interaction spatial	aggregate spatial interaction and individual	aggregate spatial interaction and individual	5	7,94284723159	36,3108685247	295,217451891	2,0	39,0	 
Land change use	Land use change	Land use change|&|Land use changes	3	15,8856944632	50,5994883926	286,677170565	8,0	80,0	 
decision rule	decision rules	decision rules	2	6,29455750551	25,8766563758	437,469831791	4,0	86,0	 
growth urban	urban growth	urban growth	2	6,29455750551	27,6874877242	341,17872581	3,0	17,0	 
cover delineation land land-use	land cover and land-use delineations	land cover and land-use delineations	5	5,95713542369	24,8177408349	422,653460958	3,0	83,0	 
interaction land-use model transport	land-use and transport interaction model	land-use and transport interaction model	5	5,95713542369	27,2331513935	334,79876322	2,0	26,0	 
city cost transport	transport costs on cities	transport costs on cities	4	7,94284723159	36,3108685247	335,683658942	2,0	39,0	 
dioxide emission	dioxide emissions	dioxide emissions	2	4,72091812914	22,6797833727	359,335488072	2,0	14,0	 
land use	land use	land use|&|land uses|&|use land|&|use of land	2	207,720397682	236,913986333	342,464551954	126,0	884,0	 
parameter various	various parameters	various parameters	2	4,72091812914	20,7656157931	422,653460958	3,0	83,0	 
land-use transportation	land-use transportation	land-use transportation	2	7,86819688189	37,7996389545	661,34611029	2,0	12,0	 
fit model	model fit	model fit	2	4,72091812914	20,7656157931	766,263375268	3,0	25,0	 
activity location	location of activities	location of activities|&|location of the activities	3	4,72091812914	20,7656157931	365,304432043	3,0	18,0	 
datum land use	land use data	land use data	3	11,9142708474	43,5493668325	432,344895684	5,0	38,0	 
imagery resolution satellite spatial	spatial resolution of the satellite imagery	spatial resolution of the satellite imagery	6	5,95713542369	24,8177408349	422,653460958	3,0	83,0	 
change use	use change	use change|&|use changes	2	4,72091812914	20,7656157931	445,345339586	40,0	312,0	 
change land model use	land use change models	land use change models	4	7,94284723159	33,0903211132	321,832503085	3,0	27,0	 
model system	model system	model system|&|systems model|&|model systems	2	12,589115011	46,6488658727	348,942767148	6,0	33,0	 
empirical evidence term	terms of empirical evidence	terms of empirical evidence	4	7,94284723159	36,3108685247	335,683658942	2,0	39,0	 
growth model	growth model	growth model	2	6,29455750551	30,2397111636	912,310616877	2,0	11,0	 
change model	change models	change models|&|change model	2	11,0154756347	42,8261163051	350,112687534	7,0	70,0	 
current state	current state	current state	2	7,86819688189	32,3458204698	287,761573059	4,0	27,0	 
matrix weight	weight matrix	weight matrix|&|weight matrices	2	7,86819688189	43,2534574393	1032,01372183	1,0	5,0	 
interaction society-nature	society-nature interaction	society-nature interaction	2	9,44183625827	45,3595667454	343,654828539	2,0	12,0	 
