stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
optimization structure traffic	traffic structure optimization	traffic structure optimization	3	5,95713542369	29,130223396	1765,96227467	2,0	11,0	 
policy transportation	transportation policies	transportation policies	2	6,29455750551	32,244236487	372,746263974	2,0	18,0	 
metropolitan spatial structure	metropolitan spatial structure	metropolitan spatial structure	3	5,95713542369	26,7148128374	909,944492472	3,0	14,0	 
model regression	regression model	regression model	2	7,86819688189	33,0957397293	509,881102419	5,0	28,0	 
agglomeration economy	agglomeration economies	agglomeration economies	2	12,589115011	50,6579165194	607,377616904	6,0	29,0	 
distribution spatial	spatial distribution	spatial distribution	2	9,44183625827	37,9934373896	394,811698608	6,0	44,0	 
image satellite	satellite images	satellite images	2	9,44183625827	37,9934373896	322,285684138	6,0	40,0	 
air temperature	air temperature	air temperature	2	4,72091812914	24,1831773652	511,085264523	2,0	16,0	 
Chinese city	Chinese cities	Chinese cities	2	14,1627543874	59,5723315128	294,460826327	5,0	25,0	 
rate tax	tax rate	tax rate	2	7,86819688189	40,3052956087	317,431418615	2,0	14,0	 
function land value	land value function	land value function	3	7,94284723159	38,8402978613	599,497465837	2,0	13,0	 
model surface	surface model	surface model	2	4,72091812914	22,2690097856	267,674213063	3,0	27,0	 
