stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
European city	European cities	European cities	2	4,72091812914	23,3224522224	223,620606583	2,0	18,0	 
city network	city network	city network|&|city networks|&|network cities|&|network city	2	37,7673450331	122,195808386	164,355341312	41,0	285,0	 
development land use	land use and development	land use and development|&|land use development	4	3,9714236158	18,6960727943	134,24211804	2,0	26,0	 
growth urban	urban growth	urban growth	2	9,44183625827	42,8165692857	219,119276278	3,0	31,0	 
social structure	social structure	social structure|&|social structures	2	6,29455750551	31,0966029633	497,313261902	2,0	3,0	 
city global network	global city network	global city network	3	5,95713542369	28,0441091915	141,311721304	2,0	15,0	 
air quality	air quality	air quality	2	11,0154756347	54,4190551857	149,718478404	2,0	26,0	 
global scale	global scale	global scale	2	6,29455750551	26,7335481754	178,992088132	4,0	41,0	 
land use	land use	land use|&|land uses|&|Land use	2	77,1083294426	220,591122848	332,724712042	24,0	140,0	 
cell determination fate	cell fate determination	cell fate determination	3	3,9714236158	21,4488538764	937,676557165	1,0	4,0	 
development sustainable	sustainable development	sustainable development	2	9,44183625827	37,9934373896	238,897499563	5,0	30,0	 
network transportation	transportation network	transportation network	2	11,0154756347	49,9526641666	201,055886379	4,0	34,0	 
network transportation urban	urban transportation network	urban transportation network	3	23,8285416948	112,176436766	184,527502554	3,0	33,0	 
network transport	transport network	transport network|&|transport networks	2	11,0154756347	46,783709307	268,811048864	4,0	37,0	 
effect network	network effects	network effects	2	6,29455750551	28,5443795238	1095,74638302	3,0	6,0	 
development network urban	urban network development	urban network development|&|development of urban network	3	7,94284723159	34,1715981772	154,516258371	3,0	38,0	 
connectivity network	network connectivity	network connectivity	2	7,86819688189	31,6611978246	134,177541164	7,0	53,0	 
area urban	urban areas	urban areas|&|urban area	2	15,7363937638	55,9262334691	231,089886393	8,0	41,0	 
development network	network development	network development|&|development network	2	6,29455750551	28,5443795238	144,58128717	5,0	47,0	 
point view	point of view	point of view	3	4,72091812914	21,4082846428	133,406402269	3,0	21,0	 
distribution spatial	spatial distribution	spatial distribution	2	4,72091812914	23,3224522224	284,898673075	2,0	21,0	 
air pollution	air pollution	air pollution	2	9,44183625827	46,6449044449	134,289901618	2,0	34,0	 
growth model	growth model	growth model|&|growth models	2	4,72091812914	23,3224522224	176,240594357	2,0	17,0	 
transportation urban	urban transportation	urban transportation|&|transportation and urban	2	4,72091812914	23,3224522224	149,490847264	2,0	30,0	 
activity centre	activity centres	activity centres	2	4,72091812914	23,3224522224	295,175398451	2,0	19,0	 
