x;y;t;density;cdistance;rdistance;ceucldistance
54;20;40;0;23.20005801635744;8.48528137423857;21.213203435596427
39;20;40;0.09876543209876543;18.727968770336453;3.605551275463989;15
24;40;40;0.037037037037037035;21.00876701224514;3;15.811388300841896
4;20;40;0;39.273705358348835;23.08679276123039;38.07886552931954
9;5;40;0;43.98979014603413;27.80287754891569;42.42640687119285
19;50;40;0;29.102360276096714;12.206555615733702;25
24;35;40;0.08641975308641975;16.77269903474535;0;15
49;25;40;0.12345679012345678;16.128990204491963;1.4142135623730951;14.142135623730951
14;20;40;0;30.079356586568245;13.892443989449804;29.154759474226502
54;40;40;0.05454545454545454;19.594553449872045;2.23606797749979;15.811388300841896
29;20;40;0.037037037037037035;20.186912597118443;4.242640687119285;18.027756377319946
49;15;40;0;25.021912431484132;9.899494936611665;22.360679774997898
19;25;40;0;23.46702248639896;7.280109889280518;22.360679774997898
44;40;40;0.49382716049382713;12;1;7.0710678118654755
49;20;40;0.024691358024691357;21.367582952090864;5.830951894845301;18.027756377319946
34;5;40;0;34.055042186273994;18.110770276274835;30.4138126514911
39;15;40;0;22.738190600736374;7.615773105863909;20
14;55;40;0;36.22954223072641;18.788294228055936;32.01562118716424
34;20;40;0.07407407407407407;19.549823185463147;3.605551275463989;15.811388300841896
29;45;40;0.09876543209876543;18.895804660363012;2;14.142135623730951
19;10;40;0;34.329048220849394;18.384776310850235;32.01562118716424
44;0;40;0;37.21313952924699;22.090722034374522;35.35533905932738
44;55;40;0;23.372236285103742;6.4031242374328485;20.615528128088304
4;5;40;0;47.29961096932654;31.11269837220809;46.09772228646444
9;25;40;0;33.30415536574213;17.11724276862369;31.622776601683793
19;55;40;0;31.863453104526428;14.422205101855956;28.284271247461902
34;50;40;0.08641975308641975;18.81073130063467;3.605551275463989;15.811388300841896
44;5;40;0;32.239660263496155;17.11724276862369;30.4138126514911
54;55;40;0;28.19542492095599;12.041594578792296;25
39;10;40;0;27.491734371725446;12.36931687685298;25
34;35;40;0.4691358024691358;7.957207205072246;0;5
39;30;40;0.5432098765432098;8.70820393249937;1;5
19;20;40;0;26.08640753373011;9.899494936611665;25
29;50;40;0.037037037037037035;21.04679927813446;3.605551275463989;18.027756377319946
29;55;40;0;25.687459253905793;8.246211251235321;22.360679774997898
34;25;40;0.2345679012345679;14.602631123499286;1;11.180339887498949
14;10;40;0;36.995564643803256;20.808652046684813;35.35533905932738
9;35;40;0;31.77269903474535;15;30
9;10;40;0;40.22854315746106;24.041630560342615;39.05124837953327
24;50;40;0;25.057021108534382;7.615773105863909;21.213203435596427
54;45;40;0;21.830621427371835;4.47213595499958;18.027756377319946
44;20;40;0.07407407407407407;17.950844619618657;2.8284271247461903;15.811388300841896
49;30;40;0.3333333333333333;13.47213595499958;2.23606797749979;11.180339887498949
29;5;40;0;34.19255950089382;18.24828759089466;31.622776601683793
29;15;40;0;24.48827565531669;8.54400374531753;22.360679774997898
4;40;40;0;38.232515428401825;20.223748416156685;35.35533905932738
54;0;40;0;40.1823456671558;25.059928172283335;38.07886552931954
24;30;40;0.12345679012345678;17.08133978811836;3.1622776601683795;15.811388300841896
9;30;40;0;32.58408733558725;15.811388300841896;30.4138126514911
29;40;40;0.20987654320987653;16.001377469363096;1.4142135623730951;11.180339887498949
14;35;40;0;26.77269903474535;10;25
49;50;40;0.024691358024691357;21.153830342163694;5;18.027756377319946
44;50;40;0.09876543209876543;18.856149695788766;4.123105625617661;15.811388300841896
4;50;40;0;41.86248789599827;23.853720883753127;38.07886552931954
24;5;40;0;35.64198751359137;19.697715603592208;33.54101966249684
44;25;40;0.345679012345679;14.122417494872465;1;11.180339887498949
49;40;40;0.2345679012345679;15.675203899372507;2.23606797749979;11.180339887498949
29;25;40;0.16049382716049382;19.521980673998822;3.605551275463989;14.142135623730951
34;10;40;0;29.097218347965065;13.152946437965905;25.495097567963924
14;30;40;0;27.9530389222443;11.180339887498949;25.495097567963924
34;45;40;0.2716049382716049;14.416325643170852;0;11.180339887498949
34;30;39;0.41975308641975306;8.47213595499958;0;7.0710678118654755
19;30;39;0;23.843766846610826;7.0710678118654755;20.615528128088304
54;5;39;0;35.93106954155728;20.808652046684813;33.54101966249684
39;25;39;0.3333333333333333;14.358485472372255;1;10
54;50;39;0;25.098102252162853;8.94427190999916;21.213203435596427
34;40;39;0.3950617283950617;14.06737753561682;2.23606797749979;7.0710678118654755
34;15;39;0;24.190483161234482;8.246211251235321;20.615528128088304
54;15;39;0;27.244740728260535;12.529964086141668;25
9;20;39;0;34.57168890796868;18.384776310850235;33.54101966249684
29;10;39;0;29.285935974125493;13.341664064126334;26.92582403567252
24;10;39;0;31.208609432472905;15.264337522473747;29.154759474226502
4;10;39;0;43.98979014603413;27.80287754891569;43.01162633521314
4;35;39;0;36.77269903474535;20;35
14;40;39;0;28.44907352115569;10.44030650891055;25.495097567963924
9;0;39;0;48.09302486420607;31.906112267087632;46.09772228646444
29;35;39;0.35802469135802467;11.122417494872465;0;10
49;10;39;0;29.014861484322267;13.892443989449804;26.92582403567252
19;0;39;0;42.363961537244975;26.419689627245813;40.311288741492746
24;25;39;0.06172839506172839;19.015339721864635;2.8284271247461903;18.027756377319946
24;45;39;0;22.280969467497517;5.385164807134504;18.027756377319946
24;20;39;0;23.46702248639896;7.280109889280518;21.213203435596427
9;55;39;0;40.219612239744215;23.323807579381203;36.05551275463989
19;15;39;0;30.079356586568245;13.892443989449804;28.284271247461902
4;15;39;0;41.24684076940178;25.059928172283335;40.311288741492746
14;50;39;0;34.40998647910187;16.401219466856727;29.154759474226502
14;45;39;0;30.815015487110838;12.806248474865697;26.92582403567252
4;30;39;0;37.38822716283366;20.615528128088304;35.35533905932738
39;50;39;0.13580246913580246;16.594471228044156;0;15
14;25;39;0;28.35243765771488;12.165525060596439;26.92582403567252
4;45;39;0;39.549426240783156;21.540659228538015;36.40054944640259
39;35;39;0.6419753086419753;0;0;0
34;55;39;0;23.372236285103742;6.4031242374328485;20.615528128088304
4;25;39;0;38.277634631492965;22.090722034374522;36.40054944640259
39;55;39;0.021739130434782608;20.969112047670894;4;20
19;40;39;0;23.839718907090443;5.830951894845301;20.615528128088304
39;45;39;0.3950617283950617;10.496976092671314;0;10
54;10;39;0;32.0929802433496;16.97056274847714;29.154759474226502
24;0;39;0;40.295863233771;24.351591323771842;38.07886552931954
39;5;39;0;32.38509399650454;17.26267650163207;30
9;45;39;0;35.008767012245144;17;31.622776601683793
49;45;39;0.1111111111111111;19.316108002332072;3.1622776601683795;14.142135623730951
54;35;39;0.18181818181818182;16.886349517372675;4;15
44;10;39;0;27.287942555468902;12.165525060596439;25.495097567963924
14;0;39;0;45.15043564301963;29.206163733020468;43.01162633521314
54;30;39;0.12727272727272726;16.714776642118863;2.23606797749979;15.811388300841896
9;40;39;0;33.305825553023496;15.297058540778355;30.4138126514911
39;40;39;0.5185185185185185;5.921014450119567;1;5
44;45;39;0.2345679012345679;15.446723560977148;1;11.180339887498949
49;35;39;0.35802469135802467;12.51170869774594;0;10
14;5;39;0;41.24684076940178;25.059928172283335;39.05124837953327
24;15;39;0;27.25798040898392;11.313708498984761;25
4;0;39;0;51.01506213165444;34.828149534535996;49.49747468305833
19;35;39;0;21.77269903474535;5;20
49;55;39;0;25.640663322668832;9.486832980505138;22.360679774997898
49;5;39;0;33.5071938057227;18.384776310850235;31.622776601683793
19;5;39;0;38.14787522117368;22.20360331117452;36.05551275463989
9;15;39;0;36.995564643803256;20.808652046684813;36.05551275463989
49;0;39;0;38.20921025610286;23.08679276123039;36.40054944640259
44;30;39;0.5185185185185185;9.886349517372675;1.4142135623730951;7.0710678118654755
14;15;39;0;33.157475345595586;16.97056274847714;32.01562118716424
29;30;39;0.3333333333333333;11.714776642118865;0;11.180339887498949
34;0;39;0;39.03106467122955;23.08679276123039;35.35533905932738
44;35;39;0.5679012345679012;5;0;5
24;55;39;0;27.663752962651525;10.63014581273465;25
54;25;39;0.01818181818181818;20.797539172417085;6.082762530298219;18.027756377319946
44;15;39;0;22.402527384152982;7.280109889280518;20.615528128088304
39;0;39;0;37.326020806046984;22.20360331117452;35
4;55;39;0;44.916015106392564;26.90724809414742;40.311288741492746
19;45;39;0;27.442748144301746;9.433981132056603;22.360679774997898
9;50;39;0;37.858200253524345;19.849433241279208;33.54101966249684
29;0;39;0;39.13909891948556;23.194827009486403;36.40054944640259
54;20;39;0;23.20005801635744;8.48528137423857;21.213203435596427
39;20;39;0.09876543209876543;18.727968770336453;3.605551275463989;15
24;40;39;0.024691358024691357;21.00876701224514;3;15.811388300841896
4;20;39;0;39.273705358348835;23.08679276123039;38.07886552931954
9;5;39;0;43.98979014603413;27.80287754891569;42.42640687119285
19;50;39;0;29.102360276096714;12.206555615733702;25
24;35;39;0.07407407407407407;16.77269903474535;0;15
49;25;39;0.12345679012345678;16.128990204491963;1.4142135623730951;14.142135623730951
14;20;39;0;30.079356586568245;13.892443989449804;29.154759474226502
54;40;39;0.09090909090909091;18.284695155040843;3.1622776601683795;15.811388300841896
29;20;39;0.037037037037037035;20.186912597118443;4.242640687119285;18.027756377319946
49;15;39;0;25.021912431484132;9.899494936611665;22.360679774997898
19;25;39;0;23.46702248639896;7.280109889280518;22.360679774997898
44;40;39;0.49382716049382713;12;1;7.0710678118654755
49;20;39;0.024691358024691357;21.367582952090864;5.830951894845301;18.027756377319946
34;5;39;0;34.055042186273994;18.110770276274835;30.4138126514911
39;15;39;0;22.738190600736374;7.615773105863909;20
14;55;39;0;35.82190137797281;18.788294228055936;32.01562118716424
34;20;39;0.07407407407407407;19.549823185463147;3.605551275463989;15.811388300841896
29;45;39;0.037037037037037035;18.895804660363012;2;14.142135623730951
19;10;39;0;34.57168890796868;18.384776310850235;32.01562118716424
44;0;39;0;37.21313952924699;22.090722034374522;35.35533905932738
44;55;39;0;23.372236285103742;6.4031242374328485;20.615528128088304
4;5;39;0;47.29961096932654;31.11269837220809;46.09772228646444
9;25;39;0;33.30415536574213;17.11724276862369;31.622776601683793
19;55;39;0;31.455812251772834;14.422205101855956;28.284271247461902
34;50;39;0.06172839506172839;18.403090447881073;3.605551275463989;15.811388300841896
44;5;39;0;32.239660263496155;17.11724276862369;30.4138126514911
54;55;39;0;28.19542492095599;12.041594578792296;25
39;10;39;0;27.491734371725446;12.36931687685298;25
34;35;39;0.4691358024691358;7.957207205072246;0;5
39;30;39;0.5432098765432098;8.70820393249937;1;5
19;20;39;0;26.08640753373011;9.899494936611665;25
29;50;39;0.012345679012345678;20.639158425380863;3.605551275463989;18.027756377319946
29;55;39;0;25.2798184011522;8.246211251235321;22.360679774997898
34;25;39;0.2345679012345679;14.602631123499286;1;11.180339887498949
14;10;39;0;36.995564643803256;20.808652046684813;35.35533905932738
9;35;39;0;31.77269903474535;15;30
9;10;39;0;40.22854315746106;24.041630560342615;39.05124837953327
24;50;39;0;24.649380255780784;7.615773105863909;21.213203435596427
54;45;39;0;21.830621427371835;6.708203932499369;18.027756377319946
44;20;39;0.07407407407407407;17.950844619618657;2.8284271247461903;15.811388300841896
49;30;39;0.3333333333333333;13.47213595499958;2.23606797749979;11.180339887498949
29;5;39;0;34.19255950089382;18.24828759089466;31.622776601683793
29;15;39;0;24.48827565531669;8.54400374531753;22.360679774997898
4;40;39;0;38.232515428401825;20.223748416156685;35.35533905932738
54;0;39;0;40.1823456671558;25.059928172283335;38.07886552931954
24;30;39;0.12345679012345678;17.08133978811836;3.1622776601683795;15.811388300841896
9;30;39;0;32.58408733558725;15.811388300841896;30.4138126514911
29;40;39;0.19753086419753085;16.001377469363096;1.4142135623730951;11.180339887498949
14;35;39;0;26.77269903474535;10;25
49;50;39;0.024691358024691357;21.153830342163694;5;18.027756377319946
44;50;39;0.09876543209876543;18.856149695788766;4.123105625617661;15.811388300841896
4;50;39;0;41.86248789599827;23.853720883753127;38.07886552931954
24;5;39;0;35.64198751359137;19.697715603592208;33.54101966249684
44;25;39;0.345679012345679;14.122417494872465;1;11.180339887498949
49;40;39;0.25925925925925924;15.675203899372507;2.23606797749979;11.180339887498949
29;25;39;0.16049382716049382;19.521980673998822;3.605551275463989;14.142135623730951
34;10;39;0;29.097218347965065;13.152946437965905;25.495097567963924
14;30;39;0;27.9530389222443;11.180339887498949;25.495097567963924
34;45;39;0.24691358024691357;14.008684790417252;0;11.180339887498949
34;30;38;0.4074074074074074;8.47213595499958;0;7.0710678118654755
19;30;38;0;23.843766846610826;7.0710678118654755;20.615528128088304
54;5;38;0;35.93106954155728;20.808652046684813;33.54101966249684
39;25;38;0.32098765432098764;14.358485472372255;1;10
54;50;38;0;25.098102252162853;8.94427190999916;21.213203435596427
34;40;38;0.4074074074074074;14.06737753561682;2.23606797749979;7.0710678118654755
34;15;38;0;24.190483161234482;8.246211251235321;20.615528128088304
54;15;38;0;27.244740728260535;12.529964086141668;25
9;20;38;0;34.57168890796868;18.384776310850235;33.54101966249684
29;10;38;0;29.285935974125493;13.341664064126334;26.92582403567252
24;10;38;0;31.208609432472905;15.264337522473747;29.154759474226502
4;10;38;0;43.98979014603413;27.80287754891569;43.01162633521314
4;35;38;0;36.77269903474535;20;35
14;40;38;0;28.44907352115569;10.44030650891055;25.495097567963924
9;0;38;0;48.09302486420607;31.906112267087632;46.09772228646444
29;35;38;0.35802469135802467;11.122417494872465;0;10
49;10;38;0;29.014861484322267;13.892443989449804;26.92582403567252
19;0;38;0;42.363961537244975;26.419689627245813;40.311288741492746
24;25;38;0.06172839506172839;19.015339721864635;2.8284271247461903;18.027756377319946
24;45;38;0;21.870839233791198;7.211102550927978;18.027756377319946
24;20;38;0;23.46702248639896;7.280109889280518;21.213203435596427
9;55;38;0;40.44300697135613;23.40939982143925;36.05551275463989
19;15;38;0;30.079356586568245;13.892443989449804;28.284271247461902
4;15;38;0;41.24684076940178;25.059928172283335;40.311288741492746
14;50;38;0;34.40998647910187;16.401219466856727;29.154759474226502
14;45;38;0;30.815015487110838;12.806248474865697;26.92582403567252
4;30;38;0;37.38822716283366;20.615528128088304;35.35533905932738
39;50;38;0.09876543209876543;16.594471228044156;0;15
14;25;38;0;28.35243765771488;12.165525060596439;26.92582403567252
4;45;38;0;39.549426240783156;21.540659228538015;36.40054944640259
39;35;38;0.6419753086419753;0;0;0
34;55;38;0;23.372236285103742;6.4031242374328485;20.615528128088304
4;25;38;0;38.277634631492965;22.090722034374522;36.40054944640259
39;55;38;0.021739130434782608;20.969112047670894;4;20
19;40;38;0;23.839718907090443;5.830951894845301;20.615528128088304
39;45;38;0.35802469135802467;10.496976092671314;0;10
54;10;38;0;32.0929802433496;16.97056274847714;29.154759474226502
24;0;38;0;40.295863233771;24.351591323771842;38.07886552931954
39;5;38;0;32.38509399650454;17.26267650163207;30
9;45;38;0;35.008767012245144;17;31.622776601683793
49;45;38;0.1111111111111111;19.316108002332072;3.1622776601683795;14.142135623730951
54;35;38;0.16363636363636364;16.886349517372675;4;15
44;10;38;0;27.287942555468902;12.165525060596439;25.495097567963924
14;0;38;0;45.15043564301963;29.206163733020468;43.01162633521314
54;30;38;0.10909090909090909;16.714776642118863;2.23606797749979;15.811388300841896
9;40;38;0;33.305825553023496;15.297058540778355;30.4138126514911
39;40;38;0.5185185185185185;5.921014450119567;1;5
44;45;38;0.2345679012345679;15.446723560977148;1;11.180339887498949
49;35;38;0.35802469135802467;12.51170869774594;0;10
14;5;38;0;41.24684076940178;25.059928172283335;39.05124837953327
24;15;38;0;27.25798040898392;11.313708498984761;25
4;0;38;0;51.01506213165444;34.828149534535996;49.49747468305833
19;35;38;0;21.77269903474535;5;20
49;55;38;0;25.640663322668832;9.486832980505138;22.360679774997898
49;5;38;0;33.5071938057227;18.384776310850235;31.622776601683793
19;5;38;0;38.14787522117368;22.20360331117452;36.05551275463989
9;15;38;0;36.995564643803256;20.808652046684813;36.05551275463989
49;0;38;0;38.20921025610286;23.08679276123039;36.40054944640259
44;30;38;0.5185185185185185;9.886349517372675;1.4142135623730951;7.0710678118654755
14;15;38;0;33.157475345595586;16.97056274847714;32.01562118716424
29;30;38;0.3333333333333333;11.714776642118865;0;11.180339887498949
34;0;38;0;39.03106467122955;23.08679276123039;35.35533905932738
44;35;38;0.5679012345679012;5;0;5
24;55;38;0;27.663752962651525;10.63014581273465;25
54;25;38;0.01818181818181818;20.797539172417085;6.082762530298219;18.027756377319946
44;15;38;0;22.402527384152982;7.280109889280518;20.615528128088304
39;0;38;0;37.326020806046984;22.20360331117452;35
4;55;38;0;44.916015106392564;26.90724809414742;40.311288741492746
19;45;38;0;27.442748144301746;9.433981132056603;22.360679774997898
9;50;38;0;37.858200253524345;19.849433241279208;33.54101966249684
29;0;38;0;39.13909891948556;23.194827009486403;36.40054944640259
54;20;38;0;23.20005801635744;8.48528137423857;21.213203435596427
39;20;38;0.08641975308641975;18.727968770336453;3.605551275463989;15
24;40;38;0.024691358024691357;21.00876701224514;3;15.811388300841896
4;20;38;0;39.273705358348835;23.08679276123039;38.07886552931954
9;5;38;0;43.98979014603413;27.80287754891569;42.42640687119285
19;50;38;0;29.402924026769856;12.36931687685298;25
24;35;38;0.07407407407407407;16.77269903474535;0;15
49;25;38;0.1111111111111111;16.128990204491963;1.4142135623730951;14.142135623730951
14;20;38;0;30.079356586568245;13.892443989449804;29.154759474226502
54;40;38;0.09090909090909091;18.284695155040843;3.1622776601683795;15.811388300841896
29;20;38;0.037037037037037035;20.186912597118443;4.242640687119285;18.027756377319946
49;15;38;0;25.021912431484132;9.899494936611665;22.360679774997898
19;25;38;0;23.46702248639896;7.280109889280518;22.360679774997898
44;40;38;0.49382716049382713;12;1;7.0710678118654755
49;20;38;0.012345679012345678;21.367582952090864;5.830951894845301;18.027756377319946
34;5;38;0;34.055042186273994;18.110770276274835;30.4138126514911
39;15;38;0;22.738190600736374;7.615773105863909;20
14;55;38;0;35.82190137797281;18.788294228055936;32.01562118716424
34;20;38;0.07407407407407407;19.549823185463147;3.605551275463989;15.811388300841896
29;45;38;0.06172839506172839;19.862034274663067;2.8284271247461903;14.142135623730951
19;10;38;0;34.57168890796868;18.384776310850235;32.01562118716424
44;0;38;0;37.21313952924699;22.090722034374522;35.35533905932738
44;55;38;0;23.372236285103742;6.4031242374328485;20.615528128088304
4;5;38;0;47.29961096932654;31.11269837220809;46.09772228646444
9;25;38;0;33.30415536574213;17.11724276862369;31.622776601683793
19;55;38;0;31.455812251772834;14.422205101855956;28.284271247461902
34;50;38;0.037037037037037035;19.822461531916705;4.47213595499958;15.811388300841896
44;5;38;0;32.239660263496155;17.11724276862369;30.4138126514911
54;55;38;0;28.19542492095599;12.041594578792296;25
39;10;38;0;27.491734371725446;12.36931687685298;25
34;35;38;0.4691358024691358;7.957207205072246;0;5
39;30;38;0.5308641975308642;8.70820393249937;1;5
19;20;38;0;26.08640753373011;9.899494936611665;25
29;50;38;0.012345679012345678;20.639158425380863;3.605551275463989;18.027756377319946
29;55;38;0;25.2798184011522;8.246211251235321;22.360679774997898
34;25;38;0.2222222222222222;14.602631123499286;1;11.180339887498949
14;10;38;0;36.995564643803256;20.808652046684813;35.35533905932738
9;35;38;0;31.77269903474535;15;30
9;10;38;0;40.22854315746106;24.041630560342615;39.05124837953327
24;50;38;0;24.649380255780784;7.615773105863909;21.213203435596427
54;45;38;0;21.830621427371835;6.708203932499369;18.027756377319946
44;20;38;0.06172839506172839;17.950844619618657;2.8284271247461903;15.811388300841896
49;30;38;0.32098765432098764;13.47213595499958;2.23606797749979;11.180339887498949
29;5;38;0;34.19255950089382;18.24828759089466;31.622776601683793
29;15;38;0;24.48827565531669;8.54400374531753;22.360679774997898
4;40;38;0;38.232515428401825;20.223748416156685;35.35533905932738
54;0;38;0;40.1823456671558;25.059928172283335;38.07886552931954
24;30;38;0.12345679012345678;17.08133978811836;3.1622776601683795;15.811388300841896
9;30;38;0;32.58408733558725;15.811388300841896;30.4138126514911
29;40;38;0.2222222222222222;16.001377469363096;1.4142135623730951;11.180339887498949
14;35;38;0;26.77269903474535;10;25
49;50;38;0.024691358024691357;21.153830342163694;5;18.027756377319946
44;50;38;0.09876543209876543;18.856149695788766;4.123105625617661;15.811388300841896
4;50;38;0;41.86248789599827;23.853720883753127;38.07886552931954
24;5;38;0;35.64198751359137;19.697715603592208;33.54101966249684
44;25;38;0.32098765432098764;14.122417494872465;1;11.180339887498949
49;40;38;0.25925925925925924;15.675203899372507;2.23606797749979;11.180339887498949
29;25;38;0.16049382716049382;19.521980673998822;3.605551275463989;14.142135623730951
34;10;38;0;29.097218347965065;13.152946437965905;25.495097567963924
14;30;38;0;27.9530389222443;11.180339887498949;25.495097567963924
34;45;38;0.2222222222222222;14.008684790417252;0;11.180339887498949
34;30;37;0.4074074074074074;8.47213595499958;0;7.0710678118654755
19;30;37;0;23.80268570298235;7.615773105863909;20.615528128088304
54;5;37;0;35.93106954155728;20.808652046684813;33.54101966249684
39;25;37;0.32098765432098764;14.358485472372255;1;10
54;50;37;0;25.098102252162853;8.94427190999916;21.213203435596427
34;40;37;0.3950617283950617;14.06737753561682;2.23606797749979;7.0710678118654755
34;15;37;0;24.190483161234482;8.246211251235321;20.615528128088304
54;15;37;0;27.244740728260535;12.529964086141668;25
9;20;37;0;34.57168890796868;18.384776310850235;33.54101966249684
29;10;37;0;29.285935974125493;13.341664064126334;26.92582403567252
24;10;37;0;31.208609432472905;15.264337522473747;29.154759474226502
4;10;37;0;43.98979014603413;27.80287754891569;43.01162633521314
4;35;37;0;36.38120101791749;22.02271554554524;35
14;40;37;0;27.00759611304577;12.649110640673518;25.495097567963924
9;0;37;0;48.09302486420607;31.906112267087632;46.09772228646444
29;35;37;0.35802469135802467;11.122417494872465;0;10
49;10;37;0;29.014861484322267;13.892443989449804;26.92582403567252
19;0;37;0;42.363961537244975;26.419689627245813;40.311288741492746
24;25;37;0.04938271604938271;19.015339721864635;2.8284271247461903;18.027756377319946
24;45;37;0;21.870839233791198;7.211102550927978;18.027756377319946
24;20;37;0;23.46702248639896;7.280109889280518;21.213203435596427
9;55;37;0;39.89859561111115;25.238858928247925;36.05551275463989
19;15;37;0;30.079356586568245;13.892443989449804;28.284271247461902
4;15;37;0;41.24684076940178;25.059928172283335;40.311288741492746
14;50;37;0;33.01729643354904;18.35755975068582;29.154759474226502
14;45;37;0;29.358485472372255;15;26.92582403567252
4;30;37;0;38.39051590829296;22.20360331117452;35.35533905932738
39;50;37;0.09876543209876543;16.594471228044156;0;15
14;25;37;0;28.35243765771488;12.165525060596439;26.92582403567252
4;45;37;0;38.128214120381685;23.769728648009426;36.40054944640259
39;35;37;0.6419753086419753;0;0;0
34;55;37;0;23.372236285103742;6.4031242374328485;20.615528128088304
4;25;37;0;38.277634631492965;22.090722034374522;36.40054944640259
39;55;37;0.021739130434782608;20.969112047670894;4;20
19;40;37;0;22.420743220670804;8.06225774829855;20.615528128088304
39;45;37;0.35802469135802467;10.496976092671314;0;10
54;10;37;0;32.0929802433496;16.97056274847714;29.154759474226502
24;0;37;0;40.295863233771;24.351591323771842;38.07886552931954
39;5;37;0;32.38509399650454;17.26267650163207;30
9;45;37;0;33.5938695340436;19.235384061671343;31.622776601683793
49;45;37;0.07407407407407407;19.316108002332072;3.1622776601683795;14.142135623730951
54;35;37;0.16363636363636364;16.886349517372675;4;15
44;10;37;0;27.287942555468902;12.165525060596439;25.495097567963924
