stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
harmonic system	system harmonic	system harmonic|&|system harmonics	2	6,29455750551	33,6105614976	367,232436328	3,0	15,0	 
network operation	network operation	network operation	2	6,29455750551	33,6105614976	202,188437482	2,0	14,0	 
current transformer	current transformers	current transformers	2	4,72091812914	25,2079211232	272,546137129	2,0	3,0	 
design network	network design	network design	2	4,72091812914	25,2079211232	763,394608049	3,0	14,0	 
flow power	power flow	power flow	2	11,0154756347	48,7251043896	236,51237389	6,0	40,0	 
power stabilizer system	power system stabilizer	power system stabilizer|&|Power system stabilizers|&|power system stabilizers	3	33,7571007343	118,068776544	224,66989842	11,0	66,0	 
international standard	international standards	international standards	2	4,72091812914	23,2937535436	253,762096964	3,0	14,0	 
management network	network management	network management|&|management network	2	33,046426904	114,599074045	420,145783084	32,0	160,0	 
city system world	world city system	world city system	3	9,92855903949	43,823557377	404,495734368	4,0	37,0	 
artificial network neural	artificial neural network	artificial neural network	3	23,8285416948	85,8532532361	339,522493098	9,0	35,0	 
infrastructure security	security infrastructure	security infrastructure|&|infrastructure security	2	4,72091812914	25,2079211232	213,817235418	2,0	17,0	 
architecture network	network architecture	network architecture	2	6,29455750551	33,6105614976	253,839063717	2,0	12,0	 
security system	system security	system security|&|security system	2	9,44183625827	41,7643751911	390,902231142	12,0	64,0	 
environment network system	system network environment	system network environment	3	5,95713542369	30,4233060494	314,114640915	2,0	13,0	 
decision management risk	risk management decisions	risk management decisions	3	5,95713542369	28,0078954908	4542,80553506	3,0	5,0	 
assessment health	health assessment	health assessment	2	4,72091812914	23,2937535436	4542,80553506	3,0	5,0	 
protocol state	protocol state	protocol state	2	6,29455750551	37,9736162854	394,889244334	1,0	4,0	 
area local network	local area network	local area network	3	11,9142708474	56,0157909815	376,42626915	3,0	19,0	 
computer network	computer network	computer network|&|computer networks	2	11,0154756347	46,7167457231	357,722128395	9,0	35,0	 
structure system	structure system	structure system|&|system structure	2	7,86819688189	38,8229225727	198,431199593	3,0	17,0	 
configuration management	configuration management	configuration management	2	6,29455750551	31,0583380582	210,948280894	3,0	25,0	 
analysis network system	network analysis system	network analysis system|&|system network analysis	3	9,92855903949	46,6798258179	316,327329491	3,0	19,0	 
management resource system	resource management system	resource management system|&|resources management system	3	9,92855903949	46,6798258179	278,03952486	3,0	15,0	 
network planning power structure	power network structure planning	power network structure planning	4	3,9714236158	23,034985115	296,853852255	1,0	6,0	 
city system virtual	virtual city system	virtual city system	3	7,94284723159	40,5644080658	209,584410642	2,0	8,0	 
distribution network	distribution network	distribution network|&|distribution networks	2	25,1782300221	99,5378076879	223,106161594	10,0	62,0	 
operator system transmission	transmission system operators	transmission system operators	3	3,9714236158	20,2822040329	399,828342915	2,0	12,0	 
function security	security functions	security functions|&|security function	2	4,72091812914	23,2937535436	308,0532318	3,0	13,0	 
power simulator system	power system simulator	power system simulator	3	7,94284723159	40,5644080658	235,45590126	2,0	10,0	 
loss power	power losses	power losses|&|power loss	2	9,44183625827	46,5875070872	260,111830004	3,0	16,0	 
operation system	system operation	system operation|&|system operations|&|operation system	2	6,29455750551	29,2475067098	200,094689299	14,0	114,0	 
end user	end user	end user|&|end users	2	9,44183625827	46,5875070872	291,746091609	3,0	10,0	 
enterprise large multinational	largest multinational enterprises	largest multinational enterprises	3	3,9714236158	20,2822040329	218,389217159	2,0	21,0	 
management system	management system	management system|&|management systems|&|systems management	2	29,8991481512	103,684876517	341,860715403	39,0	216,0	 
monitoring network	monitoring network	monitoring network|&|network monitoring	2	4,72091812914	25,2079211232	246,226000804	2,0	13,0	 
analysis system	system analysis	system analysis|&|analysis system|&|systems analysis	2	7,86819688189	34,8036459926	200,680556143	10,0	54,0	 
network security system	network security system	network security system	3	15,8856944632	70,1176918032	313,941936492	4,0	20,0	 
information network system	information network system	information network system|&|information system network|&|network information system|&|system information network	3	15,8856944632	63,6765969803	254,278997374	9,0	52,0	 
line transmission	transmission line	transmission line	2	9,44183625827	40,0429249055	215,690634118	6,0	39,0	 
device mobile	mobile devices	mobile devices	2	6,29455750551	29,2475067098	205,086190638	4,0	15,0	 
component power system	power system components	power system components	3	3,9714236158	20,2822040329	248,623724123	2,0	17,0	 
exchange information	information exchange	information exchange|&|exchange of information	2	4,72091812914	23,2937535436	210,48970664	3,0	11,0	 
assessment security	security assessment	security assessment	2	6,29455750551	33,6105614976	195,427108328	3,0	13,0	 
power quality	power quality	power quality|&|Power quality	2	23,6045906457	96,4686485687	227,025954476	8,0	47,0	 
information system	information system	information system|&|information systems|&|system information	2	15,7363937638	62,211129805	278,028855956	15,0	98,0	 
analysis harmonic power system	power system harmonic analysis	power system harmonic analysis	4	5,95713542369	30,4233060494	380,196886451	2,0	14,0	 
area urban	urban areas	urban areas	2	4,72091812914	25,2079211232	461,992949057	2,0	11,0	 
computer network security	computer network security	computer network security	3	9,92855903949	50,7055100823	212,40459024	2,0	14,0	 
datum network security	data network security	data network security	3	3,9714236158	23,034985115	195,360032507	1,0	9,0	 
access network	network access	network access	2	9,44183625827	46,5875070872	358,03682666	3,0	13,0	 
management security system	security management system	security management system	3	7,94284723159	37,3438606544	267,035591734	4,0	19,0	 
information theory	information theory	information theory	2	11,0154756347	54,3520916018	204,538271085	3,0	20,0	 
care health	health care	health care	2	4,72091812914	25,2079211232	307,632764468	2,0	5,0	 
city structure system world	structure of the world city system	structure of the world city system	6	9,92855903949	46,6798258179	314,641464962	3,0	29,0	 
management network system	network management system	network management system|&|management network system|&|management system network	3	63,5427778527	175,102348912	372,529367433	24,0	129,0	 
information network	information network	information network|&|network information|&|information through the network	2	26,7518693984	94,9119710507	230,847105451	21,0	118,0	 
