stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
land policy	land policy	land policy	2	6,29455750551	31,9763425466	366,46082984	2,0	16,0	 
optimization structure traffic	traffic structure optimization	traffic structure optimization	3	5,95713542369	28,8766900093	1730,45278323	2,0	11,0	 
policy transportation	transportation policies	transportation policies	2	6,29455750551	31,9763425466	407,356299314	2,0	17,0	 
metropolitan spatial structure	metropolitan spatial structure	metropolitan spatial structure	3	5,95713542369	26,4612794507	796,195643018	3,0	15,0	 
air quality	air quality	air quality	2	7,86819688189	39,9704281833	682,616597536	2,0	11,0	 
model regression	regression model	regression model	2	7,86819688189	32,7608723038	534,242789616	5,0	27,0	 
property right	property rights	property rights	2	7,86819688189	36,780148884	324,793302734	3,0	13,0	 
agglomeration economy	agglomeration economies	agglomeration economies	2	12,589115011	50,1221286387	624,943489504	6,0	29,0	 
distribution spatial	spatial distribution	spatial distribution	2	9,44183625827	37,591596479	418,614775065	6,0	41,0	 
image satellite	satellite images	satellite images	2	9,44183625827	37,591596479	310,947885666	6,0	41,0	 
air temperature	air temperature	air temperature	2	4,72091812914	23,98225691	508,184247274	2,0	16,0	 
Chinese city	Chinese cities	Chinese cities	2	11,0154756347	48,3232535779	274,697568135	4,0	24,0	 
rate tax	tax rate	tax rate	2	7,86819688189	39,9704281833	340,631021718	2,0	14,0	 
function land value	land value function	land value function|&|land value functions	3	11,9142708474	57,7533800186	594,408243537	2,0	13,0	 
geographic information system	geographic information systems	geographic information systems|&|geographic information system	3	5,95713542369	26,4612794507	288,47379186	3,0	22,0	 
model surface	surface model	surface model	2	4,72091812914	22,0680893304	302,15495594	3,0	27,0	 
