stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
fine resolution spatial	fine spatial resolution	fine spatial resolution	3	3,9714236158	19,8475958922	210,413176686	1,0	3,0	 
combinatorial concept important optimization	important concept in combinatorial optimization	important concept in combinatorial optimization	5	3,9714236158	17,0948148101	1434,02489627	2,0	6,0	 
framework library simulation	simulation library and framework	simulation library and framework	4	3,9714236158	17,0948148101	303,589810086	2,0	24,0	 
location logistic park selection	logistics park location selection	logistics park location selection	4	3,9714236158	19,8475958922	1444,00069156	1,0	1,0	 
empirical model theoretical	theoretical model and empirical	theoretical model and empirical	4	3,9714236158	19,8475958922	524,229045643	1,0	3,0	 
design network problem	network design problem	network design problem	3	7,94284723159	34,1896296202	121,950925377	2,0	5,0	 
land possible spectrum use	spectrum of possible land use	spectrum of possible land use	5	3,9714236158	17,0948148101	116,352846649	2,0	22,0	 
information system	information system	information system|&|information systems	2	12,589115011	43,286781754	258,42096993	13,0	61,0	 
model programming	programming model	programming model	2	4,72091812914	21,4190018282	304,841719294	2,0	6,0	 
dynamics model system	system dynamics models	system dynamics models|&|system dynamics model	3	7,94284723159	34,1896296202	112,07265582	2,0	21,0	 
modeling urban year	years of urban modeling	years of urban modeling	4	5,95713542369	25,6422222152	597,190565678	2,0	4,0	 
modeling simulation	modeling and simulation	modeling and simulation	3	4,72091812914	21,4190018282	291,625931083	2,0	3,0	 
behavior characteristic modeling	behavior characteristics modeling	behavior characteristics modeling	3	3,9714236158	19,8475958922	227,52144909	1,0	5,0	 
dynamics growth urban	urban growth dynamics	urban growth dynamics|&|dynamics of urban growth	3	7,94284723159	28,684067456	134,581655295	4,0	31,0	 
actual forecasting result	actual forecasting results	actual forecasting results	3	3,9714236158	17,0948148101	536,532015592	2,0	15,0	 
land urban use	urban land use	urban land use	3	9,92855903949	35,85508432	217,862672838	5,0	29,0	 
support system	support systems	support systems	2	4,72091812914	21,4190018282	167,459442325	2,0	9,0	 
model simulation	simulation models	simulation models|&|simulation model|&|model on simulation	2	22,0309512693	64,4978936452	203,381102114	10,0	43,0	 
network urban	urban network	urban network|&|network and urban	2	4,72091812914	21,4190018282	282,66922279	2,0	6,0	 
land urban	urban land	urban land	2	6,29455750551	24,1956143165	130,65800351	4,0	35,0	 
graph gravity model theory	graph theory and the gravity model	graph theory and the gravity model|&|graph theory and gravity model	6	5,95713542369	25,6422222152	411,700114525	2,0	12,0	 
environment graphical runtime	graphical runtime environment	graphical runtime environment	3	3,9714236158	17,0948148101	303,589810086	2,0	24,0	 
growth modeling tree urban	urban tree growth modeling	urban tree growth modeling	4	3,9714236158	19,8475958922	198,726777092	1,0	7,0	 
SVM-based map probability	SVM-based probability map	SVM-based probability map	3	3,9714236158	19,8475958922	231,542592108	1,0	6,0	 
development pattern	development patterns	development patterns	2	4,72091812914	19,5048342486	138,352988747	3,0	26,0	 
region urban	urban region	urban region	2	4,72091812914	21,4190018282	213,488195963	2,0	13,0	 
growth scenario urban	urban growth scenarios	urban growth scenarios	3	3,9714236158	17,0948148101	187,108389022	2,0	14,0	 
framework model	model frameworks	model frameworks|&|model framework|&|framework model	2	6,29455750551	24,1956143165	264,904556502	4,0	39,0	 
dynamics land use	land use dynamics	land use dynamics	3	3,9714236158	17,0948148101	110,772853014	2,0	18,0	 
3D component library	3D component library	3D component library	3	5,95713542369	29,7713938383	297,263831259	1,0	3,0	 
change land-use	land-use change	land-use change|&|land-use changes	2	15,7363937638	56,9775610019	191,111467217	5,0	27,0	 
planning urban	urban planning	urban planning	2	12,589115011	41,3461611166	149,557351855	7,0	40,0	 
analysis method	analysis method	analysis method	2	4,72091812914	21,4190018282	262,791742283	2,0	9,0	 
land-use planning	land-use planning	land-use planning	2	4,72091812914	21,4190018282	172,779993966	2,0	9,0	 
constraint equilibrium user	user equilibrium constraints	user equilibrium constraints	3	5,95713542369	29,7713938383	484,376519792	1,0	4,0	 
model urban	urban models	urban models	2	6,29455750551	24,1956143165	223,350012655	4,0	15,0	 
analysis policy	policy analysis	policy analysis	2	6,29455750551	28,5586691043	1363,41339177	2,0	4,0	 
dynamic land model urban use	dynamic model of urban land use	dynamic model of urban land use|&|dynamic model for urban land use	6	3,9714236158	17,0948148101	183,88142678	2,0	10,0	 
modeling system	modeling system	modeling system|&|system modeling|&|modeling systems|&|systems modeling	2	12,589115011	43,286781754	234,289236529	6,0	13,0	 
green space	green space	green space	2	7,86819688189	35,6983363804	259,361185654	2,0	8,0	 
simulation tool	simulation tool	simulation tool|&|simulation tools	2	4,72091812914	19,5048342486	388,747446877	3,0	14,0	 
development sustainable	sustainable development	sustainable development	2	9,44183625827	39,0096684972	133,768062195	3,0	24,0	 
network transportation	transportation network	transportation network	2	15,7363937638	54,1084771925	236,051891598	6,0	30,0	 
network road	road network	road network|&|Road network	2	14,1627543874	58,5145027459	167,368242011	3,0	20,0	 
3D modeling urban	3D urban modeling	3D urban modeling	3	3,9714236158	17,0948148101	479,746472925	2,0	9,0	 
3D model	3D models	3D models|&|3D model	2	9,44183625827	34,1865366011	376,955687792	5,0	12,0	 
model system	system models	system models|&|system model|&|model system	2	7,86819688189	30,2445178956	226,73484503	4,0	18,0	 
change land urban use	urban land use change	urban land use change|&|land use change and urban	4	11,9142708474	40,3675084758	125,81773735	5,0	45,0	 
city different	different cities	different cities	2	4,72091812914	19,5048342486	299,962530043	3,0	7,0	 
modeling urban	urban modeling	urban modeling|&|Urban modeling	2	20,4573118929	56,1610922899	326,03258947	14,0	69,0	 
surface temperature	surface temperature	surface temperature	2	4,72091812914	21,4190018282	167,489046671	2,0	10,0	 
growth model	growth model	growth model|&|growth models	2	6,29455750551	24,1956143165	194,684382723	7,0	48,0	 
calibration model	model calibration	model calibration|&|calibration model	2	7,86819688189	30,2445178956	124,84560282	5,0	41,0	 
modeling network	network modeling	network modeling	2	7,86819688189	32,508057081	295,556058712	3,0	8,0	 
growth model urban	urban growth model	urban growth model|&|model of urban growth	3	7,94284723159	28,684067456	141,379430722	4,0	35,0	 
geographic information system	geographic information system	geographic information system|&|geographic information systems	3	19,857118079	57,9462632296	240,544572345	8,0	47,0	 
