stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
trade wildlife	wildlife trade	wildlife trade|&|WILDLIFE TRADE	2	11,0154756347	44,5732261506	373,462356192	2,0	8,0	 
building cover density tree	tree cover and building density	tree cover and building density	5	3,9714236158	15,1463433733	107,994240725	2,0	36,0	 
plant specie	plant species	plant species	2	9,44183625827	38,2056224148	218,983910604	2,0	11,0	 
communication information technology	information and communication technologies	information and communication technologies	4	5,95713542369	22,7195150599	80,5214374478	2,0	40,0	 
change structure urban	changes in urban structure	changes in urban structure|&|urban structure changes	4	5,95713542369	20,3041045013	83,7478628338	3,0	44,0	 
city country datum different distribution international size	international data on city size distributions in different countries	international data on city size distributions in different countries	9	3,9714236158	15,1463433733	80,5214374478	2,0	40,0	 
centre small urban	smaller urban centres	smaller urban centres	3	3,9714236158	15,1463433733	80,5214374478	2,0	40,0	 
structure urban	urban structure	urban structure|&|Urban structure|&|urban structures	2	88,1238050772	104,357776682	106,55088726	41,0	231,0	 
activity economic incentive	incentives for economic activity	incentives for economic activity	4	3,9714236158	15,1463433733	80,5214374478	2,0	40,0	 
land urban use	urban land use	urban land use	3	5,95713542369	20,3041045013	195,797509888	3,0	16,0	 
article full	Full article	Full article	2	9,44183625827	27,8327050738	613,344142695	6,0	18,0	 
accessibility measure	accessibility measures	accessibility measures	2	4,72091812914	19,1028112074	163,041372745	2,0	12,0	 
space urban	urban space	urban space	2	6,29455750551	22,9181915037	229,246721075	3,0	10,0	 
heat wave	heat waves	heat waves	2	4,72091812914	19,1028112074	207,550968193	2,0	11,0	 
richness specie	species richness	species richness	2	6,29455750551	25,4704149432	218,207895745	2,0	13,0	 
emission gas greenhouse	greenhouse gas emissions	greenhouse gas emissions	3	3,9714236158	17,8991244554	180,163685657	1,0	12,0	 
emission factor	emission factors	emission factors	2	4,72091812914	17,1886436278	354,48493681	3,0	19,0	 
property structure urban	properties of urban structure	properties of urban structure	4	3,9714236158	15,1463433733	107,994240725	2,0	36,0	 
public satisfaction transportation	satisfactions toward public transportation	satisfactions toward public transportation|&|satisfaction towards public transportation	4	3,9714236158	17,8991244554	244,460955297	1,0	7,0	 
material surface	surface material	surface material	2	4,72091812914	22,3751022983	332,404027925	1,0	5,0	 
arboviral disease important	important arboviral disease	important arboviral disease	3	3,9714236158	15,1463433733	107,994240725	2,0	36,0	 
open space	Open spaces	Open spaces|&|open spaces	2	4,72091812914	19,1028112074	287,606889136	2,0	7,0	 
clear evidence intra-	clear evidence from both intra-	clear evidence from both intra-	5	3,9714236158	17,8991244554	180,163685657	1,0	12,0	 
revenue sharing	revenue sharing	revenue sharing	2	4,72091812914	22,3751022983	261,135294497	1,0	4,0	 
area environment tropical	environments in tropical areas	environments in tropical areas	4	3,9714236158	15,1463433733	107,994240725	2,0	36,0	 
road traffic	road traffic	road traffic	2	4,72091812914	19,1028112074	269,279365339	2,0	11,0	 
effect structure urban	effects on urban structures	effects on urban structures|&|effects of urban structure|&|Effects of urban structure|&|effects of the urban structure	4	9,92855903949	30,9839057279	78,3071329931	4,0	53,0	 
building height	building heights	building heights|&|building height|&|height of the building	2	4,72091812914	17,1886436278	515,744936381	3,0	9,0	 
capita line telephone	telephone lines per capita	telephone lines per capita	4	3,9714236158	15,1463433733	80,5214374478	2,0	40,0	 
dengue incidence	dengue incidence	dengue incidence|&|Dengue incidence	2	4,72091812914	19,1028112074	107,994240725	2,0	36,0	 
disease mosquito-borne urban	urban mosquito-borne diseases	urban mosquito-borne diseases	3	3,9714236158	15,1463433733	107,994240725	2,0	36,0	 
capacity traffic	traffic capacity	traffic capacity	2	4,72091812914	22,3751022983	236,064910436	1,0	8,0	 
height information	height information	height information	2	4,72091812914	19,1028112074	251,382825122	2,0	14,0	 
growth structure urban	growth of urban structure	growth of urban structure|&|urban structure and growth|&|urban structure through the growth	4	5,95713542369	20,3041045013	164,866922273	3,0	12,0	 
trafficking wildlife	wildlife trafficking	wildlife trafficking	2	4,72091812914	19,1028112074	390,988685866	2,0	10,0	 
dispersion population spatial	spatial dispersion of population	spatial dispersion of population	4	3,9714236158	15,1463433733	80,5214374478	2,0	40,0	 
correlation dengue incidence significant	significant correlations between dengue incidence	significant correlations between dengue incidence	5	3,9714236158	15,1463433733	107,994240725	2,0	36,0	 
land use	land use	land use	2	17,3100331402	51,0266259687	239,778210711	9,0	38,0	 
structure type	structure types	structure types	2	4,72091812914	17,1886436278	337,839390645	6,0	25,0	 
structure type urban	urban structure types	urban structure types	3	11,9142708474	34,5220941653	292,851345054	5,0	22,0	 
optimization structure traffic	traffic structure optimization	traffic structure optimization	3	5,95713542369	22,7195150599	394,132450233	2,0	13,0	 
area large urban	large urban areas	large urban areas	3	3,9714236158	15,1463433733	251,382825122	2,0	14,0	 
city concentrated distribution size	concentrated distribution of city sizes	concentrated distribution of city sizes	5	3,9714236158	15,1463433733	80,5214374478	2,0	40,0	 
area urban	urban areas	urban areas|&|urban area|&|Urban areas	2	25,1782300221	56,7683277123	144,731103799	12,0	72,0	 
model regression	regression model	regression model	2	4,72091812914	17,1886436278	261,73307835	3,0	17,0	 
lag temporal	temporal lag	temporal lag	2	4,72091812914	22,3751022983	276,58690879	1,0	4,0	 
distribution spatial	spatial distribution	spatial distribution	2	4,72091812914	17,1886436278	318,886042165	3,0	13,0	 
information land-cover land-use	land-use and land-cover information	land-use and land-cover information|&|land-use land-cover information	4	3,9714236158	15,1463433733	179,634929167	2,0	14,0	 
surface temperature	surface temperature	surface temperature	2	7,86819688189	37,2918371638	508,725252259	1,0	3,0	 
cover land	land cover	land cover	2	4,72091812914	19,1028112074	300,35831467	2,0	9,0	 
appropriate resolution spatial	spatial resolutions appropriate	spatial resolutions appropriate	3	3,9714236158	15,1463433733	107,994240725	2,0	36,0	 
current energy research state	current state of research into the energy	current state of research into the energy	7	3,9714236158	17,8991244554	180,163685657	1,0	12,0	 
public transportation	public transportation	public transportation	2	7,86819688189	37,2918371638	244,460955297	1,0	7,0	 
ecological structure urban	urban structure and ecological	urban structure and ecological	4	3,9714236158	15,1463433733	107,994240725	2,0	36,0	 
European Western city	Western European cities	Western European cities	3	3,9714236158	17,8991244554	3222,00031017	1,0	1,0	 
