stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
land market urban	urban land market	urban land market|&|urban land markets	3	17,8714062711	67,6755047945	350,232991853	5,0	37,0	 
community urban	urban communities	urban communities	2	4,72091812914	23,3009445856	326,530096353	2,0	11,0	 
structure urban	urban structure	urban structure|&|Urban structure|&|urban structures	2	88,1238050772	180,240408204	291,235965533	42,0	264,0	 
model simulation	simulation model	simulation model	2	4,72091812914	23,3009445856	276,462863665	2,0	10,0	 
spatial urban	urban spatial	urban spatial	2	7,86819688189	31,6253517632	422,134978835	5,0	33,0	 
image processing	image processing	image processing	2	4,72091812914	23,3009445856	331,538277598	2,0	18,0	 
article full	Full article	Full article	2	9,44183625827	36,2289718302	871,581818866	6,0	20,0	 
space urban	urban space	urban space	2	6,29455750551	28,5157026746	541,065331758	3,0	15,0	 
area suburban	suburban areas	suburban areas	2	4,72091812914	21,386777006	400,570283946	3,0	15,0	 
heat wave	heat waves	heat waves	2	4,72091812914	23,3009445856	458,87539082	2,0	11,0	 
emission factor	emission factors	emission factors	2	4,72091812914	21,386777006	849,349573517	3,0	18,0	 
expansion urban	urban expansion	urban expansion	2	18,8836725165	69,5470127044	384,008477147	7,0	51,0	 
consumption energy	energy consumption	energy consumption	2	6,29455750551	31,0679261141	336,933598713	2,0	12,0	 
income tax	income tax	income tax	2	6,29455750551	35,4309809019	383,73897339	1,0	10,0	 
core urban	urban core	urban core	2	6,29455750551	28,5157026746	329,276417949	3,0	24,0	 
agricultural land value	value of agricultural land	value of agricultural land|&|agricultural land value	4	7,94284723159	31,8503972697	366,2116769	4,0	31,0	 
agglomeration urban	urban agglomeration	urban agglomeration	2	7,86819688189	33,3810891578	1483,53509111	4,0	9,0	 
richness species	species richness	species richness	2	15,7363937638	63,2507035264	471,274750674	6,0	56,0	 
trafficking wildlife	wildlife trafficking	wildlife trafficking	2	4,72091812914	23,3009445856	779,309466313	2,0	10,0	 
change land-use	land-use change	land-use change	2	4,72091812914	21,386777006	282,741880435	3,0	26,0	 
road traffic	road traffic	road traffic	2	4,72091812914	23,3009445856	747,581589017	2,0	12,0	 
forest structure urban	urban forest structure	urban forest structure|&|urban forest structures	3	9,92855903949	46,6949492924	479,169272094	2,0	13,0	 
cover vegetation	vegetation cover	vegetation cover	2	6,29455750551	31,0679261141	321,02974977	2,0	17,0	 
planning urban	urban planning	urban planning	2	12,589115011	46,3646751362	379,843440289	7,0	47,0	 
land value	land values	land values|&|land value	2	12,589115011	53,4097426525	473,178952196	5,0	32,0	 
housing price	housing price	housing price	2	4,72091812914	23,3009445856	427,047898565	2,0	13,0	 
density population	population density	population density|&|Population density	2	17,3100331402	66,4197816887	433,00594952	7,0	34,0	 
height information	height information	height information	2	4,72091812914	23,3009445856	261,330831557	2,0	18,0	 
growth structure urban	growth of urban structure	growth of urban structure|&|urban structure and growth|&|urban structure through the growth	4	5,95713542369	25,6015590168	506,773366507	3,0	15,0	 
open space	open space	open space	2	7,86819688189	38,8349076426	718,050052273	2,0	4,0	 
economic growth	economic growth	economic growth	2	14,1627543874	56,9256331737	275,584862831	5,0	39,0	 
automata cellular	cellular automata	cellular automata	2	4,72091812914	21,386777006	326,839791525	3,0	22,0	 
plant species	plant species	plant species	2	11,0154756347	49,9024796806	287,105830769	3,0	25,0	 
growth urban	urban growth	urban growth	2	22,0309512693	69,2635758465	275,905221523	12,0	83,0	 
form spatial	spatial form	spatial form	2	4,72091812914	21,386777006	444,189207696	3,0	19,0	 
development rapid	rapid development	rapid development	2	4,72091812914	21,386777006	793,63289105	3,0	14,0	 
green space	green space	green space|&|green spaces	2	20,4573118929	78,4961056321	304,72989192	6,0	51,0	 
aerial photograph	aerial photographs	aerial photographs	2	4,72091812914	21,386777006	401,297488942	3,0	18,0	 
structure type urban	urban structure types	urban structure types	3	11,9142708474	45,1170031963	581,105235888	5,0	35,0	 
land policy	land policy	land policy	2	6,29455750551	31,0679261141	376,180727884	2,0	16,0	 
optimization structure traffic	traffic structure optimization	traffic structure optimization	3	5,95713542369	28,0169695754	1472,75440012	2,0	12,0	 
policy transportation	transportation policies	transportation policies	2	6,29455750551	31,0679261141	439,864828953	2,0	15,0	 
metropolitan spatial structure	metropolitan spatial structure	metropolitan spatial structure	3	5,95713542369	25,6015590168	830,574429942	3,0	15,0	 
air quality	air quality	air quality	2	7,86819688189	38,8349076426	656,367069112	2,0	11,0	 
model regression	regression model	regression model	2	6,29455750551	26,7048713263	564,548626692	4,0	23,0	 
model surface	surface model	surface model	2	4,72091812914	21,386777006	310,836854014	3,0	28,0	 
agglomeration economy	agglomeration economies	agglomeration economies	2	12,589115011	48,3052957736	629,861289447	6,0	28,0	 
distribution spatial	spatial distribution	spatial distribution	2	6,29455750551	26,7048713263	431,071412848	4,0	27,0	 
image satellite	satellite images	satellite images	2	9,44183625827	36,2289718302	310,427533982	6,0	42,0	 
air temperature	air temperature	air temperature	2	4,72091812914	23,3009445856	501,774069127	2,0	16,0	 
Chinese city	Chinese cities	Chinese cities	2	11,0154756347	46,733524821	272,1745657	4,0	25,0	 
coefficient model	coefficient model	coefficient model	2	4,72091812914	23,3009445856	261,686465989	2,0	9,0	 
rate tax	tax rate	tax rate	2	7,86819688189	38,8349076426	341,012156065	2,0	14,0	 
function land value	land value function	land value function|&|land value functions	3	11,9142708474	56,0339391508	580,589953159	2,0	13,0	 
geographic information system	geographic information systems	geographic information systems|&|geographic information system	3	5,95713542369	25,6015590168	291,959973474	3,0	21,0	 
