stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
area green	green areas	green areas	2	6,29455750551	29,5228592888	361,916434841	3,0	28,0	 
trade wildlife	wildlife trade	wildlife trade|&|WILDLIFE TRADE	2	11,0154756347	56,1313947745	421,998079088	2,0	8,0	 
economics urban	urban economics	urban economics	2	4,72091812914	22,1421444666	418,711655743	3,0	11,0	 
demand land	land demand	land demand|&|demand for land	2	6,29455750551	29,5228592888	424,234452495	3,0	25,0	 
land market urban	urban land market	urban land market|&|urban land markets	3	19,857118079	74,7518500176	344,284085113	6,0	42,0	 
community urban	urban communities	urban communities	2	4,72091812914	24,0563120462	291,921461337	2,0	12,0	 
structure urban	urban structure	urban structure|&|Urban structure|&|urban structures	2	88,1238050772	194,340600802	327,014036032	42,0	253,0	 
entropy information	information entropy	information entropy	2	12,589115011	72,8762750322	296,206349872	1,0	5,0	 
spatial urban	urban spatial	urban spatial	2	11,0154756347	42,331614819	513,736944077	7,0	41,0	 
image processing	image processing	image processing	2	4,72091812914	24,0563120462	339,793019096	2,0	18,0	 
article full	Full article	Full article	2	9,44183625827	37,7397067515	886,9204325	6,0	20,0	 
housing market	housing market	housing market|&|housing markets	2	22,0309512693	79,1265337153	487,545833637	9,0	38,0	 
space urban	urban space	urban space	2	6,29455750551	29,5228592888	554,062326059	3,0	15,0	 
area suburban	suburban areas	suburban areas	2	4,72091812914	22,1421444666	405,903655798	3,0	15,0	 
heat wave	heat waves	heat waves	2	4,72091812914	24,0563120462	488,738957461	2,0	11,0	 
emission factor	emission factors	emission factors	2	4,72091812914	22,1421444666	1053,92772291	3,0	17,0	 
agglomeration urban	urban agglomeration	urban agglomeration	2	7,86819688189	34,6400349256	405,226293663	4,0	9,0	 
consumption energy	energy consumption	energy consumption	2	6,29455750551	32,0750827283	357,723926776	2,0	14,0	 
income tax	income tax	income tax	2	6,29455750551	36,4381375161	356,682085063	1,0	10,0	 
core urban	urban core	urban core	2	6,29455750551	29,5228592888	339,340233458	3,0	22,0	 
agricultural land value	value of agricultural land	value of agricultural land|&|agricultural land value	4	7,94284723159	33,1212874185	425,050922727	4,0	30,0	 
expansion urban	urban expansion	urban expansion	2	18,8836725165	72,5684825469	398,627688758	7,0	51,0	 
function land rent	land rent function	land rent function	3	7,94284723159	38,6268495827	307,625311606	2,0	14,0	 
richness species	species richness	species richness	2	15,7363937638	65,7685950618	486,960522341	6,0	56,0	 
trafficking wildlife	wildlife trafficking	wildlife trafficking	2	4,72091812914	24,0563120462	793,061812553	2,0	10,0	 
road traffic	road traffic	road traffic	2	4,72091812914	24,0563120462	787,451206137	2,0	12,0	 
forest structure urban	urban forest structure	urban forest structure|&|urban forest structures	3	9,92855903949	48,2835619783	420,961173918	2,0	14,0	 
cover vegetation	vegetation cover	vegetation cover	2	6,29455750551	32,0750827283	322,816289051	2,0	18,0	 
planning urban	urban planning	urban planning	2	12,589115011	48,3789883646	369,739890675	7,0	46,0	 
land value	land value	land value|&|land values	2	22,0309512693	84,663229638	552,268954066	8,0	39,0	 
city monocentric	monocentric city	monocentric city	2	4,72091812914	22,1421444666	567,834699524	3,0	19,0	 
housing price	housing price	housing price	2	4,72091812914	24,0563120462	364,611523054	2,0	14,0	 
land price spatial urban	urban land price on land spatial	urban land price on land spatial|&|urban land price and land spatial	6	7,94284723159	44,1324117469	627,008562565	1,0	7,0	 
density population	population density	population density|&|Population density	2	18,8836725165	72,5684825469	375,173481558	8,0	37,0	 
growth structure urban	growth of urban structure	growth of urban structure|&|urban structure and growth|&|urban structure through the growth	4	5,95713542369	26,5547266284	522,217218107	3,0	15,0	 
infrastructure transport	transport infrastructure	transport infrastructure	2	4,72091812914	22,1421444666	491,495513926	3,0	9,0	 
land tenure	land tenure	land tenure	2	6,29455750551	32,0750827283	279,937976671	2,0	19,0	 
open space	open space	open space	2	7,86819688189	40,0938534103	410,461087968	2,0	4,0	 
economic growth	economic growth	economic growth	2	14,1627543874	59,1917355556	357,836943336	5,0	35,0	 
automata cellular	cellular automata	cellular automata	2	4,72091812914	22,1421444666	349,618215037	3,0	21,0	 
plant species	plant species	plant species	2	11,0154756347	51,6650037554	310,59127127	3,0	25,0	 
form spatial	spatial form	spatial form	2	4,72091812914	22,1421444666	452,561613872	3,0	21,0	 
development rapid	rapid development	rapid development	2	4,72091812914	22,1421444666	809,001077721	3,0	14,0	 
green space	green space	green space|&|green spaces	2	22,0309512693	84,663229638	327,719244393	7,0	53,0	 
land management	land management	land management	2	6,29455750551	29,5228592888	282,376642721	3,0	19,0	 
system transit	transit system	transit system	2	6,29455750551	29,5228592888	489,473221203	3,0	9,0	 
structure type urban	urban structure types	urban structure types	3	11,9142708474	47,0233384195	531,329797904	5,0	35,0	 
land policy	land policy	land policy	2	6,29455750551	32,0750827283	352,305730957	2,0	16,0	 
optimization structure traffic	traffic structure optimization	traffic structure optimization	3	5,95713542369	28,970137187	1776,76377713	2,0	11,0	 
policy transportation	transportation policies	transportation policies	2	6,29455750551	32,0750827283	414,367150831	2,0	17,0	 
metropolitan spatial structure	metropolitan spatial structure	metropolitan spatial structure	3	5,95713542369	26,5547266284	804,601179974	3,0	15,0	 
air quality	air quality	air quality	2	7,86819688189	40,0938534103	696,879831374	2,0	11,0	 
model regression	regression model	regression model	2	7,86819688189	32,8842975309	548,401161371	5,0	27,0	 
model surface	surface model	surface model	2	4,72091812914	22,1421444666	305,296089663	3,0	27,0	 
agglomeration economy	agglomeration economies	agglomeration economies	2	12,589115011	50,319609002	632,147017338	6,0	29,0	 
distribution spatial	spatial distribution	spatial distribution	2	9,44183625827	37,7397067515	451,095464855	6,0	41,0	 
image satellite	satellite images	satellite images	2	9,44183625827	37,7397067515	315,383413175	6,0	41,0	 
air temperature	air temperature	air temperature	2	4,72091812914	24,0563120462	514,272560771	2,0	16,0	 
rate tax	tax rate	tax rate	2	7,86819688189	40,0938534103	318,885378497	2,0	14,0	 
function land value	land value function	land value function	3	7,94284723159	38,6268495827	595,083886469	2,0	13,0	 
property right	property rights	property rights	2	7,86819688189	36,903574111	323,934060228	3,0	13,0	 
