stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
power stabilizer system	power system stabilizer	power system stabilizer|&|power system stabilizers	3	41,6999479659	132,823657031	291,091601751	11,0	90,0	 
international standard	international standards	international standards	2	4,72091812914	21,8190582299	318,09012301	3,0	14,0	 
domain frequency	frequency domain	frequency domain	2	4,72091812914	21,8190582299	347,636461721	3,0	18,0	 
network structure	network structure	network structure	2	9,44183625827	40,9218694373	175,638833663	4,0	24,0	 
model power system	power system model	power system model	3	5,95713542369	26,147037189	197,015704316	3,0	26,0	 
communication network	communication network	communication network|&|network communication	2	6,29455750551	31,6443010794	220,571886041	2,0	16,0	 
advantage disadvantage	advantages and disadvantages	advantages and disadvantages	3	4,72091812914	21,8190582299	203,385668933	3,0	20,0	 
city system world	world city system	world city system	3	9,92855903949	40,7221268741	336,5500216	4,0	35,0	 
artificial network neural	artificial neural network	artificial neural network	3	13,8999826553	51,3750196537	266,161630311	6,0	29,0	 
electric power system	electric power system	electric power system	3	7,94284723159	32,5777014993	179,010357977	4,0	29,0	 
area power system	area power system	area power system	3	17,8714062711	73,2998283734	215,228534692	4,0	32,0	 
mobile phone	mobile phones	mobile phones	2	6,29455750551	31,6443010794	416,100875793	2,0	11,0	 
communication service	communication services	communication services	2	6,29455750551	31,6443010794	262,070499604	2,0	12,0	 
operation power system	power system operation	power system operation|&|power system operations|&|operation power system|&|operation of this power system	3	35,7428125422	110,442194993	230,351009032	11,0	96,0	 
environment network system	system network environment	system network environment	3	5,95713542369	28,5624477476	416,571135943	2,0	8,0	 
network power	power network	power network|&|network power	2	11,0154756347	45,2841486577	208,564930484	6,0	44,0	 
assessment health	health assessment	health assessment	2	4,72091812914	21,8190582299	4831,76520472	3,0	5,0	 
analysis power system	power system analysis	power system analysis	3	19,857118079	70,3318969683	314,889553174	7,0	44,0	 
city system virtual	virtual city system	virtual city system	3	7,94284723159	38,0832636635	206,462875407	2,0	9,0	 
network observability	network observability	network observability	2	6,29455750551	31,6443010794	231,566111368	2,0	14,0	 
network transmission	transmission network	transmission network	2	4,72091812914	23,7332258095	209,632593213	2,0	19,0	 
power stability system voltage	power system voltage stability	power system voltage stability	4	7,94284723159	34,862716252	207,860834629	3,0	42,0	 
stability system	system stability	system stability	2	12,589115011	49,4580457041	180,815337239	21,0	177,0	 
operation system	system operation	system operation|&|system operations	2	4,72091812914	21,8190582299	217,012968462	14,0	121,0	 
configuration system	system configuration	system configuration	2	6,29455750551	29,0920776399	291,917397551	3,0	22,0	 
simulation system	system simulation	system simulation	2	4,72091812914	21,8190582299	397,348269984	5,0	29,0	 
control power reactive	reactive power control	reactive power control	3	3,9714236158	19,0416318317	184,863328095	2,0	18,0	 
management system	management system	management system	2	15,7363937638	64,6916409395	218,918343903	5,0	27,0	 
planning power system	power system planning	power system planning	3	17,8714062711	69,3119393111	213,146163835	5,0	34,0	 
power simulation system	power system simulation	power system simulation	3	7,94284723159	34,862716252	418,727341329	3,0	18,0	 
assessment software stability	stability assessment software	stability assessment software	3	7,94284723159	38,0832636635	209,808988759	2,0	14,0	 
fault power system	power system fault	power system fault	3	5,95713542369	28,5624477476	272,420504066	2,0	11,0	 
bus infinite machine	machine infinite bus	machine infinite bus	3	3,9714236158	19,0416318317	195,37862214	4,0	35,0	 
network planning power system	power system network planning	power system network planning	4	5,95713542369	28,5624477476	243,846836864	2,0	11,0	 
analysis power stability system transient	power system transient stability analysis	power system transient stability analysis|&|transient stability analysis of power system	5	5,95713542369	28,5624477476	272,22155118	2,0	17,0	 
model network	network model	network model|&|network models|&|model network	2	12,589115011	47,5174250668	243,812892277	7,0	48,0	 
network power system	power system network	power system network|&|system network power	3	63,5427778527	165,048356098	232,405756583	20,0	117,0	 
information network system	information system network	information system network|&|Information system network	3	5,95713542369	28,5624477476	585,316087704	3,0	10,0	 
load term	term load	term load	2	4,72091812914	21,8190582299	384,996208908	4,0	27,0	 
load power system	power system load	power system load	3	5,95713542369	28,5624477476	234,311555727	2,0	8,0	 
control voltage	voltage control	voltage control	2	7,86819688189	36,3650970499	172,218919384	3,0	19,0	 
performance system	system performance	system performance	2	4,72091812914	23,7332258095	183,196345788	2,0	20,0	 
information system	information system	information system|&|information systems|&|system information	2	6,29455750551	29,0920776399	529,512960264	5,0	20,0	 
analysis harmonic power system	power system harmonic analysis	power system harmonic analysis|&|harmonic analysis in the power system	4	7,94284723159	34,862716252	493,258017249	3,0	16,0	 
region stability voltage	voltage stability region	voltage stability region	3	5,95713542369	28,5624477476	191,128816812	2,0	21,0	 
stability voltage	voltage stability	voltage stability|&|Voltage stability	2	28,3255087748	94,1114978116	255,056905713	14,0	116,0	 
datum model	data model	data model|&|model data	2	6,29455750551	31,6443010794	561,852449015	2,0	4,0	 
information theory	information theory	information theory	2	9,44183625827	47,466451619	216,287585465	2,0	10,0	 
city structure system world	structure of the world city system	structure of the world city system	6	9,92855903949	43,5783953151	224,953904608	3,0	29,0	 
forecasting load	load forecasting	load forecasting	2	4,72091812914	21,8190582299	445,785564168	3,0	16,0	 
cascading failure	cascading failure	cascading failure|&|cascading failures	2	7,86819688189	39,5553763492	336,341466354	2,0	11,0	 
