stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
dynamics model system	system dynamics model	system dynamics model|&|system dynamics models	3	13,8999826553	61,0097534411	416,087975599	4,0	34,0	 
logit model	logit model	logit model	2	7,86819688189	41,8189155346	298,330654754	2,0	13,0	 
modeling urban year	years of urban modeling	years of urban modeling	4	5,95713542369	30,2762088122	589,34442351	2,0	5,0	 
land-use suitability	land-use suitability	land-use suitability	2	6,29455750551	33,4551324277	263,386973464	2,0	15,0	 
urban use	urban uses	urban uses|&|urban use	2	7,86819688189	36,3650970499	349,199911077	4,0	21,0	 
dynamics growth urban	urban growth dynamics	urban growth dynamics|&|dynamics of urban growth	3	5,95713542369	27,8607982536	289,459564429	3,0	25,0	 
development land urban	urban land development	urban land development|&|urban development land	3	9,92855903949	46,434663756	269,01503166	3,0	38,0	 
agricultural land	agricultural land	agricultural land	2	7,86819688189	38,6286362353	277,415841779	3,0	21,0	 
space urban	urban space	urban space	2	6,29455750551	33,4551324277	227,240697602	2,0	17,0	 
decision maker	decision makers	decision makers	2	7,86819688189	34,6093596552	255,411005982	5,0	33,0	 
expansion urban	urban expansion	urban expansion	2	15,7363937638	63,9238597043	306,392204664	8,0	66,0	 
land-use urban	urban land-use	urban land-use|&|land-use and urban	2	11,0154756347	48,4531035173	475,494749979	5,0	21,0	 
geographical information system	geographical information system	geographical information system	3	5,95713542369	30,2762088122	330,148558105	2,0	20,0	 
government local	local government	local government	2	6,29455750551	29,0920776399	282,145596656	4,0	36,0	 
pattern use	use patterns	use patterns|&|use pattern	2	6,29455750551	37,8181872155	271,383108564	9,0	90,0	 
rule value	rule values	rule values	2	6,29455750551	33,4551324277	271,360101833	2,0	20,0	 
land market outcome	land market outcomes	land market outcomes	3	7,94284723159	40,3682784162	262,672031762	2,0	22,0	 
modeling process	modeling process	modeling process|&|process modeling	2	7,86819688189	36,3650970499	323,873785473	4,0	9,0	 
planning urban	urban planning	urban planning	2	28,3255087748	95,4292009226	243,81851338	14,0	90,0	 
land value	land values	land values|&|land value	2	14,1627543874	65,4571746898	710,46095523	4,0	15,0	 
model network	network model	network model	2	6,29455750551	29,0920776399	606,519743565	4,0	19,0	 
land-use planning	land-use planning	land-use planning	2	14,1627543874	62,2968473794	310,810345523	6,0	34,0	 
area sensitive	sensitive areas	sensitive areas	2	6,29455750551	33,4551324277	235,742465664	2,0	17,0	 
administration land	land administration	land administration	2	7,86819688189	41,8189155346	393,466225211	2,0	10,0	 
model planning	planning models	planning models	2	6,29455750551	29,0920776399	639,089117507	4,0	50,0	 
model urban	urban models	urban models|&|urban model	2	7,86819688189	34,6093596552	638,133807609	5,0	16,0	 
automata cellular	cellular automata	cellular automata|&|Cellular automata	2	29,8991481512	96,7383483052	258,061000978	18,0	177,0	 
analysis policy	policy analysis	policy analysis	2	6,29455750551	33,4551324277	1309,60870922	2,0	5,0	 
modeling system	modeling system	modeling system|&|system modeling|&|modeling systems|&|systems modeling	2	22,0309512693	83,9567076634	301,636711141	9,0	30,0	 
intensity land use	land use intensity	land use intensity	3	11,9142708474	60,5524176244	312,829163957	2,0	13,0	 
allocation land	land allocation	land allocation	2	6,29455750551	30,9029089882	258,188020114	3,0	16,0	 
development sustainable	sustainable development	sustainable development	2	17,3100331402	68,0048128432	312,739416947	9,0	59,0	 
land management	land management	land management	2	11,0154756347	50,9111358698	238,760523253	6,0	41,0	 
land resource	land resources	land resources|&|land resource|&|land as a resource|&|resource land	2	17,3100331402	68,0048128432	279,413064414	8,0	87,0	 
boundary growth urban	urban growth boundaries	urban growth boundaries	3	7,94284723159	40,3682784162	769,776468396	2,0	6,0	 
development land	land development	land development|&|development land	2	23,6045906457	87,4666235113	283,322759657	13,0	109,0	 
development housing	housing development	housing development|&|development of housing	2	7,86819688189	36,3650970499	726,791720492	4,0	16,0	 
network transportation	transportation network	transportation network|&|transportation networks	2	25,1782300221	93,2977317454	476,750814257	10,0	68,0	 
network road	road network	road network|&|Road network	2	15,7363937638	72,7301940997	663,110252039	4,0	24,0	 
information system	information system	information system|&|information systems	2	20,4573118929	75,8044070431	385,09794931	33,0	284,0	 
3D model	3D models	3D models|&|3D model	2	9,44183625827	41,5312315862	1298,13335989	5,0	9,0	 
area urban	urban areas	urban areas|&|urban area	2	42,4882631622	125,916293168	292,762224217	21,0	146,0	 
model system	model system	model system|&|system model	2	7,86819688189	34,6093596552	599,183585055	5,0	55,0	 
land structure	land structure	land structure	2	7,86819688189	38,6286362353	1176,10102129	3,0	18,0	 
modeling urban	urban modeling	urban modeling|&|Urban modeling	2	18,8836725165	68,1734925861	530,17062828	13,0	56,0	 
land right use	land use rights	land use rights	3	9,92855903949	50,4603480203	390,131860803	2,0	14,0	 
cover land	land cover	land cover	2	12,589115011	53,0797084009	273,835503338	8,0	75,0	 
image satellite	satellite images	satellite images	2	6,29455750551	30,9029089882	291,794454711	3,0	24,0	 
calibration model	model calibration	model calibration|&|calibration model	2	7,86819688189	36,3650970499	240,546163823	5,0	41,0	 
modeling network	network modeling	network modeling	2	7,86819688189	38,6286362353	1129,98710987	3,0	5,0	 
growth model urban	urban growth model	urban growth model	3	13,8999826553	55,3737954711	294,828280918	6,0	77,0	 
geographic information system	geographic information system	geographic information system|&|geographic information systems	3	37,7285243501	113,295061637	327,343332425	16,0	117,0	 
automata cellular model	cellular automata model	cellular automata model	3	25,8142535027	87,1901054416	277,332619249	11,0	97,0	 
regional scale	regional scale	regional scale|&|regional scales	2	6,29455750551	29,0920776399	261,175792865	4,0	26,0	 
