stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
land use	land use	land use|&|Land use|&|land uses|&|use land|&|use of land	2	223,456791446	220,997161621	412,410135419	117,0	890,0	 
intensity land use	land use intensity	land use intensity	3	5,95713542369	26,3303481269	355,83807442	2,0	11,0	 
environmental transport	transport and environmental	transport and environmental	3	4,72091812914	20,0501611316	408,000632038	3,0	20,0	 
high-quality system transit	high-quality transit systems	high-quality transit systems	3	3,9714236158	17,553565418	555,210521883	2,0	20,0	 
land-use transportation	land-use transportation	land-use transportation	2	7,86819688189	36,6072145186	662,20739003	2,0	12,0	 
ecosystem terrestrial	terrestrial ecosystems	terrestrial ecosystems	2	9,44183625827	40,1003222632	375,778331755	3,0	19,0	 
fit model	model fit	model fit	2	4,72091812914	20,0501611316	701,240414346	3,0	29,0	 
datum land use	land use data	land use data	3	3,9714236158	17,553565418	529,894825889	2,0	15,0	 
change use	use change	use change|&|use changes	2	4,72091812914	20,0501611316	602,491912352	27,0	194,0	 
forest land	forest land	forest land	2	4,72091812914	21,9643287112	723,02971595	2,0	12,0	 
change land model use	land use change models	land use change models|&|land use change model	4	11,9142708474	41,7437602994	544,723563588	5,0	48,0	 
model system	model system	model system	2	9,44183625827	37,3840752406	352,522781275	4,0	31,0	 
empirical evidence term	terms of empirical evidence	terms of empirical evidence	4	7,94284723159	35,1071308359	427,997291335	2,0	43,0	 
change model	change models	change models|&|change model	2	6,29455750551	26,7335481754	528,862831612	6,0	57,0	 
impact transport	impact of transport	impact of transport	3	4,72091812914	21,9643287112	637,473398111	2,0	16,0	 
datum set	data sets	data sets	2	4,72091812914	20,0501611316	450,872016683	3,0	17,0	 
