stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
information land	land information	land information	2	6,29455750551	29,547304203	746,681185668	6,0	39,0	 
method modeling	modeling methods	modeling methods|&|modeling method	2	14,1627543874	58,555733501	1296,3032886	7,0	11,0	 
land price	land price	land price|&|land prices	2	26,7518693984	103,882143627	274,813601906	9,0	67,0	 
land urban	urban land	urban land	2	34,6200662803	119,139436114	377,639678389	14,0	100,0	 
land planning sustainable use	sustainable land use planning	sustainable land use planning	4	7,94284723159	35,4371482187	356,503724342	4,0	34,0	 
design network problem	network design problem	network design problem	3	11,9142708474	56,5832444571	1543,93513028	3,0	11,0	 
land management	land management	land management	2	15,7363937638	70,3567857183	275,647714516	7,0	46,0	 
land market urban	urban land market	urban land market|&|urban land markets|&|land markets and urban	3	25,8142535027	91,5173704759	428,636772908	10,0	80,0	 
model programming	programming model	programming model	2	7,86819688189	39,1976694392	371,475223589	4,0	22,0	 
dynamics model system	system dynamics model	system dynamics model|&|system dynamics models	3	13,8999826553	62,0150093827	406,29900262	4,0	33,0	 
logit model	logit model	logit model	2	7,86819688189	42,3879487386	295,507829201	2,0	13,0	 
land-use suitability	land-use suitability	land-use suitability	2	6,29455750551	33,9103589909	327,949248171	2,0	12,0	 
urban use	urban uses	urban uses|&|urban use	2	7,86819688189	36,9341302538	409,71682907	4,0	22,0	 
development land urban	urban land development	urban land development|&|urban development land	3	13,8999826553	62,0150093827	244,391474214	4,0	50,0	 
agricultural land	agricultural land	agricultural land	2	7,86819688189	39,1976694392	265,092124881	3,0	19,0	 
housing market	housing markets	housing markets	2	6,29455750551	33,9103589909	623,271792127	2,0	8,0	 
generation new	new generation	new generation	2	6,29455750551	29,547304203	643,824686596	4,0	15,0	 
affordable housing	affordable housing	affordable housing	2	7,86819688189	36,9341302538	8957,00011162	4,0	1,0	 
decision maker	decision makers	decision makers	2	7,86819688189	35,1783928591	246,481256289	5,0	32,0	 
government local	local government	local government	2	6,29455750551	29,547304203	229,345930209	4,0	36,0	 
land-use urban	urban land-use	urban land-use|&|land-use and urban	2	11,0154756347	49,2497500028	479,997456855	5,0	21,0	 
land regulation use	land use regulations	land use regulations	3	19,857118079	84,1618826997	243,856729703	5,0	40,0	 
pattern use	use patterns	use patterns|&|use pattern	2	6,29455750551	38,2734137787	257,407395984	9,0	91,0	 
rule value	rule values	rule values	2	6,29455750551	33,9103589909	263,583779778	2,0	20,0	 
land market outcome	land market outcomes	land market outcomes	3	7,94284723159	40,9427103829	262,26360432	2,0	22,0	 
land right use	land use rights	land use rights	3	9,92855903949	51,1783879786	346,663505203	2,0	15,0	 
analysis system	system analysis	system analysis|&|analysis system	2	6,29455750551	31,3581355514	343,07207997	3,0	18,0	 
planning urban	urban planning	urban planning	2	28,3255087748	97,4777204568	254,910313129	14,0	89,0	 
land value	land values	land values|&|land value	2	14,1627543874	66,4814344568	655,814139501	4,0	15,0	 
model network	network model	network model	2	6,29455750551	29,547304203	522,142894112	4,0	19,0	 
land-use planning	land-use planning	land-use planning	2	14,1627543874	63,3211071464	314,367806748	6,0	35,0	 
area sensitive	sensitive areas	sensitive areas	2	6,29455750551	33,9103589909	246,052173857	2,0	16,0	 
administration land	land administration	land administration	2	7,86819688189	42,3879487386	529,121780527	2,0	10,0	 
model planning	planning models	planning models	2	6,29455750551	29,547304203	624,98009152	4,0	50,0	 
land tenure	land tenure	land tenure	2	7,86819688189	39,1976694392	282,222952618	3,0	21,0	 
model urban	urban models	urban models|&|urban model	2	7,86819688189	35,1783928591	624,807717041	5,0	16,0	 
automata cellular	cellular automata	cellular automata|&|Cellular automata	2	29,8991481512	98,9006744802	244,993984729	18,0	175,0	 
analysis policy	policy analysis	policy analysis	2	6,29455750551	33,9103589909	1388,78912001	2,0	5,0	 
modeling system	modeling system	modeling system|&|system modeling|&|modeling systems|&|systems modeling	2	22,0309512693	85,5500006344	298,087696908	9,0	30,0	 
allocation land	land allocation	land allocation	2	6,29455750551	31,3581355514	334,267025626	3,0	16,0	 
development sustainable	sustainable development	sustainable development	2	17,3100331402	69,2566858919	313,121843546	9,0	57,0	 
land resource	land resources	land resources|&|land resource|&|land as a resource|&|resource land	2	17,3100331402	69,2566858919	240,763366966	8,0	85,0	 
boundary growth urban	urban growth boundaries	urban growth boundaries	3	7,94284723159	40,9427103829	634,271998733	2,0	5,0	 
development land	land development	land development|&|development land	2	28,3255087748	104,308758413	284,000127786	14,0	118,0	 
community retirement	retirement communities	retirement communities	2	12,589115011	56,2854285746	11941,3337798	5,0	2,0	 
development housing	housing development	housing development|&|development of housing	2	7,86819688189	36,9341302538	519,198856073	4,0	16,0	 
network transportation	transportation network	transportation network|&|transportation networks	2	25,1782300221	95,118637998	431,882372102	10,0	68,0	 
network road	road network	road network|&|Road network	2	15,7363937638	73,8682605076	651,653710841	4,0	24,0	 
information system	information system	information system|&|information systems	2	22,0309512693	81,1290343215	374,415882427	34,0	280,0	 
3D model	3D models	3D models|&|3D model	2	9,44183625827	42,214071431	1493,72277575	5,0	9,0	 
area urban	urban areas	urban areas|&|urban area	2	45,635541915	134,39227218	265,360818154	23,0	153,0	 
model system	model system	model system|&|system model	2	7,86819688189	35,1783928591	586,86449848	5,0	55,0	 
land structure	land structure	land structure	2	7,86819688189	39,1976694392	1060,00967691	3,0	19,0	 
modeling urban	urban modeling	urban modeling|&|Urban modeling	2	18,8836725165	69,5391722756	530,041894299	13,0	56,0	 
development process urban	urban development processes	urban development processes|&|urban development process	3	7,94284723159	35,4371482187	235,268652102	4,0	44,0	 
distribution spatial	spatial distribution	spatial distribution	2	9,44183625827	44,3209563046	267,200129786	4,0	32,0	 
cover land	land cover	land cover	2	15,7363937638	62,9606235381	255,755716125	10,0	82,0	 
calibration model	model calibration	model calibration|&|calibration model	2	7,86819688189	36,9341302538	235,448417692	5,0	41,0	 
modeling network	network modeling	network modeling	2	7,86819688189	39,1976694392	1104,16743888	3,0	5,0	 
growth model urban	urban growth model	urban growth model	3	13,8999826553	56,3790514126	288,028468874	6,0	77,0	 
geographic information system	geographic information system	geographic information system|&|geographic information systems	3	37,7285243501	116,023613479	333,891134789	16,0	114,0	 
automata cellular model	cellular automata model	cellular automata model	3	25,8142535027	89,0570093331	259,738744816	11,0	96,0	 
