stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
life quality	quality of life	quality of life	3	4,72091812914	22,5803919516	251,312157824	2,0	13,0	 
freight movement	freight movement	freight movement	2	4,72091812914	22,5803919516	547,320452577	2,0	8,0	 
planning sustainable urban	sustainable urban planning	sustainable urban planning	3	7,94284723159	36,1436445117	229,429873672	2,0	8,0	 
energy use	energy use	energy use	2	4,72091812914	22,5803919516	581,347230071	2,0	4,0	 
geography social urban	urban social geography	urban social geography	3	3,9714236158	20,824603338	259,468452042	1,0	8,0	 
form new	new forms	new forms	2	4,72091812914	22,5803919516	310,52089314	2,0	9,0	 
issue research urban	research on urban issues	research on urban issues|&|research into urban issues	4	3,9714236158	18,0718222559	277,032675665	2,0	15,0	 
green infrastructure	green infrastructure	green infrastructure	2	6,29455750551	30,1071892687	223,152907755	2,0	14,0	 
development policy	development policies	development policies	2	4,72091812914	20,666224372	271,592816533	3,0	12,0	 
system transportation	transportation systems	transportation systems|&|transportation system	2	11,0154756347	42,5942029891	269,5635807	5,0	30,0	 
study urban	urban studies	urban studies	2	9,44183625827	41,3324487439	183,206100979	3,0	28,0	 
area metropolitan	metropolitan areas	metropolitan areas|&|metropolitan area	2	14,1627543874	48,1074293095	356,011657247	8,0	27,0	 
system urban	urban system	urban system	2	6,29455750551	27,5549658293	196,057111743	3,0	15,0	 
planning transport	transport planning	transport planning	2	6,29455750551	27,5549658293	202,381887704	3,0	17,0	 
planning process urban	urban planning process	urban planning process	3	5,95713542369	27,1077333838	224,409651023	2,0	15,0	 
direction future	future directions	future directions	2	4,72091812914	20,666224372	226,51301207	3,0	8,0	 
Urban geography	Urban geography	Urban geography	2	14,1627543874	46,4392971045	355,938144987	10,0	45,0	 
freight planning transportation	freight transportation planning	freight transportation planning	3	3,9714236158	18,0718222559	364,528970108	2,0	8,0	 
neighborhood urban	urban neighborhoods	urban neighborhoods	2	4,72091812914	22,5803919516	184,227572692	2,0	7,0	 
ecosystem service	ecosystem services	ecosystem services|&|ecosystem service	2	28,3255087748	104,363599687	308,219564869	6,0	35,0	 
planning process	planning process	planning process|&|planning processes	2	20,4573118929	69,4885090026	323,316284012	10,0	49,0	 
planning policy urban	urban planning policies	urban planning policies	3	3,9714236158	18,0718222559	170,821936594	2,0	19,0	 
essential reading student	essential reading for students	essential reading for students	4	3,9714236158	18,0718222559	178,143949042	2,0	8,0	 
change landscape	landscape change	landscape change	2	4,72091812914	22,5803919516	269,797053268	2,0	8,0	 
form urban	urban form	urban form	2	7,86819688189	30,4244307065	173,40539234	5,0	27,0	 
life urban	urban life	urban life	2	7,86819688189	32,1801681012	212,069735749	4,0	13,0	 
growth population	population growth	population growth	2	4,72091812914	22,5803919516	265,694253677	2,0	4,0	 
social theory	social theory	social theory	2	4,72091812914	20,666224372	205,489130641	3,0	10,0	 
gas greenhouse mitigation	greenhouse gas mitigation	greenhouse gas mitigation	3	3,9714236158	18,0718222559	768,445082364	2,0	5,0	 
health public	public health	public health	2	4,72091812914	22,5803919516	600,905897109	2,0	12,0	 
sustainability urban	urban sustainability	urban sustainability	2	4,72091812914	20,666224372	177,258853523	3,0	5,0	 
climate urban	urban climate	urban climate|&|urban climates	2	4,72091812914	20,666224372	236,723505228	3,0	21,0	 
Urban geography social	Urban geography and social	Urban geography and social|&|Urban social geography	4	3,9714236158	18,0718222559	207,577417991	2,0	11,0	 
eucalypt regeneration	eucalypt regeneration	eucalypt regeneration	2	4,72091812914	25,8526830424	371,128355967	1,0	4,0	 
geography student urban	students of urban geography	students of urban geography|&|urban geography for all geography students	4	5,95713542369	24,6923228252	204,682677557	3,0	25,0	 
imprisonment spatial structure term	spatial structure of imprisonment in terms	spatial structure of imprisonment in terms	6	3,9714236158	18,0718222559	256,787414515	2,0	28,0	 
land-use suitability	land-use suitability	land-use suitability	2	4,72091812914	22,5803919516	176,345862325	2,0	12,0	 
Urban planning	Urban planning	Urban planning	2	9,44183625827	36,5093168478	353,720987655	5,0	24,0	 
decision make	decision making	decision making	2	7,86819688189	34,4437072866	257,256218813	3,0	13,0	 
admission prison record	prison admission records	prison admission records	3	3,9714236158	18,0718222559	256,787414515	2,0	28,0	 
edition third	third edition	third edition	2	6,29455750551	27,5549658293	189,419078063	3,0	19,0	 
development planning	development planning	development planning|&|planning and development	2	6,29455750551	25,7441344809	175,101890618	4,0	25,0	 
economy global	global economy	global economy	2	4,72091812914	20,666224372	456,85322061	3,0	5,0	 
richness specie	species richness	species richness	2	7,86819688189	37,6339865859	221,921321526	2,0	7,0	 
emission gas greenhouse	greenhouse gas emissions	greenhouse gas emissions	3	7,94284723159	36,1436445117	363,653817989	2,0	9,0	 
flow population prison	population flows between prisons	population flows between prisons	4	3,9714236158	18,0718222559	256,787414515	2,0	28,0	 
city town	towns and cities	towns and cities|&|town or city|&|cities and towns	3	7,86819688189	34,4437072866	171,409932894	3,0	27,0	 
analysis approach component principal	principal components analysis approaches	principal components analysis approaches	4	3,9714236158	18,0718222559	256,787414515	2,0	28,0	 
planning practice	planning practice	planning practice	2	6,29455750551	25,7441344809	312,332357663	4,0	17,0	 
planning transportation	transportation planning	transportation planning	2	40,9146237858	119,112648377	313,431731667	25,0	112,0	 
assessment impact	impact assessment	impact assessment	2	4,72091812914	22,5803919516	525,080572226	2,0	6,0	 
public space	public space	public space	2	4,72091812914	20,666224372	185,988855133	3,0	18,0	 
science social	social sciences	social sciences	2	4,72091812914	20,666224372	213,391610799	3,0	17,0	 
critical geography urban	critical urban geography	critical urban geography	3	3,9714236158	18,0718222559	422,870825719	2,0	6,0	 
contribution geographer urban	contributions of urban geographers	contributions of urban geographers	4	3,9714236158	18,0718222559	190,616258223	2,0	21,0	 
planner urban	urban planners	urban planners	2	4,72091812914	20,666224372	252,075251714	3,0	15,0	 
recent research	recent research	recent research	2	6,29455750551	27,5549658293	181,604803089	3,0	23,0	 
century half last	last half century	last half century	3	5,95713542369	27,1077333838	190,616258223	2,0	21,0	 
development sustainable urban	sustainable urban development	sustainable urban development|&|urban sustainable development	3	5,95713542369	24,6923228252	267,893214088	3,0	12,0	 
planning urban	urban planning	urban planning	2	44,0619025386	116,454938159	324,823250724	18,0	80,0	 
land-use planning	land-use planning	land-use planning|&|Land-use planning	2	22,0309512693	72,238906607	255,246329769	9,0	45,0	 
note research	research note	research note	2	6,29455750551	30,1071892687	280,138532906	2,0	28,0	 
different stage	different stages	different stages	2	4,72091812914	22,5803919516	218,429067281	2,0	10,0	 
design process	design process	design process	2	4,72091812914	20,666224372	411,509256798	3,0	7,0	 
corroboration empirical unique	unique empirical corroboration	unique empirical corroboration	3	3,9714236158	18,0718222559	256,787414515	2,0	28,0	 
growth urban	urban growth	urban growth	2	11,0154756347	40,5858443226	236,680570084	6,0	30,0	 
planning transportation urban	urban transportation planning	urban transportation planning	3	33,7571007343	96,0631360986	221,354426589	11,0	71,0	 
effect negative	negative effects	negative effects	2	4,72091812914	20,666224372	406,429137226	3,0	12,0	 
geography human	human geography	human geography	2	9,44183625827	34,7878665622	337,553112465	6,0	32,0	 
policy transportation	transportation policies	transportation policies|&|transportation policy	2	7,86819688189	32,1801681012	187,313659547	4,0	26,0	 
ecosystem urban	urban ecosystems	urban ecosystems	2	4,72091812914	22,5803919516	228,72956227	2,0	12,0	 
discrimination history long overt	long history of overt discrimination	long history of overt discrimination	5	3,9714236158	20,824603338	405,738689565	1,0	5,0	 
geography urban	urban geography	urban geography|&|urban geographies	2	61,3719356788	131,581038685	312,089443267	31,0	130,0	 
Key word	Key words	Key words	2	11,0154756347	40,5858443226	366,606940403	6,0	13,0	 
geographer urban	urban geographers	urban geographers|&|geographers and urban	2	15,7363937638	51,599219005	312,05060644	11,0	63,0	 
air pollution	air pollution	air pollution	2	7,86819688189	32,1801681012	399,766518351	4,0	15,0	 
cover land	land cover	land cover	2	4,72091812914	22,5803919516	191,485374779	2,0	15,0	 
air temperature	air temperature	air temperature	2	4,72091812914	25,8526830424	197,790042347	1,0	10,0	 
transportation urban	urban transportation	urban transportation	2	9,44183625827	38,6162017214	173,141601663	5,0	32,0	 
progress report	progress report	progress report	2	6,29455750551	30,1071892687	191,826062579	2,0	14,0	 
area development	development areas	development areas	2	4,72091812914	22,5803919516	265,018053355	2,0	11,0	 
