stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
area metropolitan	metropolitan areas	metropolitan areas|&|Metropolitan areas	2	14,1627543874	49,5392287823	595,69624486	7,0	54,0	 
effect growth side sprawl such	side effects of growth such as sprawl	side effects of growth such as sprawl	7	5,95713542369	24,499101495	791,680778151	3,0	39,0	 
land-use pattern	land-use patterns	land-use patterns	2	4,72091812914	20,5131000906	365,978462768	3,0	21,0	 
change land use	land use change	land use change|&|land use changes|&|changes in land use|&|change in land use	3	99,2855903949	197,806741266	532,362715569	26,0	192,0	 
future near	near future	near future	2	4,72091812914	20,5131000906	340,573793923	3,0	26,0	 
co-integration relationship	co-integration relationship	co-integration relationship	2	4,72091812914	25,6995587611	563,116837341	1,0	4,0	 
change land-cover land-use	land-use and land-cover change	land-use and land-cover change|&|land-cover and land-use change	4	5,95713542369	26,9145120536	511,604226458	2,0	14,0	 
ecosystem response	ecosystem responses	ecosystem responses	2	9,44183625827	44,8545353405	338,772902347	2,0	14,0	 
maker policy	policy makers	policy makers	2	7,86819688189	30,1692235709	287,316317992	5,0	33,0	 
transportation-land use	transportation-land use	transportation-land use	2	9,44183625827	41,0262001813	422,010211994	5,0	34,0	 
measure performance	performance measures	performance measures	2	6,29455750551	27,3508001208	405,452332858	3,0	26,0	 
pattern spatial	spatial pattern	spatial pattern	2	6,29455750551	29,9030235603	624,424640974	2,0	5,0	 
interaction transportation	transportation interaction	transportation interaction|&|interaction between transportation	2	4,72091812914	20,5131000906	607,371906565	3,0	24,0	 
change cover	cover change	cover change	2	4,72091812914	20,5131000906	331,497330747	5,0	47,0	 
land management	land management	land management	2	11,0154756347	40,2285543328	289,829349859	6,0	45,0	 
model programming	programming model	programming model	2	6,29455750551	27,3508001208	550,647278807	3,0	16,0	 
land modeling use-transportation	land use-transportation modeling	land use-transportation modeling	3	3,9714236158	17,9430080358	429,540044674	2,0	13,0	 
consumption fuel	fuel consumption	fuel consumption	2	4,72091812914	22,4272676702	1977,98720152	2,0	4,0	 
cumulative effect	cumulative effects	cumulative effects	2	4,72091812914	25,6995587611	510,468618013	1,0	2,0	 
growth rapid urban	rapid urban growth	rapid urban growth	3	3,9714236158	17,9430080358	270,224811727	2,0	40,0	 
model transportation-land use	transportation-land use model	transportation-land use model	3	3,9714236158	17,9430080358	331,929025789	2,0	18,0	 
change cover land use	land use and land cover change	land use and land cover change|&|land cover and land use change	6	7,94284723159	30,3804539073	320,741170054	4,0	34,0	 
environmental management	environmental management	environmental management	2	4,72091812914	20,5131000906	275,081469201	3,0	47,0	 
entropy information	information entropy	information entropy	2	12,589115011	68,5321566963	563,116837341	1,0	4,0	 
ability gap planner	gap in the ability of planners	gap in the ability of planners	6	3,9714236158	17,9430080358	512,578177968	2,0	27,0	 
model such	such models	such models	2	6,29455750551	29,9030235603	305,981922035	2,0	17,0	 
environmental impact	environmental impacts	environmental impacts	2	9,44183625827	38,3099531587	337,791401594	4,0	45,0	 
land urban use	urban land use	urban land use|&|land use and urban	3	5,95713542369	24,499101495	314,319448001	3,0	28,0	 
different scenario	different scenarios	different scenarios	2	6,29455750551	25,5399687725	387,487151449	4,0	21,0	 
land planning system use	land use planning system	land use planning system	4	5,95713542369	26,9145120536	538,193434631	2,0	9,0	 
support system	support system	support system	2	4,72091812914	22,4272676702	329,412634832	2,0	8,0	 
density population	population density	population density|&|density of population	2	6,29455750551	29,9030235603	417,409534367	2,0	8,0	 
model simulation	simulation models	simulation models|&|simulation model	2	6,29455750551	25,5399687725	269,146951216	4,0	37,0	 
land model transportation use	land use transportation models	land use transportation models	4	5,95713542369	26,9145120536	305,981922035	2,0	17,0	 
emission gas greenhouse	greenhouse gas emissions	greenhouse gas emissions	3	13,8999826553	50,0641028449	394,527950892	5,0	34,0	 
carbon sequestration	carbon sequestration	carbon sequestration	2	7,86819688189	34,1885001511	347,6382386	3,0	22,0	 
federal mandate	federal mandates	federal mandates	2	4,72091812914	20,5131000906	791,680778151	3,0	39,0	 
development pattern	development patterns	development patterns	2	4,72091812914	22,4272676702	628,950970154	2,0	17,0	 
planning transportation	transportation planning	transportation planning	2	18,8836725165	57,5171659839	340,331085383	12,0	90,0	 
implementation policy various	implementation of various policies	implementation of various policies	4	3,9714236158	17,9430080358	259,520941333	2,0	34,0	 
co-evolution model	co-evolution model	co-evolution model	2	4,72091812914	22,4272676702	1279,16744721	2,0	1,0	 
change land-use	land-use change	land-use change|&|Land-use change|&|land-use changes	2	64,5192144315	176,506031452	449,004330001	15,0	65,0	 
landscape structure	landscape structure	landscape structure	2	4,72091812914	22,4272676702	648,161126635	2,0	8,0	 
land-use planning	land-use planning	land-use planning	2	9,44183625827	36,2030682851	410,593838595	5,0	19,0	 
mile vehicle	vehicle miles	vehicle miles	2	4,72091812914	20,5131000906	647,36808963	3,0	25,0	 
ecosystem interaction	ecosystem interactions	ecosystem interactions	2	4,72091812914	22,4272676702	315,167709562	2,0	18,0	 
carbon stock	carbon stocks	carbon stocks|&|carbon stock	2	7,86819688189	31,9249609656	367,244209846	4,0	30,0	 
decision land-use	land-use decisions	land-use decisions	2	4,72091812914	22,4272676702	454,144337011	2,0	16,0	 
Land change use	Land use change	Land use change|&|Land use changes	3	15,8856944632	49,7497834862	329,010022149	8,0	76,0	 
model planning	planning models	planning models	2	6,29455750551	25,5399687725	720,341451205	4,0	45,0	 
mitigation option	mitigation options	mitigation options	2	4,72091812914	22,4272676702	327,627204623	2,0	13,0	 
growth smart	smart growth	smart growth	2	4,72091812914	22,4272676702	282,998002712	2,0	25,0	 
metropolitan organization planning	metropolitan planning organizations	metropolitan planning organizations	3	5,95713542369	24,499101495	558,343786832	3,0	31,0	 
land-use model transportation	land-use transportation models	land-use transportation models	3	5,95713542369	26,9145120536	467,454027686	2,0	16,0	 
land use	land use	land use|&|land uses|&|use of land	2	220,309512693	254,083713476	277,659883429	108,0	842,0	 
facility transportation	transportation facilities	transportation facilities	2	9,44183625827	38,3099531587	491,881434907	4,0	19,0	 
development sustainable	sustainable development	sustainable development	2	4,72091812914	22,4272676702	1582,62427898	2,0	12,0	 
property value	property values	property values	2	6,29455750551	29,9030235603	1063,47549862	2,0	7,0	 
land-use transportation	land-use transportation	land-use transportation	2	4,72091812914	22,4272676702	567,407355531	3,0	20,0	 
equilibrium user	user equilibrium	user equilibrium	2	6,29455750551	34,2660783481	666,9386381	2,0	11,0	 
ecosystem terrestrial	terrestrial ecosystems	terrestrial ecosystems	2	7,86819688189	37,3787794504	315,554458571	2,0	19,0	 
model transportation	transportation models	transportation models|&|transportation model	2	12,589115011	44,0348700287	328,745816769	10,0	80,0	 
network transportation	transportation network	transportation network	2	11,0154756347	42,2369129993	406,516941875	5,0	28,0	 
policy transportation	transportation policies	transportation policies|&|transportation policy	2	9,44183625827	36,2030682851	260,669362212	7,0	87,0	 
change use	use change	use change|&|use changes|&|use and change	2	4,72091812914	20,5131000906	543,598762577	26,0	185,0	 
citizen concern	citizen concerns	citizen concerns	2	4,72091812914	20,5131000906	791,680778151	3,0	39,0	 
change land model use	land use change models	land use change models	4	7,94284723159	32,6654686601	425,937113633	3,0	25,0	 
area urban	urban areas	urban areas	2	6,29455750551	25,5399687725	314,684152395	4,0	29,0	 
Land cover land use	Land use or land cover	Land use or land cover|&|Land use and land cover	5	3,9714236158	17,9430080358	290,781125385	2,0	16,0	 
model system	model system	model system	2	11,0154756347	40,2285543328	285,695297614	6,0	129,0	 
air pollution	air pollution	air pollution	2	12,589115011	54,7016002417	511,52972437	3,0	19,0	 
cover land	land cover	land cover	2	11,0154756347	40,2285543328	406,83091813	8,0	66,0	 
change model	change models	change models	2	4,72091812914	22,4272676702	438,752513958	4,0	33,0	 
land pattern use	land use patterns	land use patterns	3	5,95713542369	24,499101495	511,800588207	3,0	21,0	 
planning policy	planning policies	planning policies	2	4,72091812914	22,4272676702	315,44772934	2,0	18,0	 
scale temporal	temporal scales	temporal scales	2	4,72091812914	20,5131000906	324,718077792	3,0	24,0	 
