x;y;t;density;cdistance;rdistance;ceucldistance
51;39;28;0;54.50346660159563;21.93171219946131;46.09772228646444
16;19;28;0.20987654320987653;14.921795864380064;2.8284271247461903;10
36;4;28;0.15;28.263102417797167;3;20.615528128088304
36;34;28;0;38.97487863956717;6.4031242374328485;32.01562118716424
46;24;28;0;41.1979884259451;10.198039027185569;33.54101966249684
1;19;28;0.10909090909090909;33.87744667645198;5;18.027756377319946
41;54;28;0;58.571754402134324;26;51.478150704935004
1;9;28;0.23636363636363636;17.998514450204453;4.242640687119285;15
16;54;28;0;53.68929584807022;22.02271554554524;45
21;19;28;0.25925925925925924;17.043116207939708;1;11.180339887498949
1;29;28;0.05454545454545454;31.419413471985457;4.47213595499958;25
26;29;28;0.037037037037037035;29.386561690709797;4.123105625617661;22.360679774997898
41;44;28;0;49.77640493621958;17.204650534085253;43.01162633521314
6;54;28;0;50.65191086970801;23;46.09772228646444
26;24;28;0.14814814814814814;23.819911173583797;0;18.027756377319946
11;19;28;0.14814814814814814;14.5172607879414;0;11.180339887498949
46;54;28;0;60.873697798304136;28.30194339616981;54.08326913195984
46;44;28;0;53.090038930817514;20.518284528683193;46.09772228646444
6;24;28;0.12345679012345678;25.134030186199414;2;18.027756377319946
36;54;28;0;57.08705574639685;24.515301344262525;49.24428900898052
6;34;28;0.06172839506172839;30.65191086970801;3;26.92582403567252
6;9;28;0.2962962962962963;11.220339857152428;1.4142135623730951;10
51;4;28;0;41.31278540290873;9.433981132056603;35.35533905932738
1;34;28;0.05454545454545454;33.48286276455331;5.830951894845301;29.154759474226502
36;44;28;0;47.43782314945283;14.866068747318506;40.311288741492746
46;4;28;0;39.87880427085213;8;30.4138126514911
6;14;28;0.2345679012345679;16.584300887831354;2.8284271247461903;11.180339887498949
11;9;28;0.2962962962962963;6.079600189283706;1;5
31;24;28;0.06172839506172839;29.144565677898594;2.23606797749979;21.213203435596427
51;19;28;0;40.48112953789476;8.602325267042627;36.40054944640259
11;49;28;0;49.69433667984493;18.027756377319946;40.311288741492746
16;39;28;0;38.73764811439046;7.0710678118654755;30
11;34;28;0.037037037037037035;33.48286276455331;5.830951894845301;25.495097567963924
26;19;28;0.19753086419753085;17.42061115414189;3;14.142135623730951
1;49;28;0;46.33345256197742;18.681541692269406;42.720018726587654
11;24;28;0.13580246913580246;24.096378622397804;1.4142135623730951;15.811388300841896
6;44;28;0;40.65191086970801;13;36.40054944640259
46;19;28;0.024691358024691357;37.76695511271345;7.0710678118654755;31.622776601683793
1;4;28;0.2037037037037037;18.62506549878447;1.4142135623730951;15.811388300841896
36;19;28;0.08641975308641975;31.70705617994608;2.23606797749979;22.360679774997898
21;4;27;0.25;10.94427190999916;2.23606797749979;7.0710678118654755
41;49;27;0;54.04266495571821;21.470910553583888;47.16990566028302
26;54;27;0;55.43630895053441;23.769728648009426;46.09772228646444
41;34;27;0;43.342084016403334;10.770329614269007;35.35533905932738
31;29;27;0.06172839506172839;31.94859165494892;0;25
21;24;27;0.1728395061728395;22.929481767743006;2;15.811388300841896
6;19;27;0.1111111111111111;21.61070003879811;1;14.142135623730951
16;29;27;0.07407407407407407;33.23075754097565;2.8284271247461903;20
16;4;27;0.225;6.893899270676423;0;5
16;44;27;0;43.70817488131728;12.041594578792296;35
26;34;27;0.024691358024691357;38.97487863956717;6.4031242374328485;26.92582403567252
46;14;27;0.04938271604938271;33.83996562223397;2;30.4138126514911
31;19;27;0.09876543209876543;26.75730871164025;1.4142135623730951;18.027756377319946
41;19;27;0.06172839506172839;36.83090129360483;5.830951894845301;26.92582403567252
46;9;27;0.024691358024691357;34.87880427085213;3;30
6;39;27;0.012345679012345678;35.65191086970801;8;31.622776601683793
36;49;27;0;52.21863710652282;19.6468827043885;44.721359549995796
31;4;27;0.15;23.263102417797167;3;15.811388300841896
1;24;27;0.03636363636363636;28.877446676451985;0;21.213203435596427
26;9;27;0.24691358024691357;12.726728074725177;1;10
11;54;27;0;54.47008880450774;22.80350850198276;45.27692569068709
26;14;27;0.19753086419753085;12.940505359883973;1;11.180339887498949
46;29;27;0;43.20650501449323;12.206555615733702;36.05551275463989
11;29;27;0.09876543209876543;28.060800740895576;2.23606797749979;20.615528128088304
16;24;27;0.16049382716049382;30.39041596058002;4.242640687119285;15
26;4;27;0.2375;19.79711760821681;4.123105625617661;11.180339887498949
36;14;27;0.12345679012345678;22.779784757259343;1;20.615528128088304
26;39;27;0;42.867384543121325;10.295630140987;31.622776601683793
21;14;27;0.25925925925925924;8.962873571134168;1.4142135623730951;7.0710678118654755
1;44;27;0;41.58029914689213;13.92838827718412;38.07886552931954
21;49;27;0;49.13082949909796;17.46424919657298;40.311288741492746
46;34;27;0;48.09592909839435;15.524174696260024;39.05124837953327
36;29;27;0.024691358024691357;37.67077391572711;5.0990195135927845;28.284271247461902
36;9;27;0.13580246913580246;24.33808044897068;2.23606797749979;20
21;39;27;0;39.72883805082353;8.06225774829855;30.4138126514911
51;14;27;0;37.26396907798663;5.385164807134504;35.35533905932738
1;54;27;0;51.18911546158765;23.53720459187964;47.43416490252569
36;24;27;0.06172839506172839;32.99994939875953;2;25
46;49;27;0;56.77919127595473;24.20743687382041;50
51;44;27;0;56.98486563360173;24.413111231467404;49.49747468305833
26;49;27;0;50.90196436419633;19.235384061671343;41.23105625617661
41;14;27;0.07407407407407407;27.779784757259343;1;25.495097567963924
51;24;27;0;44.87880427085213;13;38.07886552931954
6;29;27;0.12345679012345678;26.10740128655997;0;22.360679774997898
1;39;27;0.01818181818181818;37.08589200176461;9.433981132056603;33.54101966249684
36;39;27;0;42.867384543121325;10.295630140987;36.05551275463989
16;49;27;0;48.69596666845139;17.029386365926403;40
16;14;27;0.18518518518518517;12.98779593063379;3.1622776601683795;5
11;39;27;0;40.886124759817875;9.219544457292887;30.4138126514911
6;49;27;0;45.65191086970801;18;41.23105625617661
51;49;27;0;60.157982850401766;27.586228448267445;53.150729063673246
41;9;27;0.07407407407407407;31.702107460023022;4.123105625617661;25
26;44;27;0;47.43782314945283;14.866068747318506;36.40054944640259
41;29;27;0;39.602274665802156;8.602325267042627;32.01562118716424
11;4;27;0.1875;12.942772368100647;2.23606797749979;7.0710678118654755
51;34;27;0;50.20932211105808;19.209372712298546;43.01162633521314
31;39;27;0;41.571754402134324;9;33.54101966249684
31;49;27;0;51.571754402134324;19;42.720018726587654
11;14;27;0.20987654320987653;10.006589679763179;1;7.0710678118654755
51;54;27;0;63.81275310576094;31.240998703626616;57.0087712549569
51;9;27;0;37.70975616569743;5.830951894845301;35
31;14;27;0.14814814814814814;21.893956786321656;1;15.811388300841896
41;39;27;0;46.025378449208034;13.45362404707371;39.05124837953327
21;44;27;0;44.315690943198504;12.649110640673518;35.35533905932738
6;4;27;0.225;16.25057402799971;2.8284271247461903;11.180339887498949
46;39;27;0;50.06461008667023;17.4928556845359;42.42640687119285
31;54;27;0;56.571754402134324;24;47.43416490252569
11;44;27;0;45.08298816752372;13.416407864998739;35.35533905932738
31;9;27;0.14814814814814814;17.43726867007241;2.23606797749979;15
21;29;27;0.09876543209876543;26.833843389353838;0;20.615528128088304
16;34;27;0.012345679012345678;33.90264828002478;2.23606797749979;25
41;24;27;0.037037037037037035;36.385114205894034;5.385164807134504;29.154759474226502
31;44;27;0;46.571754402134324;14;38.07886552931954
1;14;27;0.16363636363636364;17.40615530295805;2.23606797749979;15.811388300841896
51;29;27;0;47.55289475600638;16.55294535724685;40.311288741492746
31;34;27;0.024691358024691357;36.571754402134324;4;29.154759474226502
41;4;27;0.1;31.09405431264247;5.830951894845301;25.495097567963924
16;9;27;0.19753086419753085;0;0;0
21;34;27;0.024691358024691357;34.32397387419589;4.242640687119285;25.495097567963924
21;54;27;0;54.02726007752288;22.360679774997898;45.27692569068709
21;9;27;0.18518518518518517;6.329089336770099;2.23606797749979;5
51;39;27;0;54.50346660159563;21.93171219946131;46.09772228646444
16;19;27;0.20987654320987653;14.921795864380064;2.8284271247461903;10
36;4;27;0.15;28.263102417797167;3;20.615528128088304
36;34;27;0;38.97487863956717;6.4031242374328485;32.01562118716424
46;24;27;0;41.1979884259451;10.198039027185569;33.54101966249684
1;19;27;0.10909090909090909;33.87744667645198;5;18.027756377319946
41;54;27;0;58.571754402134324;26;51.478150704935004
1;9;27;0.23636363636363636;17.998514450204453;4.242640687119285;15
16;54;27;0;53.68929584807022;22.02271554554524;45
21;19;27;0.25925925925925924;17.043116207939708;1;11.180339887498949
1;29;27;0.05454545454545454;31.419413471985457;4.47213595499958;25
26;29;27;0.037037037037037035;29.386561690709797;4.123105625617661;22.360679774997898
41;44;27;0;49.77640493621958;17.204650534085253;43.01162633521314
6;54;27;0;50.65191086970801;23;46.09772228646444
26;24;27;0.14814814814814814;23.819911173583797;0;18.027756377319946
11;19;27;0.14814814814814814;14.5172607879414;0;11.180339887498949
46;54;27;0;60.873697798304136;28.30194339616981;54.08326913195984
46;44;27;0;53.090038930817514;20.518284528683193;46.09772228646444
6;24;27;0.12345679012345678;25.134030186199414;2;18.027756377319946
36;54;27;0;57.08705574639685;24.515301344262525;49.24428900898052
6;34;27;0.06172839506172839;30.65191086970801;3;26.92582403567252
6;9;27;0.2839506172839506;11.220339857152428;1.4142135623730951;10
51;4;27;0;41.31278540290873;9.433981132056603;35.35533905932738
1;34;27;0.05454545454545454;33.48286276455331;5.830951894845301;29.154759474226502
36;44;27;0;47.43782314945283;14.866068747318506;40.311288741492746
46;4;27;0;39.87880427085213;8;30.4138126514911
6;14;27;0.2345679012345679;16.584300887831354;2.8284271247461903;11.180339887498949
11;9;27;0.2839506172839506;6.079600189283706;1;5
31;24;27;0.06172839506172839;29.144565677898594;2.23606797749979;21.213203435596427
51;19;27;0;40.48112953789476;8.602325267042627;36.40054944640259
11;49;27;0;49.69433667984493;18.027756377319946;40.311288741492746
16;39;27;0;38.73764811439046;7.0710678118654755;30
11;34;27;0.037037037037037035;33.48286276455331;5.830951894845301;25.495097567963924
26;19;27;0.19753086419753085;17.42061115414189;3;14.142135623730951
1;49;27;0;46.33345256197742;18.681541692269406;42.720018726587654
11;24;27;0.13580246913580246;24.096378622397804;1.4142135623730951;15.811388300841896
6;44;27;0;40.65191086970801;13;36.40054944640259
46;19;27;0.024691358024691357;37.76695511271345;7.0710678118654755;31.622776601683793
1;4;27;0.18518518518518517;18.62506549878447;1.4142135623730951;15.811388300841896
36;19;27;0.08641975308641975;31.70705617994608;2.23606797749979;22.360679774997898
21;4;26;0.2125;10.94427190999916;2.23606797749979;7.0710678118654755
41;49;26;0;54.04266495571821;21.470910553583888;47.16990566028302
26;54;26;0;55.43630895053441;23.769728648009426;46.09772228646444
41;34;26;0;43.342084016403334;10.770329614269007;35.35533905932738
31;29;26;0.06172839506172839;31.94859165494892;0;25
21;24;26;0.1728395061728395;22.929481767743006;2;15.811388300841896
6;19;26;0.1111111111111111;21.61070003879811;1;14.142135623730951
16;29;26;0.07407407407407407;33.23075754097565;2.8284271247461903;20
16;4;26;0.2;6.893899270676423;0;5
16;44;26;0;43.70817488131728;12.041594578792296;35
26;34;26;0.024691358024691357;38.97487863956717;6.4031242374328485;26.92582403567252
46;14;26;0.04938271604938271;33.83996562223397;2;30.4138126514911
31;19;26;0.07407407407407407;26.75730871164025;1.4142135623730951;18.027756377319946
41;19;26;0.06172839506172839;36.83090129360483;5.830951894845301;26.92582403567252
46;9;26;0.024691358024691357;34.87880427085213;3;30
6;39;26;0.012345679012345678;35.65191086970801;8;31.622776601683793
36;49;26;0;52.21863710652282;19.6468827043885;44.721359549995796
31;4;26;0.15;23.263102417797167;3;15.811388300841896
1;24;26;0.03636363636363636;28.877446676451985;0;21.213203435596427
26;9;26;0.24691358024691357;12.726728074725177;1;10
11;54;26;0;54.47008880450774;22.80350850198276;45.27692569068709
26;14;26;0.16049382716049382;12.940505359883973;1;11.180339887498949
46;29;26;0;43.20650501449323;12.206555615733702;36.05551275463989
11;29;26;0.09876543209876543;28.060800740895576;2.23606797749979;20.615528128088304
16;24;26;0.14814814814814814;30.39041596058002;4.242640687119285;15
26;4;26;0.2125;19.79711760821681;4.123105625617661;11.180339887498949
36;14;26;0.12345679012345678;22.779784757259343;1;20.615528128088304
26;39;26;0;42.867384543121325;10.295630140987;31.622776601683793
21;14;26;0.24691358024691357;8.962873571134168;1.4142135623730951;7.0710678118654755
1;44;26;0;41.58029914689213;13.92838827718412;38.07886552931954
21;49;26;0;49.13082949909796;17.46424919657298;40.311288741492746
46;34;26;0;48.09592909839435;15.524174696260024;39.05124837953327
36;29;26;0.024691358024691357;37.67077391572711;5.0990195135927845;28.284271247461902
36;9;26;0.13580246913580246;24.33808044897068;2.23606797749979;20
21;39;26;0;39.72883805082353;8.06225774829855;30.4138126514911
51;14;26;0;37.26396907798663;5.385164807134504;35.35533905932738
1;54;26;0;51.18911546158765;23.53720459187964;47.43416490252569
36;24;26;0.06172839506172839;32.99994939875953;2;25
46;49;26;0;56.77919127595473;24.20743687382041;50
51;44;26;0;56.98486563360173;24.413111231467404;49.49747468305833
26;49;26;0;50.90196436419633;19.235384061671343;41.23105625617661
41;14;26;0.07407407407407407;27.779784757259343;1;25.495097567963924
51;24;26;0;44.87880427085213;13;38.07886552931954
6;29;26;0.12345679012345678;26.10740128655997;0;22.360679774997898
1;39;26;0.01818181818181818;37.08589200176461;9.433981132056603;33.54101966249684
36;39;26;0;42.867384543121325;10.295630140987;36.05551275463989
16;49;26;0;48.69596666845139;17.029386365926403;40
16;14;26;0.18518518518518517;12.98779593063379;3.1622776601683795;5
11;39;26;0;40.886124759817875;9.219544457292887;30.4138126514911
6;49;26;0;45.65191086970801;18;41.23105625617661
51;49;26;0;60.157982850401766;27.586228448267445;53.150729063673246
41;9;26;0.07407407407407407;31.702107460023022;4.123105625617661;25
26;44;26;0;47.43782314945283;14.866068747318506;36.40054944640259
41;29;26;0;39.602274665802156;8.602325267042627;32.01562118716424
11;4;26;0.2;12.093368739633874;2.23606797749979;7.0710678118654755
51;34;26;0;50.20932211105808;19.209372712298546;43.01162633521314
31;39;26;0;41.571754402134324;9;33.54101966249684
31;49;26;0;51.571754402134324;19;42.720018726587654
11;14;26;0.20987654320987653;10.006589679763179;1;7.0710678118654755
51;54;26;0;63.81275310576094;31.240998703626616;57.0087712549569
51;9;26;0;37.70975616569743;5.830951894845301;35
31;14;26;0.12345679012345678;21.893956786321656;1;15.811388300841896
41;39;26;0;46.025378449208034;13.45362404707371;39.05124837953327
21;44;26;0;44.315690943198504;12.649110640673518;35.35533905932738
6;4;26;0.2375;16.25057402799971;2.8284271247461903;11.180339887498949
46;39;26;0;50.06461008667023;17.4928556845359;42.42640687119285
31;54;26;0;56.571754402134324;24;47.43416490252569
11;44;26;0;45.08298816752372;13.416407864998739;35.35533905932738
31;9;26;0.14814814814814814;17.43726867007241;2.23606797749979;15
21;29;26;0.09876543209876543;26.833843389353838;0;20.615528128088304
16;34;26;0.012345679012345678;33.90264828002478;2.23606797749979;25
41;24;26;0.037037037037037035;36.385114205894034;5.385164807134504;29.154759474226502
31;44;26;0;46.571754402134324;14;38.07886552931954
1;14;26;0.16363636363636364;17.40615530295805;2.23606797749979;15.811388300841896
51;29;26;0;47.55289475600638;16.55294535724685;40.311288741492746
31;34;26;0.024691358024691357;36.571754402134324;4;29.154759474226502
41;4;26;0.1;31.09405431264247;5.830951894845301;25.495097567963924
16;9;26;0.1728395061728395;0;0;0
21;34;26;0.024691358024691357;34.32397387419589;4.242640687119285;25.495097567963924
21;54;26;0;54.02726007752288;22.360679774997898;45.27692569068709
21;9;26;0.1728395061728395;6.329089336770099;2.23606797749979;5
51;39;26;0;54.50346660159563;21.93171219946131;46.09772228646444
16;19;26;0.19753086419753085;14.921795864380064;2.8284271247461903;10
36;4;26;0.15;28.263102417797167;3;20.615528128088304
36;34;26;0;38.97487863956717;6.4031242374328485;32.01562118716424
46;24;26;0;41.1979884259451;10.198039027185569;33.54101966249684
1;19;26;0.10909090909090909;33.87744667645198;5;18.027756377319946
41;54;26;0;58.571754402134324;26;51.478150704935004
1;9;26;0.23636363636363636;17.998514450204453;4.242640687119285;15
16;54;26;0;53.68929584807022;22.02271554554524;45
21;19;26;0.2345679012345679;17.043116207939708;1;11.180339887498949
1;29;26;0.05454545454545454;31.419413471985457;4.47213595499958;25
26;29;26;0.037037037037037035;29.386561690709797;4.123105625617661;22.360679774997898
41;44;26;0;49.77640493621958;17.204650534085253;43.01162633521314
6;54;26;0;50.65191086970801;23;46.09772228646444
26;24;26;0.14814814814814814;23.819911173583797;0;18.027756377319946
11;19;26;0.14814814814814814;14.5172607879414;0;11.180339887498949
46;54;26;0;60.873697798304136;28.30194339616981;54.08326913195984
46;44;26;0;53.090038930817514;20.518284528683193;46.09772228646444
6;24;26;0.12345679012345678;25.134030186199414;2;18.027756377319946
36;54;26;0;57.08705574639685;24.515301344262525;49.24428900898052
6;34;26;0.06172839506172839;30.65191086970801;3;26.92582403567252
6;9;26;0.2839506172839506;11.220339857152428;1.4142135623730951;10
51;4;26;0;41.31278540290873;9.433981132056603;35.35533905932738
1;34;26;0.05454545454545454;33.48286276455331;5.830951894845301;29.154759474226502
36;44;26;0;47.43782314945283;14.866068747318506;40.311288741492746
46;4;26;0;39.87880427085213;8;30.4138126514911
6;14;26;0.2345679012345679;16.584300887831354;2.8284271247461903;11.180339887498949
11;9;26;0.2839506172839506;6.079600189283706;1;5
31;24;26;0.06172839506172839;29.144565677898594;2.23606797749979;21.213203435596427
51;19;26;0;40.48112953789476;8.602325267042627;36.40054944640259
11;49;26;0;49.69433667984493;18.027756377319946;40.311288741492746
16;39;26;0;38.73764811439046;7.0710678118654755;30
11;34;26;0.037037037037037035;33.48286276455331;5.830951894845301;25.495097567963924
26;19;26;0.16049382716049382;17.42061115414189;3;14.142135623730951
1;49;26;0;46.33345256197742;18.681541692269406;42.720018726587654
11;24;26;0.13580246913580246;24.096378622397804;1.4142135623730951;15.811388300841896
6;44;26;0;40.65191086970801;13;36.40054944640259
46;19;26;0.024691358024691357;37.76695511271345;7.0710678118654755;31.622776601683793
1;4;26;0.18518518518518517;18.62506549878447;1.4142135623730951;15.811388300841896
36;19;26;0.08641975308641975;31.70705617994608;2.23606797749979;22.360679774997898
21;4;25;0.2;10.94427190999916;2.23606797749979;7.0710678118654755
41;49;25;0;54.04266495571821;21.470910553583888;47.16990566028302
26;54;25;0;55.43630895053441;23.769728648009426;46.09772228646444
41;34;25;0;43.342084016403334;10.770329614269007;35.35533905932738
31;29;25;0.06172839506172839;31.94859165494892;0;25
21;24;25;0.1728395061728395;22.929481767743006;2;15.811388300841896
6;19;25;0.1111111111111111;21.61070003879811;1;14.142135623730951
16;29;25;0.07407407407407407;33.23075754097565;2.8284271247461903;20
16;4;25;0.1875;6.893899270676423;0;5
16;44;25;0;43.70817488131728;12.041594578792296;35
26;34;25;0.024691358024691357;38.97487863956717;6.4031242374328485;26.92582403567252
46;14;25;0.04938271604938271;33.83996562223397;2;30.4138126514911
31;19;25;0.07407407407407407;26.75730871164025;1.4142135623730951;18.027756377319946
41;19;25;0.06172839506172839;36.83090129360483;5.830951894845301;26.92582403567252
46;9;25;0.024691358024691357;34.87880427085213;3;30
6;39;25;0.012345679012345678;35.65191086970801;8;31.622776601683793
36;49;25;0;52.21863710652282;19.6468827043885;44.721359549995796
31;4;25;0.1375;23.263102417797167;3;15.811388300841896
1;24;25;0.03636363636363636;28.877446676451985;0;21.213203435596427
26;9;25;0.24691358024691357;12.726728074725177;1;10
11;54;25;0;54.47008880450774;22.80350850198276;45.27692569068709
26;14;25;0.16049382716049382;12.940505359883973;1;11.180339887498949
46;29;25;0;43.20650501449323;12.206555615733702;36.05551275463989
11;29;25;0.09876543209876543;28.060800740895576;2.23606797749979;20.615528128088304
16;24;25;0.14814814814814814;30.39041596058002;4.242640687119285;15
26;4;25;0.2125;19.79711760821681;4.123105625617661;11.180339887498949
36;14;25;0.1111111111111111;22.779784757259343;1;20.615528128088304
26;39;25;0;42.867384543121325;10.295630140987;31.622776601683793
21;14;25;0.24691358024691357;8.962873571134168;1.4142135623730951;7.0710678118654755
1;44;25;0;41.58029914689213;13.92838827718412;38.07886552931954
21;49;25;0;49.13082949909796;17.46424919657298;40.311288741492746
46;34;25;0;48.09592909839435;15.524174696260024;39.05124837953327
36;29;25;0.024691358024691357;37.67077391572711;5.0990195135927845;28.284271247461902
36;9;25;0.12345679012345678;24.33808044897068;2.23606797749979;20
21;39;25;0;39.72883805082353;8.06225774829855;30.4138126514911
51;14;25;0;37.26396907798663;5.385164807134504;35.35533905932738
1;54;25;0;51.18911546158765;23.53720459187964;47.43416490252569
36;24;25;0.06172839506172839;32.99994939875953;2;25
46;49;25;0;56.77919127595473;24.20743687382041;50
51;44;25;0;56.98486563360173;24.413111231467404;49.49747468305833
26;49;25;0;50.90196436419633;19.235384061671343;41.23105625617661
41;14;25;0.07407407407407407;27.779784757259343;1;25.495097567963924
51;24;25;0;44.87880427085213;13;38.07886552931954
6;29;25;0.12345679012345678;26.10740128655997;0;22.360679774997898
1;39;25;0.01818181818181818;37.08589200176461;9.433981132056603;33.54101966249684
36;39;25;0;42.867384543121325;10.295630140987;36.05551275463989
16;49;25;0;48.69596666845139;17.029386365926403;40
16;14;25;0.18518518518518517;12.98779593063379;3.1622776601683795;5
11;39;25;0;40.886124759817875;9.219544457292887;30.4138126514911
6;49;25;0;45.65191086970801;18;41.23105625617661
51;49;25;0;60.157982850401766;27.586228448267445;53.150729063673246
41;9;25;0.07407407407407407;31.702107460023022;4.123105625617661;25
26;44;25;0;47.43782314945283;14.866068747318506;36.40054944640259
41;29;25;0;39.602274665802156;8.602325267042627;32.01562118716424
11;4;25;0.1875;12.093368739633874;2.23606797749979;7.0710678118654755
51;34;25;0;50.20932211105808;19.209372712298546;43.01162633521314
31;39;25;0;41.571754402134324;9;33.54101966249684
31;49;25;0;51.571754402134324;19;42.720018726587654
11;14;25;0.16049382716049382;10.006589679763179;1;7.0710678118654755
51;54;25;0;63.81275310576094;31.240998703626616;57.0087712549569
51;9;25;0;37.70975616569743;5.830951894845301;35
31;14;25;0.12345679012345678;21.893956786321656;1;15.811388300841896
41;39;25;0;46.025378449208034;13.45362404707371;39.05124837953327
21;44;25;0;44.315690943198504;12.649110640673518;35.35533905932738
6;4;25;0.2375;16.25057402799971;2.8284271247461903;11.180339887498949
46;39;25;0;50.06461008667023;17.4928556845359;42.42640687119285
31;54;25;0;56.571754402134324;24;47.43416490252569
11;44;25;0;45.08298816752372;13.416407864998739;35.35533905932738
