"Les villes dans l'espace-temps: vitesse des communications et structuration des territoires à l'échelle intra et interurbaine";"12578422881285893687";"2005";"L'accroissement de la vitesse des déplacements depuis la Révolution des transports au 19ème siècle entraîne une restructuration des territoires, visible tant à l'échelon de la ville elle-même (processus de dilatation du territoire et recomposition de l'espace urbain en fonction du budget-temps des navetteurs) qu'à celui du système des villes (processus de contraction différentielle de l'espace et sélection géographique des lieux par court-circuitage). L'articulation de ces processus de dilatation et de contraction entraîne un véritable télescopage des échelles.";"Anne Bretagnolle,"
" Cities, cells, and complexity: Developing a research agenda for urban geocomputation";"13986924841969357285";"2000";"Cellular automata are widely employed in urban geocomputation and have been applied to urban systems simulation with a recent fervour. Despite the popularity of these models, however, researchers have been slow to heed the doubts and disclaimers expressed in the early days of their application to urban phenomena. This is, in part, a response to advances in the field. However, many of these concerns remain as appropriate today as they did in the 1980s, and have not been addressed largely because the study of cellular urban modelling, and the broader field of urban geocomputation, lacks a defined research agenda. This paper addresses an apparent imbalance in the field and re-evaluates the research agenda of urban geocomputation, in particular cellular-based modelling of urban systems, pre-emptively suggesting future avenues for exploration and considering the challenges that might lie ahead.";"Paul M. Torrens,D O'Sullivan,"
"Agent‐based Models and the Spatial Sciences";"2385798242732259920";"2010";"Agent-based models (ABMs) are used in the spatial sciences as building-blocks\nfor computer simulation.\n\nABMs have a range of advantageous attributes, not least of which is\ntheir flexibility in\n\nrepresenting dynamic and highly adaptive physical or human phenomena.\nABMs facilitate the\n\nexploration of ideas about the myriad of ways that geographical systems\ndevelop, behave, interact\n\nand evolve, often supporting experimentation with geographical systems\nin ways that are simply\n\nnot possible in the real world. Indeed, in many cases, ABMs are developed\nfrom the bottom up,\n\npedagogically, as a tool in building theory. Geographers� work with\nABMs has helped to\n\nstrengthen existing ties with related disciplines such as computer\nscience and informatics, ecology,\n\nsustainability science, economics, anthropology, political science\nand the earth sciences. Primarily\n\nbecause of the value placed on spatial science and behavioral geography\nin agent-based modeling,\n\nwork of this kind is helping to infuse geographical perspectives and\n�spatial thinking� into these\n\nfields. This article reviews the development of agent-based modeling\nin the spatial sciences, its\n\ncurrent uses and applications in physical and human geography and\npotential future trends in its\n\nresearch and development.";"P M Torrens,"
"Villes, agents et acteurs en géographie";"16111453934010725354";"2001";"Véronica Noseda et Jean-Bernard Racine ont relaté l’itinéraire de recherche de géographes\nqui accordent un intérêt croissant à l’acteur, illustrant l’une des démarches qui justifient les\nconclusions de Jean-Pierre Gaudin, quant à un probable « retour de l’acteur » dans les\nsciences sociales contemporaines. D’autres géographes, qui situent leurs travaux dans une\nproblématique systémique, continuent cependant d’explorer d’autres voies, plus proches de la recherche de « structures objectives » et du dialogue entre sciences sociales et sciences de la nature, et qui suggèrent plutôt des « allers-retours » des acteurs aux systèmes. Plutôt que\nd’argumenter dans l’abstrait, on a choisi d’illustrer quelques questions soulevées par une telle démarche à propos d’un exemple particulier d’objet géographique, les systèmes de villes.";"Denise Pumain,"
"Agent-based land-use models: a review of applications";"652063192790900003";"2007";"Agent-based modelling is an approach that has been receiving attention by the land use \nmodelling community in recent years, mainly because it offers a way of incorporating the influence of human decision-making on land use in a mechanistic, formal, and spatially explicit way, taking into account social interaction, adaptation, and decision-making at different levels. A number of such models are now beginning to appear – it is timely, therefore, to review the uses to which agent-based land use models have been put so far, and to discuss some of the relevant lessons learnt, also drawing on those from other areas of simulation modelling, in relation to future applications. In this paper, we review applications of agent-based land use models under the headings of \n(a) policy analysis and planning, (b) participatory modelling, (c) explaining spatial patterns of land use or settlement, (d) testing social science concepts, and (e) explaining land use functions. The greatest use of such models so far has been by the research community as tools for organising knowledge from empirical studies, and for exploring theoretical aspects of particular systems. However, there is a need to demonstrate that such models are able to solve problems in the real world better than traditional modelling approaches. It is concluded that in terms of decision support, agent-based land-use models are probably more useful as research tools to develop an underlying knowledge base which can then be developed together with end-users into simple rules-of-thumb, rather than as operational decision support tools.";"Nick M. Gotts,Alan Roach,Robin B. Matthews,J. Gary Polhill,Nigel G. Gilbert,"
" How land-use-transportation models work";"3308205382925568887";"2000";"This working paper serves as an introductory reference for those studying the application of land- use–transportation models to the simulation of urban systems. The paper is by no means comprehensive, but aims to provide the reader with a foundation in the basic principles underlying land-use–transportation models and to set those principles in the context of urban management and urban studies. The paper opens with taxonomy of urban simulation models and a treatment of descriptive and analytical models. This serves to situate land-use–transportation models in the context of a broader simulation environment. The paper then reviews land-use–transportation models according to their simulation techniques and individual components. Towards the second half of the paper, the discussion moves to a critical overview of urban simulation and deals with model weaknesses and strengths in a holistic fashion, before concluding with a discussion of some innovations in academic research that are likely to shape future models.";"Paul M Torrens,"
" Modélographie multi-agents de la simulation des interactions sociétés-environnement et de l'émergence des villes";"6300820884612989982";"2013";"Le paradigme des systèmes complexes et les modèles multi-agents sont de plus en plus fréquemment utilisés en tant que nouvelles approches des sciences sociales. Ces méthodes permettent à la fois de donner un nouvel éclairage à des faits connus mais aussi de tester de nouvelles hypothèses sur les dynamiques sociétales. Leur utilisation est particulièrement intéressante pour les études des interactions entre les sociétés et leur environnement et notamment pour mieux comprendre la problématique qui nous anime ici : l’émergence de l’urbanisation. Six modèles qui s’y rattachent sont rassemblés pour former une « modélographie » : Sugarscape, de J.M. Epstein et R. Axtell ; Anasazi, du The Artificial Anasazi Project ; The Village Project, du Village Ecodynamics project ; ENKIMDU, du MASS project ; SimPop, de l’équipe P.A.R.I.S. de l’UMR Géographie-cités ; le modèle d’émergence de centres urbains, de A. Ourednik et P. Dessemontet. Une méthode pour décrire et comparer ces modèles est ici proposée. Elle permettra d’identifier les apports et les possibles améliorations des techniques de modélisation existantes pour étudier cette complexe problématique.";"Clara Schmitt,Denise Pumain,"
"Can modelling enable us to understand the role of humans in landscape evolution?";"480879001045677395";"2008";"Landform-evolution models have typically failed to include human actions, or have done so only in a static, scenario-based way. This failure is despite the extensive empirical data that suggest rates of soil erosion are most sensitive to anthropic pressure. The CybErosion modelling framework overcomes this limitation by using an agent-based approach to simulating the dynamic interactions of people and their landscapes. The interactions simulated relate to basic processes of food acquisition (hunting, gathering and basic agriculture) in prehistoric communities. Simulations demonstrate the value of this approach in supporting the vulnerability of landform evolution to anthropic pressures, and demonstrate the limitations of existing models that ignore human and animal agency, which are likely to produce both quantitatively and qualitatively different results. The model is also a useful heuristic tool for understanding human-landscape interactions and for suggesting directions for future research. Despite the acknowledged limitations of agent-based approaches in simulating human populations, it is suggested that further research will be fruitful, especially if combined with a range of field evidence. © 2007 Elsevier Ltd. All rights reserved.";"John Wainwright,"
"An agent-based model for optimal land allocation (AgentLA) with a contiguity constraint";"13855583279885883766";"2010";"Spatial optimization is complex because it usually involves numerous spatial factors and constraints. The optimization becomes more challenging if a large set of spatial data with fine resolutions are used. This article presents an agent-based model for optimal land allocation (AgentLA) by maximizing the total amount of land-use suitability and the compactness of patterns. The essence of the optimization is based on the collective efforts of agents for formulating the optimal patterns. A local and global search strategy is proposed to inform the agents to select the sites properly. Three sets of hypothetical data were first used to verify the optimization effects. AgentLA was then applied to the solution of the actual land allocation optimization problems in Panyu city in the Pearl River Delta. The study has demonstrated that the proposed method has better performance than the simulated annealing method for solving complex spatial optimization problems. Experiments also indicate that the proposed model ca...";"Xia Li,Yilun Liu,Xiaoping Liu,Yimin Chen,"
"Structures spatiales et mises en réseaux de villes pour la régionalisation des territoires";"15777658632163739499";"2004";"La régionalisation est autant un processus spatial qu'un processus territorial. Elle est spatiale parce qu'elle se réalise sur des structures spatiales héritées tout en les mettant en oeuvre. Nous avons voulu mettre en perspective dans le processus ou les volontés de régionalisation, le système formé des notions de territoires, de villes et de réseaux. Aussi, nous proposons de définir des territoires autour de réseaux de villes qui donnent à penser les régionalisations souhaitables ou souhaitées à partir des propriétés des territoires et de leur organisation par la représentation des interactions spatiales entre les villes. Sont alors créés des réseaux de villes autour desquels la régionalisation des territoires serait possible. Les mises en réseaux de villes se basent sur le corpus conceptuel et théorique du fonctionnement et des propriétés des systèmes de villes, et tiennent compte des caractéristiques du système de villes étudié à travers les critères de la taille des villes et de leur localisation. Ces seuls critères déterminent les espacements entre les villes et leur position dans la hiérarchie de niveaux dans le système, ce qui intègre et révèle les structures spatiales sous-jacentes ou locales. Sont alors définies deux catégories de réseaux de villes : • les réseaux de villes de proximité et de voisinage, sur des contraintes d'espacement entre les villes ; • les réseaux de villes hiérarchisés, sur des contraintes de taille des villes et de principes d'emboîtement de structures hiérarchiques (type administratif, à la hiérarchie stricte, ou type principe de marché, à la hiérarchie non stricte). La formalisation et les représentations des mises en réseaux de villes sont réalisées par la théorie des graphes qui permet une modélisation aisée des organisations hiérarchiques, en particulier des emboîtements de niveaux, par un de ses sous-ensembles, les arbres. La mise en place de ces méthodes et l'évaluation des performances des régionalisations qu'elles engendrent se fait sur deux exemples à problématiques et échelles différentes. La première application montre une approche spatiale en archéologie pour aider à dégager les principales structures d'un système de peuplement d'un territoire autour de la Cité antique de Luteva (Lodève, Hérault, France) durant la période du Haut-Empire (Ier siècle ap. J.-C. - IIIe siècle ap. J.-C.). La seconde application consiste à définir un arc méditerranéen théorique à partir du système de villes européennes sans maillage administratif.";"Lahouari Kaddouri,"
"Spatiotemporal heterogeneity of urban planning implementation effectiveness: Evidence from five urban master plans of Beijing";"10357216934824393352";"2012";"Evaluation of urban planning implementation (UPI) has attracted extensive attention from urban planners and researchers in recent years. Existing literature, however, mainly focuses on the conformity approach and does not take the spatial and temporal heterogeneity of UPI into account. In addition, previous research failed to distinguish the effects of urban planning from other institutional forces, as well as market incentives on urban expansion. To bridge this gap, we proposed a spatiotemporal approach to evaluate the effectiveness of UPI based on logistic regression and geographical information system (GIS) by identifying the spatiotemporal heterogeneous effects of urban planning on urban expansion. An empirical research was conducted in the Beijing Metropolitan Area (BMA) by analyzing five urban master plans drafted in 1958, 1973, 1982, 1992 and 2004. Five periods from 1947 to 2008 were examined to evaluate the dynamic effects of each master plan and other related factors. The effects of the 2004 Urban Master Plan on 16 districts in Beijing were estimated to identify the spatial variations of UPI. Within the context of China's booming economy, the results indicate that the effects of urban planning during the urban expansion increase over time, and are significantly stronger in exurban areas than in central cities and suburban areas. In addition, based on logistic regression results, we adopted an existing urban expansion simulation model to geographically visualize the impact of urban planning on future urban expansion, namely urban planning implementation effectiveness. © 2012 Elsevier B.V..";"Haoying Han,Ying Long,Yizhen Gu,"
"Dynamic modeling of urban areas for supporting integrated coastal zone management in the South Coast of São Miguel Island, Azores (Portugal)";"2265762242295383378";"2013";"Coastal areas are complex systems subject to significant erosion processes resulting from both physical and anthropogenic factors. This context introduces the importance of quantifying the impacts resulting from land artificialization increase, the assessment of coastal erosion and the development of strategies for achieving an Integrated Coastal Zone Management (ICZM). In this study we employed the Land Transformation Model (LTM) to forecast urban growth to year 2014 in the South Coast of São Miguel Island, Azores (Portugal). Two different scenarios formodeling urban growth were tested: (1) one that considered an urban sprawl trend equivalent to the one measured between years 1998 and 2005, and (2) another that considered the restrictions included in the intervention area of South Coast Management Plan (POOC Costa Sul). The objective was to evaluate the impact of the POOC Costa Sul in the urban growth of the studied area. Results show that the POOC Costa Sul is not effective in containing urban growth quantities which are equivalent to the non-restricted scenario. However, it was possible to observe that it is effective in deciding where the urban expansion is likely to happen, preventing, for instances, the occurrence of urban growth near water lines or in the maritime public domain. We conclude that this type of models can be very relevant to manage and monitor coastal management plans. © Springer Science+Business Media Dordrecht 2013.";"Pedro Cabral,Raquel Medeiros,"
" Análise espacial da forma urbana em sistemas de informação geográfica";"15019213517107493532";"2011";"Esta tese apresenta uma investigação de base teórico-conceptual orientada para a operacionalização em SIG do conceito de forma urbana. Neste contexto de estudo da forma urbana, inferiu-se sobre o potencial contributo da aplicação de métricas espaciais na definição quantitativa de conceitos espaciais maioritariamente difundidos em, e associados a, discursos analítico-descritivos. Promove-se, assim, com esta abordagem, um tratamento quantitativo da forma urbana baseado em shape analysis. Consequentemente, é explorada a pertinência de noções como grau de compacidade e, por inerência, o seu antónimo dispersão, circularidade, alongamento, linearidade segundo eixos e de (ir)regularidade de perímetros. Estas noções correspondem a propriedades ou características geométricas de forma que resultam da combinação do cálculo de diferentes parâmetros geométricos com graus de complexidade variados. Ao nível operativo, a inexistência de um software em ambiente SIG que disponibilizasse o conjunto de métricas sob a forma de shape indexes, indispensável à abordagem desenvolvida, implicou a implementação e programação computacional em open source do package “Shape Indexes”. A componente aplicacional desta investigação traduziu-se numa metodologia de extracção de áreas morfológicas urbanas, a partir da qual se estabeleceu um referente espacial mínimo de análise da forma urbana – o polígono morfológico de cidade. A delimitação destes polígonos possibilitou, por sua vez, a extracção de informação relativa às propriedades geométricas de forma, através do recurso à exploração de algoritmia e da programação de dezanove índices de forma, utlizados posteriormente na criação das tipologias de Áreas Morfológicas Urbanas das cidades portuguesas do Continente.";"Rossana Estanquiero Leal da Silva,"
" Analysis of urban growth and sprawl from remote sensing data";"5774506474328398085";"2010";"This chapter is aimed to list the causes and consequences of urban growth and sprawl. The causes that force growth in urban areas and the causes that are responsible for undesirable pattern or process of urban growth are also essentially important for the analysis of urban growth. The consequences or the impacts of urban growth, whether ill or good, are also necessary to be understood and evaluated towards achieving a sustainable urban growth.";"Basudeb Bhatta,"
" Time and space scales for measuring urban growth";"10419638455288387263";"2002";"After the last two centuries of intense and unprecedented urbanization, we need a clear understanding of the ongoing trends of urban growth for a better insight of their possible future. Two main processes are analysed : first, the inter-urban concentration of population, with its consequence of a relative decline of the smallest towns ; second, urban sprawl, including a shift of population density in the central part of cities towards their peripheries. Using recent data on population and employment in French urban functional areas, we show that the spatial and temporal framework in which urban growth is computed may considerably alter the results and their consecutive interpretation. When the city is defined as a continuously built-up area (the French agglomération), the measurement of concentration of urban population does not give the same result than when using as a definition the spatial scale of functional urban areas (the French aires urbaines). Similarly, the analyse of the spatial redistribution of population between urban centres, close and outer suburbs are reconsidered under trends of a longer duration has been given very different results, according to the way of defining cities and spaces.";"Fabien Paulus,Anne Bretagnolle,Denise Pumain,"
"Systèmes de villes et niveaux d'organisation";"13829101603307372136";"2006";"Dans les villes comme dans les territoires apparaissent des propriétés émergentes, issues des différentes formes d'échanges et d'interactions qui se produisent entre les acteurs urbains, à plus ou moins longue distance. Ces propriétés sont caractéristiques de l'organisation des villes en réseaux, en systèmes, à des niveaux meso- ou macro-géographiques, Elles contraignent à leur tour les actions sociales comme le devenir de chaque ville, dans la mesure où elles constituent des règles « spontanées » de l'évolution des villes. Certaines de ces propriétés rapprochent les formes d'organisation des systèmes urbains de celles de systèmes physiques, tellement les régularités observées sont générales et universelles. Peut-on alors imaginer les expliquer par de simples modèles dynamiques, certes non linéaires, dont le fonctionnement serait indépendant du temps et des règles propres à chaque société ? On examine comment la structuration des systèmes urbains a pu être décrite par des modèles de croissance stochastique, ou des modèles géométriques (type fractales), ou bien par des modèles économiques a-temporels. On insiste ensuite sur le fait que ces systèmes sont des objets sociaux qu'il importe de considérer dans leur dimension évolutive, par exemple pour interpréter sur la longue durée l'émergence de leur structure et ses transformations, notamment sous l'effet des modifications technologiques de l'espace-temps sociétal, et jusqu'à quel point il faut prendre en compte les accidents marquants de leur histoire pour en comprendre les particularités de forme. La plus grande complexité des interprétations et des modèles suivant cette deuxième voie semble nécessaire, quand il s'agit de tester des hypothèses sur l'évolution future des villes.\n%Z SHS:GEO\n2006\nEchelles\n--EESTE ARTICULO ES RE INTERESANTE PQ DA UNA MIRADA SISTEMICA DE LAS CIUDADES, MUY RELACIONADO A LAS REDES URBANAS, TODAVIA NO COMPRENDO BIEN LA DIFERENCIA PERO HAY.\n\n\n\nL'organisation de villes en réseaux, en systèmes à un niveaux macro-géographique à l'échelle d'une grande région, d'un état ou d'un continent, voire du monde (page 239)\n--\n--selon l'auteur: il y a 3 niveaux d'observation du fait urbain: ciudades en sistemas, sistemas en ciudades y actores urbanos que participan en la placa de los sytemas urbanos (page 240)\n\n--Hace una critica ala ley de Zipf, pero la utiliza igual (page 242)\n\n-- en la page 243 donnet 3 critique à l'a theorie de Waleter cristaller (page 243)\n\n\ndona la defincion de ciudad v/s sistema de ciudades:\n\nLes villes étant considérées comme le lieu où se déroulent pour l'essentiel les activités habituelles dans le cadre de la journée, tandis que :\nle système de villes: fonctionne pour des échanges moins fréquents mais de plus longue portée spatiale, et qui ont aussi un fort impact, une probabilité non néglibeable de contribuer à modifier le devenir de chaque ville" (page \n\n--habla sobre la velocidad que se produce entre las ciudades hoy en dia gracias a la mejoras del transporte y de la lentitud del transporte en la ciudad:\n"la vitesse de circulation entre ces noeuds, pour un miment donné de l'histoire des techniques de transport sont généralmente bien plus grandes que celles qui sont practicables à l'intérieur de chaque noeud" (page 246)\n\n"délimiter un système de villes est une opération nécessaire, mais jamais entièrement satisfaisante" (page 246)\n\nhabla sobre el sistema y dice:\n"il est très difficile de concevoir un système de villes comme une entité autonome et délimitée. Il faut plutôt le voir comme un réseau inégalement connecté par des relations d'intensité plus ou mons forte, qui dans l'ensemble assurent une certaine cohérence à la co-évolution des villes que le composent" (page 247)\n\n--sobre sistemas uURBANOS DICE:\n"entre les deux principaux niveaux hiérarchiques des systèmes urbains, celui de la ville et celui du système des villes"\n\nosea en el sistema urbano los dos princiaples son las ciudades y los sitemas de ciudades (page 247)\n\n--en los sistemas:: dice:: "les mêmes types d'interaction sont suceptibles d'engendrer des formes différentes lorsque d'autres interactions ou contraintes interfèrent" (page 248)\n\n--sobre las ciudades dentro del sistema: la taille des villes msurée par leur population est un indicateur synthétique de leur importance (page 250)\n\n--dice que ka loi rango talla aplicada a ciertas systemas, suele ser la inigualdades mas fuertes en paises de poblamiento reciente (page 250)\n\n--a nivel de ciudades, les inigualdes iniciales se trouvent inchangées, si toutes les vllles connaissent les mêmes modification. \nces modalités du changemment à l'échelle du sytème des villes peuvent s'expliquer par des interactions entre les villes qui conduisen à cette co-évolution " (page 251)\nesta afirmacion no me tinca tanto, pq realmente no me quedan tan claro eso, tendria q provarlo\n-las interacciones s'effectuent dans un contexte de concurrence socio-spatiale entre villes (page 251)\n\n--transformacion dels sitema:\nc'est seulement sur des durées longues, et à des moments particuliers, que la structure du système des villes, entretenue par ces interactions, peut s'en trouver transformée. Ainssi certains cycles d'innovation apportent avec eux des spécialisations nouvelles, car les activités qu'ils comprennet ne sont pas susceptibles de se diffuser partout. (page 252)\n\n\nlos sitemas como una nueva construccion del espacio:\n"les théories des sytèmes complexes invitent à repenser le tout autrement aujourd'hui. Une autre façon de penser l'espace consite à en faire une propirété intrinsèque des objets, qui se construit à partir des interactions qu'ils entretiennet avec leur environnement et d'autres objets. Le concept de production de l'espace de H. Lefevre (1974) participe déjà de cette idée P. et G. Pinchemel (1998) disitnguent deux types d'interaction selon qu'elles relèvent de l'artificialisation, la transformation du mileu naturel par les sociétes, ou de la spatialisation ou aménagement des territoires en fonction des règles de l'organisation spatiale des sociétés. (page 253)\n\nen la pagian 254 habla sobre los modelos urbanos dinamicos que se refieren mayormente a un espacio-suport (soporte),en el modo cria-depredador.\n\n--hace un comentario sobre ciudades medias y pequeñas (page 255) la declinacion de ciertas ciudades pequenas puede ser momentanea pq despues son ingresadas al radio de influencia (système d'habitat) de otras mas grandes.\n\nINTERESANTE el protyeco SIMPO, de laboratoires CITES, sobre modelos de sistemas atumotizados, han hecho europa, africa, usa y creo asia pero falta LA.\n";"D Pumain,"
"Ontogeny and Ontology in complex systems modeling";"15999804065271123212";"2008";"In this paper the ontogeny of complex systems models is discussed: the historical aspect of model ontology. The theoretical framework that is ap- plied is complex systems theory and more specifically evolution and dy- namical hierarchies. Some issues relating to the role and applicability of complex systems models are also discussed.";"Claes Andersson,"
