stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
development land urban	urban land development	urban land development|&|urban development land	3	9,92855903949	46,9485851793	240,974302826	3,0	38,0	 
agricultural land	agricultural land	agricultural land	2	7,86819688189	39,0359093274	235,499636805	3,0	21,0	 
housing market	housing markets	housing markets	2	6,29455750551	33,7809509014	663,779573712	2,0	8,0	 
space urban	urban space	urban space	2	6,29455750551	33,7809509014	227,908100918	2,0	17,0	 
generation new	new generation	new generation	2	6,29455750551	29,4178961136	656,624383149	4,0	15,0	 
affordable housing	affordable housing	affordable housing	2	7,86819688189	36,772370142	9180,00010891	4,0	1,0	 
construction land	construction land	construction land|&|land construction	2	9,44183625827	50,6714263521	226,373503983	2,0	16,0	 
decision maker	decision makers	decision makers	2	7,86819688189	35,0166327473	255,974113723	5,0	33,0	 
government local	local government	local government	2	6,29455750551	29,4178961136	254,173777544	4,0	36,0	 
land-use urban	urban land-use	urban land-use|&|land-use and urban	2	11,0154756347	49,0232858462	481,061869286	5,0	21,0	 
planning transportation	transportation planning	transportation planning	2	6,29455750551	31,2287274619	236,333235865	3,0	20,0	 
pattern use	use patterns	use patterns|&|use pattern	2	6,29455750551	38,1440056892	266,053407684	9,0	91,0	 
rule value	rule values	rule values	2	6,29455750551	33,7809509014	274,554415112	2,0	20,0	 
land market outcome	land market outcomes	land market outcomes	3	7,94284723159	40,7794155549	354,375699601	2,0	22,0	 
land right use	land use rights	land use rights	3	9,92855903949	50,9742694436	390,824804942	2,0	14,0	 
analysis system	system analysis	system analysis|&|analysis system	2	6,29455750551	31,2287274619	347,40433747	3,0	19,0	 
planning urban	urban planning	urban planning	2	28,3255087748	96,8953840542	244,278263304	14,0	90,0	 
land value	land values	land values|&|land value	2	14,1627543874	66,1902662555	668,202888279	4,0	15,0	 
model network	network model	network model	2	6,29455750551	29,4178961136	543,869431722	4,0	19,0	 
land-use planning	land-use planning	land-use planning	2	14,1627543874	63,0299389451	335,095133289	6,0	34,0	 
area sensitive	sensitive areas	sensitive areas	2	6,29455750551	33,7809509014	236,351210914	2,0	17,0	 
administration land	land administration	land administration	2	7,86819688189	42,2261886267	398,582354149	2,0	10,0	 
model planning	planning models	planning models	2	6,29455750551	29,4178961136	639,165939397	4,0	50,0	 
land tenure	land tenure	land tenure	2	7,86819688189	39,0359093274	277,338195353	3,0	20,0	 
model urban	urban models	urban models|&|urban model	2	7,86819688189	35,0166327473	639,618731545	5,0	16,0	 
automata cellular	cellular automata	cellular automata|&|Cellular automata	2	29,8991481512	98,2859860552	254,887388589	18,0	177,0	 
analysis policy	policy analysis	policy analysis	2	6,29455750551	33,7809509014	1312,00903063	2,0	5,0	 
modeling system	modeling system	modeling system|&|system modeling|&|modeling systems|&|systems modeling	2	22,0309512693	85,0970723212	307,280009088	9,0	30,0	 
allocation land	land allocation	land allocation	2	6,29455750551	31,2287274619	252,784043786	3,0	16,0	 
development sustainable	sustainable development	sustainable development	2	17,3100331402	68,9008136458	312,095998082	9,0	59,0	 
land resource	land resources	land resources|&|land resource|&|land as a resource|&|resource land	2	17,3100331402	68,9008136458	251,933276103	8,0	86,0	 
boundary growth urban	urban growth boundaries	urban growth boundaries	3	7,94284723159	40,7794155549	541,972637786	2,0	6,0	 
development land	land development	land development|&|development land	2	23,6045906457	88,6884427876	286,547107336	13,0	106,0	 
community retirement	retirement communities	retirement communities	2	12,589115011	56,0266123957	12238,6671023	5,0	2,0	 
development housing	housing development	housing development|&|development of housing	2	7,86819688189	36,772370142	533,996700671	4,0	16,0	 
network transportation	transportation network	transportation network|&|transportation networks	2	25,1782300221	94,6010056401	486,454178186	10,0	68,0	 
network road	road network	road network|&|Road network	2	15,7363937638	73,5447402839	668,910133434	4,0	24,0	 
information system	information system	information system|&|information systems	2	20,4573118929	76,8633170826	375,072366611	33,0	283,0	 
3D model	3D models	3D models|&|3D model	2	9,44183625827	42,0199592968	1360,98714499	5,0	9,0	 
area urban	urban areas	urban areas|&|urban area	2	44,0619025386	130,810828502	285,148718446	22,0	149,0	 
model system	model system	model system|&|system model	2	7,86819688189	35,0166327473	600,280976196	5,0	55,0	 
land structure	land structure	land structure	2	7,86819688189	39,0359093274	1180,5864175	3,0	18,0	 
modeling urban	urban modeling	urban modeling|&|Urban modeling	2	18,8836725165	69,1509480071	540,222436785	13,0	56,0	 
distribution spatial	spatial distribution	spatial distribution	2	9,44183625827	44,1268441704	244,763914164	4,0	36,0	 
cover land	land cover	land cover	2	12,589115011	53,7313453482	281,522396181	8,0	74,0	 
image satellite	satellite images	satellite images	2	6,29455750551	31,2287274619	237,878601374	3,0	24,0	 
calibration model	model calibration	model calibration|&|calibration model	2	7,86819688189	36,772370142	241,445646676	5,0	41,0	 
modeling network	network modeling	network modeling	2	7,86819688189	39,0359093274	1131,84910657	3,0	5,0	 
growth model urban	urban growth model	urban growth model	3	13,8999826553	56,0932854636	303,017254836	6,0	76,0	 
geographic information system	geographic information system	geographic information system|&|geographic information systems	3	37,7285243501	115,247963046	325,510407445	16,0	116,0	 
automata cellular model	cellular automata model	cellular automata model	3	25,8142535027	88,526301142	272,215608046	11,0	96,0	 
