stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
land-use planning	land-use planning	land-use planning	2	14,1627543874	58,6868710526	254,058112594	6,0	36,0	 
land planning sustainable use	sustainable land use planning	sustainable land use planning	4	5,95713542369	26,3423706041	248,956213505	3,0	29,0	 
land sustainable use	sustainable land use	sustainable land use	3	5,95713542369	28,7577811627	326,291382692	2,0	18,0	 
design network problem	network design problem	network design problem	3	11,9142708474	52,6847412082	1534,65021635	3,0	11,0	 
demand land	demand for land	demand for land|&|land demand	3	6,29455750551	29,2984750652	237,907157091	3,0	26,0	 
land market urban	urban land market	urban land market|&|urban land markets	3	9,92855903949	38,8321886424	434,775379445	5,0	41,0	 
model programming	programming model	programming model	2	7,86819688189	36,6230938316	376,216928821	4,0	21,0	 
dynamics model system	system dynamics model	system dynamics model|&|system dynamics models	3	11,9142708474	52,6847412082	254,117152423	3,0	30,0	 
logit model	logit model	logit model	2	7,86819688189	39,8133731309	282,468805821	2,0	14,0	 
modeling urban year	years of urban modeling	years of urban modeling	4	5,95713542369	28,7577811627	563,143903547	2,0	5,0	 
land-use suitability	land-use suitability	land-use suitability	2	6,29455750551	31,8506985047	238,238167932	2,0	16,0	 
urban use	urban uses	urban uses|&|urban use	2	7,86819688189	34,3595546461	364,477925412	4,0	23,0	 
modeling process	modeling process	modeling process|&|process modeling	2	7,86819688189	34,3595546461	389,115573386	4,0	9,0	 
area built-up	built-up areas	built-up areas	2	4,72091812914	21,9738562989	264,513689896	3,0	29,0	 
dynamics growth urban	urban growth dynamics	urban growth dynamics|&|dynamics of urban growth	3	5,95713542369	26,3423706041	290,634135857	3,0	25,0	 
development land urban	urban land development	urban land development|&|urban development land	3	9,92855903949	43,9039510069	255,584066248	3,0	37,0	 
agricultural land	agricultural land	agricultural land	2	7,86819688189	36,6230938316	324,084751389	3,0	22,0	 
land planning system use	land use planning system	land use planning system	4	5,95713542369	28,7577811627	350,567463467	2,0	13,0	 
space urban	urban space	urban space	2	6,29455750551	31,8506985047	238,789062981	2,0	17,0	 
support system	support systems	support systems|&|support system	2	11,0154756347	45,645344152	339,208894184	5,0	31,0	 
effect growth side sprawl such	side effects of growth such as sprawl	side effects of growth such as sprawl	7	5,95713542369	26,3423706041	725,267117522	3,0	41,0	 
expansion urban	urban expansion	urban expansion	2	15,7363937638	59,9127748969	308,440206938	7,0	60,0	 
land-use urban	urban land-use	urban land-use|&|land-use and urban	2	7,86819688189	36,6230938316	536,388444	3,0	12,0	 
geographical information system	geographical information system	geographical information system	3	5,95713542369	28,7577811627	330,021317966	2,0	20,0	 
land regulation use	land use regulations	land use regulations	3	17,8714062711	73,8858286186	250,112179954	4,0	32,0	 
government local	local government	local government	2	6,29455750551	27,4876437169	282,824229192	4,0	36,0	 
pattern use	use patterns	use patterns|&|use pattern	2	6,29455750551	36,2137532925	264,265690167	8,0	76,0	 
land market outcome	land market outcomes	land market outcomes	3	7,94284723159	38,3437082169	453,990356034	2,0	21,0	 
framework model	model frameworks	model frameworks|&|model framework|&|framework model	2	7,86819688189	32,6038172515	311,319949438	5,0	69,0	 
development recent	recent developments	recent developments	2	6,29455750551	29,2984750652	237,739007372	3,0	17,0	 
planning urban	urban planning	urban planning	2	20,4573118929	72,7453897234	273,204827574	9,0	62,0	 
land value	land values	land values	2	6,29455750551	31,8506985047	488,297230251	2,0	10,0	 
model network	network model	network model	2	6,29455750551	27,4876437169	837,519619625	4,0	21,0	 
dynamics landscape urban	urban landscape dynamics	urban landscape dynamics	3	5,95713542369	28,7577811627	733,073154087	2,0	5,0	 
growth simulation urban	urban growth simulation	urban growth simulation	3	5,95713542369	32,8869527858	304,568488333	1,0	11,0	 
administration land	land administration	land administration	2	7,86819688189	39,8133731309	507,02025035	2,0	11,0	 
model planning	planning models	planning models	2	6,29455750551	27,4876437169	616,321854881	4,0	50,0	 
model urban	urban models	urban models|&|urban model	2	7,86819688189	32,6038172515	659,595344492	5,0	17,0	 
automata cellular	cellular automata	cellular automata|&|Cellular automata	2	28,3255087748	86,2549900824	255,7976665	17,0	173,0	 
analysis policy	policy analysis	policy analysis	2	6,29455750551	31,8506985047	1285,14390355	2,0	5,0	 
modeling system	modeling system	modeling system|&|system modeling|&|modeling systems|&|systems modeling	2	22,0309512693	78,3411889329	520,162034212	9,0	32,0	 
allocation land	land allocation	land allocation	2	6,29455750551	29,2984750652	337,626025707	3,0	17,0	 
development sustainable	sustainable development	sustainable development	2	15,7363937638	59,9127748969	316,098606448	7,0	50,0	 
land resource	land resources	land resources|&|land resource|&|resource land	2	15,7363937638	59,9127748969	272,189600459	7,0	82,0	 
boundary growth urban	urban growth boundaries	urban growth boundaries	3	7,94284723159	38,3437082169	583,138357301	2,0	6,0	 
land pattern use	land use pattern	land use pattern|&|land use patterns|&|pattern of land use	3	21,8428298869	72,5918908821	248,876675767	9,0	107,0	 
development land	land development	land development|&|development land	2	20,4573118929	72,7453897234	302,873883728	12,0	103,0	 
network transportation	transportation network	transportation network|&|transportation networks	2	25,1782300221	86,8799960534	350,554394598	10,0	67,0	 
network road	road network	road network|&|Road network	2	15,7363937638	68,7191092922	568,437503421	4,0	24,0	 
information system	information system	information system|&|information systems	2	22,0309512693	73,92022262	316,481094978	31,0	274,0	 
3D model	3D models	3D models|&|3D model	2	9,44183625827	39,1245807017	1222,84928529	5,0	10,0	 
area urban	urban areas	urban areas|&|urban area	2	42,4882631622	115,086364187	292,668625996	21,0	152,0	 
model system	model system	model system|&|system model	2	7,86819688189	32,6038172515	592,715812123	5,0	55,0	 
land structure	land structure	land structure	2	6,29455750551	31,8506985047	688,469976248	2,0	11,0	 
modeling urban	urban modeling	urban modeling|&|Urban modeling	2	18,8836725165	63,3601908171	532,030167589	13,0	60,0	 
cover land	land cover	land cover	2	11,0154756347	45,645344152	251,802389789	7,0	71,0	 
image satellite	satellite images	satellite images	2	6,29455750551	29,2984750652	232,872508239	3,0	24,0	 
modeling network	network modeling	network modeling	2	7,86819688189	36,6230938316	958,438845707	3,0	5,0	 
growth model urban	urban growth model	urban growth model	3	13,8999826553	51,8307976223	302,613149006	6,0	77,0	 
geographic information system	geographic information system	geographic information system|&|geographic information systems	3	37,7285243501	103,678353191	313,65580243	16,0	120,0	 
automata cellular model	cellular automata model	cellular automata model	3	25,8142535027	80,6102522938	274,241259488	11,0	100,0	 
regional scale	regional scale	regional scale|&|regional scales	2	6,29455750551	27,4876437169	318,854482142	4,0	26,0	 
