stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
method modeling	modeling methods	modeling methods|&|modeling method	2	14,1627543874	52,4799741068	1115,35477229	7,0	16,0	 
maker policy	policy makers	policy makers	2	9,44183625827	36,4421148825	221,002622241	6,0	64,0	 
patch size	patch size	patch size	2	4,72091812914	23,4075161117	289,947150063	2,0	24,0	 
land-use planning	land-use planning	land-use planning	2	14,1627543874	57,2453477522	295,88280352	6,0	39,0	 
land urban	urban land	urban land	2	18,8836725165	65,2275594467	235,271772576	9,0	73,0	 
land sustainable use	sustainable land use	sustainable land use	3	5,95713542369	28,1514478689	390,228837997	2,0	18,0	 
design network problem	network design problem	network design problem	3	11,9142708474	51,4720746206	1203,04116407	3,0	12,0	 
allocation model	allocation model	allocation model	2	11,0154756347	50,151146575	273,600282003	3,0	25,0	 
design network	network design	network design	2	4,72091812914	23,4075161117	1233,26612532	4,0	13,0	 
model programming	programming model	programming model	2	7,86819688189	35,8222475536	310,419538909	4,0	23,0	 
dynamics model system	system dynamics model	system dynamics model|&|system dynamics models	3	11,9142708474	51,4720746206	243,350391066	3,0	33,0	 
modeling urban year	years of urban modeling	years of urban modeling	4	5,95713542369	28,1514478689	399,467742286	2,0	6,0	 
urban use	urban uses	urban uses|&|urban use	2	7,86819688189	33,5587083681	365,620062475	4,0	22,0	 
development policy	development policy	development policy|&|policy development	2	4,72091812914	21,4933485321	310,895772634	3,0	15,0	 
dynamics growth urban	urban growth dynamics	urban growth dynamics|&|dynamics of urban growth	3	5,95713542369	25,7360373103	240,156733724	3,0	26,0	 
development pressure	development pressure	development pressure	2	4,72091812914	26,6798072026	307,106533742	1,0	5,0	 
land planning system use	land use planning system	land use planning system	4	5,95713542369	28,1514478689	297,179238317	2,0	14,0	 
support system	support systems	support systems|&|support system	2	9,44183625827	40,2704500417	420,899919594	4,0	22,0	 
effect growth side sprawl such	side effects of growth such as sprawl	side effects of growth such as sprawl	7	5,95713542369	25,7360373103	700,699887117	3,0	41,0	 
model simulation	simulation models	simulation models|&|simulation model|&|model on simulation	2	25,1782300221	79,7267538688	231,992959364	12,0	66,0	 
change land-cover	land-cover changes	land-cover changes	2	4,72091812914	23,4075161117	374,615771204	2,0	15,0	 
land-use urban	urban land-use	urban land-use|&|land-use and urban	2	7,86819688189	35,8222475536	318,670270609	3,0	15,0	 
geographical information system	geographical information system	geographical information system	3	5,95713542369	28,1514478689	288,055232896	2,0	22,0	 
region urban	urban region	urban region	2	4,72091812914	23,4075161117	405,795169032	2,0	11,0	 
planning transportation	transportation planning	transportation planning	2	4,72091812914	23,4075161117	239,862421977	2,0	16,0	 
government local	local government	local government	2	4,72091812914	21,4933485321	266,627693271	3,0	29,0	 
land policy use	land use policy	land use policy|&|land use policies	3	13,8999826553	48,2733281608	408,715544848	7,0	70,0	 
land-use policy	land-use policies	land-use policies	2	4,72091812914	23,4075161117	371,819826384	2,0	15,0	 
modeling process	modeling process	modeling process|&|process modeling	2	7,86819688189	33,5587083681	344,633313497	4,0	13,0	 
planning urban	urban planning	urban planning	2	20,4573118929	70,6631894006	267,083548978	9,0	62,0	 
land value	land values	land values	2	6,29455750551	31,2100214823	412,805321989	2,0	11,0	 
model network	network model	network model	2	6,29455750551	26,8469666945	719,946009759	4,0	22,0	 
dynamics landscape urban	urban landscape dynamics	urban landscape dynamics	3	5,95713542369	28,1514478689	460,739361564	2,0	6,0	 
growth simulation urban	urban growth simulation	urban growth simulation	3	5,95713542369	32,2806194921	233,585927569	1,0	11,0	 
land urban use	urban land use	urban land use|&|urban land uses	3	31,7713889264	90,6713003453	218,420772394	14,0	131,0	 
model planning	planning models	planning models	2	6,29455750551	26,8469666945	585,054233683	4,0	51,0	 
model urban	urban models	urban models|&|urban model	2	7,86819688189	31,8029709735	537,854280448	5,0	17,0	 
analysis policy	policy analysis	policy analysis	2	6,29455750551	31,2100214823	1103,53207914	2,0	7,0	 
modeling system	modeling system	modeling system|&|system modeling|&|modeling systems|&|systems modeling	2	22,0309512693	76,0988193545	434,219733673	9,0	34,0	 
development sustainable	sustainable development	sustainable development	2	14,1627543874	54,6631723238	278,674451135	6,0	45,0	 
development land	land development	land development|&|development land	2	17,3100331402	66,8105439513	263,069994069	8,0	78,0	 
network transportation	transportation network	transportation network|&|transportation networks	2	23,6045906457	81,5344493084	293,300464144	9,0	72,0	 
network road	road network	road network|&|Road network	2	15,7363937638	67,1174167362	355,526858689	4,0	29,0	 
optimization problem	optimization problems	optimization problems|&|problems of optimization	2	4,72091812914	23,4075161117	509,695470666	2,0	12,0	 
information system	information system	information system|&|information systems	2	23,6045906457	74,743831752	371,866578434	30,0	224,0	 
3D model	3D models	3D models|&|3D model	2	9,44183625827	38,1635651681	780,796187254	5,0	13,0	 
area urban	urban areas	urban areas|&|urban area	2	37,7673450331	102,234814766	256,855650047	19,0	146,0	 
framework modeling	modeling framework	modeling framework	2	4,72091812914	21,4933485321	472,0053757	3,0	17,0	 
model system	model system	model system|&|system model	2	7,86819688189	31,8029709735	586,552271694	5,0	54,0	 
land structure	land structure	land structure	2	6,29455750551	31,2100214823	482,356218971	2,0	13,0	 
modeling urban	urban modeling	urban modeling|&|Urban modeling	2	18,8836725165	61,4381597499	684,719716852	13,0	63,0	 
growth model	growth model	growth model|&|growth models	2	4,72091812914	21,4933485321	260,464136669	9,0	103,0	 
image satellite	satellite images	satellite images	2	6,29455750551	28,6577980428	236,736192156	3,0	25,0	 
modeling network	network modeling	network modeling	2	7,86819688189	35,8222475536	479,388437151	3,0	8,0	 
growth model urban	urban growth model	urban growth model	3	13,8999826553	50,4160199367	243,548109201	6,0	84,0	 
series time	time series	time series	2	4,72091812914	21,4933485321	226,208490422	3,0	53,0	 
geographic information system	geographic information system	geographic information system|&|geographic information systems	3	37,7285243501	99,8382423299	294,579661349	16,0	128,0	 
regional scale	regional scale	regional scale|&|regional scales	2	6,29455750551	26,8469666945	289,562941983	4,0	28,0	 
