stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
signal stability	signal stability	signal stability	2	7,86819688189	35,4995883491	188,914675902	3,0	20,0	 
loss power	power losses	power losses	2	4,72091812914	23,2139205891	162,69010501	2,0	17,0	 
operation system	system operation	system operation|&|system operations	2	4,72091812914	21,2997530095	166,798090661	14,0	117,0	 
configuration system	system configuration	system configuration	2	4,72091812914	23,2139205891	166,060552194	2,0	16,0	 
real world	real world	real world	2	4,72091812914	21,2997530095	345,779858149	3,0	15,0	 
machine synchronous	synchronous machine	synchronous machine	2	4,72091812914	21,2997530095	214,836221976	3,0	20,0	 
management system	management system	management system	2	15,7363937638	62,9606235381	154,026135862	5,0	27,0	 
planning power system	power system planning	power system planning	3	17,8714062711	67,3460686226	206,571060103	5,0	32,0	 
power simulation system	power system simulation	power system simulation	3	7,94284723159	33,988995946	344,613527879	3,0	15,0	 
estimation power state system	power system state estimation	power system state estimation	4	5,95713542369	27,9071575181	243,810850204	2,0	14,0	 
fault power system	power system fault	power system fault	3	5,95713542369	27,9071575181	197,061860278	2,0	11,0	 
network planning power system	power system network planning	power system network planning	4	5,95713542369	27,9071575181	174,799009327	2,0	10,0	 
analysis method	analysis method	analysis method	2	4,72091812914	23,2139205891	176,296400867	2,0	16,0	 
model network	network model	network model|&|network models|&|model network	2	12,589115011	46,1326111456	186,046327728	7,0	47,0	 
network power system	power system network	power system network|&|system network power	3	63,5427778527	158,05859365	157,394118875	20,0	113,0	 
load system	system load	system load	2	4,72091812914	23,2139205891	163,285486915	2,0	6,0	 
information network system	information system network	information system network|&|Information system network	3	5,95713542369	27,9071575181	519,961567127	3,0	9,0	 
line transmission	transmission line	transmission line|&|transmission lines	2	11,0154756347	40,3660347524	183,424586135	7,0	47,0	 
control power reactive	reactive power control	reactive power control	3	3,9714236158	18,6047716787	203,549371458	2,0	16,0	 
control voltage	voltage control	voltage control	2	6,29455750551	30,9518941188	189,40304699	2,0	10,0	 
performance system	system performance	system performance	2	4,72091812914	23,2139205891	169,94574741	2,0	18,0	 
information system	information system	information system|&|information systems|&|system information	2	6,29455750551	28,3996706793	473,723580681	5,0	20,0	 
analysis harmonic power system	power system harmonic analysis	power system harmonic analysis|&|harmonic analysis in the power system	4	7,94284723159	33,988995946	346,202567201	3,0	16,0	 
performance well	better performance	better performance|&|better performances	2	4,72091812914	21,2997530095	163,121662981	3,0	26,0	 
stability transient	transient stability	transient stability	2	6,29455750551	26,588839331	160,482368158	4,0	24,0	 
stability voltage	voltage stability	voltage stability	2	15,7363937638	60,0915397287	190,385931626	7,0	47,0	 
package software	software package	software package	2	6,29455750551	28,3996706793	182,003598486	3,0	22,0	 
datum model	data model	data model|&|model data	2	6,29455750551	30,9518941188	391,592275406	2,0	4,0	 
information theory	information theory	information theory	2	9,44183625827	46,4278411782	162,474618168	2,0	11,0	 
city structure system world	structure of the world city system	structure of the world city system	6	9,92855903949	42,4862449325	236,251708499	3,0	29,0	 
forecasting load	load forecasting	load forecasting	2	4,72091812914	21,2997530095	352,928700564	3,0	17,0	 
stability system	system stability	system stability	2	4,72091812914	21,2997530095	214,804705438	9,0	70,0	 
cascading failure	cascading failure	cascading failure|&|cascading failures	2	7,86819688189	38,6898676485	243,587774747	2,0	11,0	 
