stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
pattern use	use patterns	use patterns|&|use pattern	2	6,29455750551	36,8870954505	254,307768543	9,0	90,0	 
rule value	rule values	rule values	2	6,29455750551	32,5240406627	272,628525541	2,0	20,0	 
land market outcome	land market outcomes	land market outcomes	3	7,94284723159	39,1933714206	270,6165806	2,0	22,0	 
framework model	model frameworks	model frameworks|&|model framework|&|framework model	2	7,86819688189	33,445494949	304,735390692	5,0	64,0	 
modeling process	modeling process	modeling process|&|process modeling	2	7,86819688189	35,2012323436	324,474215843	4,0	9,0	 
planning urban	urban planning	urban planning	2	25,1782300221	84,9828305905	247,068243481	12,0	82,0	 
land value	land values	land values	2	6,29455750551	32,5240406627	480,715495498	2,0	11,0	 
model network	network model	network model	2	6,29455750551	28,1609858749	472,289215196	4,0	21,0	 
land-use planning	land-use planning	land-use planning	2	14,1627543874	60,2018909081	317,385692782	6,0	35,0	 
growth simulation urban	urban growth simulation	urban growth simulation	3	5,95713542369	33,5242001886	312,222419031	1,0	11,0	 
administration land	land administration	land administration	2	7,86819688189	40,6550508284	398,504649071	2,0	10,0	 
model planning	planning models	planning models	2	6,29455750551	28,1609858749	640,666021656	4,0	50,0	 
model urban	urban models	urban models|&|urban model	2	7,86819688189	33,445494949	636,180606658	5,0	16,0	 
automata cellular	cellular automata	cellular automata|&|Cellular automata	2	29,8991481512	92,3156624215	264,176937548	18,0	177,0	 
analysis policy	policy analysis	policy analysis	2	6,29455750551	32,5240406627	1312,29652913	2,0	5,0	 
modeling system	modeling system	modeling system|&|system modeling|&|modeling systems|&|systems modeling	2	22,0309512693	80,6978864859	261,479718985	9,0	33,0	 
intensity land use	land use intensity	land use intensity	3	11,9142708474	58,7900571309	318,570926247	2,0	13,0	 
allocation land	land allocation	land allocation	2	6,29455750551	29,9718172233	261,45719872	3,0	16,0	 
development sustainable	sustainable development	sustainable development	2	17,3100331402	65,4443104895	310,518984055	9,0	59,0	 
land management	land management	land management	2	11,0154756347	49,2817252811	243,142897521	6,0	41,0	 
land resource	land resources	land resources|&|land resource|&|resource land	2	15,7363937638	61,5961302919	281,111660159	7,0	84,0	 
boundary growth urban	urban growth boundaries	urban growth boundaries	3	7,94284723159	39,1933714206	725,975585182	2,0	5,0	 
development land	land development	land development|&|development land	2	23,6045906457	83,9750293926	273,094166661	13,0	107,0	 
network transportation	transportation network	transportation network|&|transportation networks	2	25,1782300221	89,5733646854	397,759919874	10,0	68,0	 
network road	road network	road network|&|Road network	2	15,7363937638	70,4024646873	651,731335976	4,0	24,0	 
information system	information system	information system|&|information systems	2	20,4573118929	72,7783588069	382,731407738	33,0	285,0	 
3D model	3D models	3D models|&|3D model	2	9,44183625827	40,1345939388	1612,50446856	5,0	9,0	 
area urban	urban areas	urban areas|&|urban area	2	42,4882631622	119,631423754	316,811382484	21,0	148,0	 
model system	model system	model system|&|system model	2	7,86819688189	33,445494949	599,870151721	5,0	55,0	 
land structure	land structure	land structure	2	7,86819688189	37,4647715291	1180,45590128	3,0	18,0	 
modeling urban	urban modeling	urban modeling|&|Urban modeling	2	18,8836725165	65,3802172911	513,704207347	13,0	56,0	 
land right use	land use rights	land use rights	3	9,92855903949	48,9917142757	405,288787049	2,0	14,0	 
cover land	land cover	land cover	2	12,589115011	51,2175248709	277,663348368	8,0	75,0	 
image satellite	satellite images	satellite images	2	6,29455750551	29,9718172233	419,271459121	3,0	23,0	 
modeling network	network modeling	network modeling	2	7,86819688189	37,4647715291	1066,49764502	3,0	5,0	 
growth model urban	urban growth model	urban growth model	3	13,8999826553	53,3177082286	288,635820671	6,0	77,0	 
geographic information system	geographic information system	geographic information system|&|geographic information systems	3	37,7285243501	107,714253408	327,376983111	16,0	118,0	 
automata cellular model	cellular automata model	cellular automata model	3	25,8142535027	83,3716577056	283,33121973	11,0	97,0	 
