stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
technology wireless	wireless technology	wireless technology	2	3,14727875276	12,70004198	125,004343866	2,0	5,0	 
solution time	solution time	solution time	2	3,14727875276	14,8815693739	114,547384155	1,0	10,0	 
city international role system	role of cities in the international system	role of cities in the international system	7	3,9714236158	15,1019694634	66,8470784442	2,0	21,0	 
environment network system	system network environment	system network environment	3	5,95713542369	22,6529541951	132,394884329	2,0	8,0	 
immune network system	immune system network	immune system network	3	3,9714236158	15,1019694634	233,519153589	2,0	5,0	 
city world	world city	world city	2	4,72091812914	19,05006297	76,6892933765	6,0	34,0	 
stream utility	utility stream	utility stream	2	3,14727875276	14,8815693739	114,547384155	1,0	10,0	 
network system topology	system network topology	system network topology	3	3,9714236158	15,1019694634	38,1038572214	2,0	6,0	 
network power propulsion system	propulsion system network power	propulsion system network power	4	3,9714236158	17,8547505455	63,4607501079	1,0	9,0	 
building model	building model	building model	2	6,29455750551	29,7631387479	139,979044425	1,0	6,0	 
real time	real time	real time	2	3,14727875276	12,70004198	49,2506749229	2,0	16,0	 
design parallel	parallel design	parallel design	2	3,14727875276	14,8815693739	114,547384155	1,0	10,0	 
control network	network control	network control|&|control network	2	3,14727875276	12,70004198	152,143592484	2,0	6,0	 
city size	city size	city size	2	6,29455750551	25,40008396	93,8843375516	2,0	4,0	 
area infrastructure network	area network infrastructure	area network infrastructure	3	3,9714236158	17,8547505455	133,346935725	1,0	4,0	 
architectural object virtual	virtual architectural objects	virtual architectural objects	3	3,9714236158	15,1019694634	173,853361329	2,0	10,0	 
immune response	immune response	immune response	2	3,14727875276	14,8815693739	135,186345465	1,0	2,0	 
design model network	network design model	network design model	3	3,9714236158	17,8547505455	229,167537456	1,0	4,0	 
model power system	power system models	power system models|&|power system model	3	3,9714236158	15,1019694634	43,2481706879	2,0	15,0	 
control system	control system	control system	2	3,14727875276	14,8815693739	152,143592484	1,0	6,0	 
city system world	world city system	world city system	3	9,92855903949	30,8729709533	72,6203809602	4,0	32,0	 
exchanger heat process	process heat exchangers	process heat exchangers	3	3,9714236158	17,8547505455	114,547384155	1,0	10,0	 
power supply	power supply	power supply	2	3,14727875276	14,8815693739	83,1003489354	1,0	5,0	 
architecture network	network architecture	network architecture	2	3,14727875276	14,8815693739	79,5625960302	1,0	3,0	 
delay transfer	transfer delays	transfer delays	2	3,14727875276	14,8815693739	229,167537456	1,0	4,0	 
mobile phone	mobile phones	mobile phones	2	6,29455750551	25,40008396	173,853361329	2,0	10,0	 
operation power system	power system operation	power system operation	3	5,95713542369	26,7821258183	46,8002704582	1,0	11,0	 
power system	power system	power system|&|power systems|&|system power	2	31,4727875276	70,6087547247	104,581854355	24,0	92,0	 
flow rate	flow rate	flow rate	2	6,29455750551	29,7631387479	114,547384155	1,0	10,0	 
computer network	computer network	computer network	2	3,14727875276	12,70004198	16,9370111586	2,0	2,0	 
city system virtual	virtual city system	virtual city system	3	7,94284723159	30,2039389268	130,999992954	2,0	8,0	 
limbic network system	limbic system network	limbic system network	3	3,9714236158	17,8547505455	335,88186116	1,0	2,0	 
branch location	branch locations	branch locations	2	3,14727875276	12,70004198	66,8470784442	2,0	21,0	 
multi-agent system	multi-agent system	multi-agent system	2	3,14727875276	12,70004198	118,322791316	2,0	9,0	 
evolvement formation mechanism	formation and evolvement mechanism	formation and evolvement mechanism	4	3,9714236158	17,8547505455	107,035281177	1,0	3,0	 
hierarchy urban	urban hierarchy	urban hierarchy	2	3,14727875276	12,70004198	81,7729563969	2,0	9,0	 
energy storage	energy storage	energy storage	2	11,0154756347	52,0854928088	63,4607501079	1,0	9,0	 
enterprise large multinational	largest multinational enterprises	largest multinational enterprises	3	3,9714236158	15,1019694634	66,8470784442	2,0	21,0	 
management system	management system	management system	2	3,14727875276	12,70004198	84,7020645955	3,0	14,0	 
main survey	main survey	main survey	2	3,14727875276	14,8815693739	335,88186116	1,0	2,0	 
conventional dual estimator system	conventional dual system estimator	conventional dual system estimator|&|Conventional dual system estimators	4	5,95713542369	26,7821258183	335,88186116	1,0	2,0	 
effector function	effector function	effector function	2	4,72091812914	22,3223540609	106,400686626	1,0	3,0	 
network planning power system	power system network planning	power system network planning	4	5,95713542369	22,6529541951	81,8884657616	2,0	8,0	 
analysis system	system analysis	system analysis|&|analysis system	2	6,29455750551	22,8478605206	119,761705302	3,0	14,0	 
city large	large cities	large cities	2	3,14727875276	12,70004198	82,519890046	2,0	8,0	 
electric power system	electric power system	electric power system	3	3,9714236158	15,1019694634	63,7441521625	2,0	10,0	 
model network	network model	network model|&|network models|&|model network	2	7,86819688189	24,5405490706	74,7399443765	5,0	23,0	 
cold duty process stream	duty of each cold process stream	duty of each cold process stream	6	3,9714236158	17,8547505455	114,547384155	1,0	10,0	 
network power system	power system network	power system network|&|system network power|&|power system networks	3	57,585642429	99,2325801482	108,057794477	19,0	72,0	 
city location-based mobile phone system virtual	location-based virtual city system for mobile phones	location-based virtual city system for mobile phones	7	3,9714236158	15,1019694634	173,853361329	2,0	10,0	 
output signal	output signal	output signal	2	3,14727875276	12,70004198	252,639619306	2,0	3,0	 
area power	power in the area	power in the area|&|area power	4	3,14727875276	14,8815693739	83,1003489354	1,0	5,0	 
calculation reliability	reliability calculation	reliability calculation	2	3,14727875276	14,8815693739	53,9300431874	1,0	5,0	 
restoration sequence	restoration sequence	restoration sequence	2	3,14727875276	14,8815693739	9,15658554513	1,0	3,0	 
information network system	information system network	information system network	3	3,9714236158	15,1019694634	203,889786561	3,0	10,0	 
geography nature second	Second nature geography	Second nature geography|&|second nature geography	3	3,9714236158	17,8547505455	20,7220617669	1,0	1,0	 
approach system	system approach	system approach	2	3,14727875276	12,70004198	141,346510933	2,0	8,0	 
city fate	fate of cities	fate of cities	3	3,14727875276	12,70004198	66,8470784442	2,0	21,0	 
analysis result	results from an analysis	results from an analysis|&|results of analysis	4	3,14727875276	12,70004198	55,0587107193	2,0	11,0	 
Power network system	Power system network	Power system network	3	3,9714236158	15,1019694634	53,5258798443	2,0	16,0	 
assignment mode-split	mode-split assignment	mode-split assignment	2	3,14727875276	14,8815693739	229,167537456	1,0	4,0	 
analytic network	network analytic	network analytic	2	3,14727875276	12,70004198	66,8470784442	2,0	21,0	 
building city	city building	city building	2	4,72091812914	22,3223540609	139,979044425	1,0	6,0	 
control network system	control system network	control system network	3	3,9714236158	17,8547505455	152,143592484	1,0	6,0	 
information system	information system	information system|&|information systems	2	3,14727875276	12,70004198	199,788207987	4,0	12,0	 
network voltage	network voltage	network voltage|&|voltage network	2	3,14727875276	12,70004198	54,6121707755	2,0	9,0	 
place role	place and role	place and role|&|place & role	3	3,14727875276	12,70004198	66,8470784442	2,0	21,0	 
virtual world	virtual worlds	virtual worlds	2	3,14727875276	14,8815693739	91,932969902	1,0	5,0	 
centrality measure point	measures of point centrality	measures of point centrality	4	3,9714236158	15,1019694634	66,8470784442	2,0	21,0	 
network trace	network trace	network trace	2	3,14727875276	14,8815693739	152,143592484	1,0	6,0	 
datum model	data model	data model|&|model data	2	6,29455750551	25,40008396	139,979044425	2,0	6,0	 
information theory	information theory	information theory	2	3,14727875276	14,8815693739	91,0641325277	1,0	2,0	 
city structure system world	structure of the world city system	structure of the world city system	6	9,92855903949	33,7292393942	69,2647964822	3,0	27,0	 
management network system	network management system	network management system	3	7,94284723159	35,709501091	79,0455679558	1,0	2,0	 
