stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
old people	older people	older people	2	6,29455750551	29,3616105745	1541,16731468	2,0	4,0	 
development urban	urban development	urban development	2	12,589115011	44,8926646945	379,050207561	6,0	64,0	 
model parameter	model parameters	model parameters|&|Parameters of all models|&|parameters of this model	2	6,29455750551	24,9985557867	816,84919676	4,0	28,0	 
change cost effect term transport	term effects of changes in transport costs	term effects of changes in transport costs	7	7,94284723159	35,2028289481	430,755281109	2,0	43,0	 
ecosystem response	ecosystem responses	ecosystem responses	2	11,0154756347	46,9164274864	492,509321018	3,0	18,0	 
maker policy	policy makers	policy makers	2	4,72091812914	20,1070403513	411,591923801	3,0	23,0	 
nature relationship	nature of this relationship	nature of this relationship	4	6,29455750551	29,3616105745	466,915703188	2,0	43,0	 
example operational term	terms of operational examples	terms of operational examples	4	7,94284723159	35,2028289481	430,755281109	2,0	43,0	 
example operational strength	operational examples and the strengths	operational examples and the strengths	5	7,94284723159	35,2028289481	466,915703188	2,0	43,0	 
carbon sink	carbon sink	carbon sink|&|carbon sinks	2	7,86819688189	29,4924573387	459,025081639	5,0	32,0	 
pattern spatial	spatial pattern	spatial pattern	2	6,29455750551	29,3616105745	687,849806513	2,0	7,0	 
health outcome	health outcomes	health outcomes	2	4,72091812914	22,0212079309	669,034757159	2,0	13,0	 
change detection	change detection	change detection	2	9,44183625827	40,2140807026	448,086295473	3,0	30,0	 
land management	land management	land management	2	14,1627543874	48,3210495643	416,137459285	7,0	54,0	 
decade human intensification land recent use	intensification of human land use in recent decades	intensification of human land use in recent decades	8	3,9714236158	17,6014144741	396,644858323	2,0	22,0	 
interaction land-use transport	land-use transport interaction	land-use transport interaction	3	7,94284723159	31,9822815367	698,818901619	3,0	24,0	 
interrelationship land use	interrelationships between land use	interrelationships between land use	4	7,94284723159	35,2028289481	466,915703188	2,0	43,0	 
change cover land use	land cover and land use change	land cover and land use change|&|land use and land cover change|&|use land cover change	6	9,92855903949	34,9060895564	508,673471472	5,0	39,0	 
choice mode	mode choice	mode choice	2	7,86819688189	36,7020132182	443,371416704	2,0	14,0	 
development policy	development policies	development policies|&|development policy|&|policy development	2	4,72091812914	20,1070403513	378,312971042	5,0	57,0	 
model type	type of model	type of model|&|type model	3	7,86819688189	33,5117339189	417,228570687	3,0	50,0	 
ecological footprint	ecological footprint	ecological footprint	2	4,72091812914	22,0212079309	405,957479079	2,0	11,0	 
model transport	transport models	transport models|&|transport model	2	18,8836725165	59,6823267234	407,786018038	9,0	95,0	 
focus structure urban	focused urban structure	focused urban structure	3	3,9714236158	17,6014144741	557,112192832	2,0	20,0	 
system transport	transport system	transport system|&|transport systems	2	7,86819688189	31,2481947334	686,392572101	4,0	26,0	 
land model use-transport	land use-transport model	land use-transport model	3	7,94284723159	35,2028289481	475,282855263	2,0	4,0	 
mathematical programming	mathematical programming	mathematical programming	2	6,29455750551	29,3616105745	466,915703188	2,0	43,0	 
region urban	urban regions	urban regions|&|urban region	2	14,1627543874	56,2467505201	411,393473479	4,0	31,0	 
planning practice	planning practice	planning practice	2	6,29455750551	26,8093871351	430,353618234	3,0	18,0	 
change land-cover	land-cover change	land-cover change|&|land-cover changes	2	6,29455750551	24,9985557867	530,74360249	5,0	33,0	 
land-use policy	land-use policy	land-use policy|&|land-use policies	2	20,4573118929	72,9505801286	506,337139429	6,0	35,0	 
policy transport	transport policy	transport policy|&|transport policies	2	18,8836725165	61,9065029967	383,275845167	10,0	107,0	 
criterion set	set of criteria	set of criteria	3	6,29455750551	29,3616105745	430,755281109	2,0	43,0	 
change land-use	land-use change	land-use change|&|Land-use change|&|land-use changes	2	89,6974444536	188,33354817	382,425285936	29,0	184,0	 
project research	research project	research project	2	4,72091812914	20,1070403513	400,02646855	3,0	26,0	 
land-use planning	land-use planning	land-use planning	2	7,86819688189	31,2481947334	733,534130144	4,0	17,0	 
attention particular	Particular attention	Particular attention|&|particular attention	2	4,72091812914	20,1070403513	580,1188748	3,0	31,0	 
change cover	cover change	cover change	2	4,72091812914	20,1070403513	419,404889098	7,0	63,0	 
land-use system	land-use system	land-use system|&|land-use systems	2	7,86819688189	29,4924573387	354,590681385	5,0	32,0	 
accessibility benefit	accessibility benefits	accessibility benefits	2	12,589115011	53,6187742702	399,360134194	3,0	30,0	 
aggregate individual interaction spatial	aggregate spatial interaction and individual	aggregate spatial interaction and individual	5	7,94284723159	35,2028289481	430,755281109	2,0	43,0	 
degree land use	degree of land use	degree of land use|&|land use and the degree	4	3,9714236158	17,6014144741	543,840608705	2,0	8,0	 
approach integrated	integrated approach	integrated approach	2	4,72091812914	20,1070403513	398,137600353	3,0	22,0	 
growth urban	urban growth	urban growth|&|Urban growth	2	11,0154756347	43,7474726268	380,146653014	4,0	26,0	 
interaction land-use model transport	land-use and transport interaction model	land-use and transport interaction model	5	5,95713542369	26,4021217111	345,923976272	2,0	30,0	 
city cost transport	transport costs on cities	transport costs on cities	4	7,94284723159	35,2028289481	466,915703188	2,0	43,0	 
interaction model	interaction model	interaction model|&|interaction models	2	4,72091812914	20,1070403513	625,27170109	8,0	79,0	 
land use	land use	land use|&|Land use|&|land uses|&|use of land|&|use land	2	223,456791446	223,689444688	418,09250961	119,0	900,0	 
intensity land use	land use intensity	land use intensity	3	5,95713542369	26,4021217111	356,312867104	2,0	11,0	 
environmental transport	transport and environmental	transport and environmental	3	4,72091812914	20,1070403513	440,326068434	3,0	19,0	 
high-quality system transit	high-quality transit systems	high-quality transit systems	3	3,9714236158	17,6014144741	557,112192832	2,0	20,0	 
land-use transportation	land-use transportation	land-use transportation	2	7,86819688189	36,7020132182	665,434660374	2,0	12,0	 
ecosystem terrestrial	terrestrial ecosystems	terrestrial ecosystems	2	9,44183625827	40,2140807026	454,950875182	3,0	19,0	 
fit model	model fit	model fit	2	4,72091812914	20,1070403513	711,833762773	3,0	28,0	 
datum land use	land use data	land use data	3	3,9714236158	17,6014144741	515,132619133	2,0	14,0	 
change use	use change	use change|&|use changes	2	4,72091812914	20,1070403513	602,030192156	29,0	215,0	 
forest land	forest land	forest land	2	4,72091812914	22,0212079309	640,303375689	2,0	12,0	 
change land model use	land use change models	land use change models|&|land use change model	4	11,9142708474	41,8873074677	537,678920834	5,0	48,0	 
model system	model system	model system	2	9,44183625827	37,4978336801	397,115262041	4,0	29,0	 
empirical evidence term	terms of empirical evidence	terms of empirical evidence	4	7,94284723159	35,2028289481	466,915703188	2,0	43,0	 
change model	change models	change models|&|change model	2	6,29455750551	26,8093871351	523,45508193	6,0	57,0	 
impact transport	impact of transport	impact of transport	3	4,72091812914	22,0212079309	768,654205108	2,0	16,0	 
datum set	data sets	data sets	2	4,72091812914	20,1070403513	510,204550933	3,0	16,0	 
