stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
change land modeling urban use	urban land use change modeling	urban land use change modeling|&|modeling of urban land use change	5	5,95713542369	29,0163167626	301,348391545	2,0	20,0	 
logistic regression	logistic regression	logistic regression	2	6,29455750551	32,123877992	260,887557026	2,0	15,0	 
loss open space	loss of open space	loss of open space	4	7,94284723159	33,182860186	663,112277551	4,0	49,0	 
area metropolitan	metropolitan area	metropolitan area|&|metropolitan areas	2	20,4573118929	73,6332230572	268,859365938	9,0	87,0	 
system urban	urban systems	urban systems|&|urban system	2	12,589115011	46,7955368328	391,013086825	8,0	54,0	 
change cover land	land cover change	land cover change	3	13,8999826553	62,0687811428	250,865550965	3,0	38,0	 
land-use pattern	land-use patterns	land-use patterns|&|land-use pattern|&|pattern of land-use	2	11,0154756347	48,5814406074	238,614654024	4,0	24,0	 
analysis system	system analysis	system analysis|&|analysis system	2	6,29455750551	29,5716545526	317,103451206	3,0	20,0	 
ecosystem service	ecosystem services	ecosystem services|&|ecosystem service	2	7,86819688189	32,9452916106	299,331708694	5,0	34,0	 
land planning urban use	urban land use planning	urban land use planning	4	13,8999826553	54,9683138326	262,40844084	5,0	42,0	 
information land	land information	land information	2	6,29455750551	27,7608232042	801,894508833	6,0	39,0	 
method modeling	modeling methods	modeling methods|&|modeling method	2	14,1627543874	54,5361512537	957,312446041	7,0	14,0	 
land price	land price	land price|&|land prices	2	18,8836725165	75,6257992943	266,471628435	6,0	50,0	 
dynamics landscape urban	urban landscape dynamics	urban landscape dynamics	3	5,95713542369	29,0163167626	750,612389187	2,0	5,0	 
land urban	urban land	urban land	2	33,046426904	106,793985641	387,275081467	13,0	91,0	 
land planning sustainable use	sustainable land use planning	sustainable land use planning	4	7,94284723159	33,182860186	327,316239275	4,0	39,0	 
land sustainable use	sustainable land use	sustainable land use	3	5,95713542369	29,0163167626	350,863765891	2,0	18,0	 
design network problem	network design problem	network design problem	3	11,9142708474	53,2018124081	1368,82932723	3,0	12,0	 
demand land	demand for land	demand for land|&|land demand	3	6,29455750551	29,5716545526	255,88408982	3,0	25,0	 
land market urban	urban land market	urban land market|&|urban land markets	3	11,9142708474	44,9434691618	385,063642401	6,0	47,0	 
model programming	programming model	programming model	2	7,86819688189	36,9645681907	365,824854811	4,0	22,0	 
dynamics model system	system dynamics model	system dynamics model|&|system dynamics models	3	13,8999826553	58,0700053255	354,318586119	4,0	34,0	 
logit model	logit model	logit model	2	7,86819688189	40,1548474901	306,615313506	2,0	13,0	 
modeling urban year	years of urban modeling	years of urban modeling	4	5,95713542369	29,0163167626	587,774882921	2,0	5,0	 
land-use suitability	land-use suitability	land-use suitability	2	6,29455750551	32,123877992	273,798926857	2,0	15,0	 
urban use	urban uses	urban uses|&|urban use	2	7,86819688189	34,7010290053	412,673449409	4,0	21,0	 
dynamics growth urban	urban growth dynamics	urban growth dynamics|&|dynamics of urban growth	3	5,95713542369	26,600906204	290,687744943	3,0	25,0	 
development land urban	urban land development	urban land development|&|urban development land	3	9,92855903949	44,3348436734	250,745998141	3,0	37,0	 
agricultural land	agricultural land	agricultural land	2	7,86819688189	36,9645681907	319,937919081	3,0	22,0	 
land planning system use	land use planning system	land use planning system	4	5,95713542369	29,0163167626	340,047452521	2,0	13,0	 
effect growth side sprawl such	side effects of growth such as sprawl	side effects of growth such as sprawl	7	5,95713542369	26,600906204	736,811129636	3,0	41,0	 
model simulation	simulation models	simulation models|&|simulation model|&|model on simulation	2	25,1782300221	83,3821799078	237,937854076	12,0	60,0	 
expansion urban	urban expansion	urban expansion	2	15,7363937638	60,5957236152	288,824610138	8,0	67,0	 
land-use urban	urban land-use	urban land-use|&|land-use and urban	2	9,44183625827	41,6412348063	467,439451588	4,0	15,0	 
geographical information system	geographical information system	geographical information system	3	5,95713542369	29,0163167626	331,639129338	2,0	20,0	 
land plan use	land use plan	land use plan	3	5,95713542369	26,600906204	496,624760567	3,0	23,0	 
government local	local government	local government	2	6,29455750551	27,7608232042	284,767981276	4,0	36,0	 
pattern use	use patterns	use patterns|&|use pattern	2	6,29455750551	36,4869327799	255,793749247	9,0	89,0	 
rule value	rule values	rule values	2	6,29455750551	32,123877992	254,196025324	2,0	21,0	 
land market outcome	land market outcomes	land market outcomes	3	7,94284723159	38,6884223502	406,378324484	2,0	21,0	 
framework model	model frameworks	model frameworks|&|model framework|&|framework model	2	7,86819688189	32,9452916106	309,698919084	5,0	66,0	 
modeling process	modeling process	modeling process|&|process modeling	2	7,86819688189	34,7010290053	363,283334771	4,0	9,0	 
planning urban	urban planning	urban planning	2	23,6045906457	80,2246615989	244,245799471	11,0	80,0	 
land value	land values	land values	2	6,29455750551	32,123877992	488,720380382	2,0	11,0	 
model network	network model	network model	2	6,29455750551	27,7608232042	474,160328137	4,0	21,0	 
land-use planning	land-use planning	land-use planning	2	14,1627543874	59,3015248991	302,862016335	6,0	36,0	 
growth simulation urban	urban growth simulation	urban growth simulation	3	5,95713542369	33,1454883858	313,122810287	1,0	11,0	 
administration land	land administration	land administration	2	7,86819688189	40,1548474901	412,935707091	2,0	10,0	 
model planning	planning models	planning models	2	6,29455750551	27,7608232042	641,764889668	4,0	50,0	 
model urban	urban models	urban models|&|urban model	2	7,86819688189	32,9452916106	634,65432056	5,0	16,0	 
automata cellular	cellular automata	cellular automata|&|Cellular automata	2	29,8991481512	90,4148897358	260,558997421	18,0	180,0	 
analysis policy	policy analysis	policy analysis	2	6,29455750551	32,123877992	1314,88014608	2,0	5,0	 
modeling system	modeling system	modeling system|&|system modeling|&|modeling systems|&|systems modeling	2	22,0309512693	79,2973171385	261,322654895	9,0	33,0	 
intensity land use	land use intensity	land use intensity	3	11,9142708474	58,0326335253	282,179063521	2,0	14,0	 
allocation land	land allocation	land allocation	2	6,29455750551	29,5716545526	270,199387549	3,0	16,0	 
development sustainable	sustainable development	sustainable development	2	15,7363937638	60,5957236152	316,845873146	8,0	58,0	 
land management	land management	land management	2	12,589115011	55,5216464085	257,059450033	5,0	38,0	 
land resource	land resources	land resources|&|land resource|&|resource land	2	15,7363937638	60,5957236152	274,422272377	7,0	85,0	 
boundary growth urban	urban growth boundaries	urban growth boundaries	3	7,94284723159	38,6884223502	727,795053572	2,0	5,0	 
development land	land development	land development|&|development land	2	23,6045906457	82,4744193775	300,000269706	13,0	106,0	 
network transportation	transportation network	transportation network|&|transportation networks	2	25,1782300221	87,9727140027	377,214651342	10,0	68,0	 
network road	road network	road network|&|Road network	2	15,7363937638	69,4020580106	593,899837431	4,0	24,0	 
information system	information system	information system|&|information systems	2	20,4573118929	71,4778301272	382,08454866	33,0	286,0	 
3D model	3D models	3D models|&|3D model	2	9,44183625827	39,5343499327	1616,7434199	5,0	9,0	 
area urban	urban areas	urban areas|&|urban area	2	42,4882631622	116,930325727	312,871690779	21,0	149,0	 
model system	model system	model system|&|system model	2	7,86819688189	32,9452916106	601,871038227	5,0	55,0	 
land structure	land structure	land structure	2	7,86819688189	36,9645681907	1184,90519361	3,0	18,0	 
modeling urban	urban modeling	urban modeling|&|Urban modeling	2	18,8836725165	64,1797292791	498,89917489	13,0	57,0	 
cover land	land cover	land cover	2	12,589115011	50,4171995295	276,608746296	8,0	75,0	 
image satellite	satellite images	satellite images	2	6,29455750551	29,5716545526	420,801968401	3,0	23,0	 
modeling network	network modeling	network modeling	2	7,86819688189	36,9645681907	1069,53939133	3,0	5,0	 
growth model urban	urban growth model	urban growth model	3	13,8999826553	52,4340473554	302,538517115	6,0	77,0	 
geographic information system	geographic information system	geographic information system|&|geographic information systems	3	37,7285243501	105,315745324	325,28984348	16,0	119,0	 
automata cellular model	cellular automata model	cellular automata model	3	25,8142535027	81,7305732268	281,20951827	11,0	98,0	 
regional scale	regional scale	regional scale|&|regional scales	2	6,29455750551	27,7608232042	259,847439979	4,0	26,0	 
