stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
accident future motor vehicle	motor vehicle accidents and the future	motor vehicle accidents and the future	6	3,9714236158	18,0506412797	250,64680198	2,0	30,0	 
capacity network	network capacity	network capacity	2	7,86819688189	37,5920227698	237,019321685	2,0	21,0	 
public transport	public transport	public transport	2	11,0154756347	42,5354536464	184,041927377	5,0	39,0	 
analysis basis factual policy	factual basis for policy analysis	factual basis for policy analysis	5	3,9714236158	18,0506412797	250,64680198	2,0	30,0	 
policy transportation urban	urban transportation policy	urban transportation policy	3	5,95713542369	24,660551361	303,912127642	3,0	24,0	 
model optimization	optimization model	optimization model	2	4,72091812914	20,6410460823	207,497754637	3,0	27,0	 
emission total	total emissions	total emissions	2	4,72091812914	22,5552136619	296,717487851	2,0	18,0	 
poor urban	urban poor	urban poor	2	4,72091812914	25,8275047527	173,668649646	1,0	6,0	 
freight transport	freight transport	freight transport	2	7,86819688189	37,5920227698	282,124201238	2,0	8,0	 
need research	research needs	research needs	2	4,72091812914	22,5552136619	202,219689287	2,0	10,0	 
planning process	planning process	planning process|&|planning processes	2	12,589115011	46,316679977	240,068443637	13,0	89,0	 
compactness spatial	spatial compactness	spatial compactness	2	4,72091812914	22,5552136619	453,570184894	2,0	14,0	 
maker policy	policy makers	policy makers	2	4,72091812914	20,6410460823	268,04493676	3,0	26,0	 
measure performance	performance measures	performance measures	2	4,72091812914	22,5552136619	184,171876106	2,0	30,0	 
investment transportation	transportation investment	transportation investment	2	4,72091812914	22,5552136619	199,605285863	3,0	27,0	 
program research	research program	research program	2	4,72091812914	20,6410460823	180,020194776	3,0	22,0	 
design network problem	network design problem	network design problem	3	5,95713542369	27,0759619196	307,893568927	2,0	18,0	 
design network	network design	network design	2	12,589115011	48,6119470245	317,199572418	7,0	44,0	 
network structure	network structure	network structure|&|structure of the network	2	4,72091812914	20,6410460823	311,200240188	3,0	17,0	 
ownership vehicle	vehicle ownership	vehicle ownership	2	4,72091812914	20,6410460823	227,495674339	3,0	18,0	 
demand transportation	transportation demand	transportation demand|&|demand of transportation	2	6,29455750551	27,5213947763	175,243006844	3,0	29,0	 
instrument policy	policy instruments	policy instruments	2	4,72091812914	22,5552136619	269,962352623	2,0	16,0	 
achievement value	achievement values	achievement values	2	6,29455750551	34,4366730036	336,378145012	1,0	3,0	 
structure urban	urban structure	urban structure	2	6,29455750551	25,710563428	199,114391201	4,0	30,0	 
passenger transportation	passenger transportation	passenger transportation	2	4,72091812914	22,5552136619	239,351025193	4,0	42,0	 
decision make	decision making	decision making	2	7,86819688189	34,4017434704	196,646447343	3,0	14,0	 
ability gap planner	gap in the ability of planners	gap in the ability of planners	6	3,9714236158	20,8034223618	185,202162807	1,0	8,0	 
network transport	transport network	transport network	2	4,72091812914	22,5552136619	178,694313095	2,0	28,0	 
land transportation use	transportation and land use	transportation and land use|&|land use and transportation	4	11,9142708474	41,0627594757	177,299997542	6,0	49,0	 
structure system	structure system	structure system|&|structure of the system	2	6,29455750551	30,0736182158	335,069452348	2,0	11,0	 
emission gas greenhouse	greenhouse gas emissions	greenhouse gas emissions	3	9,92855903949	41,100918935	309,965804785	3,0	24,0	 
decision maker	decision makers	decision makers|&|Decision makers	2	4,72091812914	20,6410460823	215,311325998	3,0	17,0	 
flow good	goods flows	goods flows	2	4,72091812914	22,5552136619	212,933929723	2,0	8,0	 
system transport	transport system	transport system	2	6,29455750551	27,5213947763	364,511473956	3,0	15,0	 
assignment traffic	traffic assignment	traffic assignment	2	7,86819688189	37,5920227698	235,296308274	2,0	9,0	 
design network transportation	transportation network design	transportation network design	3	7,94284723159	32,880735148	286,548491798	3,0	24,0	 
sustainable transportation	transportation sustainable	transportation sustainable|&|sustainable transportation	2	4,72091812914	20,6410460823	244,66111773	3,0	18,0	 
service transportation	transportation services	transportation services	2	7,86819688189	30,3824668903	277,489398182	5,0	24,0	 
analysis method	analysis method	analysis method	2	9,44183625827	41,2820921645	189,959835049	3,0	38,0	 
planning process transportation	transportation planning process	transportation planning process	3	19,857118079	60,3865639308	242,858805431	9,0	68,0	 
constraint equilibrium	equilibrium constraints	equilibrium constraints	2	6,29455750551	30,0736182158	227,6695058	2,0	20,0	 
density population	population density	population density|&|Population density	2	9,44183625827	38,565845142	223,614292267	4,0	21,0	 
model planning	planning models	planning models|&|planning model	2	7,86819688189	32,138204285	173,716315633	4,0	24,0	 
infrastructure transport	transport infrastructure	transport infrastructure	2	6,29455750551	25,710563428	254,052628615	4,0	36,0	 
study transportation	transportation studies	transportation studies	2	4,72091812914	20,6410460823	300,235568117	3,0	19,0	 
density link	link densities	link densities	2	4,72091812914	25,8275047527	641,713453929	2,0	14,0	 
congestion pricing	congestion pricing	congestion pricing	2	7,86819688189	34,4017434704	181,839522941	3,0	31,0	 
demand management	demand management	demand management	2	6,29455750551	30,0736182158	193,819416545	2,0	24,0	 
activity centre	activity centres	activity centres	2	4,72091812914	22,5552136619	178,694313095	2,0	28,0	 
congestion traffic urban	urban traffic congestion	urban traffic congestion|&|congestion in urban traffic	3	5,95713542369	27,0759619196	217,31113515	2,0	20,0	 
method solution	solution methods	solution methods	2	4,72091812914	22,5552136619	347,149252596	2,0	11,0	 
development sustainable	sustainable development	sustainable development	2	7,86819688189	30,3824668903	191,942728275	6,0	62,0	 
community participation	community participation	community participation	2	6,29455750551	30,0736182158	228,709171964	2,0	13,0	 
system transit	transit system	transit system|&|transit systems	2	11,0154756347	44,993485999	258,358118183	5,0	40,0	 
analysis result	analysis results	analysis results|&|results of the analysis|&|results of this analysis	2	4,72091812914	20,6410460823	256,929692399	3,0	12,0	 
equilibrium user	user equilibrium	user equilibrium	2	11,0154756347	48,1624408586	204,284020256	3,0	27,0	 
sustainable transportation urban	sustainable urban transportation	sustainable urban transportation|&|urban transportation sustainable	3	5,95713542369	24,660551361	185,559609132	4,0	26,0	 
network transportation	transportation network	transportation network|&|transportation networks	2	67,6664931843	158,026336797	241,381662806	32,0	216,0	 
network transit	transit network	transit network|&|transit networks	2	11,0154756347	48,1624408586	182,641277973	3,0	33,0	 
policy transportation	transportation policy	transportation policy|&|transportation policies	2	28,3255087748	82,3115329846	265,843213303	16,0	124,0	 
effect network	network effects	network effects	2	6,29455750551	34,4366730036	179,056790495	1,0	7,0	 
performance system	system performance	system performance|&|performance of the system	2	4,72091812914	20,6410460823	191,591401868	3,0	18,0	 
area urban	urban areas	urban areas|&|urban area	2	29,8991481512	78,8635312493	193,937678382	19,0	133,0	 
model system	model system	model system	2	11,0154756347	48,1624408586	197,11422366	3,0	25,0	 
mode transportation	transportation modes	transportation modes	2	6,29455750551	27,5213947763	193,656918961	3,0	17,0	 
service transit	transit service	transit service	2	4,72091812914	22,5552136619	170,502527921	2,0	18,0	 
generation rate	generation rates	generation rates	2	6,29455750551	30,0736182158	429,784515731	2,0	5,0	 
demand traffic	traffic demand	traffic demand	2	9,44183625827	41,2820921645	199,710563089	3,0	45,0	 
public transportation	public transportation	public transportation	2	17,3100331402	63,6854349684	217,664327169	8,0	54,0	 
management system transportation	transportation system management	transportation system management	3	5,95713542369	27,0759619196	214,310564317	2,0	13,0	 
density link similar	similar link densities	similar link densities	3	3,9714236158	20,8034223618	346,903328986	1,0	6,0	 
