stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
algorithm new path planning	new path planning algorithm	new path planning algorithm	4	3,9714236158	17,7185741093	40,6715942262	1,0	3,0	 
congestion different level	different levels of congestion	different levels of congestion|&|different congestion levels	4	3,9714236158	14,9657930272	281,165118331	2,0	13,0	 
network performance	network performance	network performance	2	6,29455750551	22,6320259758	64,1861290003	3,0	43,0	 
program research	research program	research program	2	4,72091812914	16,9740194818	175,790907691	3,0	18,0	 
design network problem	network design problem	network design problem	3	3,9714236158	17,7185741093	129,251754629	1,0	12,0	 
design network	network design	network design|&|network designs	2	4,72091812914	16,9740194818	182,509009068	4,0	19,0	 
energy storage supercapacitive	supercapacitive energy storage	supercapacitive energy storage	3	3,9714236158	17,7185741093	169,098363396	1,0	6,0	 
condition traffic	traffic condition	traffic condition	2	4,72091812914	18,8881870614	51,4918062224	2,0	20,0	 
system transportation	transportation systems	transportation systems|&|transportation system	2	36,1937056567	69,5467390476	142,310362298	24,0	131,0	 
environmental impact	environmental impacts	environmental impacts	2	4,72091812914	18,8881870614	213,883099682	2,0	7,0	 
comprehensive evaluation fuzzy method	method of fuzzy comprehensive evaluation	method of fuzzy comprehensive evaluation	5	3,9714236158	17,7185741093	203,345182282	1,0	5,0	 
network transport	transport network	transport network	2	4,72091812914	18,8881870614	118,471304043	2,0	25,0	 
approach evolutionary	evolutionary approaches	evolutionary approaches|&|evolutionary approach	2	4,72091812914	18,8881870614	57,7297792934	2,0	4,0	 
consumption energy	energy consumption	energy consumption	2	7,86819688189	31,480311769	132,737723187	2,0	17,0	 
road transportation	road transportation	road transportation	2	6,29455750551	25,1842494152	126,843865495	2,0	8,0	 
problem transportation urban	problems in urban transportation	problems in urban transportation|&|urban transportation problems	4	3,9714236158	17,7185741093	92,3987132576	1,0	6,0	 
planning transportation	transportation planning	transportation planning	2	9,44183625827	29,1249070675	177,56570726	11,0	54,0	 
design network transportation	transportation network design	transportation network design	3	5,95713542369	22,4486895409	157,759788133	2,0	15,0	 
assessment method	assessment method	assessment method	2	4,72091812914	18,8881870614	95,4669348255	2,0	22,0	 
map road	road map	road map	2	4,72091812914	22,1604781523	262,846975852	1,0	4,0	 
public system transportation	public transportation systems	public transportation systems	3	3,9714236158	14,9657930272	119,491998982	2,0	11,0	 
need research	research needs	research needs	2	4,72091812914	18,8881870614	206,189139112	2,0	10,0	 
environment transportation urban	urban transportation environments	urban transportation environments|&|urban transportation and environment	3	3,9714236158	14,9657930272	94,7475390263	2,0	11,0	 
planning process transportation	transportation planning process	transportation planning process	3	5,95713542369	20,0332789823	109,645243362	3,0	20,0	 
accident cost motor vehicle	costs of motor vehicle accidents	costs of motor vehicle accidents	5	3,9714236158	14,9657930272	117,119830003	2,0	30,0	 
density population	population density	population density|&|Population density	2	6,29455750551	25,1842494152	204,224462637	2,0	8,0	 
infrastructure transport	transport infrastructure	transport infrastructure	2	6,29455750551	20,8211946274	164,642736359	4,0	31,0	 
control signal	signal control	signal control	2	3,14727875276	12,5921247076	151,074257535	2,0	6,0	 
current issue policy	current policy issues	current policy issues	3	3,9714236158	14,9657930272	117,119830003	2,0	30,0	 
activity centre	activity centres	activity centres	2	4,72091812914	18,8881870614	118,471304043	2,0	25,0	 
planning transportation urban	urban transportation planning	urban transportation planning	3	9,92855903949	30,5325298628	187,749745286	4,0	14,0	 
problem salient several transportation urban	several salient problems of urban transportation	several salient problems of urban transportation	6	3,9714236158	14,9657930272	117,119830003	2,0	30,0	 
choice realistic route traveler	realistic traveler route choices	realistic traveler route choices	4	3,9714236158	17,7185741093	132,949661559	1,0	8,0	 
sustainable transportation urban	sustainable urban transportation	sustainable urban transportation|&|urban transportation sustainable	3	5,95713542369	20,0332789823	145,609994729	4,0	20,0	 
computer technology	computer technology	computer technology	2	4,72091812914	22,1604781523	139,771367626	1,0	4,0	 
network transportation	transportation network	transportation network|&|transportation networks	2	33,046426904	73,0060611006	185,953178013	18,0	107,0	 
network transportation urban	urban transportation network	urban transportation network|&|urban transportation networks	3	37,7285243501	71,554699749	184,149278217	13,0	78,0	 
policy transportation	transportation policy	transportation policy	2	6,29455750551	22,6320259758	172,783069556	5,0	19,0	 
network road	road network	road network	2	14,1627543874	43,6873606013	124,386578811	5,0	40,0	 
development low-carbonization transportation urban	urban transportation low-carbonization development	urban transportation low-carbonization development	4	5,95713542369	26,577861164	81,7266166897	1,0	3,0	 
area urban	urban areas	urban areas|&|urban area	2	18,8836725165	45,1606497716	196,160876082	10,0	48,0	 
distribution spatial	spatial distribution	spatial distribution	2	7,86819688189	26,0264932843	55,2961261692	4,0	52,0	 
air pollution	air pollution	air pollution	2	6,29455750551	20,8211946274	90,6832875443	4,0	44,0	 
transportation urban	urban transportation	urban transportation	2	37,7673450331	68,1221577639	73,2959559375	23,0	121,0	 
demand traffic	traffic demand	traffic demand	2	9,44183625827	33,9480389636	87,3915441643	3,0	38,0	 
public transportation	public transportation	public transportation	2	7,86819688189	31,480311769	104,560384839	4,0	42,0	 
congestion great traffic	greater traffic congestion	greater traffic congestion	3	3,9714236158	17,7185741093	171,844151228	1,0	8,0	 
land use	land use	land use	2	9,44183625827	29,1249070675	149,960197122	5,0	33,0	 
life quality	quality of life	quality of life	3	12,589115011	36,5379423759	201,312368294	6,0	21,0	 
density link similar	similar link densities	similar link densities	3	3,9714236158	17,7185741093	195,051315257	1,0	6,0	 
