stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
major problem	major problems	major problems|&|major problem	2	6,29455750551	27,0949244323	247,652142871	4,0	25,0	 
freight planning transportation	freight transportation planning	freight transportation planning	3	5,95713542369	28,3861137406	231,470496781	2,0	22,0	 
capacity network	network capacity	network capacity	2	12,589115011	57,8115115614	236,606204458	3,0	33,0	 
planning process	planning process	planning process|&|planning processes	2	25,1782300221	80,7185848202	261,532855675	21,0	133,0	 
policy transportation urban	urban transportation policy	urban transportation policy	3	5,95713542369	25,970703182	215,786942876	3,0	26,0	 
model optimization	optimization model	optimization model	2	6,29455750551	27,0949244323	190,046536635	4,0	34,0	 
planning system	system planning	system planning	2	4,72091812914	21,6793168355	248,866004394	3,0	17,0	 
performance system	system performance	system performance|&|performance of the system	2	6,29455750551	27,0949244323	231,406812919	4,0	24,0	 
analysis method	analysis method	analysis method	2	9,44183625827	43,358633671	194,380164069	3,0	41,0	 
form urban	urban form	urban form	2	9,44183625827	36,8140514893	184,536109424	6,0	48,0	 
maker policy	policy makers	policy makers	2	7,86819688189	32,1129181458	223,689657439	5,0	45,0	 
level service	service levels	service levels|&|level of service|&|service level	2	9,44183625827	36,8140514893	208,459794788	6,0	53,0	 
investment transportation	transportation investment	transportation investment	2	4,72091812914	23,5934844151	234,820667635	3,0	27,0	 
program research	research program	research program	2	4,72091812914	21,6793168355	221,630363879	3,0	22,0	 
constraint equilibrium	equilibrium constraints	equilibrium constraints	2	6,29455750551	31,4579792202	295,847814294	2,0	22,0	 
design network	network design	network design	2	15,7363937638	58,9309766855	522,918433884	15,0	97,0	 
quality service	service quality	service quality	2	6,29455750551	31,4579792202	326,765923595	2,0	5,0	 
network structure	network structure	network structure|&|structure of the network	2	4,72091812914	21,6793168355	196,465923053	3,0	21,0	 
ownership vehicle	vehicle ownership	vehicle ownership	2	4,72091812914	21,6793168355	184,256042461	3,0	19,0	 
demand transportation	transportation demand	transportation demand|&|demand of transportation	2	6,29455750551	28,9057557807	199,069568648	3,0	28,0	 
instrument policy	policy instruments	policy instruments	2	4,72091812914	23,5934844151	257,973354784	2,0	15,0	 
achievement value	achievement values	achievement values	2	6,29455750551	35,821034008	668,941246855	1,0	2,0	 
structure urban	urban structure	urban structure	2	6,29455750551	27,0949244323	208,403178709	4,0	31,0	 
decision make	decision making	decision making	2	7,86819688189	36,1321947259	190,417318712	3,0	13,0	 
network representation	network representation	network representation	2	6,29455750551	31,4579792202	507,028763235	2,0	5,0	 
structure system	structure system	structure system|&|structure of the system	2	6,29455750551	31,4579792202	246,182994556	2,0	10,0	 
development transportation	transportation development	transportation development	2	6,29455750551	27,0949244323	209,845261045	6,0	46,0	 
emission gas greenhouse	greenhouse gas emissions	greenhouse gas emissions	3	13,8999826553	56,5995316073	281,604021651	4,0	38,0	 
decision maker	decision makers	decision makers|&|Decision makers	2	6,29455750551	27,0949244323	259,691399062	4,0	33,0	 
flow good	goods flows	goods flows	2	4,72091812914	23,5934844151	261,661303839	2,0	11,0	 
government local	local governments	local governments	2	4,72091812914	21,6793168355	229,670215265	3,0	16,0	 
assignment traffic	traffic assignment	traffic assignment	2	9,44183625827	43,358633671	209,812457195	3,0	16,0	 
Urban transportation	Urban transportation	Urban transportation	2	4,72091812914	21,6793168355	208,167179168	3,0	16,0	 
road transportation	road transportation	road transportation	2	6,29455750551	31,4579792202	199,080235953	2,0	15,0	 
freight transport	freight transport	freight transport	2	7,86819688189	39,3224740252	260,001521542	2,0	7,0	 
system transport	transport system	transport system	2	7,86819688189	33,8686555404	222,422006392	4,0	17,0	 
design network transportation	transportation network design	transportation network design	3	9,92855903949	40,4282368624	275,949113217	4,0	37,0	 
public system transportation	public transportation systems	public transportation systems	3	5,95713542369	25,970703182	189,09642521	3,0	16,0	 
service transportation	transportation services	transportation services|&|transportation service	2	18,8836725165	63,9818391864	235,315125385	10,0	49,0	 
need research	research needs	research needs	2	4,72091812914	23,5934844151	433,530105503	2,0	10,0	 
planning process transportation	transportation planning process	transportation planning process	3	31,7713889264	94,465919657	241,097898617	12,0	87,0	 
information value	value of information	value of information|&|value information	3	9,44183625827	53,731551012	619,580556175	1,0	1,0	 
design network problem	network design problem	network design problem|&|network design problems	3	27,7999653106	90,6552313345	524,095735358	9,0	63,0	 
infrastructure transport	transport infrastructure	transport infrastructure	2	6,29455750551	27,0949244323	208,88791897	4,0	39,0	 
congestion pricing	congestion pricing	congestion pricing	2	7,86819688189	36,1321947259	178,554904274	3,0	29,0	 
demand management	demand management	demand management	2	6,29455750551	31,4579792202	178,772684599	2,0	24,0	 
metropolitan organization planning	metropolitan planning organizations	metropolitan planning organizations	3	9,92855903949	40,4282368624	201,595054866	4,0	37,0	 
congestion traffic urban	urban traffic congestion	urban traffic congestion|&|congestion in urban traffic	3	5,95713542369	28,3861137406	234,278089487	2,0	20,0	 
choice model	choice models	choice models|&|choice model	2	6,29455750551	28,9057557807	177,956799021	4,0	31,0	 
system transit	transit system	transit system|&|transit systems	2	12,589115011	51,3806690332	226,756183576	6,0	47,0	 
analysis result	analysis results	analysis results|&|results of the analysis|&|results of this analysis	2	4,72091812914	21,6793168355	204,904112753	3,0	13,0	 
equilibrium user	user equilibrium	user equilibrium	2	11,0154756347	50,5850726162	267,847799109	3,0	29,0	 
sustainable transportation urban	sustainable urban transportation	sustainable urban transportation|&|urban transportation sustainable	3	5,95713542369	25,970703182	194,847847645	4,0	26,0	 
policy transportation	transportation policy	transportation policy|&|transportation policies	2	29,8991481512	91,2443454603	223,373078966	17,0	132,0	 
method solution	solution methods	solution methods	2	7,86819688189	33,8686555404	354,368376887	4,0	21,0	 
network road	road network	road network	2	14,1627543874	57,8032526624	224,572752947	5,0	49,0	 
system traffic	traffic system	traffic system	2	4,72091812914	21,6793168355	258,432111323	3,0	28,0	 
city public transportation	city public transportation	city public transportation|&|public transportation of a city	3	5,95713542369	28,3861137406	208,993978667	2,0	12,0	 
area urban	urban areas	urban areas|&|urban area	2	31,4727875276	88,1371138279	183,492634111	20,0	144,0	 
efficiency network transportation	transportation network efficiency	transportation network efficiency	3	5,95713542369	28,3861137406	185,541307489	2,0	18,0	 
model system	model system	model system	2	11,0154756347	50,5850726162	197,48468589	3,0	28,0	 
sustainable transportation	transportation sustainable	transportation sustainable|&|sustainable transportation	2	4,72091812914	21,6793168355	202,040444234	3,0	19,0	 
generation rate	generation rates	generation rates	2	6,29455750551	31,4579792202	333,900620996	2,0	6,0	 
demand traffic	traffic demand	traffic demand	2	14,1627543874	57,8032526624	215,998956118	5,0	63,0	 
public transportation	public transportation	public transportation	2	28,3255087748	90,8084079228	215,448209909	15,0	93,0	 
management system transportation	transportation system management	transportation system management	3	5,95713542369	28,3861137406	260,940036399	2,0	16,0	 
information network	network information	network information|&|information network	2	4,72091812914	23,5934844151	391,150887706	2,0	13,0	 
land use	land use	land use|&|land uses	2	81,8292475717	205,615688424	195,670392012	28,0	248,0	 
