stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
management traffic	traffic management	traffic management	2	6,29455750551	30,4966675556	919,422579053	3,0	12,0	 
concept network reliability	network reliability concepts	network reliability concepts	3	17,8714062711	62,7952540842	678,626012317	9,0	216,0	 
event past	past events	past events	2	15,7363937638	60,8069535486	1961,92530249	8,0	59,0	 
path-breaking publication regional science	path-breaking publications across regional science	path-breaking publications across regional science	5	7,94284723159	34,3500966381	1529,80243853	4,0	64,0	 
experiment numerical	numerical experiment	numerical experiment	2	15,7363937638	57,2954787593	660,147727034	10,0	223,0	 
future modeling network research transportation urban	Future research on urban transportation network modeling	Future research on urban transportation network modeling	7	7,94284723159	34,3500966381	1529,80243853	4,0	64,0	 
evolution modeling network player research significant transportation urban	significant player in the evolution of urban transportation network modeling research	significant player in the evolution of urban transportation network modeling research	11	7,94284723159	34,3500966381	1529,80243853	4,0	64,0	 
company transportation	transportation companies	transportation companies	2	6,29455750551	33,0488909951	2112,00378438	2,0	6,0	 
analysis method sensitivity	sensitivity analysis method	sensitivity analysis method	3	11,9142708474	51,5251449572	815,670514598	4,0	80,0	 
capacity fluctuation link reliability time travel	travel time reliability under fluctuations of link capacity	travel time reliability under fluctuations of link capacity	8	17,8714062711	62,7952540842	678,626012317	9,0	216,0	 
network performance	network performance	network performance	2	6,29455750551	28,6858362073	513,340317755	7,0	76,0	 
hierarchy network planning transportation urban	urban hierarchy and transportation network planning	urban hierarchy and transportation network planning	6	7,94284723159	39,8556588023	1148,53637568	2,0	14,0	 
constraint reliability time travel	travel time reliability constraint	travel time reliability constraint	4	17,8714062711	62,7952540842	678,626012317	9,0	216,0	 
design important issue	important issue in both design	important issue in both design	5	7,94284723159	34,3500966381	1241,23042665	4,0	66,0	 
animal memory	animal memory	animal memory	2	6,29455750551	28,6858362073	1897,94064087	4,0	48,0	 
cost discount transportation	transportation cost discounts	transportation cost discounts	3	9,92855903949	45,7938892386	916,283059407	3,0	24,0	 
cost total	total costs	total costs|&|total cost	2	6,29455750551	28,6858362073	538,043122832	6,0	62,0	 
ability animal	abilities of these animals	abilities of these animals	4	6,29455750551	28,6858362073	1897,94064087	4,0	48,0	 
lower-level subprogram	lower-level subprogram	lower-level subprogram	2	6,29455750551	28,6858362073	1241,23042665	4,0	66,0	 
surface transportation	surface transportation	surface transportation	2	7,86819688189	38,1208344445	580,0740099	5,0	23,0	 
multicommodity network transportation	multicommodity transportation network	multicommodity transportation network	3	7,94284723159	34,3500966381	1768,21651492	4,0	14,0	 
project transportation	transportation projects	transportation projects	2	6,29455750551	33,0488909951	627,313044924	2,0	10,0	 
equilibrium network transportation	transportation network equilibrium	transportation network equilibrium|&|equilibrium of the transportation network	3	9,92855903949	45,7938892386	1353,45966318	9,0	92,0	 
non-human primate rat	rats and non-human primates	rats and non-human primates	4	7,94284723159	34,3500966381	1897,94064087	4,0	48,0	 
congestion representation	representation of congestion	representation of congestion	3	6,29455750551	28,6858362073	1529,80243853	4,0	64,0	 
episodic memory	episodic memory	episodic memory|&|Episodic memory	2	11,0154756347	47,7421810102	610,000783438	5,0	13,0	 
algorithm genetic method penalty simulation-based	simulation-based genetic algorithm with penalty method	simulation-based genetic algorithm with penalty method	6	17,8714062711	62,7952540842	678,626012317	9,0	216,0	 
time travel uncertainty	travel time uncertainty	travel time uncertainty|&|uncertainty of travel time	3	17,8714062711	62,7952540842	678,626012317	9,0	216,0	 
design network transportation	transportation network design	transportation network design	3	25,8142535027	81,2117152061	517,774111842	17,0	300,0	 
bi-level model	bi-level model	bi-level model	2	14,1627543874	53,0581259888	678,626012317	9,0	216,0	 
Time travel	Time travel	Time travel	2	23,6045906457	79,7502170761	980,164862171	13,0	13,0	 
bilevel model programming unified	unified bilevel programming model	unified bilevel programming model	4	11,9142708474	51,5251449572	815,670514598	4,0	80,0	 
transit user	transit users	transit users	2	6,29455750551	28,6858362073	1241,23042665	4,0	66,0	 
comparability qualitative	qualitative comparability	qualitative comparability	2	6,29455750551	28,6858362073	1897,94064087	4,0	48,0	 
constraint effect time travel	effect of the travel time constraint	effect of the travel time constraint	6	17,8714062711	62,7952540842	678,626012317	9,0	216,0	 
allocation budget factor	budget allocation and factors	budget allocation and factors	4	17,8714062711	62,7952540842	678,626012317	9,0	216,0	 
possibility time travel	possibility of time travel	possibility of time travel	4	15,8856944632	57,6890689478	637,432925705	8,0	10,0	 
allocation budget effect	effect of budget allocation	effect of budget allocation	4	17,8714062711	62,7952540842	678,626012317	9,0	216,0	 
flow link	link flows	link flows|&|link and flow|&|link flow	2	7,86819688189	34,1015578644	812,069693303	7,0	92,0	 
area research	research area	research area	2	6,29455750551	28,6858362073	1529,80243853	4,0	64,0	 
air quality	air quality	air quality	2	17,3100331402	83,865835778	1067,28639811	3,0	14,0	 
capacity enhancement link optimal	optimal capacity enhancement of each link	optimal capacity enhancement of each link	6	17,8714062711	62,7952540842	678,626012317	9,0	216,0	 
freight network	freight network	freight network	2	9,44183625827	43,0287543109	645,731265194	4,0	14,0	 
development sustainable	sustainable development	sustainable development	2	7,86819688189	35,8572952591	781,026839928	4,0	17,0	 
parameter perturbation	perturbation parameters	perturbation parameters	2	6,29455750551	28,6858362073	815,670514598	4,0	80,0	 
experiment scrub-jays	Experiments with scrub-jays	Experiments with scrub-jays	3	7,86819688189	34,1015578644	1977,09852441	5,0	52,0	 
algorithm programming quadratic successive	successive quadratic programming algorithm	successive quadratic programming algorithm	4	7,94284723159	34,3500966381	815,670514598	4,0	80,0	 
non-separable relationship time-flow travel	non-separable travel time-flow relationships	non-separable travel time-flow relationships	4	7,94284723159	34,3500966381	1529,80243853	4,0	64,0	 
education high	higher education	higher education	2	12,589115011	57,3716724145	515,083261563	4,0	5,0	 
method solution	solution methods	solution methods|&|solution method	2	11,0154756347	44,035779286	530,611269785	9,0	114,0	 
network road	road network	road network|&|road networks	2	14,1627543874	58,8006287276	852,759186406	6,0	22,0	 
city network transportation	city transportation network	city transportation network|&|transportation network of the city	3	7,94284723159	39,8556588023	563,718311611	2,0	9,0	 
human mental time travel	human mental time travel	human mental time travel	4	9,92855903949	40,7221268741	1880,81862079	5,0	51,0	 
model result	model on the results	model on the results|&|model results	4	15,7363937638	57,2954787593	673,807637769	10,0	219,0	 
efficiency network transportation	transportation network efficiency	transportation network efficiency|&|efficiency of the transportation network	3	19,857118079	81,4442537482	1060,52302403	5,0	29,0	 
continuous design network problem	continuous network design problem	continuous network design problem	4	17,8714062711	62,7952540842	678,626012317	9,0	216,0	 
planning transportation	transportation planning	transportation planning	2	7,86819688189	34,1015578644	796,413378529	10,0	80,0	 
area future research	future of this research area	future of this research area	5	7,94284723159	34,3500966381	1529,80243853	4,0	64,0	 
public transportation	public transportation	public transportation	2	18,8836725165	81,8437388746	1997,53338979	5,0	18,0	 
first stage	first stage	first stage	2	6,29455750551	33,0488909951	1811,46383997	2,0	8,0	 
future specific time	specific time in the future	specific time in the future	5	7,94284723159	34,3500966381	1897,94064087	4,0	48,0	 
network optimization problem transportation	transportation network optimization problems	transportation network optimization problems	4	7,94284723159	34,3500966381	815,670514598	4,0	80,0	 
