stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
child neighbourhood well-being	child well-being and neighbourhood	child well-being and neighbourhood	4	13,8999826553	59,434486681	2646,3507306	7,0	112,0	 
difference mean	mean differences	mean differences	2	12,589115011	55,0764053671	705,403050147	8,0	313,0	 
American adolescent high public school self-esteem	self-esteem of adolescents in American public high schools	self-esteem of adolescents in American public high schools	8	15,8856944632	65,8038887309	1505,89855139	8,0	169,0	 
factor individual level socioeconomic	individual level socioeconomic factors	individual level socioeconomic factors	4	15,8856944632	65,8038887309	705,403050147	8,0	313,0	 
health plan	health plan	health plan	2	12,589115011	55,0764053671	705,403050147	8,0	313,0	 
error standard	standard errors	standard errors	2	12,589115011	55,0764053671	705,403050147	8,0	313,0	 
finding generalizability	generalizability of the findings	generalizability of the findings	4	14,1627543874	60,292823833	1626,83093575	9,0	193,0	 
difference individual school	individual differences within the school	individual differences within the school	5	15,8856944632	65,8038887309	1559,74881736	8,0	181,0	 
association neighbourhood score	Associations of neighbourhood score	Associations of neighbourhood score	4	15,8856944632	65,8038887309	705,403050147	8,0	313,0	 
self-esteem state	state self-esteem	state self-esteem	2	12,589115011	67,4241776394	1629,6087276	3,0	8,0	 
health measure several	several measures of health	several measures of health	4	15,8856944632	65,8038887309	2697,6362021	8,0	116,0	 
analysis multilevel	multilevel analysis	multilevel analysis|&|Multilevel analyses	2	15,7363937638	65,3340319195	1497,48387508	16,0	230,0	 
climate relationship social	relationship of social climate	relationship of social climate	4	15,8856944632	65,8038887309	1559,74881736	8,0	181,0	 
objective primary	primary objectives	primary objectives	2	12,589115011	55,0764053671	1559,74881736	8,0	181,0	 
education income	income and education	income and education|&|education and income	3	14,1627543874	60,292823833	704,836285875	9,0	316,0	 
apparent association neighbourhood quality	apparent association between neighbourhood quality	apparent association between neighbourhood quality	5	13,8999826553	59,434486681	2646,3507306	7,0	112,0	 
neighbourhood statistic	Neighbourhood Statistics	Neighbourhood Statistics	2	47,2091812914	147,394606032	25057,1245977	28,0	56,0	 
low self-esteem	low self-esteem	low self-esteem	2	15,7363937638	68,8455067088	2259,78306968	12,0	21,0	 
category high income	highest income categories	highest income categories	3	15,8856944632	65,8038887309	705,403050147	8,0	313,0	 
black people percentage	percentage of black people	percentage of black people	4	15,8856944632	65,8038887309	705,403050147	8,0	313,0	 
white woman	white women	white women	2	12,589115011	55,0764053671	705,403050147	8,0	313,0	 
health mental	mental health	mental health	2	11,0154756347	51,3608095558	915,729279626	6,0	20,0	 
individual neighbourhood score	neighbourhood score and individual	neighbourhood score and individual	4	15,8856944632	65,8038887309	705,403050147	8,0	313,0	 
census variable	census variables	census variables	2	12,589115011	55,0764053671	705,403050147	8,0	313,0	 
factor individual level	individual level factors	individual level factors	3	15,8856944632	65,8038887309	705,403050147	8,0	313,0	 
block census	census block	census block|&|census blocks	2	25,1782300221	110,152810734	705,403050147	8,0	313,0	 
individual neighbourhood socioeconomic	individual and neighbourhood socioeconomic	individual and neighbourhood socioeconomic	4	15,8856944632	65,8038887309	705,403050147	8,0	313,0	 
income personal	personal income	personal income	2	12,589115011	55,0764053671	705,403050147	8,0	313,0	 
green space	green space	green space	2	12,589115011	81,254734094	1058,75551848	2,0	9,0	 
SES neighbourhood	neighbourhood SES	neighbourhood SES|&|SES neighbourhood	2	23,6045906457	103,268260063	1203,5844756	8,0	169,0	 
land use	land use	land use	2	20,4573118929	95,3843606036	880,652416122	6,0	12,0	 
difference individual	individual differences	individual differences|&|Individual differences|&|Individual Differences|&|differences individual	2	129,038428863	328,059722167	1809,39525295	63,0	316,0	 
characteristic depressive ethnic population symptom	ethnic characteristics with depressive symptoms in a population	ethnic characteristics with depressive symptoms in a population	8	15,8856944632	65,8038887309	705,403050147	8,0	313,0	 
adult depressive symptom young	depressive symptoms in young adults	depressive symptoms in young adults	5	15,8856944632	65,8038887309	705,403050147	8,0	313,0	 
health self-rated	self-rated health	self-rated health	2	12,589115011	67,4241776394	1237,55777904	3,0	9,0	 
depression major	major depression	major depression	2	12,589115011	63,8025149427	3275,52680234	4,0	8,0	 
morphology urban	urban morphology	urban morphology	2	28,3255087748	114,901548121	3769,50167495	11,0	23,0	 
assessment multiple neighbourhood quality	multiple assessments of neighbourhood quality	multiple assessments of neighbourhood quality	5	13,8999826553	59,434486681	2646,3507306	7,0	112,0	 
depression self-esteem	self-esteem and depression	self-esteem and depression|&|depression and self-esteem|&|self-esteem in depression	3	25,1782300221	102,134709441	4782,28091327	11,0	25,0	 
analysis education hierarchical	education hierarchical analysis	education hierarchical analysis	3	11,9142708474	52,7804386773	1215,46242783	6,0	161,0	 
adolescent climate global high public school self-esteem social	public high school social climate on adolescent global self-esteem	public high school social climate on adolescent global self-esteem	9	15,8856944632	65,8038887309	1559,74881736	8,0	181,0	 
black woman	black women	black women	2	12,589115011	55,0764053671	705,403050147	8,0	313,0	 
participant white	white participants	white participants	2	12,589115011	55,0764053671	705,403050147	8,0	313,0	 
area urban	urban areas	urban areas|&|urban area	2	18,8836725165	76,6010320805	1216,4652918	11,0	48,0	 
esteem variability	variability of esteem	variability of esteem	3	12,589115011	55,0764053671	1559,74881736	8,0	181,0	 
capital neighbourhood social	neighbourhood social capital	neighbourhood social capital	3	17,8714062711	79,170658016	4051,41981878	6,0	20,0	 
composition neighbourhood racial	neighbourhood racial composition	neighbourhood racial composition	3	15,8856944632	65,8038887309	705,403050147	8,0	313,0	 
adjustment individual	adjustment for individual	adjustment for individual	3	12,589115011	55,0764053671	705,403050147	8,0	313,0	 
government website	government website	government website	2	44,0619025386	137,568298963	25057,1245977	28,0	56,0	 
high self-esteem	high self-esteem	high self-esteem|&|self-esteem and higher|&|higher self-esteem	2	23,6045906457	98,0010478793	1149,58266303	10,0	8,0	 
community list	community lists	community lists	2	12,589115011	55,0764053671	705,403050147	8,0	313,0	 
level self-esteem	level of self-esteem	level of self-esteem|&|self-esteem level	3	18,8836725165	91,4900026669	3140,52246866	5,0	10,0	 
man white	white men	white men	2	12,589115011	55,0764053671	705,403050147	8,0	313,0	 
