" Wechselwirkungen von Siedlungsentwicklung und Schienenverkehr-Bedeutung von Siedlungsflächenreserven für den Schienenpersonenverkehr unter …";"1099190923259581213";"2016"
" Les réseaux transformés par leurs marges: développement et ambivalence des techniques «décentralisées»";"1878277187521313772";"2009"
"Optimization of transport measures to reduce GHG and pollutant emissions through a LUTI modeling approach";"16108027934094450667";"2016"
" Transport and ethics: ethics and the evaluation of transport policies and projects";"3626543258439705395";"2011"
"Innovation in Urbanism Thinking: Spectrum and Limits";"17244586063354756565";"2008"
" HABILITATION À DIRIGER DES RECHERCHES";"4021264826675188542";"2001"
"Archive ouverte HAL";"17421158565418847861";""
" Mathieu VIDAL";"14900794566429611760";"2006"
" Penser les réseaux";"6854928376485733671";"2001"
"Topological evolution of surface transportation networks";"15049090676952779807";"2009"
"Potential accessibility-an interesting conceptual framework to address strategic planning issues in the Amsterdam region?";"9127231506185065644";"2005"
"Geography of the Information Society: a new culture of hybrid spaces?";"7179143553039477131";"2006"
" Las nuevas tecnologías, el individuo y la sociedad";"12957201545713096838";""
" Restructuration de l'appareil productif local, articulations spatio-temporelles, identité et capacité collective d'agir";"16300094745701251601";"2006"
" 区域高速公路网络的空间结构测量分析";"14676897029022492658";"2014"
" Journ al of Transport Geogr aphy";"15931222263511200673";"2013"
"The organizational learning of a new realtion between road projets planning and territory stakeholders: the case of the Quebec ministry of tranportation";"10902935719250740304";"2008"
" Dynamics on and of Complex Networks";"4628432991371684133";"2014"
"The effects of spatial accessibility and centrality to land use on walking in Seoul, Korea";"3813567411183945385";"2015"
"Télévisions «locales» et territoires en mouvement. Vers un programme de recherches";"9075371903616513194";"2000"
"Benchmarking the quality of geoweb: information and tacit knowledge about restaurants in three Italian Cities";"11123879207825375258";"2013"
"Population-driven urban road evolution dynamic model";"10072997421255555785";"2016"
" Le détroit de Gibraltar dans la mondialisation des transports maritimes. Capter les circulations marchandes pour créer du développement";"5425989015682556676";"2012"
" Promenade dans les cartes de villes-Phénoménologie mathématique et physique de la ville-une approche géométrique";"18182354859988893377";"2012"
"Space evolution model and empirical analysis of an urban public transport network";"7045171621225464890";"2012"
" Modeling constraints versus modeling utility maximization: Improving policy sensitivity for integrated landuse/transportation models";"15986292414651292759";"2015"
"Time Evolution of Road Networks";"6724452877162375479";"2015"
" Dostępność transportowa jako koncepcja integrująca planowanie przestrzenne z rozwojem transportu";"14691227048296862363";"2008"
" Les temps de transport pour délimiter des aires urbaines fonctionnelles?. Une investigation critique à partir de trois métropoles européennes";"9274292254081131003";"2016"
"Espaços violados: uma leitura geográfica e psicossocial da violência sexual infanto-juvenil na área urbana de Manaus-AM (2006-2010)";"6776884968742492246";"2011"
" De la légitimité d'une géographie des réseaux sociaux: la géographie des réseaux sociaux au service d'une géographie des conflits";"2544443627871602352";"2006"
"Espaces à enjeux et effets de réseaux dans les systèmes de risques";"7484006953325131855";"2013"
" EL ESTUDIO DEL PAPEL TERRITORIAL DE LOS INTERCAMBIADORES DE TRANSPORTE: REVISIÓN Y PROPUESTA METODOLÓGICA";"4732225323263833387";""
"Coordonner transport et urbanisme. Visions et pratiques locales en Suisse et en France";"3383522155931233037";"2013"
"Le lien social fort comme préalable à la réussite économique. Initiatives des migrants entrepreneurs des économies souterraines internationales: parcours, étapes, …";"12290208554362927658";"2001"
"Animating the cities... Dynamic exploration of harmonized urban databases (United-States, France 1800-2000)";"7648675364692696950";"2011"
"Attention! Travaux en cours: L'extension des réseaux de services essentiels dans les quartiers irréguliers de Delhi et Lima";"17021564224874414045";"2014"
"Les enseignements de l'expérience corse en matière de continuité territoriale: des exigences fortes en termes de régulation et de gouvernance";"2696326681082097087";"2012"
"La construction des territoires de la gestion urbaine. L'exemple de Windhoek (Namibie)";"3803289549310966744";"2002"
" Kritische Massa: Verdiepingsrapport";"18260650214739877633";"2015"
" Migrations sanitaires et nouveaux enjeux autour la frontière lao-thaïlandaise";"16478607499940729567";"2015"
" XXVIII CO FERE ZA ITALIA A DI SCIE ZE REGIO ALI";"91993332664663734";""
" Measuring the Accessibility of Public Transport: A Critical Comparison Between Methods in Helsinki";"8957226815446416820";"2015"
"面向低碳交通的城市空间结构: 理论, 模式与案例";"18281876628520728139";"2012"
"Activity–travel behaviour research: conceptual issues, state of the art, and emerging perspectives on behavioural analysis and simulation modelling";"6951511480201978870";"2007"
"Opinion diversity and community formation in adaptive networks";"17545276107854728719";"2017"
"Infraestructuras de transporte y territorio. Los efectos estructurantes de la llegada del tren de alta velocidad en España";"11808110387533315481";"2010"
" Articulation entre urbanisme et transports: quelles marges de manoeuvre?";"4901239451460671845";"2003"
"城市交通与土地利用的相互作用机制研究";"7663869816948801225";"2006"
" L'aménagement du territoire au Québec, le parent pauvre des sciences régionales";"1300800940403870186";"2012"
"Quantifier l'éloignement au modèle de Bussière: monocentrisme contre" Acentrisme"";"10342126216010529360";"2009"
" Les effets attendus de la ligne à grande vitesse Bretagne–Pays de la Loire sur les principales villes desservies: le point de vue des acteurs du développement …";"363433481018955710";""
" De l'évaluation de l'effet structurant d'un projet urbain à l'analyse des congruences entre stratégies d'acteurs: le réaménagement du Vieux-Port de …";"13524558818340642580";"2003"
"高速铁路与城市规模扩张——基于中国的实证研究";"10388502688825435207";"2014"
" COLLECTIVE INNOVATION IN LOCAL IDENTITIES AS LINKED TO INTERACTIONS BETWEEN EQUIVALENCE POSITIONS: THE ENLIGHTENING CASE OF …";"1232284408265213204";""
" Transport et développement des territoires";"10442182600286982584";""
"Social integration faced with commuting: More widespread and less dense support networks";"11347980293095074334";"2009"
" Relating land use and human intra-city mobility";"4644037014558817094";"2015"
"La LGV Tours-Bordeaux échappera-t-elle à la malédiction des PPP ferroviaires?";"17932331361161596640";"2015"
" CULTURES TERRITORIALES";"7052295747623892043";""
"Injecting a rapid rail link into a metropolis";"12888682099709140912";"2009"
"Transport Interchanges Effects on their Surroundings in Tunja (Colombia) and Cordoba (Spain): A Comparative Approach";"13579271161167848008";"2012"
" Les dynamiques réticulo-territoriales et la frontière en zone de montagne: approche typologique";"16613012839539245239";"2007"
"Analiza zmian pokrycia terenu wokół autostrad za pomocą metod GIS";"12585246435857199809";""
" La frontière «impossible»?. Espace mobile, frontière et territoire. Le cas de la région de Kayes (Mali)";"8649269623728198907";"2005"
"Infrastructure and firm dynamics: Calibration of microsimulation model for firms in the Netherlands";"5264733261839172045";"2006"
"Lignes ferroviaires à grande vitesse et dynamiques locales: une analyse comparée de la littérature";"16696467751522576373";"2010"
"Analysis on evolving model with modular growth of urban roadway network topology structure";"5000116661849661568";"2015"
" Transit oriented development: making it happen";"6325371735405425105";"2009"
" Infrastructures de transport, densification et étalement urbains: quelques enseignements de l'expérience nantaise";"17998228171206049481";"2007"
"Transit-oriented development, integration of land use and transport, and pedestrian accessibility: Combining node-place model with pedestrian shed ratio to evaluate …";"6597196338997532741";"2015"
" Au-delà des États-nations: des sociétés de migrants";"5986678259252176051";"2001"
"Ein integriertes Verkehrsnachfrage-und Bewertungsmodell";"17802875989888088883";"2011"
"Modeling Corridor and Growth Pole Coevolution in Regional Transportation Network";"15725813690017735944";"2014"
"城市道路交通系统自组织建模与仿真研究";"1786672501534304717";"2008"
"The diffusion of ICT in France: infrastructures, services, and uses";"13625919398931148749";"2007"
" Le rôle moteur des transports dans le développement en période post-conflit. Les «pays du Niari» en République du Congo.";"9555728496894995298";""
" The network society: a new context for planning";"18323938423490746028";"2007"
"Exploring the relationship between land-use system and travel behaviour-some first findings";"5513256834223242142";"2005"
" Multi-sited territory, territorial complexity and territorial postmodernity: A relevant conceptual toolbox for tackling contemporary territorialities?";"11884620682477620565";"2013"
" A temporal GIS for exploring land use and transportation interactions";"13511767142643578713";""
" Analyse comparative des schémas multimodaux de services de transport Alsace Nord-Pas-de-Calais Rhône-Alpes";"12870019429585779151";"2003"
"Applications of graph theory and network science to transit network design";"2954074670258882771";"2011"
"Contribution de la future ligne ferroviaire à grande vitesse Tours-Bordeaux au développement des réseaux des villes, une évaluation par le potentiel de contact";"11533753142801840067";"2014"
" Le chemin de fer Abidjan-Niger: la vocation d'une infrastructure en question";"4548068638378782481";"2012"
"Instituer la multimodalité avec les schémas de services de transport";"14695853558990788662";"2002"
" ACCESSIBILITÀ EXTRAURBANA E LOCALIZZAZIONE DELLE ATTIVITÀ SOCIO-ECONOMICHE";"11973339516784427459";"2006"
" Les observatoires autoroutiers: l'expérience des autoroutes Paris-Rhin-Rhône et quelques enseignements";"6192366042117029432";"2004"
"Adaptive cities in Europe: Interrelationships between urban structure, mobility and regional planning strategies";"9121942722469632337";"2006"
"Sous les pavés de la qualité urbaine. Gouvernement des territoires, gouvernement des conduites et formes renouvelées de la domination dans la ville néohygiéniste";"253895314719671964";"2013"
"Station areas as nodes and places in urban networks: An analytical tool and alternative development strategies";"6754823281952618261";"2008"
"Accessibility evaluation of land-use and transport strategies: review and research directions";"14903997275377177864";"2004"
" Diaspora and transnationalism: Concepts, theories and methods";"11340990220814592236";"2010"
"Dynamics in the European air transport network, 2003–9: an explanatory framework drawing on stochastic actor-based modeling";"5232274050987467629";"2016"
" ECTL Working Paper";"13245256412942745464";""
"Analysis of interaction among land use, transportation network and air pollution using stochastic nonlinear programming";"9317259471292119447";"2014"
" La réforme aéroportuaire de la loi du 13 août 2004 à l'épreuve des faits";"8280096681635365887";"2011"
"Villes et réseaux «petits-mondes";"7312784732992542875";"2007"
"Transition through subsystem innovation? The case of traffic management";"5204972597637345467";"2010"
"Modeling the growth of transportation networks: a comprehensive review";"15601704195970669873";""
"城市道路网络演变模型";"7158707468647840888";"2011"
" Cities and transport networks in shipping and logistics research";"6289552798478929099";"2013"
"Tässä tie, missä kaupunki? Liikennesuunnittelu ja yhdyskuntarakenteen hajautuminen";"5445878808188115743";"2014"
" The metropolitan rail system of Naples: land-use impacts";"6115823526361411736";"2009"
"La organización de los actores en el desarrollo territorial: el tren de alta velocidad en la ciudad intermedia";"378062698952055465";"2007"
"Segregation et territoire. De quoi parle-t-on?";"7551723218452250158";"2003"
"Le stationnement résidentiel sur l'espace public: état des lieux, problèmes et perspectives: une application à l'agglomération lilloise";"4681405746986732988";"2008"
"Sustainable Mobility:\“exchange Poles” Between Transport Networks And Urban Structure";"13935485015071732754";"2012"
" L'évolution des marchés immobiliers résidentiels dans l'aire urbaine de Reims: un effet de la Ligne à Grande Vitesse Est-européenne?";"15137179612344278716";"2007"
"Multimodalité et intermodalité à Bordeaux, orientations durables et choix technologiques";"4718166612243599061";"2008"
" HIGH-SPEED RAIL, SERVICE INNOVATIONS AND URBAN AND BUSINESS TOURISM DEVELOPMENT";"17572933905560272966";"2011"
" Le mythe du développement économique induit par les grandes infrastructures de transports";"10856658103118340902";"2002"
" Promenade à Marseille";"13169542948220648044";"2007"
"Public Transport in the Era of ITS: The Role of Public Transport in Sustainable Cities and Regions";"1433398337742328935";"2016"
" Actividades en torno a estaciones de alta velocidad: metodología para su estudio";"619090788495107824";"2009"
"SHRINKING NETWORKS? Les nouveaux modèles économiques et territoriaux des firmes locales d'infrastructure face à la diminution de la consommation";"4802432121392475347";"2015"
"Development of a decision support system for sustainable and resilience evaluation of urban underground space physical infrastructure";"11190021876417140219";"2016"
"Capitalisation immobilière des gains d'accessibilité: étude de cas sur l'agglomération lyonnaise";"12998734859039787676";"2005"
"Acessibilidade estrutural na cidade de São Carlos, SP, Brasil";"17496352149830717151";"2016"
"Espace transnational et territoires. Les réseaux marocains du développement";"7894474419099458999";"2003"
"Explorer la rétraction dans l'espace: les services de soins dans le système urbain français";"3923164652815193222";"2015"
"Aproximación territorial a los intercambiadores de transporte";"1100989340388972489";"2011"
" A paratransit-inspired evolutionary process for public transit network design";"11420255069712417778";"2014"
"L'apprentissage performant du transport fluvial. Quel accompagnement du projet de canal Seine-Nord Europe?";"13407056451403165226";"2014"
" La gestion concertée de réseaux de sentiers, ou comment conjuguer nature et société en espaces protégés";"5705662645739227653";""
" Mobilité et motilité: de l" intention à l" action";"1434610994546635752";"2004"
" A gestão estratégica dos hospitais na França: balanço e perspectivas";"2627509129592338970";"2010"
" Mapping the co-evolution of technology and institutions in the case of the Asian Highway Network, 1980-2008";"15415192211402412253";""
" HIGH-SPEED RAILWAY DEVELOPMENTS AND CORPORATE LOCATION DECISIONS";"143190057596563566";"2003"
"Analyse économique et simulation prospective dans la planification de la ville sobre en carbone: Application à Grenoble du modèle TRANUS+";"15420344699604101251";"2013"
"Die Automobilindustrie bleibt eine Wachstumsbranche";"4018325430014816432";"2006"
"Hypergraphs and City Street Networks";"6956130516589766306";"2011"
"9W Contesting the Networked Metropolis The Grand Paris Regime of Metromobility";"6512933663080264173";"2015"
" Dynamism of Transportation and Land Use Interaction in Urban Context";"7734343339009250022";"2012"
"A constrained cellular automata model to simulate the potential effects of high-speed train stations on land-use dynamics in trans-border regions";"17712004929438830860";"2013"
" Les fragmentations d'un territoire fortifié: Briançon à l'épreuve de sa labellisation";"4317466366292625613";"2013"
" L'obra pública com a imatge del progrés. La creació del" mite de les infrastructures" en l'Espanya liberal (1834-1868)";"8805452114341490805";"2015"
"Discours et pratiques autour du" développement durable" et des" ressources en eau". Une approche relationnelle appliquée aux bassins d'Adour-Garonne et du …";"458333383174783341";"2005"
" Science, expertise and local knowledge in airport conflicts: towards a cosmopolitical approach";"6061812319402385095";"2009"
" Métropolisation, mobilités quotidiennes et forme urbaine: le cas de Londres";"6681898867340783235";"2004"
"Beyond the built-up form/mobility relationship: Spatial affordance and lifestyles";"535960058456623668";"2016"
"Spatial economic impacts of transport infrastructure supply";"9341831984796026101";"1994"
" PDU et nodosités territoriales: une grille d'analyse des lieux de l'interconnexion ferroviaire";"17054740779404239664";"2001"
"La spatialité des réseaux maritimes";"7463850392451019862";"2016"
"The complexity and robustness of metro networks";"583181110365106865";"2010"
"Public transport lifestyle: how to promote public transport orientated behaviour?";"3039314018535761576";"2012"
" La géographie des centres d'appels en France";"6992030668837820360";"2005"
"The Influence of Structure in Supply and Demand on the Performance Characteristics of Road Traffic Networks: An exploration of how methodological approaches …";"13148521037322598056";"2015"
" Land-use and mobility: A synthesis of findings and policy implications";"11729098986349986372";"2017"
" Le rôle des grandes infrastructures dans la structuration des espaces régionaux: le cas de l'arrivée du TGV dans le réseau métropolitain Rhin-Rhône";"14649896289701474616";"2010"
" A multi-scalar investigation of morphological and functional polycentricity";"17918203197947680806";"2013"
"Les gares au miroir de l'urbain";"7439818840342512533";"2016"
" Temps et réseaux. Enjeux et perspectives";"7984551162646791062";"2016"
"A multi-paradigm approach to system dynamics modeling of intercity transportation";"1503214211433720259";"2014"
" Network growth and ownership organization";"9714858325703077007";"2008"
" Mots clés: eau–accès–Santiago du Chili–régulation–privatisation";"12225853409224469201";""
" Les territoires de la mobilité: migration et communautés transnationales entre le Mexique et les États-Unis";"81895632582862094";"2003"
" De l'effet structurant à l'effet rassurant des infrastructures de transport: la gare TGV est-elle un levier de développement urbain";"7374651135454358099";""
" État et foncier: quand les rocades du Grand Paris tournent autour des questions";"7887532577760936689";"2011"
"Integration of Transport and Land Use Policies";"66904367291318530";"1999"
" LA DESSERTE TERRESTRE DES GRANDS PORTS DE L'EUROPE OCCIDENTALE: DE L'HINTERLAND CAPTIF AUX ESPACES CONCURRENTIELS";"12673243755024310171";""
"The New Cispadana Motorway. Impact on Industrial Buildings Property Values";"12673480682749692953";"2012"
" The structuring effects of transport infrastructure";"15876443439074491379";""
" La communication institutionnelle vue par l'entreprise de six grands–Systèmes relationnels: proposition d'une typologie";"11123397869210062902";"2002"
" La guerre de l'eau de Cochabamba, Bolivie: un problème géopolitique et de territoralité";"12204532235979545014";"2005"
"Uma ferramenta para planejamento da mobilidade sustentável com base em modelo de uso do solo e transportes";"9888646341617101005";"2010"
"Multimodal city-hubs and their impact on local economy and land use";"1198343214475800079";"2014"
" Advanced practices in travel forecasting";"8665157986661352763";"2010"
"Integrated land use and transportation interaction: a temporal GIS exploratory data analysis approach";"12472562146627614890";"2003"
"28 A personal postscript";"726601767470248449";"2014"
" L'évaluation des infrastructures de transport. Quelle représentation théorique des liens entre l'infrastructure et le développement?";"16794955078126312163";"1999"
"Chapitre 2-Évaluations approximatives et formalisations excessives";"7875867295378202673";"2010"
"ECHELLES DE L'URBANISATION, RESEAUX D'EAU ET MAILLES DE GESTION TERRITORIALES. Analyse du cas dijonnais.";"6797605513676969315";"2005"
" Pour une approche critique des études de benchmarking: l'exemple de la logistique en Wallonie";"8600707811535494809";"2012"
" Representação do Sistema de Atividades e sua Interação com o Sistema de Transportes";"5133943832097720576";""
" Développement de l'entre-soi communautaire dans les espaces résidentiels périurbains";"11120836507650742269";"2009"
"Hsr Stations In Europe: New Oportunities For Urban Regeneration";"14898635292427220637";"2010"
"Structure and dynamics of a public bike-sharing system. Case study of the public transport system in Białystok";"909181952793969618";"2016"
"Territoires éphémères. Les réseaux sociaux des étudiants marocains en mobilité internationale";"11305639179815173626";"2013"
"Urbanization of the United States over two centuries: an approach based on a long-term database (1790–2010)";"16880055277815233442";"2015"
"Pourquoi les «effets» TGV sont-ils différents selon les territoires? L'hétérogénéité au cœur du triptyque «Innovations, Territoires, Stratégies»";"14808361359167837537";"2012"
"SYSTEME TERRITORIAL ET DEVELOPPEMENT: Impact de la route Nouakchott-Nouadhibou sur le Parc National du Banc d'Arguin";"17558306378352069107";"2012"
" Logistics locations–the joint dependence between networks and territories";"2500709563720871069";"2013"
" Injecting a rapid rail link into a metropolis";"15543094506723780834";"2010"
"Cities and highway networks in Europe";"8195558924340493347";"1996"
" Au-delà de la LOTI: Les transports collectifs périurbains entre réseaux et territoires";"3747086779092280725";"2010"
"HIGH-SPEED RAILWAY AND TOURISM: IS THERE AN IMPACT ON INTERMEDIATE CITIES? EVIDENCE FROM TWO CASE STUDIES IN CASTILLA-LA MANCHA ( …";"14033397299433276305";"2016"
"Walk on City Maps-Mathematical and Physical phenomenology of the City, a Geometrical approach";"18176576547278072180";"2012"
" L'éternel retour du Corridor Rhin-Rhône";"3149603137480411983";"2006"
"De la continentalité à l'Etat enclavé: circulation et ouvertures littorales des territoires intérieurs de l'ouest africain";"13968054243814882326";"2001"
" Logiques urbanistiques et logiques de transports au sein d'une intercommunalité périurbaine. L'exemple de la construction territoriale du Pays Voironnais";"11803165925574305142";"2007"
" Postfossile Mobilität und Raumentwicklung";"4850529299668406868";"2011"
"Coupled complex networks: structure, adaptation and processes";"8186331315474542346";"2014"
"Delinking territoriale: dalla crescita economica allo sviluppo sostenibile";"15322278545722912054";"2009"
" Aproximación territorial a los intercambiadores de transporte";"13741827168148927011";"2011"
" ECTL Working Paper";"11599357785458623740";"2009"
" Proposal for a commission on the" geography of information society" 2000-2004";"6229555713352973531";""
"Milieux innovateurs et mise en ressources des nouvelles autoroutes";"13432313945000442432";"2013"
" Shrinking networks";"12851620779620791137";"2015"
"Long-term energy consumptions of urban transportation: A prospective simulation of “transport–land uses” policies in Bangalore";"13951720689724142376";"2009"
" A METHODOLOGY TO ASSES THE CONTRIBUTION OF THE LAND USE AND TRANSPORT SYSTEMS TO SUSTAINABLE URBAN MOBILITY.";"17665482338207338486";"2006"
" Maintaining Mobility in Substantial Urban Growth Futures";"14242947497897885741";"2016"
" Quand tout ne tient qu'à un pont! Réfection d'ouvrage et dysfonctionnements urbains à Douala";"12098529677908560277";"2010"
"Les recompositions d'une centralité commerçante immigrée: la Place du Pont à Lyon";"16237708916256321095";"2003"
" LA PLACE DES AEROPORTS REGIONAUX DANS L'ACCESSIBILITE DES TERRITOIRES DE MONTAGNE: RESEAUX, ENJEUX ET PROCESSUS D' …";"3461613735073089422";""
"L'optimisation d'un projet de transport en commun en site propre: une proposition de méthode pour le cas du tramway de Montréal";"6062861351116649235";"2016"
" Évaluation des politiques environnementales accompagnant les projets autoroutiers: cas de l'a75 et via egnatia";"3083434835878653640";"2012"
" Geografia de los transportes";"3117395907124643868";"2004"
"轨道交通与都市圈空间体系耦合关系研究";"10050821353884305028";"2013"
" Urban growth modeling based on land-use changes and road network expansion";"8911748967759297223";"2013"
" Frontières et transports, frontières de transport. Continuité, mutations et transitions entre l'Ouest et l'Est de l'Europe";"2088914473918653766";"2005"
" For a Critical Approach to Benchmar-king Studies: the Example of Logistics in Wallonia";"6105999852655360982";""
" Les stratégies d'anticipation des «effets» territoriaux des grands équipements de transport: le cas du TGV Rhin-Rhône";"6403245246114331635";"2013"
"Research on the Evolvement Mechanism and Model of Urban Passenger Traffic Corridor System";"5730934992605498098";"2010"
"The impact of transport on residential location";"10500191054399019184";"2003"
"Spatialités et territorialités du tourisme";"13249181452957834589";"2008"
"Jurisdictional control and network growth";"3348080097085279465";"2009"
"La construction d'un espace européen des transports. Du principe de souveraineté nationale aux modalités de son dépassement";"9384321120581092877";"2014"
"Montreal's roots: Exploring the growth of Montreal's indoor city";"4008365509014967126";"2011"
" Les nouvelles gares TGV périphériques: des instruments au service du développement économique des territoires?";"12958578885756122534";"2012"
"Transitioning from transit oriented development to development oriented transit: a case study of the Gold Coast light rail project";"15174569821108537487";"2013"
"Incremental approach to public transport system improvements";"10557180112881158054";"2012"
" TIC et territoire: le paradoxe de localisation";"7659850832118673441";"1998"
" Nouvelles tendances de la localisation industrielle en Espagne";"2754078165182695512";"1997"
"Approche territoriale de la pluriactivité en milieu rural africain. Petits métiers et gros travaux en Guinée Maritime";"3035194883065019204";"2007"
" Improving urban growth forecasting with cellular automata: a case study for Hervey Bay";"340652297261548136";"2003"
"Coordination of land‐use planning and transportation: how much room to manoeuvre?";"15331910835026703528";"2003"
" Exploring land use and transport interaction through structural equation modelling";"15105548367120422804";"2012"
"The role of spatial interaction in social networks";"1751376469976532276";"2013"
"Modélisation de la dynamique des systèmes de peuplement: de SimpopLocal à SimpopNet.";"4314943395653192320";"2014"
"Geoprospective modelling of a crossborder system. The case of the high speed railway project (LGV PACA) in the French, Italian and Monaco region";"12070478777384524442";"2010"
"Management de la Mobilité et pistes pour la pérennisation de la mobilité durable. Quelles voies possibles de régulation?";"14095756821953567590";"2013"
"Eléments pour la prise en compte de l'habitude dans les pratiques de déplacements urbains: Le cas des résistances aux injonctions au changement de mode de …";"2158405003186697224";"2012"
"Characterising the metric and topological evolution of OpenStreetMap network representations";"17489573022680635028";"2013"
" Desired characteristics of expert knowledge to support the integration of land use and transport planning";"14057450437307677011";"2007"
" Network structure and travel time perception";"2412282844111602862";"2013"
" Ports in proximity: Competition and coordination among adjacent seaports";"7647622526868954878";"2016"
" Trans European Network (TENs) V in Slovenia: EUization or strategic planning?";"4091974304435320615";""
" Transport durable et développement économique";"8715967570441760856";"2006"
" Développement du transport ferroviaire périurbain et mutation des référentiels de l'action publique: vers une cohérence renouvelée entre réseau ferré et …";"5447958243517219044";"2012"
"Les grans infrastructures de transport i el desenvolupament de la ciutat mitjana. El Tren d'Alta Velocitat a les ciutats de Lleida, Avinyó i Novara";"2871073548051697288";"2005"
" Transport et privatisation dans l'espace ouest-africain";"14839256754713062184";"2003"
" Les villes comme agents: simulation des futurs possibles du système urbain européen";"1375841644747219363";"2010"
"The City is Flatter: Changing Patterns of Job and Labor Access in Minneapolis-Saint Paul, 1995-2005";"6668818779874907270";"2010"
"Retail Mobility Environments: A methodological framework for integrating retail activity and non-motorised accessibility in Zaragoza, Spain";"17704844007711337622";"2017"
" A tale of two global cities: comparing the territorialities of telecommunications developments in Paris and London";"15260074279786862371";"2004"
"Redes de abastecimento alimentar urbanas e organização espacial: a rede de supermercados em Macapá-AP.";"2752252740575143735";"2013"
"Joint accessibility design: framework developed with practitioners to integrate land use and transport planning in the Netherlands";"9279271717247468535";"2008"
"Grande vitesse ferroviaire et développement économique local: une revue de la littérature";"5722673097949056586";"2010"
"The birth of the periurban as statistical category in France: A global outlook";"4333660457016730661";"2015"
" Le rôle ambigu de la grande vitesse ferroviaire dans la gouvernance du corridor méditerranéen espagnol";"10966535583343743663";"2015"
"Introduction to the special issue on the evolution of transportation network infrastructure";"14782048312595880386";"2009"
"Du TGV Rhin-Rhône au" Territoire" Rhin-Rhône: réticularité, mobilité et territorialité dans un espace intermédiaire";"7133264114830536287";"2013"
