stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
information system	information systems	information systems|&|information system	2	6,29455750551	27,975838483	204,418388779	4,0	30,0	 
city public transportation	city public transportation	city public transportation|&|public transportation of a city	3	5,95713542369	29,2198060679	251,481636111	2,0	13,0	 
model system	model system	model system	2	11,0154756347	52,1266722049	243,041082263	3,0	28,0	 
mode transportation	transportation modes	transportation modes	2	6,29455750551	29,7866698314	195,187283862	5,0	33,0	 
generation rate	generation rates	generation rates	2	6,29455750551	32,3388932708	573,414267406	2,0	4,0	 
demand traffic	traffic demand	traffic demand	2	14,1627543874	59,7853092764	250,717464783	5,0	61,0	 
public transportation	public transportation	public transportation	2	34,6200662803	108,10783687	258,830654099	18,0	96,0	 
management system transportation	transportation system management	transportation system management	3	5,95713542369	29,2198060679	288,868718162	2,0	16,0	 
information network	network information	network information|&|information network	2	4,72091812914	24,2541699531	393,122307233	2,0	12,0	 
land use	land use	land use|&|land uses	2	92,8447232063	235,352672308	212,770057035	38,0	314,0	 
