stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
network structure	network structure	network structure|&|structure of the network	2	4,72091812914	19,4074922819	271,256210772	3,0	13,0	 
ownership vehicle	vehicle ownership	vehicle ownership	2	4,72091812914	19,4074922819	254,645482361	3,0	18,0	 
structure urban	urban structure	urban structure	2	6,29455750551	24,0658250275	191,605876351	4,0	27,0	 
passenger transportation	passenger transportation	passenger transportation	2	4,72091812914	21,3216598615	213,136985973	4,0	41,0	 
system transportation	transportation system	transportation system|&|transportation systems	2	78,6819688189	134,787083612	119,330963645	43,0	264,0	 
future public transportation	future of public transportation	future of public transportation	4	3,9714236158	17,012926886	229,211367486	2,0	30,0	 
network transport	transport network	transport network	2	4,72091812914	21,3216598615	170,834404908	2,0	27,0	 
agency transportation	transportation agencies	transportation agencies	2	7,86819688189	35,5360997691	144,302613376	2,0	8,0	 
project transportation	transportation projects	transportation projects	2	6,29455750551	28,4288798153	251,351637127	2,0	9,0	 
flow good	goods flows	goods flows	2	4,72091812914	21,3216598615	381,25560403	2,0	5,0	 
assignment traffic	traffic assignment	traffic assignment	2	6,29455750551	32,7919346031	152,101939632	1,0	2,0	 
consumption energy	energy consumption	energy consumption	2	9,44183625827	38,8149845637	192,460100274	3,0	21,0	 
planning transportation	transportation planning	transportation planning	2	17,3100331402	52,1437899084	271,63400892	19,0	103,0	 
design network transportation	transportation network design	transportation network design	3	7,94284723159	30,8053063605	338,984657166	3,0	18,0	 
planning transportation urban	urban transportation planning	urban transportation planning	3	17,8714062711	54,1695350155	228,021591865	7,0	41,0	 
service transportation	transportation services	transportation services	2	4,72091812914	19,4074922819	249,718361195	3,0	9,0	 
analysis method	analysis method	analysis method	2	9,44183625827	38,8149845637	151,513117806	3,0	33,0	 
road transportation	road transportation	road transportation	2	6,29455750551	28,4288798153	265,047849092	2,0	11,0	 
planning process transportation	transportation planning process	transportation planning process	3	13,8999826553	44,2745523435	266,764803665	6,0	34,0	 
modeling transportation	transportation modeling	transportation modeling	2	4,72091812914	19,4074922819	228,809666335	3,0	7,0	 
density population	population density	population density|&|Population density	2	9,44183625827	36,0987375412	276,778299964	4,0	17,0	 
infrastructure transport	transport infrastructure	transport infrastructure	2	6,29455750551	24,0658250275	204,051142119	4,0	34,0	 
economic growth	economic growth	economic growth	2	4,72091812914	19,4074922819	124,670121165	3,0	24,0	 
density link	link densities	link densities	2	4,72091812914	24,5939509523	419,185603617	2,0	13,0	 
congestion pricing	congestion pricing	congestion pricing	2	6,29455750551	28,4288798153	177,919514024	2,0	16,0	 
activity centre	activity centres	activity centres	2	4,72091812914	21,3216598615	170,834404908	2,0	27,0	 
air quality	air quality	air quality	2	14,1627543874	58,2224768456	141,691476148	4,0	45,0	 
land use	land use	land use|&|land uses	2	20,4573118929	61,6244789827	187,373811257	10,0	72,0	 
development sustainable	sustainable development	sustainable development	2	6,29455750551	24,0658250275	137,069370629	5,0	54,0	 
system transit	transit system	transit system|&|transit systems	2	11,0154756347	42,115193798	177,452177323	5,0	35,0	 
equilibrium user	user equilibrium	user equilibrium	2	9,44183625827	42,6433197229	447,856698131	2,0	8,0	 
sustainable transportation urban	sustainable urban transportation	sustainable urban transportation|&|urban transportation sustainable	3	5,95713542369	23,1039797704	195,101784843	4,0	23,0	 
computer technology	computer technology	computer technology	2	6,29455750551	28,4288798153	186,972633363	2,0	12,0	 
network transportation	transportation network	transportation network|&|transportation networks	2	61,3719356788	132,87312716	351,189427717	28,0	144,0	 
network transportation urban	urban transportation network	urban transportation network|&|urban transportation networks	3	37,7285243501	91,002471407	260,629859808	13,0	80,0	 
interaction land-use	land-use interaction	land-use interaction	2	6,29455750551	32,7919346031	251,098830105	1,0	7,0	 
method solution	solution methods	solution methods	2	4,72091812914	21,3216598615	412,223827231	2,0	8,0	 
network road	road network	road network	2	14,1627543874	50,9877790014	149,359782976	5,0	40,0	 
area urban	urban areas	urban areas|&|urban area	2	22,0309512693	60,0269138006	146,700874137	12,0	66,0	 
daily trip	daily trips	daily trips	2	4,72091812914	21,3216598615	131,537739191	2,0	19,0	 
sustainable transportation	transportation sustainable	transportation sustainable|&|sustainable transportation	2	4,72091812914	19,4074922819	173,052752373	3,0	17,0	 
air pollution	air pollution	air pollution	2	42,4882631622	145,216810719	136,029554498	6,0	70,0	 
transportation urban	urban transportation	urban transportation	2	48,7828206677	103,347723495	116,501873586	28,0	169,0	 
demand traffic	traffic demand	traffic demand	2	9,44183625827	38,8149845637	137,815531485	3,0	40,0	 
public transportation	public transportation	public transportation	2	17,3100331402	59,162404367	187,08369991	8,0	52,0	 
state transportation	state transportation	state transportation|&|transportation states	2	4,72091812914	21,3216598615	309,497847387	2,0	7,0	 
management system transportation	transportation system management	transportation system management	3	5,95713542369	25,519390329	146,262064944	2,0	13,0	 
improvement infrastructure	infrastructure improvements	infrastructure improvements	2	4,72091812914	21,3216598615	147,232010078	2,0	24,0	 
congestion traffic urban	urban traffic congestion	urban traffic congestion|&|congestion in urban traffic	3	5,95713542369	25,519390329	220,193654106	2,0	18,0	 
