stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
change land use	changes in land use	changes in land use|&|land use change	4	5,95713542369	14,7202185144	41,1921512335	2,0	18,0	 
growth model network	network growth model	network growth model|&|network growth models	3	3,9714236158	9,81347900957	6,71752398936	2,0	39,0	 
growth mechanism	growth mechanisms	growth mechanisms|&|growth mechanism	2	3,14727875276	8,50901245264	6,71752398936	2,0	39,0	 
evolution network road	evolution of the road network	evolution of the road network|&|evolution of road networks	5	3,9714236158	9,81347900957	11,6491409733	2,0	34,0	 
model simulation	simulation model	simulation model	2	3,14727875276	8,50901245264	43,6089184651	2,0	18,0	 
model morphogenesis	morphogenesis model	morphogenesis model	2	3,14727875276	8,50901245264	102,448660046	2,0	8,0	 
growth model	growth model	growth model|&|growth models	2	7,86819688189	18,0822518323	18,3842455757	4,0	49,0	 
core district	core district	core district	2	3,14727875276	10,6905398466	85,2270734848	1,0	5,0	 
characteristic economic	economic characteristics	economic characteristics	2	3,14727875276	10,6905398466	85,0993746878	1,0	6,0	 
aspect relevant	relevant aspect	relevant aspect|&|relevant aspects	2	3,14727875276	8,50901245264	54,3926192344	2,0	11,0	 
facility transportation	transportation facilities	transportation facilities	2	3,14727875276	10,6905398466	38,5728350044	1,0	12,0	 
model transportation	transportation models	transportation models|&|transportation model	2	3,14727875276	10,6905398466	79,1303775447	1,0	8,0	 
activity location	activity location	activity location|&|activity locations|&|location of the activities	2	4,72091812914	12,763518679	88,2946827146	2,0	14,0	 
morphology urban	urban morphology	urban morphology|&|Urban morphology	2	3,14727875276	8,50901245264	11,6491409733	2,0	34,0	 
interaction transport	transport interactions	transport interactions|&|transport interaction	2	4,72091812914	10,8493510994	53,8345001497	3,0	18,0	 
density population	population density	population density|&|density of population	2	9,44183625827	21,6987021987	98,3869543614	3,0	17,0	 
growth network transportation	transportation network growth	transportation network growth|&|growth of transportation networks	3	3,9714236158	9,81347900957	34,7405046519	2,0	17,0	 
review state	review of the state	review of the state	4	3,14727875276	10,6905398466	79,1303775447	1,0	8,0	 
form urban	urban form	urban form|&|urban forms	2	6,29455750551	14,4658014658	19,4444368354	3,0	42,0	 
network road	road network	road network|&|road networks	2	20,4573118929	36,5637356556	26,1296755631	5,0	56,0	 
development land	land development	land development|&|Land development	2	4,72091812914	10,8493510994	19,9591902041	3,0	39,0	 
infrastructure transportation	transportation infrastructure	transportation infrastructure	2	3,14727875276	8,50901245264	8,1831736419	2,0	40,0	 
land network road use	land use and road networks	land use and road networks|&|land use and road network	5	5,95713542369	14,7202185144	8,1831736419	2,0	40,0	 
art model	art models	art models|&|art of models	2	3,14727875276	10,6905398466	79,1303775447	1,0	8,0	 
growth population	population growth	population growth	2	4,72091812914	16,0358097698	4,913724473	1,0	28,0	 
network structure	network structure	network structure	2	3,14727875276	8,50901245264	84,0845886907	2,0	7,0	 
approach complex network	complex network approach	complex network approach	3	3,9714236158	12,5662600917	92,6131429783	1,0	5,0	 
long-term simulation	long-term simulation	long-term simulation|&|long-term simulations	2	3,14727875276	10,6905398466	4,913724473	1,0	28,0	 
area urban	urban areas	urban areas	2	3,14727875276	10,6905398466	385,290108166	1,0	2,0	 
relationship variable	relationship among the variables	relationship among the variables|&|relationships among variables	4	3,14727875276	10,6905398466	85,0993746878	1,0	6,0	 
complex process	complex process	complex process	2	3,14727875276	8,50901245264	55,6547089647	2,0	17,0	 
co-evolution land use	co-evolution of land use	co-evolution of land use	4	3,9714236158	12,5662600917	38,5728350044	1,0	12,0	 
growth transportation urban	Urban growth and transportation	Urban growth and transportation|&|urban growth and transportation	4	3,9714236158	12,5662600917	41,1996313512	1,0	1,0	 
model network	network model	network model|&|network models	2	4,72091812914	12,763518679	14,4126692538	2,0	36,0	 
analysis statistical	statistical analyses	statistical analyses|&|statistical analysis	2	4,72091812914	10,8493510994	12,4990645089	3,0	45,0	 
20th century	20th centuries	20th centuries|&|20th century	2	3,14727875276	8,50901245264	51,4311006935	2,0	18,0	 
activity economic location	location of economic activity	location of economic activity|&|economic activity location	4	3,9714236158	9,81347900957	70,2328096044	2,0	14,0	 
centrality indices	centrality indices	centrality indices	2	3,14727875276	10,6905398466	4,913724473	1,0	28,0	 
morphogenesis urban	urban morphogenesis	urban morphogenesis	2	4,72091812914	12,763518679	83,8524676775	2,0	3,0	 
network street urban	urban street network	urban street network|&|urban street networks	3	3,9714236158	12,5662600917	4,913724473	1,0	28,0	 
network transportation	transportation networks	transportation networks|&|transportation network	2	4,72091812914	10,8493510994	55,5094300371	5,0	40,0	 
modeling network	network modeling	network modeling	2	3,14727875276	10,6905398466	4,913724473	1,0	28,0	 
flow traffic	traffic flow	traffic flow|&|traffic flows	2	6,29455750551	14,4658014658	6,31625864152	3,0	51,0	 
rail station surface	surface rail stations	surface rail stations	3	3,9714236158	12,5662600917	72,6763938035	1,0	6,0	 
land use	land use	land use|&|Land use|&|land uses	2	20,4573118929	26,9487248213	27,3716652484	9,0	72,0	 
land lot	land lots	land lots|&|land lot	2	3,14727875276	10,6905398466	40,3047466374	1,0	5,0	 
network street	street networks	street networks|&|street network	2	3,14727875276	8,50901245264	16,772423695	2,0	33,0	 
