stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
freight planning transportation urban	urban freight transportation planning	urban freight transportation planning	4	3,9714236158	18,1138482948	188,632899562	1,0	5,0	 
issue special	special issue	special issue	2	4,72091812914	17,4438905529	121,716782073	3,0	8,0	 
benefit decentralization metropolitan	benefits of a metropolitan decentralization	benefits of a metropolitan decentralization	5	3,9714236158	18,1138482948	95,6303127054	1,0	16,0	 
city development geography	Developments in the geography of cities	Developments in the geography of cities	6	3,9714236158	15,3610672127	149,795190498	2,0	21,0	 
congestion traffic	traffic congestion	traffic congestion	2	3,14727875276	12,9053720883	279,497261235	2,0	8,0	 
freight movement	freight movement	freight movement	2	4,72091812914	19,3580581325	288,453819042	2,0	6,0	 
planning problem	planning problems	planning problems	2	3,14727875276	12,9053720883	207,860384114	2,0	7,0	 
analysis robustness	robustness analysis	robustness analysis	2	4,72091812914	22,6303492233	185,360334302	1,0	6,0	 
behavior investor	investor behavior	investor behavior	2	3,14727875276	15,0868994822	431,256663645	1,0	5,0	 
form new	new forms	new forms	2	4,72091812914	19,3580581325	116,700700472	2,0	21,0	 
energy passenger transportation	passenger transportation energy	passenger transportation energy	3	3,9714236158	18,1138482948	42,1950422455	1,0	3,0	 
agenda research	research agenda	research agenda	2	3,14727875276	12,9053720883	140,323340093	2,0	6,0	 
decision make	decision making	decision making	2	6,29455750551	25,8107441766	221,830831116	2,0	8,0	 
demand travel	travel demand	travel demand	2	4,72091812914	17,4438905529	157,984670859	3,0	14,0	 
study urban	urban studies	urban studies	2	7,86819688189	32,2634302208	129,66552285	2,0	17,0	 
area metropolitan	metropolitan area	metropolitan area|&|metropolitan areas	2	7,86819688189	25,0538743414	419,871122665	5,0	7,0	 
biopower governmentality	governmentality and biopower	governmentality and biopower	3	3,14727875276	12,9053720883	295,92591974	2,0	12,0	 
planning transport	transport planning	transport planning	2	4,72091812914	19,3580581325	466,949835556	2,0	6,0	 
city internal model multiple nucleus pattern	multiple nuclei models of internal patterns of cities	multiple nuclei models of internal patterns of cities	8	3,9714236158	15,3610672127	149,795190498	2,0	21,0	 
Urban geography	Urban geography	Urban geography	2	15,7363937638	39,2001117132	202,144019721	10,0	39,0	 
affluent more suburbanite	more affluent suburbanites	more affluent suburbanites	3	3,9714236158	18,1138482948	95,6303127054	1,0	16,0	 
process urban	urban processes	urban processes	2	4,72091812914	17,4438905529	231,732013043	3,0	5,0	 
freight planning transportation	freight transportation planning	freight transportation planning	3	3,9714236158	15,3610672127	239,144644039	2,0	8,0	 
neighborhood urban	urban neighborhoods	urban neighborhoods	2	4,72091812914	19,3580581325	96,1966476599	2,0	18,0	 
planning process	planning process	planning process|&|planning processes	2	4,72091812914	19,3580581325	140,758928342	5,0	34,0	 
development urban	urban development	urban development	2	4,72091812914	17,4438905529	152,666317724	3,0	15,0	 
field geography urban	urban geography as a field	urban geography as a field|&|field of urban geography	5	3,9714236158	15,3610672127	97,685945831	2,0	11,0	 
form urban	urban form	urban form	2	4,72091812914	17,4438905529	270,636807383	3,0	10,0	 
accessibility analysis planning transportation urban	accessibility analysis in urban transportation planning	accessibility analysis in urban transportation planning	6	3,9714236158	18,1138482948	99,3929219805	1,0	9,0	 
life urban	urban life	urban life	2	4,72091812914	17,4438905529	138,241626988	3,0	9,0	 
social theory	social theory	social theory	2	4,72091812914	17,4438905529	204,697317978	3,0	10,0	 
health public	public health	public health	2	4,72091812914	19,3580581325	295,92591974	2,0	12,0	 
discrimination history long overt	long history of overt discrimination	long history of overt discrimination	5	3,9714236158	18,1138482948	95,6303127054	1,0	16,0	 
imprisonment spatial structure term	spatial structure of imprisonment in terms	spatial structure of imprisonment in terms	6	3,9714236158	15,3610672127	98,2037954027	2,0	28,0	 
system transportation	transportation systems	transportation systems|&|transportation system	2	4,72091812914	17,4438905529	98,5306546432	3,0	16,0	 
diverse housing market urban	diverse urban housing market	diverse urban housing market	4	3,9714236158	18,1138482948	431,256663645	1,0	5,0	 
c great ratio	c ratios greater	c ratios greater	3	3,9714236158	18,1138482948	342,94195588	1,0	4,0	 
mode urbanization	modes of urbanization	modes of urbanization	3	3,14727875276	15,0868994822	276,002921069	1,0	7,0	 
area urban	urban areas	urban areas|&|urban area	2	9,44183625827	28,343198924	150,547935947	6,0	28,0	 
admission prison record	prison admission records	prison admission records	3	3,9714236158	15,3610672127	98,2037954027	2,0	28,0	 
edition third	third edition	third edition	2	6,29455750551	23,2585207372	139,281834579	3,0	16,0	 
land transportation use	transportation and land use	transportation and land use	4	5,95713542369	20,6261902604	116,51856892	3,0	22,0	 
housing low-value submarkets	low-value housing submarkets	low-value housing submarkets	3	3,9714236158	18,1138482948	431,256663645	1,0	5,0	 
flow population prison	population flows between prisons	population flows between prisons	4	3,9714236158	15,3610672127	98,2037954027	2,0	28,0	 
analysis approach component principal	principal components analysis approaches	principal components analysis approaches	4	3,9714236158	15,3610672127	98,2037954027	2,0	28,0	 
infrastructure transportation	transportation infrastructure	transportation infrastructure	2	4,72091812914	19,3580581325	180,343323156	2,0	16,0	 
Key word	Key words	Key words	2	6,29455750551	23,2585207372	90,3453514669	3,0	18,0	 
planning transportation	transportation planning	transportation planning	2	39,3409844095	90,8275697596	229,359005931	23,0	91,0	 
science social	social sciences	social sciences	2	4,72091812914	17,4438905529	108,908405713	3,0	13,0	 
critical geography urban	critical urban geography	critical urban geography	3	3,9714236158	15,3610672127	183,76581652	2,0	6,0	 
contribution geographer urban	contributions of urban geographers	contributions of urban geographers	4	3,9714236158	15,3610672127	149,795190498	2,0	21,0	 
century half last	last half century	last half century	3	5,95713542369	23,041600819	149,795190498	2,0	21,0	 
additional model peripheral	additional peripheral model	additional peripheral model	3	3,9714236158	15,3610672127	149,795190498	2,0	21,0	 
planning process transportation	transportation planning process	transportation planning process	3	7,94284723159	27,5015870139	153,488386548	3,0	13,0	 
note research	research note	research note	2	6,29455750551	25,8107441766	98,2037954027	2,0	28,0	 
city distribution linear pattern	linear patterns of distribution of cities	linear patterns of distribution of cities	6	3,9714236158	15,3610672127	149,795190498	2,0	21,0	 
environmental framework racism	environmental racism framework	environmental racism framework	3	3,9714236158	18,1138482948	95,6303127054	1,0	16,0	 
crisis economic global	global economic crisis	global economic crisis	3	3,9714236158	18,1138482948	276,002921069	1,0	7,0	 
buyer lender-owned property	buyers of lender-owned properties	buyers of lender-owned properties	4	3,9714236158	18,1138482948	431,256663645	1,0	5,0	 
corroboration empirical unique	unique empirical corroboration	unique empirical corroboration	3	3,9714236158	15,3610672127	98,2037954027	2,0	28,0	 
growth urban	urban growth	urban growth	2	4,72091812914	17,4438905529	211,864537815	3,0	10,0	 
planning transportation urban	urban transportation planning	urban transportation planning	3	27,7999653106	62,7851523535	169,056881256	10,0	54,0	 
geography human	human geography	human geography	2	6,29455750551	21,4476893888	155,644853311	4,0	16,0	 
community participation	community participation	community participation	2	6,29455750551	25,8107441766	93,7490417747	2,0	11,0	 
housing job	jobs and housing	jobs and housing	3	4,72091812914	22,6303492233	252,278781534	1,0	3,0	 
policy transportation	transportation policies	transportation policies	2	6,29455750551	23,2585207372	86,6314866331	3,0	29,0	 
economy political urban	urban political economy	urban political economy	3	3,9714236158	15,3610672127	99,4327712952	2,0	3,0	 
geography student urban	urban geography for all geography students	urban geography for all geography students|&|students of urban geography	6	3,9714236158	15,3610672127	139,453207706	2,0	14,0	 
geography urban	urban geography	urban geography|&|urban geographies	2	61,3719356788	89,6906990365	157,447483931	30,0	106,0	 
contemporary geography urban	contemporary urban geography	contemporary urban geography	3	3,9714236158	15,3610672127	184,936351403	2,0	3,0	 
geographer urban	urban geographers	urban geographers	2	14,1627543874	38,4404278522	174,962668326	10,0	57,0	 
geography intrametropolitan	intrametropolitan geography	intrametropolitan geography	2	4,72091812914	22,6303492233	431,256663645	1,0	5,0	 
distribution spatial	spatial distributions	spatial distributions|&|spatial distribution	2	4,72091812914	17,4438905529	102,796406206	3,0	13,0	 
air pollution	air pollution	air pollution	2	6,29455750551	23,2585207372	251,970176284	3,0	12,0	 
transportation urban	urban transportation	urban transportation	2	9,44183625827	32,1715340832	112,669103314	4,0	24,0	 
progress report	progress report	progress report	2	6,29455750551	25,8107441766	173,710560909	2,0	12,0	 
distance flow population	distances and population flows	distances and population flows	4	3,9714236158	15,3610672127	98,2037954027	2,0	28,0	 
land use	land use	land use|&|land uses	2	7,86819688189	26,809611736	112,905126524	6,0	43,0	 
